country,start_date,policy_length,policy,st_economic_costs,st_economic_costs_lb,st_economic_costs_ub,lt_economic_costs,d_costs,d_costs_lb,d_costs_ub,h_costs,h_costs_lb,h_costs_ub,mh_costs,mh_costs_lb,mh_costs_ub,num_cases,num_cases_lb,num_cases_ub,num_deaths,num_deaths_lb,num_deaths_ub,hospitalization_days,hospitalization_days_lb,hospitalization_days_ub,icu_days,icu_days_lb,icu_days_ub,ventilated_days,ventilated_days_lb,ventilated_days_ub
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,42301666392.075836,34889580112.45368,49713752671.69799,0,2170027785291.095,2004427737736.9795,2335627832845.2104,11051508669.219513,11051508669.219513,11051508669.219513,70031327756.26956,63888832377.83084,76173823134.70827,10648254,7931904.0,13364604.0,491833,457976.0,525690.0,14872956.823529411,14872956.823529411,14872956.823529411,563628.1764705883,563628.1764705883,563628.1764705883,3193893,3193893.0,3193893.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,45330110057.46324,40764588532.251595,49895631582.67488,0,1355180762986.7666,1251901207177.954,1458460318795.579,7994097963.365854,7994097963.365854,7994097963.365854,60783956824.465576,57000447862.10032,64567465786.830826,6558858,4885705.0,8232011.0,307325,286169.0,328481.0,10812548.588235294,10812548.588235294,10812548.588235294,399568.4117647059,399568.4117647059,399568.4117647059,2264221,2264221.0,2264221.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings-Lockdown,51700424458.384224,47338539863.1984,56062309053.570045,0,1296741430414.455,1197930302752.631,1395552558076.2793,7764252649.463415,7764252649.463415,7764252649.463415,60122421141.294876,56507668835.87814,63737173446.71161,6266312,4667787.0,7864837.0,294091,273846.0,314336.0,10506928.0,10506928.0,10506928.0,387291.0,387291.0,387291.0,2194649,2194649.0,2194649.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-No_Measure,33713170432.58637,30282416982.429512,37143923882.743225,0,986141148076.0157,910749558983.8746,1061532737168.1569,3821540340.9512196,3821540340.9512196,3821540340.9512196,57097543768.94568,54254432340.23935,59940655197.652016,4928643,3671355.0,6185931.0,223334,207960.0,238708.0,5114651.94117647,5114651.94117647,5114651.94117647,199147.05882352943,199147.05882352943,199147.05882352943,1128500,1128500.0,1128500.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,34680237557.23058,32274692413.978935,37085782700.48224,0,696851931688.392,643620248453.5773,750083614923.2065,2991703075.3902445,2991703075.3902445,2991703075.3902445,53767046526.039764,51773538980.71176,55760554071.367775,3455822,2574248.0,4337396.0,157870,147003.0,168737.0,4019212.1764705884,4019212.1764705884,4019212.1764705884,153623.82352941178,153623.82352941178,153623.82352941178,870535,870535.0,870535.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,44143005970.604,43221035049.27253,45064976891.93547,0,276540030284.1985,255485707189.91824,297594353378.47876,1678829988.0,1678829988.0,1678829988.0,48947495880.8719,48183446204.4801,49711545557.2637,1324508,986628.0,1662388.0,62740,58421.0,67059.0,2282500.9411764704,2282500.9411764704,2282500.9411764704,82147.05882352941,82147.05882352941,82147.05882352941,465500,465500.0,465500.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,33903283809.91816,32531119410.263405,35275448209.572914,0,404536036705.69147,373687799681.46405,435384273729.9189,2106141060.0731707,2106141060.0731707,2106141060.0731707,50410001564.41466,49272870510.43466,51547132618.39467,1971261,1468396.0,2474126.0,91714,85401.0,98027.0,2848619.470588235,2848619.470588235,2848619.470588235,105282.52941176471,105282.52941176471,105282.52941176471,596601,596601.0,596601.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,45870681426.11345,45064772749.27089,46676590102.95601,0,243400772199.71347,224883807137.08792,261917737262.339,1559217530.4146345,1559217530.4146345,1559217530.4146345,48570461742.43863,47902594405.74036,49238329079.1369,1157775,862429.0,1453121.0,55237,51435.0,59039.0,2123754.0588235296,2123754.0588235296,2123754.0588235296,75712.94117647059,75712.94117647059,75712.94117647059,429040,429040.0,429040.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-Lockdown,52905986591.33313,52134077434.0827,53677895748.58356,0,233675714246.22433,215900137880.87448,251451290611.5742,1522994070.2926831,1522994070.2926831,1522994070.2926831,48460012830.564575,47820321352.06401,49099704309.06514,1108932,826046.0,1391818.0,53035,49384.0,56686.0,2075642.0,2075642.0,2075642.0,73770.0,73770.0,73770.0,418030,418030.0,418030.0
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,36519926206.51222,29310846528.74368,43729005884.28078,0,2074776085260.55,1916179389132.1104,2233372781388.9897,8291978012.195122,8291978012.195122,8291978012.195122,69371840815.276,63397579732.36978,75346101898.1822,10356614,7714661.0,12998567.0,469905,437558.0,502252.0,11083076.470588235,11083076.470588235,11083076.470588235,434313.52941176476,434313.52941176476,434313.52941176476,2461110,2461110.0,2461110.0
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,34242860679.069023,28886561081.84134,39599160276.296715,0,1548832189860.3901,1430494486906.9036,1667169892813.8765,6625696473.804878,6625696473.804878,6625696473.804878,63352887303.68443,58914049939.910324,67791724667.45853,7694897,5731943.0,9657851.0,350857,326705.0,375009.0,8879594.235294119,8879594.235294119,8879594.235294119,343486.76470588235,343486.76470588235,343486.76470588235,1946425,1946425.0,1946425.0
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,36866129104.288475,34738149380.97514,38994108827.601814,0,631369369726.6321,583251175817.7579,679487563635.5061,3609352073.0487804,3609352073.0487804,3609352073.0487804,52865351224.568146,51101865867.982445,54628836581.15385,3057072,2277219.0,3836925.0,143178,133322.0,153034.0,4885775.0,4885775.0,4885775.0,179823.0,179823.0,179823.0,1018997,1018997.0,1018997.0
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,29029987427.61622,25838663178.63205,32221311676.60038,0,934201463265.5249,862911237881.323,1005491688649.727,4648915846.756098,4648915846.756098,4648915846.756098,56319736313.96039,53675043077.67444,58964429550.24634,4584679,3415136.0,5754222.0,211734,197159.0,226309.0,6263727.588235294,6263727.588235294,6263727.588235294,236002.4117647059,236002.4117647059,236002.4117647059,1337347,1337347.0,1337347.0
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,37917257779.00865,36077921970.78163,39756593587.23567,0,548879824058.2926,507072966874.7832,590686681241.802,3307279321.0975614,3307279321.0975614,3307279321.0975614,51927653688.87776,50403371418.64936,53451935959.10618,2642401,1968329.0,3316473.0,124501,115931.0,133071.0,4484767.352941177,4484767.352941177,4484767.352941177,163589.64705882355,163589.64705882355,163589.64705882355,927008,927008.0,927008.0
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,44749430822.47896,42995912421.24813,46502949223.70978,0,524311907400.36584,484384268147.2768,564239546653.4548,3214799015.1951222,3214799015.1951222,3214799015.1951222,51648866461.448975,50195702228.16422,53102030694.733734,2519115,1876493.0,3161737.0,118938,110751.0,127125.0,4361918.294117647,4361918.294117647,4361918.294117647,158631.70588235295,158631.70588235295,158631.70588235295,898913,898913.0,898913.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,32008075933.526558,29569077009.360016,34447074857.6931,0,702102586549.8158,648436075803.2745,755769097296.3569,2753964114.0,2753964114.0,2753964114.0,53875727097.53576,51854495954.9763,55896958240.095215,3503883,2610049.0,4397717.0,159017,148071.0,169963.0,3691565.7647058824,3691565.7647058824,3691565.7647058824,142654.23529411765,142654.23529411765,142654.23529411765,808374,808374.0,808374.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,34078711253.047676,32383401339.131413,35774021166.96394,0,492572253789.6415,454953536969.6994,530190970609.5836,2167422268.536586,2167422268.536586,2167422268.536586,51459771628.847946,50054845550.22399,52864697707.47191,2435493,1814203.0,3056783.0,111605,103922.0,119288.0,2917622.9411764704,2917622.9411764704,2917622.9411764704,110428.05882352941,110428.05882352941,110428.05882352941,625759,625759.0,625759.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,45329502395.52049,44661646503.16628,45997358287.8747,0,201698147704.95563,186351943806.71295,217044351603.1983,1269565097.9268293,1269565097.9268293,1269565097.9268293,48121979416.556335,47568518275.186844,48675440557.92583,959446,714693.0,1204199.0,45773,42622.0,48924.0,1730155.0,1730155.0,1730155.0,61509.00000000001,61509.00000000001,61509.00000000001,348551,348551.0,348551.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,34523557256.34309,33549948541.371048,35497165971.31513,0,288594089072.6143,266597290091.99026,310590888053.23834,1557930297.0000002,1557930297.0000002,1557930297.0000002,49115248518.47534,48308405909.45646,49922091127.494225,1398692,1041888.0,1755496.0,65443,60938.0,69948.0,2112152.294117647,2112152.294117647,2112152.294117647,77127.70588235295,77127.70588235295,77127.70588235295,437057,437057.0,437057.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,47206582000.00492,46616673962.92109,47796490037.08876,0,179446102420.09653,165803069670.96368,193089135169.22937,1189490874.8048782,1189490874.8048782,1189490874.8048782,47868758501.54996,47379893793.99072,48357623209.10919,847466,631279.0,1063653.0,40735,37931.0,43539.0,1623887.0,1623887.0,1623887.0,57201.00000000001,57201.00000000001,57201.00000000001,324139,324139.0,324139.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,54285931005.171364,53718785728.31526,54853076282.027466,0,172931940047.10635,159784867061.16528,186079013033.04742,1165295632.1707318,1165295632.1707318,1165295632.1707318,47794809310.95755,47324808408.30082,48264810213.61427,814764,606919.0,1022609.0,39260,36557.0,41963.0,1591753.1176470588,1591753.1176470588,1591753.1176470588,55902.88235294118,55902.88235294118,55902.88235294118,316783,316783.0,316783.0
BR,2020-03-15,3,No_Measure-Lockdown-No_Measure,38035292614.146095,35887453460.36795,40183131767.92424,0,618795779032.0807,571498965622.6045,666092592441.5568,2445653322.146342,2445653322.146342,2445653322.146342,52929861728.794815,51149918595.64708,54709804861.94254,3085600,2298469.0,3872731.0,140154,130506.0,149802.0,3280571.529411765,3280571.529411765,3280571.529411765,126341.4705882353,126341.4705882353,126341.4705882353,715935,715935.0,715935.0
BR,2020-03-15,3,No_Measure-Lockdown-Restrict_Mass_Gatherings,40445721206.27797,38954891388.64386,41936551023.91207,0,433771506700.6058,400649155351.94434,466893858049.26715,1931247562.682927,1931247562.682927,1931247562.682927,50795497505.52657,49560026827.04401,52030968184.00914,2141736,1595383.0,2688089.0,98288,91522.0,105054.0,2601887.6470588236,2601887.6470588236,2601887.6470588236,98067.35294117648,98067.35294117648,98067.35294117648,555715,555715.0,555715.0
BR,2020-03-15,3,No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools,52215010479.91759,51619366729.335945,52810654230.49923,0,180394381523.55402,166670633463.81335,194118129583.2947,1151607654.7317073,1151607654.7317073,1151607654.7317073,47887391653.35968,47393773683.045105,48381009623.67426,855706,637417.0,1073995.0,40943,38124.0,43762.0,1570825.1764705882,1570825.1764705882,1570825.1764705882,55580.82352941177,55580.82352941177,55580.82352941177,314958,314958.0,314958.0
BR,2020-03-15,3,No_Measure-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,41248618169.63124,40388151997.22487,42109084342.03761,0,255650052288.2321,236169156166.48282,275130948409.9813,1400989849.9756098,1400989849.9756098,1400989849.9756098,48747696031.199615,48034616165.70479,49460775896.694435,1236152,920812.0,1551492.0,57978,53987.0,61969.0,1901171.3529411764,1901171.3529411764,1901171.3529411764,69089.64705882354,69089.64705882354,69089.64705882354,391508,391508.0,391508.0
BR,2020-03-15,3,No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,54133904581.85225,53605542224.09431,54662266939.6102,0,161185617793.6951,148934026285.43506,173437209301.95514,1082531269.1707318,1082531269.1707318,1082531269.1707318,47668822973.58779,47230961996.498,48106683950.67758,759050,565418.0,952682.0,36594,34075.0,39113.0,1479151.294117647,1479151.294117647,1479151.294117647,51864.705882352944,51864.705882352944,51864.705882352944,293900,293900.0,293900.0
BR,2020-03-15,3,No_Measure-Lockdown-Lockdown,61225540893.33678,60716806027.10581,61734275759.56774,0,155572234852.60822,143747916043.13785,167396553662.07855,1061675121.8780489,1061675121.8780489,1061675121.8780489,47605056438.65062,47183461027.212204,48026651850.089035,730851,544412.0,917290.0,35323,32891.0,37755.0,1451455.8235294118,1451455.8235294118,1451455.8235294118,50745.17647058824,50745.17647058824,50745.17647058824,287556,287556.0,287556.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-No_Measure,57274806657.62531,43936014715.32285,70613598599.92778,0,3861651062503.084,3566635890643.0986,4156666234363.0693,17090421273.95122,17090421273.95122,17090421273.95122,89284861762.53662,78230825858.3937,100338897666.67953,19162601,14274257.0,24050945.0,874824,814603.0,935045.0,22858716.70588235,22858716.70588235,22858716.70588235,892811.2941176471,892811.2941176471,892811.2941176471,5059264,5059264.0,5059264.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings,52753625487.65845,41840082583.54942,63667168391.767456,0,3165482410727.522,2923698680798.742,3407266140656.3027,14409616507.536587,14409616507.536587,14409616507.536587,81406179499.43538,72361980022.80711,90450378976.06363,15678470,11678921.0,19678019.0,717170,667802.0,766538.0,19299905.470588237,19299905.470588237,19299905.470588237,748743.5294117647,748743.5294117647,748743.5294117647,4242880,4242880.0,4242880.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools,45263976935.215744,40158539764.44896,50369414105.98253,0,1503729113020.1277,1389044238543.654,1618413987496.6013,8275019750.048781,8275019750.048781,8275019750.048781,62537933394.235756,58306989090.125084,66768877698.34643,7334506,5463487.0,9205525.0,340903,317436.0,364370.0,11158416.705882354,11158416.705882354,11158416.705882354,418724.2941176471,418724.2941176471,418724.2941176471,2372771,2372771.0,2372771.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,41916994299.34214,34603037291.27474,49230951307.40954,0,2135485614795.4673,1972479294728.0178,2298491934862.9165,10613457206.268295,10613457206.268295,10613457206.268295,69712544830.28998,63651370496.19364,75773719164.3863,10507281,7826893.0,13187669.0,483949,450635.0,517263.0,14262761.705882354,14262761.705882354,14262761.705882354,544388.2941176471,544388.2941176471,544388.2941176471,3084867,3084867.0,3084867.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,44800391539.09235,40370000367.752426,49230782710.432274,0,1310247238174.2556,1210358379678.9724,1410136096669.5386,7531457969.414635,7531457969.414635,7531457969.414635,60344971978.87465,56673447354.36388,64016496603.38541,6364729,4741098.0,7988360.0,297090,276639.0,317541.0,10170309.529411765,10170309.529411765,10170309.529411765,378917.4705882353,378917.4705882353,378917.4705882353,2147199,2147199.0,2147199.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Lockdown,51155149659.01857,46932365666.5814,55377933651.45575,0,1250681340486.9492,1155349039836.9434,1346013641136.9556,7298086703.707318,7298086703.707318,7298086703.707318,59670544596.86083,56171066827.8281,63170022365.89357,6066482,4518934.0,7614030.0,283601,264079.0,303123.0,9860040.235294119,9860040.235294119,9860040.235294119,366445.76470588235,366445.76470588235,366445.76470588235,2076526,2076526.0,2076526.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-No_Measure,47858526917.87399,38193715968.09469,57523337867.65332,0,2783470211997.3623,2570716412420.0293,2996224011574.6943,11356203343.609756,11356203343.609756,11356203343.609756,77349545616.93884,69340187070.24779,85358904163.62991,13884535,10342616.0,17426454.0,630432,587035.0,673829.0,15164562.11764706,15164562.11764706,15164562.11764706,596934.8823529412,596934.8823529412,596934.8823529412,3382631,3382631.0,3382631.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,44107148353.8634,36671210565.35242,51543086142.37439,0,2148031464291.1147,1983897270774.2117,2312165657808.0176,9187200210.07317,9187200210.07317,9187200210.07317,70108809105.00842,63946547661.03953,76271070548.97733,10682518,7957427.0,13407609.0,486573,453079.0,520067.0,12292224.764705881,12292224.764705881,12292224.764705881,479314.23529411765,479314.23529411765,479314.23529411765,2716114,2716114.0,2716114.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,42115639609.55679,39085242781.717545,45146036437.39604,0,892954316104.7523,824852583006.1091,961056049203.3956,4885498077.658537,4885498077.658537,4885498077.658537,55796945250.01751,53285614727.46094,58308275772.57408,4353489,3242922.0,5464056.0,202441,188505.0,216377.0,6591873.411764706,6591873.411764706,6591873.411764706,246604.58823529413,246604.58823529413,246604.58823529413,1397426,1397426.0,1397426.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,36128962650.96115,31563427482.282578,40694497819.639725,0,1330799593448.8743,1229201323090.693,1432397863807.0552,6427559218.756098,6427559218.756098,6427559218.756098,60784006573.17186,57000486304.28245,64567526842.06128,6558880,4885722.0,8232038.0,301568,280809.0,322327.0,8636954.88235294,8636954.88235294,8636954.88235294,329780.11764705885,329780.11764705885,329780.11764705885,1868754,1868754.0,1868754.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,42601868722.07771,40004223564.437126,45199513879.71831,0,769161152607.113,710530017740.8997,827792287473.3263,4425236796.146342,4425236796.146342,4425236796.146342,54391107865.54655,52238404460.09666,56543811270.996445,3731796,2779822.0,4683770.0,174411,162405.0,186417.0,5980664.352941177,5980664.352941177,5980664.352941177,221900.64705882355,221900.64705882355,221900.64705882355,1257437,1257437.0,1257437.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Lockdown,49260660587.78846,46793062228.24108,51728258947.33583,0,731910490239.4359,676129668196.9078,787691312281.9641,4283239527.4390244,4283239527.4390244,4283239527.4390244,53968637329.13843,51923705450.64236,56013569207.63451,3544970,2640655.0,4449285.0,165976,154551.0,177401.0,5791986.176470588,5791986.176470588,5791986.176470588,214295.82352941178,214295.82352941178,214295.82352941178,1214343,1214343.0,1214343.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-No_Measure,32826696171.234974,30893987204.025352,34759405138.444595,0,554364321594.9958,511972712504.74255,596755930685.249,2084986535.6341467,2084986535.6341467,2084986535.6341467,52230991902.859726,50629330042.60986,53832653763.109604,2776544,2068253.0,3484835.0,125537,116895.0,134179.0,2788778.6470588236,2788778.6470588236,2788778.6470588236,108909.35294117648,108909.35294117648,108909.35294117648,617153,617153.0,617153.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,35407831821.607925,34088584972.791878,36727078670.42398,0,381659034382.4773,352498247310.96124,410819821453.9933,1607616320.4146342,1607616320.4146342,1607616320.4146342,50238094909.83617,49144817340.44911,51331372479.22322,1895240,1411768.0,2378712.0,86459,80507.0,92411.0,2159031.117647059,2159031.117647059,2159031.117647059,82659.88235294117,82659.88235294117,82659.88235294117,468406,468406.0,468406.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,47426578244.614555,46938881604.39124,47914274884.83787,0,146346734967.8686,135203786287.29898,157489683648.4382,886638071.2682927,886638071.2682927,886638071.2682927,47536717545.344604,47132556794.155334,47940878296.533875,700630,521901.0,879359.0,33203,30917.0,35489.0,1205646.705882353,1205646.705882353,1205646.705882353,43355.29411764706,43355.29411764706,43355.29411764706,245680,245680.0,245680.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,36384685717.02526,35651425772.897064,37117945661.15346,0,216120409240.0169,199638011074.46967,232602807405.56415,1116994126.1707318,1116994126.1707318,1116994126.1707318,48334453879.80794,47726791522.93758,48942116236.6783,1053407,784685.0,1322129.0,48997,45624.0,52370.0,1510758.8823529412,1510758.8823529412,1510758.8823529412,55838.117647058825,55838.117647058825,55838.117647058825,316416,316416.0,316416.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,49364794224.41695,48939448228.06845,49790140220.765434,0,128551101448.08606,118772360821.35057,138329842074.82153,822860104.5365855,822860104.5365855,822860104.5365855,47334161165.082985,46981671229.28839,47686651100.87758,611055,455176.0,766934.0,29174,27166.0,31182.0,1121013.0588235294,1121013.0588235294,1121013.0588235294,39922.94117647059,39922.94117647059,39922.94117647059,226230,226230.0,226230.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Lockdown,56462076202.51753,56054919676.281494,56869232728.75357,0,123348500116.89279,113967312167.42035,132729688066.36525,803606177.2682927,803606177.2682927,803606177.2682927,47275073269.84172,46937657192.052414,47612489347.63103,584925,435712.0,734138.0,27996,26069.0,29923.0,1095442.1176470588,1095442.1176470588,1095442.1176470588,38889.88235294118,38889.88235294118,38889.88235294118,220376,220376.0,220376.0
