region,country,province,model,n_eval_days,mean_daily_ape_cases_pct,mean_daily_ape_deaths_pct,mean_daily_ape_both_pct
Brazil,Brazil,None,delphi,93,74.50166125775594,49.18444764253652,61.84305445014623
Brazil,Brazil,None,delphi_constant,93,74.34476366727193,48.9411116201872,61.64293764372957
Brazil,Brazil,None,themis,93,168.91592633074384,227.5733008464681,198.24461358860597
Brazil,Brazil,None,sir,93,4248.080024265511,100.0,2174.0400121327557
Brazil,Brazil,None,seir,93,1370.0077699398907,2677.54199727326,2023.7748836065755
Brazil,Brazil,None,seird,93,2504.302691537598,11572.276705369486,7038.289698453542
Germany,Germany,None,delphi,93,57.19307327000125,50.77925033719195,53.9861618035966
Germany,Germany,None,delphi_constant,93,57.190888102941194,50.777204909562464,53.98404650625183
Germany,Germany,None,themis,93,57.185918341363866,50.77248080471714,53.9791995730405
Germany,Germany,None,sir,93,5843.2829207889545,99.86860432590287,2971.575762557429
Germany,Germany,None,seir,93,2099.2546597626456,3978.747204239502,3039.000932001074
Germany,Germany,None,seird,93,1171.1710306353334,1556.0112898634845,1363.5911602494089
US - New York,US,New York,delphi,93,28.828373024139687,25.103434283035973,26.96590365358783
US - New York,US,New York,delphi_constant,93,28.816634719085698,25.098821589313786,26.957728154199742
US - New York,US,New York,themis,93,27.61237815284976,24.66315635662488,26.13776725473732
US - New York,US,New York,sir,93,6.4824858491509465,99.96912820318317,53.22580702616706
US - New York,US,New York,seir,93,6.482036031813541,4.9192115290029985,5.70062378040827
US - New York,US,New York,seird,93,571.8184641332225,1858.3817586801315,1215.1001114066771
US - Texas,US,Texas,delphi,93,78.85657057269707,66.6770328871029,72.76680172989998
US - Texas,US,Texas,delphi_constant,93,78.74770361461255,66.5666038075689,72.65715371109073
US - Texas,US,Texas,themis,93,65.13441047044778,54.58619421208841,59.860302341268095
US - Texas,US,Texas,sir,93,63.90264083411366,100.0,81.95132041705683
US - Texas,US,Texas,seir,93,82.69418591744383,211.61809796641006,147.15614194192693
US - Texas,US,Texas,seird,93,1498.3134624382847,8124.511872097867,4811.412667268076
