month,decision_date,actual_npi,actual_npi_short,online_npi,online_npi_short,online_cost,online_gammas,ranking
1,2020-03-15,Lockdown,Lock,Lockdown,Lock,259409389070.83804,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.794, 'Lockdown': 0.239, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.668, 'No_Measure': 1.0, 'Restrict_Mass_Gatherings': 0.873, 'Restrict_Mass_Gatherings_and_Schools': 0.479, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.423}","[{'npi': 'Lockdown', 'npi_short': 'Lock', 'economic_costs': 54416682153.66001, 'humanitarian_costs': 204992706917.17804, 'total_costs': 259409389070.83804, 'num_deaths': 19672, 'full_vector': ['Lockdown', 'Lockdown', 'Lockdown']}, {'npi': 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'npi_short': 'MG+Sch+Oth', 'economic_costs': 57875249425.28735, 'humanitarian_costs': 903152792725.479, 'total_costs': 961028042150.7664, 'num_deaths': 133008, 'full_vector': ['Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']}, {'npi': 'Restrict_Mass_Gatherings_and_Schools', 'npi_short': 'MG+Sch', 'economic_costs': 57488501149.42529, 'humanitarian_costs': 1120049137255.083, 'total_costs': 1177537638404.5083, 'num_deaths': 168500, 'full_vector': ['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']}, {'npi': 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'npi_short': 'Sch+MG+Oth', 'economic_costs': 41114660133.091354, 'humanitarian_costs': 1716499728343.8132, 'total_costs': 1757614388476.9045, 'num_deaths': 267278, 'full_vector': ['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']}, {'npi': 'Restrict_Mass_Gatherings', 'npi_short': 'MG', 'economic_costs': 35868868844.5251, 'humanitarian_costs': 1795021163695.7585, 'total_costs': 1830890032540.2837, 'num_deaths': 280449, 'full_vector': ['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']}, {'npi': 'No_Measure', 'npi_short': 'None', 'economic_costs': 27400685057.471264, 'humanitarian_costs': 1894437803113.6719, 'total_costs': 1921838488171.143, 'num_deaths': 297149, 'full_vector': ['No_Measure', 'No_Measure', 'No_Measure']}]"
2,2020-04-15,Lockdown,Lock,Lockdown,Lock,226268524249.85788,"{'Lockdown': 0.20344576000603143, 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.6758825667145982, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.5686266430294101, 'No_Measure': 0.8512374895649851, 'Restrict_Mass_Gatherings': 0.743130328390232, 'Restrict_Mass_Gatherings_and_Schools': 0.40774275750162786, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.3600734580859887}","[{'npi': 'Lockdown', 'npi_short': 'Lock', 'economic_costs': 53485602903.81125, 'humanitarian_costs': 172782921346.04663, 'total_costs': 226268524249.85788, 'num_deaths': 13339, 'full_vector': ['Lockdown', 'Lockdown', 'Lockdown']}, {'npi': 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'npi_short': 'MG+Sch+Oth', 'economic_costs': 48325117241.37931, 'humanitarian_costs': 268784686530.6423, 'total_costs': 317109803772.0216, 'num_deaths': 28763, 'full_vector': ['Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']}, {'npi': 'Restrict_Mass_Gatherings_and_Schools', 'npi_short': 'MG+Sch', 'economic_costs': 48753369751.966125, 'humanitarian_costs': 343769028657.6835, 'total_costs': 392522398409.6496, 'num_deaths': 40809, 'full_vector': ['Lockdown', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']}, {'npi': 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'npi_short': 'Sch+MG+Oth', 'economic_costs': 50364192982.45614, 'humanitarian_costs': 910025132562.9922, 'total_costs': 960389325545.4484, 'num_deaths': 132247, 'full_vector': ['Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']}, {'npi': 'Restrict_Mass_Gatherings', 'npi_short': 'MG', 'economic_costs': 48141662915.91047, 'humanitarian_costs': 1005085223681.6266, 'total_costs': 1053226886597.5371, 'num_deaths': 147711, 'full_vector': ['Lockdown', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']}, {'npi': 'No_Measure', 'npi_short': 'None', 'economic_costs': 43529712401.69389, 'humanitarian_costs': 1098617416530.9244, 'total_costs': 1142147128932.6184, 'num_deaths': 162943, 'full_vector': ['Lockdown', 'No_Measure', 'No_Measure']}]"
3,2020-05-15,Restrict_Mass_Gatherings_and_Schools_and_Others,MG+Sch+Oth,No_Measure,None,181430290283.40506,"{'Lockdown': 0.018867228117474058, 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.06268024738608538, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.0527335078764547, 'No_Measure': 0.07894237706056093, 'Restrict_Mass_Gatherings': 0.06891669517386968, 'Restrict_Mass_Gatherings_and_Schools': 0.037813398612008685, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.03339262549661727}","[{'npi': 'No_Measure', 'npi_short': 'None', 'economic_costs': 35093167090.13914, 'humanitarian_costs': 146337123193.26593, 'total_costs': 181430290283.40506, 'num_deaths': 4582, 'full_vector': ['Lockdown', 'Lockdown', 'No_Measure']}, {'npi': 'Restrict_Mass_Gatherings', 'npi_short': 'MG', 'economic_costs': 38013152813.067154, 'humanitarian_costs': 146337081759.12393, 'total_costs': 184350234572.1911, 'num_deaths': 4582, 'full_vector': ['Lockdown', 'Lockdown', 'Restrict_Mass_Gatherings']}, {'npi': 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'npi_short': 'Sch+MG+Oth', 'economic_costs': 39863145674.53116, 'humanitarian_costs': 146337050061.41443, 'total_costs': 186200195735.9456, 'num_deaths': 4582, 'full_vector': ['Lockdown', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']}, {'npi': 'Restrict_Mass_Gatherings_and_Schools', 'npi_short': 'MG+Sch', 'economic_costs': 46968124258.92317, 'humanitarian_costs': 146336980035.20145, 'total_costs': 193305104294.12463, 'num_deaths': 4582, 'full_vector': ['Lockdown', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']}, {'npi': 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'npi_short': 'MG+Sch+Oth', 'economic_costs': 48185624258.92317, 'humanitarian_costs': 146336970179.56296, 'total_costs': 194522594438.48615, 'num_deaths': 4582, 'full_vector': ['Lockdown', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']}, {'npi': 'Lockdown', 'npi_short': 'Lock', 'economic_costs': 52518109981.85118, 'humanitarian_costs': 146336916639.78247, 'total_costs': 198855026621.63367, 'num_deaths': 4582, 'full_vector': ['Lockdown', 'Lockdown', 'Lockdown']}]"
