policy,st_term_unemployment_costs,st_term_gdp_impact,st_term_sick_worker_cost,st_term_sick_worker_cost_lb,st_term_sick_worker_cost_ub,st_economic_costs,st_economic_costs_lb,st_economic_costs_ub,lt_economic_costs,d_costs,d_costs_lb,d_costs_ub,h_costs,h_costs_lb,h_costs_ub,mh_costs,mh_costs_lb,mh_costs_ub,region,dict_region_policy_gamma,dict_region_policy_counts,num_cases,num_cases_lb,num_cases_ub,num_deaths,num_deaths_lb,num_deaths_ub,hospitalization_days,hospitalization_days_lb,hospitalization_days_ub,icu_days,icu_days_lb,icu_days_ub,ventilated_days,ventilated_days_lb,ventilated_days_ub,country,start_date,policy_length
Lockdown-Lockdown-Restrict_Mass_Gatherings_and_Schools,32945687478.847504,46549999999.99999,108872137.41625506,81099496.1314448,136644778.70106527,79604559616.26376,79576786974.97894,79632332257.54857,0,8529622383.378833,7883126185.368441,9176118581.389225,55730088.512195125,55730088.512195125,55730088.512195125,48054292818.43831,48031277257.86558,48077308379.01105,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.7069019730609881, 'Lockdown': 0.5166956014327516, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1750984260159683, 'Restrict_Mass_Gatherings': 1.0258609259119402, 'Restrict_Mass_Gatherings_and_Schools': 0.6261780041814008, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5365864303046903}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",39899,29721.0,50077.0,1937,1804.0,2070.0,76296.05882352941,76296.05882352941,76296.05882352941,2647.9411764705883,2647.9411764705883,2647.9411764705883,15005,15005.0,15005.0,BR,2020-03-15,3
Lockdown-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,27768508017.885754,39722666666.666664,125317972.45492193,93348600.742126,157287344.1677178,67616492657.00734,67584523285.29454,67648462028.72013,0,9722379550.777319,8982839842.190157,10461919259.364481,59683734.00000001,59683734.00000001,59683734.00000001,48067921702.65642,48041428255.253174,48094415150.059654,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.7069019730609881, 'Lockdown': 0.5166956014327516, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1750984260159683, 'Restrict_Mass_Gatherings': 1.0258609259119402, 'Restrict_Mass_Gatherings_and_Schools': 0.6261780041814008, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5365864303046903}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",45926,34210.0,57642.0,2207,2055.0,2359.0,81530.4705882353,81530.4705882353,81530.4705882353,2862.529411764706,2862.529411764706,2862.529411764706,16221,16221.0,16221.0,BR,2020-03-15,3
Lockdown-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,33886992835.386,47791333333.33333,95029475.86802925,70787763.82497028,119271187.91108823,81773355644.58736,81749113932.5443,81797597356.63042,0,7522539876.133339,6950151560.448766,8094928191.817913,52211848.243902445,52211848.243902445,52211848.243902445,48042821219.02924,48022731786.90818,48062910651.15031,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.7069019730609881, 'Lockdown': 0.5166956014327516, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1750984260159683, 'Restrict_Mass_Gatherings': 1.0258609259119402, 'Restrict_Mass_Gatherings_and_Schools': 0.6261780041814008, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5365864303046903}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",34826,25942.0,43710.0,1709,1591.0,1827.0,71630.94117647059,71630.94117647059,71630.94117647059,2458.0588235294117,2458.0588235294117,2458.0588235294117,13929,13929.0,13929.0,BR,2020-03-15,3
Lockdown-Lockdown-Lockdown,36710908905.0015,52135999999.99999,92469961.4717675,68880407.1480119,116059515.7955231,88939378866.47327,88915789312.1495,88962968420.79701,0,7336996056.144347,6779267402.221988,7894724710.066707,51534419.41463415,51534419.41463415,51534419.41463415,48040700115.0975,48021151134.831116,48060249095.36389,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.7069019730609881, 'Lockdown': 0.5166956014327516, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1750984260159683, 'Restrict_Mass_Gatherings': 1.0258609259119402, 'Restrict_Mass_Gatherings_and_Schools': 0.6261780041814008, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5365864303046903}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",33888,25243.0,42533.0,1667,1552.0,1782.0,70730.11764705883,70730.11764705883,70730.11764705883,2421.8823529411766,2421.8823529411766,2421.8823529411766,13724,13724.0,13724.0,BR,2020-03-15,3
actual,5880916230.0,52900000000.00001,0.0,0.0,0.0,58780916230.00001,58780916230.00001,58780916230.00001,0,10903205479.36306,,,280895168.95,,,19512400996.043434,,,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17167980764430477, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25075150632025595, 'No_Measure': 0.39044395033001544, 'Restrict_Mass_Gatherings': 0.34085756863810346, 'Restrict_Mass_Gatherings_and_Schools': 0.20805696625027115, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",181623,,,8779,,,574883.0,,,27954.0,,,107321,,,DE,2020-03-15,3
No_Measure-No_Measure-No_Measure,0.0,-0.0,54253821145.09939,53480819944.81869,55026822345.3801,54253821145.09939,53480819944.81869,55026822345.3801,0,784537283216.935,777955954332.3223,791118612101.5477,6506992989.897059,6506992989.897059,6506992989.897059,55942823396.84343,55417603087.44343,56468043706.24343,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17167980764430477, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25075150632025595, 'No_Measure': 0.39044395033001544, 'Restrict_Mass_Gatherings': 0.34085756863810346, 'Restrict_Mass_Gatherings_and_Schools': 0.20805696625027115, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",15474387,15253910.0,15694864.0,691976,686188.0,697764.0,39912257.941176474,39912257.941176474,39912257.941176474,1355629.0588235294,1355629.0588235294,1355629.0588235294,7681898,7681898.0,7681898.0,DE,2020-03-15,3
No_Measure-No_Measure-Restrict_Mass_Gatherings,560087260.0,4504499999.999999,54039489902.49558,53269542463.13074,54809437341.860435,59104077162.49558,58334129723.13074,59874024601.860435,0,782450079824.8608,775890312053.6504,789009847596.0713,6457623988.22353,6457623988.22353,6457623988.22353,55797194746.443436,55274049333.24343,56320340159.64343,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17167980764430477, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25075150632025595, 'No_Measure': 0.39044395033001544, 'Restrict_Mass_Gatherings': 0.34085756863810346, 'Restrict_Mass_Gatherings_and_Schools': 0.20805696625027115, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",15413255,15193649.0,15632861.0,690167,684394.0,695940.0,39819732.47058824,39819732.47058824,39819732.47058824,1352022.5294117648,1352022.5294117648,1352022.5294117648,7661461,7661461.0,7661461.0,DE,2020-03-15,3
No_Measure-No_Measure-Restrict_Mass_Gatherings_and_Schools,2240349040.0,18017999999.999996,53443007302.479454,52681558504.285706,54204456100.6732,73701356342.47945,72939907544.2857,74462805140.6732,0,776887098104.0492,770387624064.3619,783386572143.7362,6321088584.644117,6321088584.644117,6321088584.644117,55391911060.44343,54874540100.04343,55909282020.84344,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17167980764430477, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25075150632025595, 'No_Measure': 0.39044395033001544, 'Restrict_Mass_Gatherings': 0.34085756863810346, 'Restrict_Mass_Gatherings_and_Schools': 0.20805696625027115, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",15243125,15025943.0,15460307.0,685170,679439.0,690901.0,39564144.88235294,39564144.88235294,39564144.88235294,1342043.1176470588,1342043.1176470588,1342043.1176470588,7604911,7604911.0,7604911.0,DE,2020-03-15,3
No_Measure-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,840130890.0,7078500000.000001,53899725120.46394,53131769111.86855,54667681129.059326,61818356010.46394,61050400001.86855,62586312019.059326,0,781192904755.5187,774647444828.6456,787738364682.3915,6425567771.297059,6425567771.297059,6425567771.297059,55702230725.643425,55180438402.043434,56224023049.24343,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17167980764430477, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25075150632025595, 'No_Measure': 0.39044395033001544, 'Restrict_Mass_Gatherings': 0.34085756863810346, 'Restrict_Mass_Gatherings_and_Schools': 0.20805696625027115, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",15373391,15154353.0,15592429.0,688992,683229.0,694755.0,39759693.941176474,39759693.941176474,39759693.941176474,1349680.0588235294,1349680.0588235294,1349680.0588235294,7648187,7648187.0,7648187.0,DE,2020-03-15,3
No_Measure-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,2520392670.0000005,19948500000.0,52854676245.6658,52101610389.320274,53607742102.01133,75323568915.6658,74570503059.32028,76076634772.01132,0,771278439808.4584,764837953160.92,777718926455.9968,6186672090.464705,6186672090.464705,6186672090.464705,54992165989.443436,54480490869.24342,55503841109.64343,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17167980764430477, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25075150632025595, 'No_Measure': 0.39044395033001544, 'Restrict_Mass_Gatherings': 0.34085756863810346, 'Restrict_Mass_Gatherings_and_Schools': 0.20805696625027115, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",15075320,14860529.0,15290111.0,680247,674557.0,685937.0,39312633.294117644,39312633.294117644,39312633.294117644,1332216.705882353,1332216.705882353,1332216.705882353,7549228,7549228.0,7549228.0,DE,2020-03-15,3
No_Measure-No_Measure-Lockdown,3360523560.0,26061750000.0,53275969034.61036,52516900837.63575,54035037231.58498,82698242594.61035,81939174397.63574,83457310791.58498,0,775196946923.1383,768714628701.8177,781679265144.4587,6282970758.476471,6282970758.476471,6282970758.476471,55278415905.84343,54762662459.24343,55794169352.443436,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17167980764430477, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25075150632025595, 'No_Measure': 0.39044395033001544, 'Restrict_Mass_Gatherings': 0.34085756863810346, 'Restrict_Mass_Gatherings_and_Schools': 0.20805696625027115, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",15195482,14978979.0,15411985.0,683774,678055.0,689493.0,39492825.52941176,39492825.52941176,39492825.52941176,1339256.4705882354,1339256.4705882354,1339256.4705882354,7589120,7589120.0,7589120.0,DE,2020-03-15,3
No_Measure-Restrict_Mass_Gatherings-No_Measure,560087260.0,4504499999.999999,52729019768.9446,51977745499.08358,53480294038.805626,57793607028.9446,57042332759.08358,58544881298.805626,0,753267879442.6812,746980858707.6066,759554900177.7559,5718534888.370587,5718534888.370587,5718534888.370587,54906787941.44343,54396330125.44343,55417245757.44343,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17167980764430477, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25075150632025595, 'No_Measure': 0.39044395033001544, 'Restrict_Mass_Gatherings': 0.34085756863810346, 'Restrict_Mass_Gatherings_and_Schools': 0.20805696625027115, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",15039480,14825200.0,15253760.0,664402,658845.0,669959.0,38203615.4117647,38203615.4117647,38203615.4117647,1301977.5882352942,1301977.5882352942,1301977.5882352942,7377873,7377873.0,7377873.0,DE,2020-03-15,3
No_Measure-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,1120174520.0,9008999999.999998,52375116576.513954,51628883992.29815,53121349160.72974,62504291096.513954,61758058512.29815,63250523680.72974,0,750016759303.5942,743764468507.973,756269050099.2156,5639372759.205883,5639372759.205883,5639372759.205883,54666326291.24343,54159294078.84343,55173358503.64343,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17167980764430477, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25075150632025595, 'No_Measure': 0.39044395033001544, 'Restrict_Mass_Gatherings': 0.34085756863810346, 'Restrict_Mass_Gatherings_and_Schools': 0.20805696625027115, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",14938539,14725697.0,15151381.0,661500,655967.0,667033.0,38055704.11764706,38055704.11764706,38055704.11764706,1296186.8823529412,1296186.8823529412,1296186.8823529412,7345059,7345059.0,7345059.0,DE,2020-03-15,3
No_Measure-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,2800436300.0,22522499999.999996,51308621254.5031,50577583848.024734,52039658660.98145,76631557554.5031,75900520148.02473,77362594960.98145,0,739931987565.4944,733786258742.9183,746077716388.0707,5396990935.976471,5396990935.976471,5396990935.976471,53941689637.643425,53444981880.04343,54438397395.24343,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17167980764430477, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25075150632025595, 'No_Measure': 0.39044395033001544, 'Restrict_Mass_Gatherings': 0.34085756863810346, 'Restrict_Mass_Gatherings_and_Schools': 0.20805696625027115, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",14634351,14425843.0,14842859.0,652633,647174.0,658092.0,37602015.52941176,37602015.52941176,37602015.52941176,1278470.4705882354,1278470.4705882354,1278470.4705882354,7244666,7244666.0,7244666.0,DE,2020-03-15,3
No_Measure-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,1400218150.0,11583000000.0,52141179557.74315,51398281217.65017,52884077897.83612,65124397707.74315,64381499367.65017,65867296047.83612,0,747781268653.6239,741552091063.6276,754152180164.3883,5586967323.591178,5586967323.591178,5586967323.591178,54507376378.44343,54002609638.24342,55012143118.643425,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17167980764430477, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25075150632025595, 'No_Measure': 0.39044395033001544, 'Restrict_Mass_Gatherings': 0.34085756863810346, 'Restrict_Mass_Gatherings_and_Schools': 0.20805696625027115, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",14871815,14659924.0,15083706.0,659586,654069.0,665103.0,37957859.823529415,37957859.823529415,37957859.823529415,1292352.1764705884,1292352.1764705884,1292352.1764705884,7323329,7323329.0,7323329.0,DE,2020-03-15,3
No_Measure-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,3080479930.0000005,24453000000.0,50204604291.48025,49489298486.87265,50919910096.08784,77738084221.48026,77022778416.87265,78453390026.08783,0,729394441288.0809,723218875679.744,735428272975.6498,5141797735.058823,5141797735.058823,5141797735.058823,53191558679.64343,52705539853.44343,53677577505.84343,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17167980764430477, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25075150632025595, 'No_Measure': 0.39044395033001544, 'Restrict_Mass_Gatherings': 0.34085756863810346, 'Restrict_Mass_Gatherings_and_Schools': 0.20805696625027115, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",14319461,14115440.0,14523482.0,643291,637910.0,648672.0,37123341.176470585,37123341.176470585,37123341.176470585,1259834.8235294118,1259834.8235294118,1259834.8235294118,7139064,7139064.0,7139064.0,DE,2020-03-15,3
No_Measure-Restrict_Mass_Gatherings-Lockdown,3920610820.0,30566250000.0,50995822876.05345,50269241646.52578,51722404105.58111,85482683696.05345,84756102466.52579,86209264925.58112,0,736906558934.9454,730792419265.8894,743162432524.7694,5325068174.052941,5325068174.052941,5325068174.052941,53729156900.24342,53235476918.84343,54222836881.643425,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17167980764430477, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25075150632025595, 'No_Measure': 0.39044395033001544, 'Restrict_Mass_Gatherings': 0.34085756863810346, 'Restrict_Mass_Gatherings_and_Schools': 0.20805696625027115, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",14545134,14337897.0,14752371.0,650001,644564.0,655438.0,37467185.058823526,37467185.058823526,37467185.058823526,1273216.9411764706,1273216.9411764706,1273216.9411764706,7214896,7214896.0,7214896.0,DE,2020-03-15,3
No_Measure-Restrict_Mass_Gatherings_and_Schools-No_Measure,2240349040.0,18017999999.999996,45235707544.49702,44591195701.32788,45880219387.66615,65494056584.49701,64849544741.32788,66138568427.66615,0,603605574832.2567,598587745488.8191,608623404175.6946,6286629808.42353,6286629808.42353,6286629808.42353,49815411933.84343,49377494490.04343,50253329377.64343,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17167980764430477, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25075150632025595, 'No_Measure': 0.39044395033001544, 'Restrict_Mass_Gatherings': 0.34085756863810346, 'Restrict_Mass_Gatherings_and_Schools': 0.20805696625027115, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",12902222,12718393.0,13086051.0,532381,527928.0,536834.0,30320360.470588237,30320360.470588237,30320360.470588237,1045077.5294117648,1045077.5294117648,1045077.5294117648,5922106,5922106.0,5922106.0,DE,2020-03-15,3
No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,2800436300.0,22522499999.999996,43884013391.602066,43258760226.63131,44509266556.57284,69206949691.60207,68581696526.6313,69832202856.57283,0,592392548866.9386,587496411973.2223,597430419681.4229,6016874165.900001,6016874165.900001,6016874165.900001,48896995221.24343,48472163202.04343,49321827240.443436,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17167980764430477, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25075150632025595, 'No_Measure': 0.39044395033001544, 'Restrict_Mass_Gatherings': 0.34085756863810346, 'Restrict_Mass_Gatherings_and_Schools': 0.20805696625027115, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",12516689,12338353.0,12695025.0,522519,518148.0,526890.0,29821886.0,29821886.0,29821886.0,1025250.0000000001,1025250.0000000001,1025250.0000000001,5809750,5809750.0,5809750.0,DE,2020-03-15,3
No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,4480698080.0,36035999999.99999,40300658108.51453,39726459899.29192,40874856317.73714,80817356188.51453,80243157979.29192,81391554397.73712,0,563087341227.2189,558371644287.397,567803038167.0406,5308700347.158824,5308700347.158824,5308700347.158824,46462262946.84343,46072120524.04343,46852405369.64343,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17167980764430477, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25075150632025595, 'No_Measure': 0.39044395033001544, 'Restrict_Mass_Gatherings': 0.34085756863810346, 'Restrict_Mass_Gatherings_and_Schools': 0.20805696625027115, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",11494637,11330863.0,11658411.0,496635,492481.0,500789.0,28513335.17647059,28513335.17647059,28513335.17647059,973196.8235294118,973196.8235294118,973196.8235294118,5514782,5514782.0,5514782.0,DE,2020-03-15,3
No_Measure-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,3080479930.0,25096499999.999996,43147422417.62577,42532666336.67574,43762178498.57578,71324402347.62576,70709646266.67574,71939158428.57578,0,586791826927.7533,581817230251.6722,591766423603.8342,5880899297.935294,5880899297.935294,5880899297.935294,48396514058.84343,47978814346.443436,48814213771.24343,DE,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.3091612850831213, 'Lockdown': 0.17167980764430477, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.25075150632025595, 'No_Measure': 0.39044395033001544, 'Restrict_Mass_Gatherings': 0.34085756863810346, 'Restrict_Mass_Gatherings_and_Schools': 0.20805696625027115, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.08042853107496599}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 28, 'Mass_Gatherings_Authorized_But_Others_Restricted': 5, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 60}",12306597,12131255.0,12481939.0,517548,513219.0,521877.0,29572862.70588235,29572862.70588235,29572862.70588235,1015217.2941176471,1015217.2941176471,1015217.2941176471,5752898,5752898.0,5752898.0,DE,2020-03-15,3
