Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay
Europe,Andorra,None,2020-03-15,9.986622555637062,1.25,-10.0,1.0,0.5,0.08747744022567916,0.5,7.617574546625769,6.679449237978255,1.7440654227043546,0.0,0.8601048076828682
Oceania,Australia,Australian Capital Territory,2020-03-15,0.5850154834882743,0.75,-10.0,3.0,0.157287568998444,0.02952988537924442,0.3180726236187248,3.4284427338593466,7.83542887201624,4.9949390124065145,0.0,0.9843288381643087
Oceania,Australia,New South Wales,2020-03-15,5.521504915847088,1.0320866210589292,-10.0,1.0,0.5,0.01355531435085827,0.18707466728063787,0.1,1.162731945820324,0.0,0.17995207207603325,3.6227117146995913
Oceania,Australia,South Australia,2020-03-15,7.856278856479198,0.75,-10.0,3.0,0.05,0.01,0.3337451380502898,1.617180389632161,3.2723208509488675,1.272119698567906,0.21067398391757042,0.15254501037381588
Oceania,Australia,Tasmania,2020-03-15,0.252992690552701,0.881614212013965,-3.0801282739414617,2.9989370472662653,0.14478079274847297,0.061910429726312555,0.12264064919019241,0.1,0.1,2.118971951405732,7.0,5.0
Oceania,Australia,Western Australia,2020-03-15,1.3253640529880297,0.75,-10.0,1.0179715208103395,0.32806349079939884,0.013393126296705065,0.35170156311647127,0.1,6.369742923720995,0.0,3.5918821336657794,0.3001359797580324
Europe,Belarus,None,2020-03-15,6.738882363621649,1.25,10.0,1.0,0.05,0.01,0.005137472413480282,0.14878120926310456,0.10328704827856808,5.0,7.0,0.1
North America,Canada,New Brunswick,2020-03-15,3.5604230489331212,1.25,-4.012387897168547,1.0,0.05,0.011201510891271069,0.0,0.10000894935932328,0.5537535372597683,0.0,3.785853782278729,0.27745481511339454
North America,Canada,Newfoundland and Labrador,2020-03-15,0.8040057548014063,0.75,-10.0,3.0,0.31241930363371057,0.011693077565498854,0.5,3.616141964615228,7.268044224936422,4.654638371023861,2.571788149786814,1.3876328553303392
North America,Canada,Ontario,2020-03-15,4.829418825540232,1.25,4.5652760376468144,1.0,0.5,0.08627749852229649,0.14137082088181732,0.1,0.1,0.0,1.0691754940925975,3.8990482391073926
North America,Canada,Quebec,2020-03-15,3.0513374838513014,1.25,0.2622373955236068,1.0,0.41282142758611917,0.14447388789496132,0.26931782639908425,3.5544246599114384,1.3243045111757228,1.729585458915553e-06,0.48759653182668045,0.4808927487102025
Europe,Cyprus,None,2020-03-15,10.362531921837634,1.25,-2.8057424128017745,1.0,0.5,0.022148627243272278,0.5,0.1,0.2808867722975967,0.0,4.12716874776485,0.3116963225355093
Europe,Czechia,None,2020-03-15,21.541101575410877,1.25,2.882451867935365,1.0,0.5,0.03174395913777709,0.49986686951814324,0.1,0.1,0.0,3.9409698952154884,1.2138147118750777
Europe,Denmark,None,2020-03-15,9.035135790772038,1.25,-5.350450424950358,1.0,0.5,0.06834409738023975,0.5,0.1,0.1,0.0,6.999994546403771,0.7305786762370555
North America,Dominican Republic,None,2020-03-15,24.915860915143462,1.25,10.0,1.0,0.05,0.01990748898845332,0.0,0.882080538622479,1.1122931853870561,1.0737549660960937,2.8986790556851973,0.9075311710012398
Europe,Estonia,None,2020-03-15,8.11087559093903,1.1805211836472669,-10.0,1.0,0.5,0.043954214105472976,0.5,0.1,0.2236940385638264,0.0,1.0216713827789696,2.328374089379857
Europe,Finland,None,2020-03-15,4.587851259568796,1.2017781151109255,-10.0,1.0,0.5,0.06373503865769427,0.5,0.1048753283006253,0.49566699433843314,0.0,1.0923518988266085,3.124053301504626
Europe,Germany,None,2020-03-15,6.728706247877698,1.25,-10.0,1.0,0.48488283634259227,0.05739990903850244,0.3099130407693791,0.1,0.7554001732138709,0.0,0.16804400848086232,0.24981858299054008
Europe,Ireland,None,2020-03-15,4.6533352581425165,1.111833302400277,-10.0,1.0,0.17219193267253904,0.08112732866019289,0.2167696954240407,2.3840978222524436,1.1203530531902506,1.6384667304652643,0.4977638948924905,2.2531299632897572
Europe,Italy,None,2020-03-15,4.703676960567245,1.0224464865784526,-10.0,1.0,0.5,0.16214765100539844,0.18359706938413456,0.1,0.6721554074597577,0.0,1.5648473464815367,3.6161190632635094
Europe,Latvia,None,2020-03-15,7.491134037323084,1.25,-7.591688002103022,1.0,0.05,0.03569375386647102,0.35558920200075284,0.1,0.46542514876888114,0.0,4.119060745503607,3.4882076849185464
