policy,st_term_unemployment_costs,st_term_gdp_impact,st_term_sick_worker_cost,st_term_sick_worker_cost_lb,st_term_sick_worker_cost_ub,st_economic_costs,st_economic_costs_lb,st_economic_costs_ub,lt_economic_costs,d_costs,d_costs_lb,d_costs_ub,h_costs,h_costs_lb,h_costs_ub,mh_costs,mh_costs_lb,mh_costs_ub,region,dict_region_policy_gamma,dict_region_policy_counts,num_cases,num_cases_lb,num_cases_ub,num_deaths,num_deaths_lb,num_deaths_ub,hospitalization_days,hospitalization_days_lb,hospitalization_days_ub,icu_days,icu_days_lb,icu_days_ub,ventilated_days,ventilated_days_lb,ventilated_days_ub,country,start_date,policy_length
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,17884801774.231503,24826666666.666664,3204326472.969439,2386908167.4238605,4021744778.515017,45915794913.8676,45098376608.32202,46733213219.41318,0,240520594773.18533,222176655840.2622,258864533706.10843,1303587804.1463416,1303587804.1463416,1303587804.1463416,51029527433.713104,50352121913.2365,51706932954.18971,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.688462526374155, 'Lockdown': 0.5213534410489062, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1792405436542464, 'Restrict_Mass_Gatherings': 1.029476994610157, 'Restrict_Mass_Gatherings_and_Schools': 0.6404827544776223, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5400056629498887}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",1174308,874744.0,1473872.0,54525,50772.0,58278.0,1757426.4705882352,1757426.4705882352,1757426.4705882352,66021.52941176471,66021.52941176471,66021.52941176471,374122,374122.0,374122.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-No_Measure-Lockdown,20708717843.847004,29171333333.33333,3066639333.394843,2284344769.116515,3848933897.6731706,52946690510.57517,52164395946.296844,53728985074.8535,0,230485866437.50803,212907860730.77103,248063872144.24506,1266960378.1463416,1266960378.1463416,1266960378.1463416,50915424253.23171,50267126248.543304,51563722257.92012,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.688462526374155, 'Lockdown': 0.5213534410489062, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1792405436542464, 'Restrict_Mass_Gatherings': 1.029476994610157, 'Restrict_Mass_Gatherings_and_Schools': 0.6404827544776223, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5400056629498887}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",1123849,837157.0,1410541.0,52253,48656.0,55850.0,1708805.1764705882,1708805.1764705882,1708805.1764705882,64052.82352941177,64052.82352941177,64052.82352941177,362966,362966.0,362966.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-No_Measure,10354358921.923502,14896000000.0,9312555734.473747,6936938900.28201,11688172568.665487,34562914656.39725,32187297822.20551,36938531490.58899,0,676807214398.3643,625020447355.9677,728593981440.7606,2342622447.804878,2342622447.804878,2342622447.804878,56091499002.01317,54122793448.07461,58060204555.95173,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.688462526374155, 'Lockdown': 0.5213534410489062, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1792405436542464, 'Restrict_Mass_Gatherings': 1.029476994610157, 'Restrict_Mass_Gatherings_and_Schools': 0.6404827544776223, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5400056629498887}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",3412826,2542220.0,4283432.0,153220,142673.0,163767.0,3116290.588235294,3116290.588235294,3116290.588235294,124930.41176470589,124930.41176470589,124930.41176470589,707939,707939.0,707939.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,12236969635.000502,17999333333.333332,6238690820.99223,4647213147.807896,7830168494.176565,36474993789.326065,34883516116.14172,38066471462.5104,0,455934498496.4991,421066357764.583,490802639228.4152,1727820193.5365856,1727820193.5365856,1727820193.5365856,53544145893.494354,52225266986.31014,54863024800.67857,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.688462526374155, 'Lockdown': 0.5213534410489062, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1792405436542464, 'Restrict_Mass_Gatherings': 1.029476994610157, 'Restrict_Mass_Gatherings_and_Schools': 0.6404827544776223, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5400056629498887}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",2286329,1703091.0,2869567.0,103242,96135.0,110349.0,2305178.529411765,2305178.529411765,2305178.529411765,91133.4705882353,91133.4705882353,91133.4705882353,516423,516423.0,516423.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,18826107130.77,26688666666.666664,2208181479.320718,1644878202.7523966,2771484755.889039,47722955276.75738,47159652000.18906,48286258553.3257,0,165064617570.49646,152466913544.04834,177662321596.94455,843066109.9756099,843066109.9756099,843066109.9756099,50204008708.09271,49737191722.63842,50670825693.547,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.688462526374155, 'Lockdown': 0.5213534410489062, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1792405436542464, 'Restrict_Mass_Gatherings': 1.029476994610157, 'Restrict_Mass_Gatherings_and_Schools': 0.6404827544776223, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5400056629498887}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",809245,602808.0,1015682.0,37413,34837.0,39989.0,1135466.6470588236,1135466.6470588236,1135466.6470588236,42864.352941176476,42864.352941176476,42864.352941176476,242898,242898.0,242898.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,13648927669.80825,19861333333.333332,2494093972.3274403,1857855450.2392042,3130332494.415676,36004354975.469025,35368116453.38078,36640593497.55726,0,185809387784.9347,171625176590.20572,199993598979.66364,912650863.7560977,912650863.7560977,912650863.7560977,50440948228.31389,49913688826.02441,50968207630.60338,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.688462526374155, 'Lockdown': 0.5213534410489062, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1792405436542464, 'Restrict_Mass_Gatherings': 1.029476994610157, 'Restrict_Mass_Gatherings_and_Schools': 0.6404827544776223, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5400056629498887}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",914025,680859.0,1147191.0,42109,39210.0,45008.0,1227664.5882352942,1227664.5882352942,1227664.5882352942,46630.41176470589,46630.41176470589,46630.41176470589,264239,264239.0,264239.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,19767412487.308502,27930000000.0,1731336852.6943512,1289675998.589732,2172997706.7989707,49428749340.00285,48987088485.89823,49870410194.107475,0,130394446718.94585,120452465627.11343,140336427810.77823,721744657.2439024,721744657.2439024,721744657.2439024,49808841166.21742,49442830888.836624,50174851443.59823,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.688462526374155, 'Lockdown': 0.5213534410489062, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1792405436542464, 'Restrict_Mass_Gatherings': 1.029476994610157, 'Restrict_Mass_Gatherings_and_Schools': 0.6404827544776223, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5400056629498887}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",634493,472635.0,796351.0,29564,27529.0,31599.0,974570.5294117647,974570.5294117647,974570.5294117647,36320.470588235294,36320.470588235294,36320.470588235294,205816,205816.0,205816.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Lockdown,22591328556.924004,32274666666.666664,1658246071.6514225,1235230379.4547527,2081261763.8480928,56524241295.24209,56101225603.04542,56947256987.43876,0,125067898730.77892,115533306118.29626,134602491343.26157,702396411.9512196,702396411.9512196,702396411.9512196,49748269855.00684,49397711073.53816,50098828636.47553,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.688462526374155, 'Lockdown': 0.5213534410489062, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1792405436542464, 'Restrict_Mass_Gatherings': 1.029476994610157, 'Restrict_Mass_Gatherings_and_Schools': 0.6404827544776223, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5400056629498887}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",607707,452682.0,762732.0,28358,26406.0,30310.0,948887.6470588235,948887.6470588235,948887.6470588235,35280.352941176476,35280.352941176476,35280.352941176476,199922,199922.0,199922.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-No_Measure,16943496417.693,23585333333.333332,1519985906.465723,1132241304.9791589,1907730507.9522872,42048815657.49206,41661071056.00549,42436560258.97862,0,110970012416.89822,102481309826.0294,119458715007.76706,401988165.5121951,401988165.5121951,401988165.5121951,49633691800.51088,49312362645.29128,49955020955.730484,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.688462526374155, 'Lockdown': 0.5213534410489062, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1792405436542464, 'Restrict_Mass_Gatherings': 1.029476994610157, 'Restrict_Mass_Gatherings_and_Schools': 0.6404827544776223, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5400056629498887}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",557038,414939.0,699137.0,25127,23397.0,26857.0,537303.6470588235,537303.6470588235,537303.6470588235,21054.352941176472,21054.352941176472,21054.352941176472,119308,119308.0,119308.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,18826107130.77,26688666666.666664,1005327046.8933061,748870798.9906837,1261783294.7959285,46520100844.32996,46263644596.427345,46776557092.23259,0,74107093869.99655,68442779317.414276,79771408422.57883,304150121.2682927,304150121.2682927,304150121.2682927,49207187096.28377,48994658361.71622,49419715830.85132,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.688462526374155, 'Lockdown': 0.5213534410489062, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1792405436542464, 'Restrict_Mass_Gatherings': 1.029476994610157, 'Restrict_Mass_Gatherings_and_Schools': 0.6404827544776223, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5400056629498887}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",368428,274443.0,462413.0,16787,15631.0,17943.0,408330.82352941175,408330.82352941175,408330.82352941175,15660.176470588236,15660.176470588236,15660.176470588236,88741,88741.0,88741.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,25415244626.539505,35378000000.0,386923264.7773161,288220967.6114528,485625561.9431793,61180167891.31682,61081465594.150955,61278870188.48268,0,29543053637.473476,27294885346.52855,31791221928.418404,171644567.70731708,171644567.70731708,171644567.70731708,48694707582.371506,48612911664.014565,48776503500.728455,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.688462526374155, 'Lockdown': 0.5213534410489062, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1792405436542464, 'Restrict_Mass_Gatherings': 1.029476994610157, 'Restrict_Mass_Gatherings_and_Schools': 0.6404827544776223, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5400056629498887}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",141798,105626.0,177970.0,6702,6241.0,7163.0,233221.88235294117,233221.88235294117,233221.88235294117,8420.117647058823,8420.117647058823,8420.117647058823,47714,47714.0,47714.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,20238065165.57775,28550666666.666664,428846909.9629935,319448134.72320056,538245685.2027864,49217578742.207405,49108179966.96761,49326977517.447205,0,32582427213.94616,30098919293.82181,35065935134.0705,181750239.80487806,181750239.80487806,181750239.80487806,48729450269.79924,48638790036.50369,48820110503.094795,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.688462526374155, 'Lockdown': 0.5213534410489062, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1792405436542464, 'Restrict_Mass_Gatherings': 1.029476994610157, 'Restrict_Mass_Gatherings_and_Schools': 0.6404827544776223, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5400056629498887}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",157162,117070.0,197254.0,7390,6881.0,7899.0,246609.64705882352,246609.64705882352,246609.64705882352,8967.35294117647,8967.35294117647,8967.35294117647,50815,50815.0,50815.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,26356549983.078,36619333333.33333,317628096.23460084,236602274.8245836,398653917.64461803,63293511412.645935,63212485591.235916,63374537234.05595,0,24503160697.00102,22638302474.57965,26368018919.42239,154131074.92682928,154131074.92682928,154131074.92682928,48637281746.18124,48570134560.5213,48704428931.84116,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.688462526374155, 'Lockdown': 0.5213534410489062, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1792405436542464, 'Restrict_Mass_Gatherings': 1.029476994610157, 'Restrict_Mass_Gatherings_and_Schools': 0.6404827544776223, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5400056629498887}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",116403,86709.0,146097.0,5561,5178.0,5944.0,209997.88235294117,209997.88235294117,209997.88235294117,7475.117647058824,7475.117647058824,7475.117647058824,42359,42359.0,42359.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-Lockdown,29180466052.6935,40964000000.0,307078967.6035263,228743637.87230873,385414297.33474386,70451545020.29703,70373209690.56581,70529880350.02824,0,23734642707.251625,21928668457.186607,25540616957.31664,151352548.97560978,151352548.97560978,151352548.97560978,48628539541.70352,48563622002.60722,48693457080.79981,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.688462526374155, 'Lockdown': 0.5213534410489062, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1792405436542464, 'Restrict_Mass_Gatherings': 1.029476994610157, 'Restrict_Mass_Gatherings_and_Schools': 0.6404827544776223, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5400056629498887}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",112537,83829.0,141245.0,5387,5016.0,5758.0,206306.82352941178,206306.82352941178,206306.82352941178,7326.176470588236,7326.176470588236,7326.176470588236,41515,41515.0,41515.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,11766316956.731253,16758000000.0,1947269275.1184201,1450524287.626449,2444014262.6103916,30471586231.849674,29974841244.357704,30968331219.341644,0,141951129158.0382,131090224615.9162,152812033700.1602,506093316.2195122,506093316.2195122,506093316.2195122,49987787262.73569,49576128024.7259,50399446500.74547,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.688462526374155, 'Lockdown': 0.5213534410489062, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1792405436542464, 'Restrict_Mass_Gatherings': 1.029476994610157, 'Restrict_Mass_Gatherings_and_Schools': 0.6404827544776223, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5400056629498887}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",713627,531582.0,895672.0,32140,29927.0,34353.0,675681.4705882353,675681.4705882353,675681.4705882353,26622.529411764706,26622.529411764706,26622.529411764706,150861,150861.0,150861.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,13648927669.80825,19861333333.333332,1284054890.2141464,956494350.0537537,1611615430.374539,34794315893.35573,34466755353.195335,35121876433.51612,0,94436470358.76016,87216546220.89972,101656394496.6206,379718434.24390244,379718434.24390244,379718434.24390244,49438172600.8842,49166718785.02324,49709626416.745155,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.688462526374155, 'Lockdown': 0.5213534410489062, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1792405436542464, 'Restrict_Mass_Gatherings': 1.029476994610157, 'Restrict_Mass_Gatherings_and_Schools': 0.6404827544776223, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5400056629498887}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",470575,350532.0,590618.0,21390,19917.0,22863.0,509079.29411764705,509079.29411764705,509079.29411764705,19656.705882352944,19656.705882352944,19656.705882352944,111388,111388.0,111388.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,20238065165.57775,28550666666.666664,482654014.84560037,359529911.87318856,605778117.8180124,49271385847.09002,49148261744.11761,49394509950.06243,0,36682302950.429665,33886617101.748592,39477988799.11073,207859723.097561,207859723.097561,207859723.097561,48774040939.76719,48672006343.17032,48876075536.36406,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.688462526374155, 'Lockdown': 0.5213534410489062, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1792405436542464, 'Restrict_Mass_Gatherings': 1.029476994610157, 'Restrict_Mass_Gatherings_and_Schools': 0.6404827544776223, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5400056629498887}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",176881,131759.0,222003.0,8320,7747.0,8893.0,281959.9411764706,281959.9411764706,281959.9411764706,10267.058823529413,10267.058823529413,10267.058823529413,58180,58180.0,58180.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,15060885704.616,21723333333.333332,537162393.9284624,400132869.459942,674191918.3969828,37321381431.87779,37184351907.40928,37458410956.34631,0,40636052544.235344,37540354288.133514,43731750800.33718,220997808.6585366,220997808.6585366,220997808.6585366,48819212765.076775,48705654559.059715,48932770971.093834,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.688462526374155, 'Lockdown': 0.5213534410489062, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1792405436542464, 'Restrict_Mass_Gatherings': 1.029476994610157, 'Restrict_Mass_Gatherings_and_Schools': 0.6404827544776223, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5400056629498887}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",196857,146639.0,247075.0,9215,8581.0,9849.0,299364.4117647059,299364.4117647059,299364.4117647059,10978.588235294119,10978.588235294119,10978.588235294119,62212,62212.0,62212.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,21179370522.116253,29792000000.0,392476155.8182464,292357666.78494203,492594644.8515508,51363846677.9345,51263728188.9012,51463965166.967804,0,30127195448.455605,27832432240.31605,32421958656.59516,185074505.2682927,185074505.2682927,185074505.2682927,48699309337.703156,48616339802.13878,48782278873.26753,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.688462526374155, 'Lockdown': 0.5213534410489062, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1792405436542464, 'Restrict_Mass_Gatherings': 1.029476994610157, 'Restrict_Mass_Gatherings_and_Schools': 0.6404827544776223, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5400056629498887}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",143833,107142.0,180524.0,6836,6365.0,7307.0,251747.76470588235,251747.76470588235,251747.76470588235,9037.235294117647,9037.235294117647,9037.235294117647,51211,51211.0,51211.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,24003286591.731754,34136666666.666664,378737184.6186965,282122337.89328116,475352031.3441117,58518690443.01712,58422075596.2917,58615305289.74253,0,29128893844.47459,26912391822.495842,31345395866.45334,181454235.4390244,181454235.4390244,181454235.4390244,48687923667.87768,48607857647.71666,48767989688.0387,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.688462526374155, 'Lockdown': 0.5213534410489062, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1792405436542464, 'Restrict_Mass_Gatherings': 1.029476994610157, 'Restrict_Mass_Gatherings_and_Schools': 0.6404827544776223, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.5400056629498887}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",138798,103391.0,174205.0,6610,6155.0,7065.0,246938.88235294117,246938.88235294117,246938.88235294117,8843.117647058823,8843.117647058823,8843.117647058823,50111,50111.0,50111.0,BR,2020-03-15,3
