country,start_date,policy_length,policy,st_economic_costs,st_economic_costs_lb,st_economic_costs_ub,lt_economic_costs,d_costs,d_costs_lb,d_costs_ub,h_costs,h_costs_lb,h_costs_ub,mh_costs,mh_costs_lb,mh_costs_ub,num_cases,num_cases_lb,num_cases_ub,num_deaths,num_deaths_lb,num_deaths_ub,hospitalization_days,hospitalization_days_lb,hospitalization_days_ub,icu_days,icu_days_lb,icu_days_ub,ventilated_days,ventilated_days_lb,ventilated_days_ub
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,28008965666.650124,26590132424.011078,29427798909.289173,0,410289209894.5753,378941131202.8557,441637288586.295,1685544363.5853662,1685544363.5853662,1685544363.5853662,43565420446.48295,42389614295.97362,44741226596.99228,2038306,1518338.0,2558274.0,92943,86545.0,99341.0,2266308.1764705884,2266308.1764705884,2266308.1764705884,86273.82352941178,86273.82352941178,86273.82352941178,488885,488885.0,488885.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,31327877248.705452,30334299955.53315,32321454541.87775,0,290603175383.9635,268423716094.14282,312782634673.7842,1355306707.2439024,1355306707.2439024,1355306707.2439024,42183928269.825516,41360537432.051346,43007319107.59968,1427379,1063257.0,1791501.0,65862,61328.0,70396.0,1830645.2352941176,1830645.2352941176,1830645.2352941176,68116.76470588236,68116.76470588236,68116.76470588236,385995,385995.0,385995.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,44308373485.22766,43901006849.60088,44715740120.85444,0,124638433721.98462,115167679446.53566,134109187997.43358,841590240.5121952,841590240.5121952,841590240.5121952,40279565883.5561,39941975685.294785,40617156081.81741,585227,435937.0,734517.0,28300,26352.0,30248.0,1151148.0588235294,1151148.0588235294,1151148.0588235294,40138.94117647059,40138.94117647059,40138.94117647059,227454,227454.0,227454.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,33688386071.626854,32927828278.863045,34448943864.390656,0,224818076442.82172,207677899729.23514,241958253156.40833,1162328470.1707318,1162328470.1707318,1162328470.1707318,41426940648.42179,40796656198.01933,42057225098.82424,1092622,813896.0,1371348.0,50975,47466.0,54484.0,1575687.5882352942,1575687.5882352942,1575687.5882352942,57562.41176470589,57562.41176470589,57562.41176470589,326187,326187.0,326187.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,46279189164.91506,45925856115.72195,46632522214.10818,0,109189323832.9649,100901154639.42105,117477493026.50877,784414535.4878049,784414535.4878049,784414535.4878049,40104025312.11375,39811213472.121376,40396837152.10612,507599,378111.0,637087.0,24802,23095.0,26509.0,1075223.2352941176,1075223.2352941176,1075223.2352941176,37069.76470588236,37069.76470588236,37069.76470588236,210062,210062.0,210062.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,53359094823.53229,53028385371.20421,53689804275.86036,0,102698005066.75317,94905378583.37836,110490631550.12802,758987226.5853659,758987226.5853659,758987226.5853659,40030537427.70691,39756474066.07066,40304600789.34317,475101,353904.0,596298.0,23332,21726.0,24938.0,1041414.7058823529,1041414.7058823529,1041414.7058823529,35711.29411764706,35711.29411764706,35711.29411764706,202364,202364.0,202364.0
BR,2020-03-15,3,No_Measure-Lockdown-No_Measure,33616623909.59331,32595980706.72323,34637267112.463394,0,296452179139.90424,273810450021.53986,319093908258.26855,1268155073.1219513,1268155073.1219513,1268155073.1219513,42271861369.494545,41426040649.09894,43117682089.890144,1466265,1092224.0,1840306.0,67168,62544.0,71792.0,1709596.8235294118,1709596.8235294118,1709596.8235294118,64236.17647058824,64236.17647058824,64236.17647058824,364005,364005.0,364005.0
BR,2020-03-15,3,No_Measure-Lockdown-Restrict_Mass_Gatherings,37431530088.4594,36709616051.43105,38153444125.48775,0,212421187535.0873,196218426035.5339,228623949034.64075,1038482972.1951221,1038482972.1951221,1038482972.1951221,41301406572.01829,40703146720.636375,41899666423.4002,1037108,772544.0,1301672.0,48155,44840.0,51470.0,1406657.6470588236,1406657.6470588236,1406657.6470588236,51600.352941176476,51600.352941176476,51600.352941176476,292402,292402.0,292402.0
BR,2020-03-15,3,No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools,51124253500.48893,50806860071.885544,51441646929.092316,0,97933795234.17358,90498705921.13034,105368884547.21683,685773898.2439024,685773898.2439024,685773898.2439024,39987276404.97976,39724248210.920135,40250304599.03938,455970,339653.0,572287.0,22244,20713.0,23775.0,940166.8235294118,940166.8235294118,940166.8235294118,32385.176470588238,32385.176470588238,32385.176470588238,183516,183516.0,183516.0
BR,2020-03-15,3,No_Measure-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,40091450250.569084,39526174128.68254,40656726372.455635,0,168238683186.5257,155419077794.35498,181058288578.69644,910891447.0243903,910891447.0243903,910891447.0243903,40792545145.836075,40324093236.98877,41260997054.68337,812078,604918.0,1019238.0,38157,35530.0,40784.0,1238153.8823529412,1238153.8823529412,1238153.8823529412,44612.117647058825,44612.117647058825,44612.117647058825,252802,252802.0,252802.0
BR,2020-03-15,3,No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,53160312239.04053,52880310095.908325,53440314382.17272,0,87237154551.96835,80617144765.50388,93857164338.43286,646071941.9268293,646071941.9268293,646071941.9268293,39865803632.05323,39633762098.096596,40097845166.009865,402252,299638.0,504866.0,19822,18457.0,21187.0,887441.3529411765,887441.3529411765,887441.3529411765,30254.64705882353,30254.64705882353,30254.64705882353,171443,171443.0,171443.0
BR,2020-03-15,3,No_Measure-Lockdown-Lockdown,60267769514.77828,60003361854.34825,60532177175.208305,0,82763835181.18286,76487015391.42126,89040654970.94446,628472435.8536586,628472435.8536586,628472435.8536586,39815148142.5278,39596029965.68191,40034266319.37369,379851,282952.0,476750.0,18809,17514.0,20104.0,864038.2352941176,864038.2352941176,864038.2352941176,29314.764705882353,29314.764705882353,29314.764705882353,166117,166117.0,166117.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-No_Measure,51214777036.09496,39421885401.34703,63007668670.842896,0,3408234003432.948,3147814860825.173,3668653146040.723,14706922343.487808,14706922343.487808,14706922343.487808,77266643582.43155,67493716010.876045,87039571153.98708,16941747,12619938.0,21263556.0,772050,718904.0,825196.0,19660731.23529412,19660731.23529412,19660731.23529412,769798.7647058824,769798.7647058824,769798.7647058824,4362193,4362193.0,4362193.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings,47022640815.49057,37571060881.68299,56474220749.29816,0,2737996068027.7065,2528837376909.717,2947154759145.697,12243219280.170732,12243219280.170732,12243219280.170732,69660645285.0195,61827994143.06373,77493296426.97525,13578203,10114428.0,17041978.0,620286,577587.0,662985.0,16393137.588235294,16393137.588235294,16393137.588235294,636946.4117647059,636946.4117647059,636946.4117647059,3609363,3609363.0,3609363.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools,41015267626.91622,36993667469.15067,45036867784.68178,0,1186553444362.6196,1096071847540.1361,1277035041185.103,6642428728.609756,6642428728.609756,6642428728.609756,52020780667.65639,48688026642.52886,55353534692.78392,5777457,4303638.0,7251276.0,269017,250498.0,287536.0,8963142.411764706,8963142.411764706,8963142.411764706,335185.58823529416,335185.58823529416,335185.58823529416,1899385,1899385.0,1899385.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,43763959534.27699,35978844496.60008,51549074571.9539,0,2261902567916.0815,2089162323396.6213,2434642812435.5415,10538966135.634148,10538966135.634148,10538966135.634148,64246959408.481964,57795330091.77873,70698588725.18521,11184149,8331093.0,14037205.0,512492,477213.0,547771.0,14133329.235294119,14133329.235294119,14133329.235294119,544966.7647058824,544966.7647058824,544966.7647058824,3088145,3088145.0,3088145.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,40218462380.549446,36956912478.577866,43480012282.52103,0,968572503473.4277,894759468585.5634,1042385538361.2921,5794677563.560976,5794677563.560976,5794677563.560976,49551675490.21425,46848785312.79056,52254565667.63794,4685563,3490284.0,5880842.0,219655,204534.0,234776.0,7836209.529411765,7836209.529411765,7836209.529411765,289856.4705882353,289856.4705882353,289856.4705882353,1642520,1642520.0,1642520.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Lockdown,46060343477.68444,43137233416.40407,48983453538.96482,0,871280835971.228,804906672427.8402,937654999514.616,5400500591.414635,5400500591.414635,5400500591.414635,48452220036.02815,46029799496.82772,50874640575.228584,4199359,3128110.0,5270608.0,197621,184017.0,211225.0,7311711.529411765,7311711.529411765,7311711.529411765,268856.4705882353,268856.4705882353,268856.4705882353,1523520,1523520.0,1523520.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-No_Measure,42384868946.798965,34116376790.5291,50653361103.06882,0,2378802862172.7246,2196961216782.4775,2560644507562.972,9554310282.0,9554310282.0,9554310282.0,65817261493.331696,58965051070.9871,72669471915.6763,11878572,8848370.0,14908774.0,538754,501668.0,575840.0,12756089.05882353,12756089.05882353,12756089.05882353,502564.9411764706,502564.9411764706,502564.9411764706,2847868,2847868.0,2847868.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,39440010286.949425,33194650539.3213,45685370034.577545,0,1803191871247.6558,1665397692094.8848,1940986050400.4268,7654904840.268293,7654904840.268293,7654904840.268293,59244898850.38176,54069285407.78588,64420512292.97763,8972125,6683352.0,11260898.0,408451,380334.0,436568.0,10242269.823529411,10242269.823529411,10242269.823529411,399339.17647058825,399339.17647058825,399339.17647058825,2262922,2262922.0,2262922.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,39451777249.51312,37100926036.4946,41802628462.53165,0,694545005975.5757,641591579887.5242,747498432063.6271,3898143779.4146347,3898143779.4146347,3898143779.4146347,46593176459.882355,44644994508.59247,48541358411.17226,3377248,2515718.0,4238778.0,157477,146637.0,168317.0,5264846.588235294,5264846.588235294,5264846.588235294,195988.4117647059,195988.4117647059,195988.4117647059,1110601,1110601.0,1110601.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,37584930681.89308,32647979412.951004,42521881950.83516,0,1431206044979.8894,1321883734592.6108,1540528355367.1677,6431611927.829268,6431611927.829268,6431611927.829268,54994396520.78537,50903078744.78673,59085714296.78403,7092457,5283184.0,8901730.0,324246,301926.0,346566.0,8622906.88235294,8622906.88235294,8622906.88235294,332912.11764705885,332912.11764705885,332912.11764705885,1886502,1886502.0,1886502.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,39891130138.35241,37984987729.95089,41797272546.75392,0,567282588984.4861,524060054162.46686,610505123806.5052,3421936819.829269,3421936819.829269,3421936819.829269,45148492119.71489,43568846323.30233,46728137916.12745,2738376,2039821.0,3436931.0,128661,119804.0,137518.0,4632463.588235294,4632463.588235294,4632463.588235294,170428.4117647059,170428.4117647059,170428.4117647059,965761,965761.0,965761.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Lockdown,46269275889.29181,44564773007.35741,47973778771.226204,0,509379170418.0281,470585197173.99445,548173143662.06165,3191590849.243903,3191590849.243903,3191590849.243903,44493446381.40996,43080901966.809425,45905990796.01048,2448700,1824041.0,3073359.0,115548,107594.0,123502.0,4326090.764705882,4326090.764705882,4326090.764705882,158137.23529411765,158137.23529411765,158137.23529411765,896111,896111.0,896111.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-No_Measure,30566473051.652523,29210342454.335117,31922603648.969933,0,389867941047.3218,360062998623.63306,419672883471.01056,1505613453.2195122,1505613453.2195122,1505613453.2195122,43361724368.586365,42237880741.794945,44485567995.377785,1948227,1451238.0,2445216.0,88295,82217.0,94373.0,2017022.0,2017022.0,2017022.0,78168.0,78168.0,78168.0,442952,442952.0,442952.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,33884732475.988544,32954024278.434444,34815440673.54265,0,270141836401.3228,249510247286.59576,290773425516.04987,1175882385.512195,1175882385.512195,1175882385.512195,41979691740.07426,41208401365.6127,42750982114.535805,1337061,995979.0,1678143.0,61205,56992.0,65418.0,1582047.1764705882,1582047.1764705882,1582047.1764705882,60035.82352941177,60035.82352941177,60035.82352941177,340203,340203.0,340203.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,46864060831.74146,46519860719.31198,47208260944.170944,0,104114303659.83209,96192310908.09401,112036296411.57018,663132233.6341465,663132233.6341465,663132233.6341465,40074361515.33706,39789118262.614975,40359604768.05914,494481,368340.0,620622.0,23629,22002.0,25256.0,903870.7647058824,903870.7647058824,903870.7647058824,32104.23529411765,32104.23529411765,32104.23529411765,181924,181924.0,181924.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,36274143619.25665,35569081992.58151,36979205245.931786,0,206471956459.80573,190717796683.68018,222226116235.9313,991270572.4390244,991270572.4390244,991270572.4390244,41246655859.44341,40662361826.69947,41830949892.18736,1012896,754508.0,1271284.0,46797,43576.0,50018.0,1338230.0,1338230.0,1338230.0,49926.0,49926.0,49926.0,282914,282914.0,282914.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,48831588435.89848,48542262347.465614,49120914524.331345,0,88422410529.39929,81702461848.47325,95142359210.32533,604948690.097561,604948690.097561,604948690.097561,39896096071.57301,39656327659.007904,40135864484.13812,415648,309617.0,521679.0,20076,18694.0,21458.0,826599.8823529412,826599.8823529412,826599.8823529412,28982.117647058825,28982.117647058825,28982.117647058825,164232,164232.0,164232.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Lockdown,55910309841.58609,55643907506.29075,56176712176.88144,0,81842841144.9893,75623569779.29729,88062112510.68132,579121567.6829269,579121567.6829269,579121567.6829269,39821626780.86941,39600855590.19186,40042397971.54696,382716,285086.0,480346.0,18586,17306.0,19866.0,792256.1764705882,792256.1764705882,792256.1764705882,27602.823529411766,27602.823529411766,27602.823529411766,156416,156416.0,156416.0
