country,start_date,policy_length,policy,st_economic_costs,st_economic_costs_lb,st_economic_costs_ub,lt_economic_costs,d_costs,d_costs_lb,d_costs_ub,h_costs,h_costs_lb,h_costs_ub,mh_costs,mh_costs_lb,mh_costs_ub,num_cases,num_cases_lb,num_cases_ub,num_deaths,num_deaths_lb,num_deaths_ub,hospitalization_days,hospitalization_days_lb,hospitalization_days_ub,icu_days,icu_days_lb,icu_days_ub,ventilated_days,ventilated_days_lb,ventilated_days_ub
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings-Mass_Gatherings_Authorized_But_Others_Restricted,80717760070.9204,64619372289.8126,96816147852.02818,0,4787252792363.8545,4422482623935.839,5152022960791.871,29050036339.09756,29050036339.09756,29050036339.09756,53436468789.48326,40095518776.84935,66777418802.11717,23127053,17227384.0,29026722.0,1085725,1010986.0,1160464.0,39293944.176470585,39293944.176470585,39293944.176470585,1451729.8235294118,1451729.8235294118,1451729.8235294118,8226469,8226469.0,8226469.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,87029726278.10031,71269922958.43317,102789529597.76743,0,4689214050046.525,4331934007318.2793,5046494092774.772,28605168471.0,28605168471.0,28605168471.0,52696271978.73802,39635911453.48342,65756632503.992615,22640641,16865055.0,28416227.0,1063515,990305.0,1136725.0,38700580.4117647,38700580.4117647,38700580.4117647,1428241.5882352942,1428241.5882352942,1428241.5882352942,8093369,8093369.0,8093369.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,74900018302.55267,59172151610.27771,90627884994.82765,0,4679966367324.708,4323396120622.3633,5036536614027.052,28563309064.024395,28563309064.024395,28563309064.024395,52626395977.086,39592501763.57666,65660290190.59533,22594760,16830878.0,28358642.0,1061420,988355.0,1134485.0,38644749.705882356,38644749.705882356,38644749.705882356,1426031.2941176472,1426031.2941176472,1426031.2941176472,8080844,8080844.0,8080844.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,79368363452.21404,66119746640.24554,92616980264.18254,0,3962674025114.426,3660903099478.3794,4264444950750.4717,25344076508.48781,25344076508.48781,25344076508.48781,47232925222.74307,36253618659.35937,58212231786.126785,19033053,14177756.0,23888350.0,898928,837048.0,960808.0,34351530.35294118,34351530.35294118,34351530.35294118,1255973.6470588236,1255973.6470588236,1255973.6470588236,7117184,7117184.0,7117184.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings-Lockdown,85166607284.7168,72267560653.76186,98065653915.67177,0,3861550123876.9434,3567505530385.933,4155594717367.954,24890880774.073174,24890880774.073174,24890880774.073174,46487988233.22588,35798375170.47221,57177601295.97956,18530857,13803669.0,23258045.0,876020,815717.0,936323.0,33747094.64705882,33747094.64705882,33747094.64705882,1232040.3529411766,1232040.3529411766,1232040.3529411766,6981562,6981562.0,6981562.0
BR,2020-03-15,3,No_Measure-Mass_Gatherings_Authorized_But_Others_Restricted-No_Measure,67818425110.747574,53738730154.14215,81898120067.353,0,4072990911850.0244,3761809242933.281,4384172580766.7686,17421062896.170734,17421062896.170734,17421062896.170734,44405743264.78294,32737711088.937263,56073775440.628624,20226987,15067120.0,25386854.0,922671,859157.0,986185.0,23307448.88235294,23307448.88235294,23307448.88235294,909110.1176470589,909110.1176470589,909110.1176470589,5151624,5151624.0,5151624.0
BR,2020-03-15,3,No_Measure-Mass_Gatherings_Authorized_But_Others_Restricted-Restrict_Mass_Gatherings,62144630210.980125,50784214648.39885,73505045773.56142,0,3292710960492.854,3041189854532.4136,3544232066453.2954,14470964153.85366,14470964153.85366,14470964153.85366,38044666802.30499,28630137956.068195,47459195648.541794,16320451,12157134.0,20483768.0,745972,694621.0,797323.0,19394404.470588237,19394404.470588237,19394404.470588237,750081.5294117647,750081.5294117647,750081.5294117647,4250462,4250462.0,4250462.0
BR,2020-03-15,3,No_Measure-Mass_Gatherings_Authorized_But_Others_Restricted-Mass_Gatherings_Authorized_But_Others_Restricted,46206917865.220215,40860938186.37916,51552897544.061264,0,1576018739082.3457,1455831588424.3801,1696205889740.3113,8439963585.658538,8439963585.658538,8439963585.658538,24824265936.931793,20393980828.029583,29254551045.834007,7680071,5720899.0,9639243.0,357305,332709.0,381901.0,11400868.470588235,11400868.470588235,11400868.470588235,424065.52941176476,424065.52941176476,424065.52941176476,2403038,2403038.0,2403038.0
BR,2020-03-15,3,No_Measure-Mass_Gatherings_Authorized_But_Others_Restricted-Restrict_Mass_Gatherings_and_Schools,52880116688.946304,47780570767.20033,57979662610.692276,0,1505696971542.3032,1390889994705.5225,1620503948379.0842,8190739773.512197,8190739773.512197,8190739773.512197,24383427443.665462,20157365296.685516,28609489590.64541,7326042,5457182.0,9194902.0,341384,317884.0,364884.0,11070321.05882353,11070321.05882353,11070321.05882353,410626.9411764706,410626.9411764706,410626.9411764706,2326886,2326886.0,2326886.0
BR,2020-03-15,3,No_Measure-Mass_Gatherings_Authorized_But_Others_Restricted-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,40787071437.735756,35710110911.147415,45864031964.32409,0,1499252672052.447,1384936888361.7544,1613568455743.1401,8167816934.414635,8167816934.414635,8167816934.414635,24343934333.72648,20136589006.835014,28551279660.617943,7293597,5433014.0,9154180.0,339925,316525.0,363325.0,11039911.0,11039911.0,11039911.0,409392.0,409392.0,409392.0,2319888,2319888.0,2319888.0
BR,2020-03-15,3,No_Measure-Mass_Gatherings_Authorized_But_Others_Restricted-Restrict_Mass_Gatherings_and_Schools_and_Others,49271073650.96749,45648976034.48967,52893171267.44531,0,1083415748712.9714,1000911766190.0883,1165919731235.8547,6645024550.463415,6645024550.463415,6645024550.463415,22278292482.588554,19276611575.1986,25279973389.97851,5203531,3876120.0,6530942.0,245772,228854.0,262690.0,9018480.764705881,9018480.764705881,9018480.764705881,327541.23529411765,327541.23529411765,327541.23529411765,1856067,1856067.0,1856067.0
BR,2020-03-15,3,No_Measure-Mass_Gatherings_Authorized_But_Others_Restricted-Lockdown,55794426820.45388,52336926717.725426,59251926923.182335,0,1036247208330.4379,957349284422.3986,1115145132238.4773,6464213931.731709,6464213931.731709,6464213931.731709,22134263332.410713,19268986593.7482,24999540071.07322,4967070,3699980.0,6234160.0,235091,218908.0,251274.0,8778198.647058824,8778198.647058824,8778198.647058824,317862.3529411765,317862.3529411765,317862.3529411765,1801220,1801220.0,1801220.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-No_Measure,72422362964.13812,59116964771.496056,85727761156.78018,0,3844652985579.9297,3550881361403.5054,4138424609756.354,16146210056.926832,16146210056.926832,16146210056.926832,42250080433.59516,31223718377.97741,53276442489.21291,19114624,14238518.0,23990730.0,870903,810952.0,930854.0,21595550.470588237,21595550.470588237,21595550.470588237,843525.5294117648,843525.5294117648,843525.5294117648,4779978,4779978.0,4779978.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,66793684280.818214,56196058582.19064,77391309979.44577,0,3069056715956.0947,2834602009412.8125,3303511422499.377,13305498274.682928,13305498274.682928,13305498274.682928,35926392385.19754,27143997736.715187,44708787033.6799,15224622,11340849.0,19108395.0,695278,647417.0,743139.0,17830083.17647059,17830083.17647059,17830083.17647059,690020.8235294118,690020.8235294118,690020.8235294118,3910118,3910118.0,3910118.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-Mass_Gatherings_Authorized_But_Others_Restricted,51985948424.5269,47114504897.70747,56857391951.34631,0,1436594296975.4102,1327044796182.9548,1546143797767.8657,7692939918.292685,7692939918.292685,7692939918.292685,23642418202.19954,19605387571.285347,27679448833.11373,6998351,5213085.0,8783617.0,325700,303280.0,348120.0,10394587.647058824,10394587.647058824,10394587.647058824,386109.3529411765,386109.3529411765,386109.3529411765,2187953,2187953.0,2187953.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,58726876146.79203,54084588290.54624,63369164003.03783,0,1371244202300.8945,1266692759177.5967,1475795645424.1924,7463587549.536586,7463587549.536586,7463587549.536586,23257707556.150333,19410581304.966766,27104833807.3339,6669143,4967857.0,8370429.0,310905,289503.0,332307.0,10090451.0,10090451.0,10090451.0,373734.0,373734.0,373734.0,2117826,2117826.0,2117826.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,46640169650.31764,42018849074.05145,51261490226.58382,0,1365263582455.7854,1261168837662.435,1469358327249.1357,7442516665.609757,7442516665.609757,7442516665.609757,23223467457.3344,19393717072.47437,27053217842.194435,6639021,4945419.0,8332623.0,309551,288242.0,330860.0,10062507.647058824,10062507.647058824,10062507.647058824,372597.3529411765,372597.3529411765,372597.3529411765,2111385,2111385.0,2111385.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,55580444870.73712,52297592059.499435,58863297681.974815,0,982862062852.4015,908019588144.268,1057704537560.5349,6052311696.146342,6052311696.146342,6052311696.146342,21535945170.94877,18815400986.7073,24256489355.190243,4716168,3513082.0,5919254.0,222970,207621.0,238319.0,8217353.764705882,8217353.764705882,8217353.764705882,297832.23529411765,297832.23529411765,297832.23529411765,1687716,1687716.0,1687716.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-Lockdown,62161542649.66241,59028557865.27534,65294527434.049484,0,939932250721.7666,868372177218.2733,1011492324225.26,5888506795.1707325,5888506795.1707325,5888506795.1707325,21439769753.610405,18843423214.617146,24036116292.603653,4500869,3352706.0,5649032.0,213249,198569.0,227929.0,7999686.705882353,7999686.705882353,7999686.705882353,289061.29411764705,289061.29411764705,289061.29411764705,1638014,1638014.0,1638014.0
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,60156978896.041534,46918130806.395645,73395826985.68741,0,3825046265190.365,3532770016466.3,4117322513914.4307,16038297779.92683,16038297779.92683,16038297779.92683,42067767833.1224,31096556741.03466,53038978925.21014,19019021,14167304.0,23870738.0,866458,806813.0,926103.0,21450657.0,21450657.0,21450657.0,837972.0,837972.0,837972.0,4748508,4748508.0,4748508.0
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,54529315286.66129,43997977736.46484,65060652836.857735,0,3049630910915.718,2816658089546.998,3282603732284.438,13205457696.951221,13205457696.951221,13205457696.951221,35744920990.12201,27017460219.90586,44472381760.338165,15129391,11269911.0,18988871.0,690875,643317.0,738433.0,17695817.352941178,17695817.352941178,17695817.352941178,684863.6470588236,684863.6470588236,684863.6470588236,3880894,3880894.0,3880894.0
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Mass_Gatherings_Authorized_But_Others_Restricted,39812032887.42934,34983803677.76727,44640262097.0914,0,1423906533759.8545,1315325085826.851,1532487981692.8582,7625392196.560976,7625392196.560976,7625392196.560976,23535906800.976006,19534688454.674744,27537125147.277264,6936269,5166840.0,8705698.0,322824,300602.0,345046.0,10303609.588235294,10303609.588235294,10303609.588235294,382675.4117647059,382675.4117647059,382675.4117647059,2168494,2168494.0,2168494.0
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,46559370310.45868,41958662284.0319,51160078336.88545,0,1359024566424.2898,1255406632279.2417,1462642500569.338,7397890003.3902445,7397890003.3902445,7397890003.3902445,23156507959.975464,19343839471.81089,26969176448.140034,6609410,4923362.0,8295458.0,308135,286924.0,329346.0,10001935.470588235,10001935.470588235,10001935.470588235,370398.52941176476,370398.52941176476,370398.52941176476,2098925,2098925.0,2098925.0
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,34473264126.529236,29893370573.25244,39053157679.80603,0,1353088096420.8105,1249922167586.1985,1456254025255.4226,7376992332.439026,7376992332.439026,7376992332.439026,23122765348.222416,19327346093.31082,26918184603.134007,6579508,4901088.0,8257928.0,306791,285672.0,327910.0,9974218.235294119,9974218.235294119,9974218.235294119,369271.76470588235,369271.76470588235,369271.76470588235,2092540,2092540.0,2092540.0
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,43456085134.22646,40203804603.687836,46708365664.7651,0,973799811208.1735,899650338534.0043,1047949283882.3427,5999022605.560976,5999022605.560976,5999022605.560976,21470501326.766045,18775292801.854206,24165709851.677895,4672247,3480365.0,5864129.0,220915,205708.0,236122.0,8145329.176470588,8145329.176470588,8145329.176470588,295160.8235294118,295160.8235294118,295160.8235294118,1672578,1672578.0,1672578.0
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,50042495679.17469,46938727014.87373,53146264343.47565,0,931258607636.4944,860362061470.7463,1002155153802.2427,5836765943.853659,5836765943.853659,5836765943.853659,21378728669.93418,18806593921.769405,23950863418.098953,4458895,3321439.0,5596351.0,211282,196738.0,225826.0,7929725.05882353,7929725.05882353,7929725.05882353,286471.9411764706,286471.9411764706,286471.9411764706,1623341,1623341.0,1623341.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,53171093275.810425,45333448161.75566,61008738389.8652,0,2250885938240.839,2078788698390.7415,2422983178090.9365,8527437917.926829,8527437917.926829,8527437917.926829,27182022311.138542,20686860615.1284,33677184007.148685,11259616,8387309.0,14131923.0,509745,474655.0,544835.0,11397086.764705881,11397086.764705881,11397086.764705881,446752.23529411765,446752.23529411765,446752.23529411765,2531596,2531596.0,2531596.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,49532666245.82846,43895082019.57706,55170250472.079865,0,1627504153813.909,1503135508695.3887,1751872798932.4292,6641688421.097561,6641688421.097561,6641688421.097561,22507682519.272762,17835740808.27132,27179624230.2742,8098993,6032955.0,10165031.0,368653,343276.0,394030.0,8906436.764705881,8906436.764705881,8906436.764705881,343504.23529411765,343504.23529411765,343504.23529411765,1946524,1946524.0,1946524.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Mass_Gatherings_Authorized_But_Others_Restricted,43753150815.7814,41538663326.045166,45967638305.51765,0,658088315707.0547,607940607194.855,708236024219.2544,3668871492.0,3668871492.0,3668871492.0,17705515772.353096,15870340268.701431,19540691276.004765,3181346,2369790.0,3992902.0,149247,138973.0,159521.0,4976607.294117647,4976607.294117647,4976607.294117647,181248.70588235295,181248.70588235295,181248.70588235295,1027076,1027076.0,1027076.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,50969924462.89355,48863206718.44553,53076642207.34156,0,627460454941.5255,579655849849.8312,675265060033.2197,3567294538.902439,3567294538.902439,3567294538.902439,17715145030.610928,15969279761.270535,19461010299.951317,3026524,2254463.0,3798585.0,142314,132517.0,152111.0,4842063.235294118,4842063.235294118,4842063.235294118,175744.76470588238,175744.76470588238,175744.76470588238,995887,995887.0,995887.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,38927108999.536285,36830162706.10428,41024055292.96829,0,624681802578.4663,577092824624.2268,672270780532.7059,3558024085.536586,3558024085.536586,3558024085.536586,17717278020.00608,15979510483.266495,19455045556.74567,3012487,2244007.0,3780967.0,141685,131932.0,151438.0,4829779.94117647,4829779.94117647,4829779.94117647,175243.05882352943,175243.05882352943,175243.05882352943,993044,993044.0,993044.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,50787113430.13066,49283818941.10836,52290407919.152954,0,455491441661.7262,420845222739.18445,490137660584.2679,2968311612.1463413,2968311612.1463413,2968311612.1463413,18449374516.13493,17203574197.183086,19695174835.08677,2159644,1608723.0,2710565.0,103382,96265.0,110499.0,4047768.588235294,4047768.588235294,4047768.588235294,143425.4117647059,143425.4117647059,143425.4117647059,812744,812744.0,812744.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,57709161447.662445,56268757883.80544,59149565011.519455,0,437507370354.6981,404239683869.8325,470775056839.5637,2901553433.121951,2901553433.121951,2901553433.121951,18635749137.464596,17442067372.264023,19829430902.66517,2069295,1541422.0,2597168.0,99310,92474.0,106146.0,3959112.117647059,3959112.117647059,3959112.117647059,139842.88235294117,139842.88235294117,139842.88235294117,792443,792443.0,792443.0
BR,2020-03-15,3,No_Measure-Lockdown-No_Measure,57401506292.01374,50313381405.97557,64489631178.05192,0,2034705781630.9338,1879131199572.0884,2190280363689.7793,7641909714.731709,7641909714.731709,7641909714.731709,25137802882.104992,19263778658.45479,31011827105.755196,10182848,7585222.0,12780474.0,460779,429060.0,492498.0,10215541.647058824,10215541.647058824,10215541.647058824,400062.3529411765,400062.3529411765,400062.3529411765,2267020,2267020.0,2267020.0
BR,2020-03-15,3,No_Measure-Lockdown-Restrict_Mass_Gatherings,54319997396.07637,49289866705.38211,59350128086.77064,0,1452383471711.0732,1341397044891.2192,1563369898530.9272,5921009735.487805,5921009735.487805,5921009735.487805,20924988622.38831,16756451809.011215,25093525435.765404,7226322,5382901.0,9069743.0,328988,306341.0,351635.0,7943549.117647059,7943549.117647059,7943549.117647059,305700.8823529412,305700.8823529412,305700.8823529412,1732305,1732305.0,1732305.0
BR,2020-03-15,3,No_Measure-Lockdown-Mass_Gatherings_Authorized_But_Others_Restricted,49906247579.69343,47950811325.27009,51861683834.11676,0,582299096180.7771,537937826164.7195,626660366196.8347,3286251740.4146347,3286251740.4146347,3286251740.4146347,17254650169.619305,15634153901.429731,18875146437.80888,2809195,2092575.0,3525815.0,132070,122979.0,141161.0,4461399.352941177,4461399.352941177,4461399.352941177,161777.64705882355,161777.64705882355,161777.64705882355,916740,916740.0,916740.0
BR,2020-03-15,3,No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools,57176266220.85061,55315016276.03896,59037516165.662254,0,555536497243.0581,513223518265.2322,597849476220.8839,3197939816.6341467,3197939816.6341467,3197939816.6341467,17308404269.049835,15765961459.721443,18850847078.37823,2673886,1991783.0,3355989.0,126012,117338.0,134686.0,4344438.470588235,4344438.470588235,4344438.470588235,156990.52941176473,156990.52941176473,156990.52941176473,889613,889613.0,889613.0
BR,2020-03-15,3,No_Measure-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,45138310560.414185,43285590511.127815,46991030609.70055,0,553111215340.7532,510980497180.6559,595241933500.8506,3189887786.048781,3189887786.048781,3189887786.048781,17314564642.3495,15779190671.923676,18849938612.77532,2661630,1982653.0,3340607.0,125463,116826.0,134100.0,4333770.352941177,4333770.352941177,4333770.352941177,156554.64705882355,156554.64705882355,156554.64705882355,887143,887143.0,887143.0
BR,2020-03-15,3,No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,57303822231.22163,55966819774.54153,58640824687.901726,0,406164274178.30237,375277419867.2819,437051128489.3229,2679465925.0243907,2679465925.0243907,2679465925.0243907,18299839088.692924,17191847208.768753,19407830968.617096,1920748,1430769.0,2410727.0,92196,85849.0,98543.0,3656951.882352941,3656951.882352941,3656951.882352941,129008.11764705883,129008.11764705883,129008.11764705883,731046,731046.0,731046.0
BR,2020-03-15,3,No_Measure-Lockdown-Lockdown,64259452278.25746,62976772649.509964,65542131907.00496,0,390631312300.2269,360932144966.13544,420330479634.31836,2621925405.0000005,2621925405.0000005,2621925405.0000005,18514043588.581116,17451069765.238003,19577017411.92423,1842706,1372635.0,2312777.0,88679,82574.0,94784.0,3580534.411764706,3580534.411764706,3580534.411764706,125920.58823529413,125920.58823529413,125920.58823529413,713550,713550.0,713550.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-No_Measure,95054344267.27003,72078061053.37097,118030627481.16913,0,6778730443542.251,6261823578490.6455,7295637308593.857,38547459208.90244,38547459208.90244,38547459208.90244,66989119748.849495,47948365481.98627,86029874015.71274,33007886,24587635.0,41428137.0,1536880,1431085.0,1642675.0,51923906.176470585,51923906.176470585,51923906.176470585,1958828.8235294118,1958828.8235294118,1958828.8235294118,11100030,11100030.0,11100030.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings,94404491381.59692,72865888495.55545,115943094267.63843,0,6356065134652.047,5871401375985.079,6840728893319.014,36162538389.73171,36162538389.73171,36162538389.73171,64791451460.39131,46942122176.507034,82640780744.27557,30942503,23049127.0,38835879.0,1441067,1341868.0,1540266.0,48729389.5882353,48729389.5882353,48729389.5882353,1834936.411764706,1834936.411764706,1834936.411764706,10397973,10397973.0,10397973.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Mass_Gatherings_Authorized_But_Others_Restricted,81547059107.46951,65237118456.8225,97856999758.11653,0,4834380052004.075,4465905457154.207,5202854646853.941,28711018801.7561,28711018801.7561,28711018801.7561,54123720031.19525,40607453316.29727,67639986746.093216,23430971,17453773.0,29408169.0,1096266,1020802.0,1171730.0,38776780.23529412,38776780.23529412,38776780.23529412,1443577.7647058824,1443577.7647058824,1443577.7647058824,8180274,8180274.0,8180274.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools,87828114675.97049,71864644410.65027,103791584941.29068,0,4734033728566.327,4373225355262.6016,5094842101870.052,28253822559.439026,28253822559.439026,28253822559.439026,53357907159.3213,40128765102.76503,66587049215.87755,22933231,17083006.0,28783456.0,1073533,999634.0,1147432.0,38166972.294117644,38166972.294117644,38166972.294117644,1419438.705882353,1419438.705882353,1419438.705882353,8043486,8043486.0,8043486.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,75695304176.04272,59764561859.1967,91626046492.88878,0,4724556523910.606,4364473023347.567,5084640024473.645,28210757186.78049,28210757186.78049,28210757186.78049,53285460054.07611,40083440087.66618,66487480020.486046,22886213,17047982.0,28724444.0,1071386,997635.0,1145137.0,38109530.941176474,38109530.941176474,38109530.941176474,1417165.0588235294,1417165.0588235294,1417165.0588235294,8030602,8030602.0,8030602.0
