policy,st_term_unemployment_costs,st_term_gdp_impact,st_term_sick_worker_cost,st_term_sick_worker_cost_lb,st_term_sick_worker_cost_ub,st_economic_costs,st_economic_costs_lb,st_economic_costs_ub,lt_economic_costs,d_costs,d_costs_lb,d_costs_ub,h_costs,h_costs_lb,h_costs_ub,mh_costs,mh_costs_lb,mh_costs_ub,region,dict_region_policy_gamma,dict_region_policy_counts,num_cases,num_cases_lb,num_cases_ub,num_deaths,num_deaths_lb,num_deaths_ub,hospitalization_days,hospitalization_days_lb,hospitalization_days_ub,icu_days,icu_days_lb,icu_days_ub,ventilated_days,ventilated_days_lb,ventilated_days_ub,country,start_date,policy_length
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,20238065165.57775,28550666666.666664,330654878.4603509,246305508.50593406,415004248.4147676,49119386710.704765,49035037340.75035,49203736080.65918,0,25067349919.18302,23158650857.77725,26976048980.588795,135023073.6585366,135023073.6585366,135023073.6585366,46820087421.69347,46750185966.74904,46889988876.63789,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.7635616432286981, 'Lockdown': 0.49986259283383605, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1710086716093235, 'Restrict_Mass_Gatherings': 1.0222905703149394, 'Restrict_Mass_Gatherings_and_Schools': 0.5990337008598553, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.523813689449863}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",121177,90265.0,152089.0,5685,5294.0,6076.0,183174.11764705883,183174.11764705883,183174.11764705883,6666.882352941177,6666.882352941177,6666.882352941177,37779,37779.0,37779.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,26356549983.078,36619333333.33333,205484255.4482841,153066055.4992563,257902455.3973119,63181367571.85961,63128949371.91059,63233785771.80864,0,15989143952.457365,14773284246.182886,17205003658.731842,104656822.17073172,104656822.17073172,104656822.17073172,46716356846.47314,46672917180.664314,46759796512.28197,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.7635616432286981, 'Lockdown': 0.49986259283383605, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1710086716093235, 'Restrict_Mass_Gatherings': 1.0222905703149394, 'Restrict_Mass_Gatherings_and_Schools': 0.5990337008598553, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.523813689449863}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",75305,56095.0,94515.0,3630,3380.0,3880.0,142943.11764705883,142943.11764705883,142943.11764705883,5022.882352941177,5022.882352941177,5022.882352941177,28463,28463.0,28463.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-Lockdown,29180466052.6935,40964000000.0,197543757.69442305,147150248.23796052,247937267.1508856,70342009810.38792,70291616300.93146,70392403319.84438,0,15410552056.818949,14238875773.587364,16582228340.050535,102537336.0,102537336.0,102537336.0,46709776449.41412,46668014671.7901,46751538227.03815,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.7635616432286981, 'Lockdown': 0.49986259283383605, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1710086716093235, 'Restrict_Mass_Gatherings': 1.0222905703149394, 'Restrict_Mass_Gatherings_and_Schools': 0.5990337008598553, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.523813689449863}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",72395,53927.0,90863.0,3499,3258.0,3740.0,140124.23529411765,140124.23529411765,140124.23529411765,4909.764705882353,4909.764705882353,4909.764705882353,27822,27822.0,27822.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,11766316956.731253,16758000000.0,2204604162.291401,1642214998.0074592,2766993326.575343,30728921119.022655,30166531954.738712,31291310283.3066,0,160518127312.50912,148236558593.36887,172799696031.64938,565083605.1219512,565083605.1219512,565083605.1219512,48373054343.70662,47906994895.37081,48839113792.042435,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.7635616432286981, 'Lockdown': 0.49986259283383605, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1710086716093235, 'Restrict_Mass_Gatherings': 1.0222905703149394, 'Restrict_Mass_Gatherings_and_Schools': 0.5990337008598553, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.523813689449863}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",807934,601832.0,1014036.0,36342,33840.0,38844.0,753622.9411764706,753622.9411764706,753622.9411764706,29848.058823529413,29848.058823529413,29848.058823529413,169139,169139.0,169139.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,13648927669.80825,19861333333.333332,1451613036.2875457,1081310242.9256139,1821915829.6494777,34961874039.42913,34591571246.0672,35332176832.79106,0,106555440078.70099,98411228580.03682,114699651577.36516,420852956.78048784,420852956.78048784,420852956.78048784,47749040491.6013,47442165596.86322,48055915386.33938,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.7635616432286981, 'Lockdown': 0.49986259283383605, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1710086716093235, 'Restrict_Mass_Gatherings': 1.0222905703149394, 'Restrict_Mass_Gatherings_and_Schools': 0.5990337008598553, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.523813689449863}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",531981,396274.0,667688.0,24133,22472.0,25794.0,563464.4705882353,563464.4705882353,563464.4705882353,21900.529411764706,21900.529411764706,21900.529411764706,124103,124103.0,124103.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,20238065165.57775,28550666666.666664,492567357.9176889,366913756.1762635,618220959.6591142,49281299190.1621,49155645588.42068,49406952791.90353,0,37402329711.97845,34552477442.98325,40252181980.97363,212935693.75609758,212935693.75609758,212935693.75609758,46954266466.46694,46850135640.29147,47058397292.6424,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.7635616432286981, 'Lockdown': 0.49986259283383605, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1710086716093235, 'Restrict_Mass_Gatherings': 1.0222905703149394, 'Restrict_Mass_Gatherings_and_Schools': 0.5990337008598553, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.523813689449863}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",180514,134465.0,226563.0,8483,7899.0,9067.0,288628.70588235295,288628.70588235295,288628.70588235295,10550.29411764706,10550.29411764706,10550.29411764706,59785,59785.0,59785.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,15060885704.616,21723333333.333332,726822956.4301348,541410969.530786,912234943.3294836,37511041994.37947,37325630007.48012,37696453981.27882,0,54375534067.25925,50224298405.35476,58526769729.163734,268644427.24390244,268644427.24390244,268644427.24390244,47148397224.92722,46994743822.94679,47302050626.907646,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.7635616432286981, 'Lockdown': 0.49986259283383605, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1710086716093235, 'Restrict_Mass_Gatherings': 1.0222905703149394, 'Restrict_Mass_Gatherings_and_Schools': 0.5990337008598553, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.523813689449863}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",266363,198414.0,334312.0,12325,11476.0,13174.0,362407.5882352941,362407.5882352941,362407.5882352941,13570.411764705883,13570.411764705883,13570.411764705883,76899,76899.0,76899.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,21179370522.116253,29792000000.0,420393417.8525256,313153039.0812221,527633796.62382925,51391763939.96878,51284523561.19748,51499004318.74009,0,32150525709.192818,29703131752.23864,34597919666.147,194336060.7073171,194336060.7073171,194336060.7073171,46894454953.679665,46805583412.50566,46983326494.853676,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.7635616432286981, 'Lockdown': 0.49986259283383605, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1710086716093235, 'Restrict_Mass_Gatherings': 1.0222905703149394, 'Restrict_Mass_Gatherings_and_Schools': 0.5990337008598553, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.523813689449863}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",154064,114763.0,193365.0,7294,6792.0,7796.0,263954.8823529412,263954.8823529412,263954.8823529412,9548.117647058823,9548.117647058823,9548.117647058823,54106,54106.0,54106.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,24003286591.731754,34136666666.666664,400877802.75437635,298614560.71951354,503141044.78923917,58540831061.1528,58438567819.117935,58643094303.18766,0,30728344738.01371,28389038296.38027,33067651179.64716,189131366.70731708,189131366.70731708,189131366.70731708,46878282101.526375,46793535180.36462,46963029022.68813,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.7635616432286981, 'Lockdown': 0.49986259283383605, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1710086716093235, 'Restrict_Mass_Gatherings': 1.0222905703149394, 'Restrict_Mass_Gatherings_and_Schools': 0.5990337008598553, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.523813689449863}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",146912,109435.0,184389.0,6972,6492.0,7452.0,257044.41176470587,257044.41176470587,257044.41176470587,9268.588235294119,9268.588235294119,9268.588235294119,52522,52522.0,52522.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,17884801774.231503,24826666666.666664,620731357.5744241,462385280.3728582,779077434.7759901,43332199798.47259,43173853721.27102,43490545875.67416,0,45659430935.70072,42169513812.401825,49149348058.99961,178105055.7804878,178105055.7804878,178105055.7804878,47060477693.08718,46929254173.72819,47191701212.44617,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.7635616432286981, 'Lockdown': 0.49986259283383605, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1710086716093235, 'Restrict_Mass_Gatherings': 1.0222905703149394, 'Restrict_Mass_Gatherings_and_Schools': 0.5990337008598553, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.523813689449863}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",227483,169453.0,285513.0,10342,9630.0,11054.0,239208.17647058822,239208.17647058822,239208.17647058822,9155.823529411766,9155.823529411766,9155.823529411766,51883,51883.0,51883.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,19767412487.308502,27929999999.999996,424410054.51702166,316143687.03250444,532676422.0015389,48121822541.82552,48013556174.341,48230088909.31004,0,31603532584.532413,29191179594.161625,34015885574.903206,141115780.75609758,141115780.75609758,141115780.75609758,46897783594.39131,46808061802.60074,46987505386.18188,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.7635616432286981, 'Lockdown': 0.49986259283383605, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1710086716093235, 'Restrict_Mass_Gatherings': 1.0222905703149394, 'Restrict_Mass_Gatherings_and_Schools': 0.5990337008598553, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.523813689449863}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",155536,115859.0,195213.0,7162,6669.0,7655.0,190454.5294117647,190454.5294117647,190454.5294117647,7115.470588235295,7115.470588235295,7115.470588235295,40321,40321.0,40321.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,26356549983.078,36619333333.33333,169369998.48184043,126163867.40464595,212576129.55903494,63145253314.89317,63102047183.81598,63188459445.97037,0,13217049952.618721,12210905915.260223,14223193989.977217,85943888.85365854,85943888.85365854,85943888.85365854,46686428477.03119,46650622976.332756,46722233977.72963,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.7635616432286981, 'Lockdown': 0.49986259283383605, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1710086716093235, 'Restrict_Mass_Gatherings': 1.0222905703149394, 'Restrict_Mass_Gatherings_and_Schools': 0.5990337008598553, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.523813689449863}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",62070,46236.0,77904.0,3001,2794.0,3208.0,117526.5294117647,117526.5294117647,117526.5294117647,4103.470588235295,4103.470588235295,4103.470588235295,23253,23253.0,23253.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,21179370522.116253,29791999999.999996,230964794.28868088,172046846.69370908,289882741.8836526,51202335316.40493,51143417368.80996,51261253263.9999,0,17679070618.35476,16333620030.290096,19024521206.419422,100607672.2682927,100607672.2682927,100607672.2682927,46737472910.9876,46688646817.07067,46786299004.90453,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.7635616432286981, 'Lockdown': 0.49986259283383605, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1710086716093235, 'Restrict_Mass_Gatherings': 1.0222905703149394, 'Restrict_Mass_Gatherings_and_Schools': 0.5990337008598553, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.523813689449863}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",84643,63051.0,106235.0,4011,3735.0,4287.0,136948.88235294117,136948.88235294117,136948.88235294117,4898.117647058823,4898.117647058823,4898.117647058823,27756,27756.0,27756.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,27297855339.6165,37860666666.666664,150520184.56992558,112122011.23922706,188918357.90062413,65309042190.85309,65270644017.52239,65347440364.18379,0,11843450162.25298,10944886634.579716,12742013689.926243,81073163.70731708,81073163.70731708,81073163.70731708,46670807383.25673,46638986301.671005,46702628464.84245,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.7635616432286981, 'Lockdown': 0.49986259283383605, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1710086716093235, 'Restrict_Mass_Gatherings': 1.0222905703149394, 'Restrict_Mass_Gatherings_and_Schools': 0.5990337008598553, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.523813689449863}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",55162,41090.0,69234.0,2690,2505.0,2875.0,111066.11764705883,111066.11764705883,111066.11764705883,3840.8823529411766,3840.8823529411766,3840.8823529411766,21765,21765.0,21765.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,30121771409.232006,42205333333.33333,145433900.0980366,108334584.81917237,182533215.37690082,72472538642.66338,72435439327.3845,72509637957.94225,0,11472460652.397995,10603200093.228659,12341721211.567331,79713560.48780489,79713560.48780489,79713560.48780489,46666592311.05123,46635847610.56519,46697337011.53727,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.7635616432286981, 'Lockdown': 0.49986259283383605, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1710086716093235, 'Restrict_Mass_Gatherings': 1.0222905703149394, 'Restrict_Mass_Gatherings_and_Schools': 0.5990337008598553, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.523813689449863}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",53298,39702.0,66894.0,2606,2427.0,2785.0,109258.82352941176,109258.82352941176,109258.82352941176,3768.1764705882356,3768.1764705882356,3768.1764705882356,21353,21353.0,21353.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Lockdown-No_Measure,20708717843.847004,29171333333.33333,543490233.8910755,404848051.6313069,682132416.150844,50423541411.0714,50284899228.81164,50562183593.33117,0,40053634981.38181,36991219527.159615,43116050435.60401,159018409.5365854,159018409.5365854,159018409.5365854,46996466937.228226,46881572300.055885,47111361574.400566,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.7635616432286981, 'Lockdown': 0.49986259283383605, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1710086716093235, 'Restrict_Mass_Gatherings': 1.0222905703149394, 'Restrict_Mass_Gatherings_and_Schools': 0.5990337008598553, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.523813689449863}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",199176,148367.0,249985.0,9073,8448.0,9698.0,213811.0,213811.0,213811.0,8139.000000000001,8139.000000000001,8139.000000000001,46121,46121.0,46121.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Lockdown-Restrict_Mass_Gatherings,22591328556.924004,32274666666.66666,369650635.64262867,275352449.60210276,463948821.68315464,55235645859.2333,55141347673.19277,55329944045.27382,0,27602444791.47137,25494527370.194576,29710362212.748158,126043285.90243904,126043285.90243904,126043285.90243904,46852403729.03725,46774257556.67798,46930549901.39651,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.7635616432286981, 'Lockdown': 0.49986259283383605, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1710086716093235, 'Restrict_Mass_Gatherings': 1.0222905703149394, 'Restrict_Mass_Gatherings_and_Schools': 0.5990337008598553, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.523813689449863}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",135468,100910.0,170026.0,6256,5825.0,6687.0,170344.35294117648,170344.35294117648,170344.35294117648,6320.64705882353,6320.64705882353,6320.64705882353,35817,35817.0,35817.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Lockdown-Restrict_Mass_Gatherings_and_Schools,29180466052.6935,40963999999.99999,153123358.06036666,114062112.23681991,192184603.8839134,70297589410.75386,70258528164.93031,70336650656.57741,0,11995244190.906067,11081988291.429592,12908500090.382545,79322051.70731708,79322051.70731708,79322051.70731708,46672964668.065765,46640594089.406044,46705335246.725494,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.7635616432286981, 'Lockdown': 0.49986259283383605, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1710086716093235, 'Restrict_Mass_Gatherings': 1.0222905703149394, 'Restrict_Mass_Gatherings_and_Schools': 0.5990337008598553, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.523813689449863}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",56116,41801.0,70431.0,2724,2536.0,2912.0,108591.76470588235,108591.76470588235,108591.76470588235,3769.2352941176473,3769.2352941176473,3769.2352941176473,21359,21359.0,21359.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,24003286591.731754,34136666666.66666,206351979.9450978,153712755.83178723,258991204.05840835,58346305238.34351,58293666014.2302,58398944462.456825,0,15851986795.779764,14643934869.050013,17060038722.509516,91999224.65853658,91999224.65853658,91999224.65853658,46717075941.409485,46673453109.909325,46760698772.909645,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.7635616432286981, 'Lockdown': 0.49986259283383605, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1710086716093235, 'Restrict_Mass_Gatherings': 1.0222905703149394, 'Restrict_Mass_Gatherings_and_Schools': 0.5990337008598553, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.523813689449863}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",75623,56332.0,94914.0,3597,3349.0,3845.0,125379.23529411765,125379.23529411765,125379.23529411765,4456.764705882353,4456.764705882353,4456.764705882353,25255,25255.0,25255.0,BR,2020-03-15,3
Restrict_Mass_Gatherings_and_Schools-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,30121771409.232006,42205333333.33333,136835787.23809978,101930341.4417456,171741233.03445393,72463940529.80344,72429035084.00708,72498845975.5998,0,10811431476.977058,9991096425.423601,11631766528.530516,75113925.51219514,75113925.51219514,75113925.51219514,46659466939.52788,46630540328.12618,46688393550.92957,BR,"{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0.7635616432286981, 'Lockdown': 0.49986259283383605, 'Mass_Gatherings_Authorized_But_Others_Restricted': 0.7546734739624015, 'No_Measure': 1.1710086716093235, 'Restrict_Mass_Gatherings': 1.0222905703149394, 'Restrict_Mass_Gatherings_and_Schools': 0.5990337008598553, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0.523813689449863}","{'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others': 0, 'Mass_Gatherings_Authorized_But_Others_Restricted': 93, 'No_Measure': 0, 'Restrict_Mass_Gatherings': 0, 'Restrict_Mass_Gatherings_and_Schools': 0, 'Restrict_Mass_Gatherings_and_Schools_and_Others': 0}",50147,37355.0,62939.0,2456,2287.0,2625.0,103008.35294117648,103008.35294117648,103008.35294117648,3542.6470588235297,3542.6470588235297,3542.6470588235297,20075,20075.0,20075.0,BR,2020-03-15,3
