policy,policy_vector,st_economic_costs,d_costs,h_costs,mh_costs,num_deaths,num_cases,humanitarian_costs,economic_costs,total_costs
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",46556785398.21413,77185822652.97658,337956904.46341467,40216107163.388405,17488,381872,117739886720.8284,46556785398.21413,164296672119.04254
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",61325372581.17042,40392270775.19975,225789638.85365856,39793559742.61603,9161,195012,80411620156.66943,61325372581.17042,141736992737.83984
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",49691075262.0489,67132452208.045334,308765179.3170732,40100362275.5995,15213,330687,107541579662.96191,49691075262.0489,157232654925.0108
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",63465140769.25155,37282298339.67051,215338134.00000006,39758032382.411835,8457,179301,77255668856.08234,63465140769.25155,140720809625.3339
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",70525429851.11534,29402376665.900326,187513723.60975614,39668287977.57295,6673,139614,69258178367.08304,70525429851.11534,139783608218.19836
Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",32343388033.98578,279462189372.2917,1071857909.3414636,42517493622.799576,63285,1399597,323051540904.43274,32343388033.98578,355394928938.4185
Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",36504748226.01835,220160503287.6939,903066016.9756099,41834149915.836044,49866,1097407,262897719220.50555,36504748226.01835,299402467446.5239
Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",50245177384.518936,109115204890.78397,561716036.4146342,40559554141.16273,24734,533752,150236475068.36133,50245177384.518936,200481652452.88025
Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",39361849229.6021,190138115100.52902,814902391.9756098,41488694899.37155,43072,944639,232441712391.8762,39361849229.6021,271803561621.47827
Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",52296413115.68461,99577873281.14857,529563081.2195122,40450658745.70776,22575,485596,140558095108.07587,52296413115.68461,192854508223.76047
Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",59131661396.60117,75324098360.7727,443712917.195122,40174420008.823814,17084,363437,115942231286.79166,59131661396.60117,175073892683.39282
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",43793922006.3526,79822658421.25966,329238715.75609756,40249621962.292755,18082,396693,120401519099.30852,43793922006.3526,164195441105.66113
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",48553201679.250916,63541346371.61743,283601842.24390244,40061782153.87309,14398,313626,103886730367.73444,48553201679.250916,152439932046.98535
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",63419604334.02254,33804354766.940548,192987135.0,39720295727.38749,7668,162613,73717637629.32803,63419604334.02254,137137241963.35057
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",51715389704.26626,55498543708.039185,260334949.97560975,39969156846.67916,12578,272665,95728035504.69395,51715389704.26626,147443425208.9602
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",65567561330.95569,31290658696.232426,184527579.36585367,39691554542.98196,7099,149903,71166740818.58023,65567561330.95569,136734302149.53592
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",72648689444.20995,24925820743.79985,162026502.0,39619079723.13954,5658,117853,64706926968.93939,72648689444.20995,137355616413.14934
Restrict_Mass_Gatherings_and_Schools-Lockdown-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'No_Measure']",50430578711.31443,40989501830.81395,183341782.31707317,39808807721.09332,9289,201755,80981651334.22433,50430578711.31443,131412230045.53876
Restrict_Mass_Gatherings_and_Schools-Lockdown-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'Restrict_Mass_Gatherings']",55308125412.95772,33202441148.279003,161564996.19512197,39718977386.67085,7527,162030,73082983531.14497,55308125412.95772,128391108944.10269
Restrict_Mass_Gatherings_and_Schools-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",70390777018.5862,19076051117.059402,118518012.58536586,39556699368.063934,4330,90267,58751268497.7087,70390777018.5862,129142045516.29489
Restrict_Mass_Gatherings_and_Schools-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",58528189024.694496,29326762915.154354,150317423.4878049,39674314354.9483,6650,142279,69151394693.59045,58528189024.694496,127679583718.28494
Restrict_Mass_Gatherings_and_Schools-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",72557081749.8482,17887864306.518654,114527589.0,39543163197.34392,4061,84281,57545555092.86257,72557081749.8482,130102636842.71078
Restrict_Mass_Gatherings_and_Schools-Lockdown-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'Lockdown']",79684537619.41347,14897464431.35134,103945581.21951221,39509080810.92691,3384,69209,54510490823.497765,79684537619.41347,134195028442.91122
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure-No_Measure,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'No_Measure']",27157503600.40555,1386672699098.8992,5583473406.365854,55013274170.8293,314053,6925513,1447269446676.0945,27157503600.40555,1474426950276.5
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure-Restrict_Mass_Gatherings,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'Restrict_Mass_Gatherings']",28676743661.295753,1135946980270.6519,4798755748.1707325,52140370050.970894,257304,5655050,1192886106069.7935,28676743661.295753,1221562849731.089
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",36563858094.43145,600419856046.1492,3053543073.658537,46015053805.33539,136084,2946297,649488452925.1431,36563858094.43145,686052311019.5745
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",30075650020.144424,1000264204900.5604,4369062404.487805,50586489561.8059,226593,4967889,1055219756866.8541,30075650020.144424,1085295406886.9985
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",38049465702.26374,549746126369.47656,2877413950.8292685,45437414792.70989,124612,2690852,598060955113.0156,38049465702.26374,636110420815.2794
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure-Lockdown,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'Lockdown']",43396184454.07077,417005193891.10754,2396766925.756098,43927611657.31615,94558,2023183,463329572474.1798,43396184454.07077,506725756928.2506
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings-No_Measure,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'No_Measure']",26901387526.89512,1001249061202.9274,3974587055.1951222,50669108595.12143,226755,5004425,1055892756853.2439,26901387526.89512,1082794144380.139
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",29228031588.603523,809307684171.6204,3393581499.8048787,48465311007.00884,183315,4029856,861166576678.4341,29228031588.603523,890394608267.0376
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",39102300608.08382,418235569214.2857,2145075421.902439,43986776436.92168,94798,2049347,464367421073.10986,39102300608.08382,503469721681.19366
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",31097263725.57892,707830860292.656,3080731578.878049,47301195802.47721,160348,3515058,758212787674.0112,31097263725.57892,789310051399.5901
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",40793766302.35831,382548390100.7901,2022309539.0487807,43579734783.37736,86719,1869344,428150434423.21625,40793766302.35831,468944200725.5746
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings-Lockdown,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'Lockdown']",46693711266.058395,290161315012.3742,1690198572.512195,42528397634.69599,65802,1404419,334379911219.5824,46693711266.058395,381073622485.6408
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",32568488866.187504,297432847283.5558,1205995935.878049,42704037703.55093,67369,1482091,341342880922.98474,32568488866.187504,373911369789.17224
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",36715580720.5036,237101627605.4261,1033915369.7560976,42008869633.62465,53717,1174672,280144412608.8068,36715580720.5036,316859993329.3104
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",50429989058.873314,124165734685.52734,686031938.1219513,40712710056.08027,28157,601481,165564476679.72955,50429989058.873314,215994465738.60287
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",39565507989.17501,206558001429.1904,944043936.0000001,41657469646.75873,46805,1019275,249159515011.94913,39565507989.17501,288725023001.12415
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",52479099137.89114,114473805032.59512,653283415.0243902,40602053104.16174,25963,552546,155729141551.78125,52479099137.89114,208208240689.6724
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",59309113784.89296,89835893779.9983,565869588.6585367,40321477184.61141,20385,428469,130723240553.26825,59309113784.89296,190032354338.1612
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",27451293682.94626,801448138976.5347,3169120024.8292685,48411650243.36264,181505,4006126,853028909244.7266,27451293682.94626,880480202927.6729
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",30267517183.314457,645011292077.3627,2704677310.902439,46613573706.7729,146102,3210976,694329543095.0381,30267517183.314457,724597060278.3525
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",41230854121.01734,332981227906.94855,1721316995.4146342,43037564337.03043,75478,1629584,377740109239.3936,41230854121.01734,418970963360.41095
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",32407959613.33169,563201818726.8625,2456441168.6341467,45674214112.03153,127587,2795570,611332474007.5282,32407959613.33169,643740433620.8599
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",43026948834.49254,304913118413.64557,1625549795.3414633,42717230155.93659,69124,1487925,349255898364.92365,43026948834.49254,392282847199.4162
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",49200791854.21989,232497904226.91428,1367104171.8292685,41892876002.304306,52729,1123377,275757884401.04785,49200791854.21989,324958676255.26776
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",34039045001.301483,245392665831.848,1007436919.097561,42113925333.476105,55585,1221130,288514028084.42163,34039045001.301483,322553073085.72314
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",38335691082.72879,195830526506.15836,866605278.804878,41542694858.74244,44370,968519,238239826643.70566,38335691082.72879,276575517726.43445
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",52338006588.97056,103696202507.94043,583354608.0731708,40485127815.25091,23518,500839,144764684931.2645,52338006588.97056,197102691520.23505
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",41262482915.396255,170828041603.76474,793240092.5121953,41254993567.66876,38712,841291,212876275263.9457,41262482915.396255,254138758179.34198
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",54412277949.702576,95828765278.20596,556790737.3170732,40395322355.18159,21737,461125,136780878370.70462,54412277949.702576,191193156320.4072
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",61306550597.25617,75868374809.28609,485982815.195122,40167997903.10299,17218,360597,116522355527.5842,61306550597.25617,177828906124.84036
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown-No_Measure,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'No_Measure']",39589417055.29465,127123467015.87553,556015431.2926829,40772892422.85987,28804,628095,168452374870.02808,39589417055.29465,208041791925.32272
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown-Restrict_Mass_Gatherings,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'Restrict_Mass_Gatherings']",44233212966.70193,102534117974.95554,486695242.5365854,40489349671.3709,23240,502706,143510162888.86304,44233212966.70193,187743375855.56497
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",58888938662.51132,57584380377.12578,349012875.1463415,39973272421.472084,13067,274485,97906665673.7442,58888938662.51132,156795604336.25552
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",47336346609.452995,90235956617.74594,450810496.82926834,40347785205.018486,20457,440103,131034552319.59369,47336346609.452995,178370898929.0467
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",61019391091.371956,53798522844.16739,336222401.92682934,39930024966.57391,12210,255360,94064770212.66812,61019391091.371956,155084161304.04007
Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown-Lockdown,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'Lockdown']",68056453535.13233,44226958970.09134,302240626.1707317,39821032335.01121,10043,207161,84350231931.27328,68056453535.13233,152406685466.4056
Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure-No_Measure,"['Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure', 'No_Measure']",28258231807.480095,424660474397.81146,1607418193.2439027,44168379566.616684,96160,2129656,470436272157.67206,28258231807.480095,498694503965.15216
Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure', 'Restrict_Mass_Gatherings']",32006792535.35396,335619605135.7898,1351431363.512195,43142943403.47276,76011,1676185,380113979902.7748,32006792535.35396,412120772438.1287
Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",44927483998.93068,165329494701.861,825561515.1219513,41189019999.216255,37470,812116,207344076216.1992,44927483998.93068,252271560215.12988
Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",34648403164.8422,290048179828.14197,1216682346.0,42618908621.87268,65698,1444445,333883770796.01465,34648403164.8422,368532173960.8569
Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",46905309691.927246,150464658335.35944,775425849.804878,41019288719.88545,34105,737057,192259372905.04974,46905309691.927246,239164682596.977
Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure-Lockdown,"['Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure', 'Lockdown']",53551484079.420166,112456219740.91347,641003089.6097561,40586361909.93751,25500,545607,153683584740.46072,53551484079.420166,207235068819.8809
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings', 'No_Measure']",31400981673.21531,290140411352.1357,1103470463.7804878,42640899811.35684,65701,1454170,333884781627.2731,31400981673.21531,365285763300.4884
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",35526508663.70022,228262287182.37952,927197194.5365855,41927860649.34898,51699,1138848,271117345026.26508,35526508663.70022,306643853689.9653
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",49197416172.10703,112189122348.45883,570296603.8536586,40595651350.184395,25429,549715,153355070302.4969,49197416172.10703,202552486474.6039
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",38365117312.20564,196905486169.12903,835071619.3170732,41567080770.04293,44603,979303,239307638558.48904,38365117312.20564,277672755870.6947
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",51242539630.08761,102209965222.11462,536648203.7560977,40481690631.90737,23170,499319,143228304057.7781,51242539630.08761,194470843687.86572
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings', 'Lockdown']",58062138854.43427,76820876993.52063,446783888.34146345,40192483311.816055,17422,371425,117460144193.67815,58062138854.43427,175522283048.11243
Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",43777989165.67054,78529796731.28845,319044064.3902439,40236418203.382935,17788,390854,119085258999.06163,43777989165.67054,162863248164.73218
