policy,policy_vector,st_economic_costs,d_costs,h_costs,mh_costs,num_deaths,num_cases,humanitarian_costs,economic_costs,total_costs
No_Measure-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",30151458652.47331,123788861188.94255,688243369.5365855,40701012326.18808,28078,596308,165178116884.66724,30151458652.47331,195329575537.14053
No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",43546726943.80276,66304616435.80087,492691258.82926834,40044768096.32256,15065,306102,106842075790.9527,43546726943.80276,150388802734.75546
No_Measure-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",50584449731.36262,56675740414.08049,451298103.2195122,39936322700.52902,12884,258145,97063361217.82903,50584449731.36262,147647810949.19165
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",24376495704.59865,1184155805259.628,4807196914.756098,52708615603.32727,268202,5906341,1241671617777.7114,24376495704.59865,1266048113482.31
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",24667032420.613907,844991200564.9625,3767964143.9268293,48817468530.99324,191440,4185588,897576633239.8827,24667032420.613907,922243665660.4966
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",32711728896.803032,320087811770.55585,2002442841.2195125,42822742639.36397,72617,1534585,364912997251.1393,32711728896.803032,397624726147.9423
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",25714275690.621826,683919776809.0865,3258543003.073171,46972160120.39262,154983,3369551,734150479932.5522,25714275690.621826,759864755623.1741
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",34441565477.47436,286933854879.5014,1871366294.7073174,42447499454.35707,65109,1368644,331252720628.5658,34441565477.47436,365694286106.04016
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",40627815866.02878,214623585094.87665,1559523025.902439,41633427453.79259,48730,1008643,257816535574.57166,40627815866.02878,298444351440.60046
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",24435264156.070065,148752544006.24762,700422258.5853659,41000234965.37711,33717,728631,190453201230.21008,24435264156.070065,214888465386.28015
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",28861108411.947483,108492434599.28702,586461764.1219513,40536072751.79475,24607,523368,149614969115.2037,28861108411.947483,178476077527.15118
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",43410019405.15381,55671442617.18005,415017696.3658537,39931476724.2756,12651,256002,96017937037.8215,43410019405.15381,139427956442.9753
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",31894458450.039696,91144446369.39522,534340081.5365854,40336677675.687256,20681,435191,132015464126.61906,31894458450.039696,163909922576.65875
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",45551896873.222496,52690608686.261215,403264721.41463417,39897697352.705986,11976,241064,92991570760.38184,45551896873.222496,138543467633.60434
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",52634225611.56667,46337838996.213615,375829447.0243902,39826217506.98933,10537,209454,86539885950.22733,52634225611.56667,139174111561.794
No_Measure-Lockdown-No_Measure,"['No_Measure', 'Lockdown', 'No_Measure']",30237088034.29555,48490622528.64865,300769502.26829267,39867583556.26787,11010,227747,88658975587.18481,30237088034.29555,118896063621.48036
No_Measure-Lockdown-Restrict_Mass_Gatherings,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings']",35107114456.96644,40164344997.49117,277304482.82926834,39771521065.7304,9126,185266,80213170546.05084,35107114456.96644,115320285003.01727
No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",50237913857.39455,29472903469.060925,242600788.6097561,39649143770.87136,6706,131148,69364648028.54204,50237913857.39455,119602561885.93658
No_Measure-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",38331898708.26136,36616209698.47313,266670273.8780488,39730770091.36596,8323,167245,76613650063.71713,38331898708.26136,114945548771.97849
No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",52412461971.37628,28881156573.5463,240257667.87804878,39642439002.04663,6572,128183,68763853243.47098,52412461971.37628,121176315214.84726
No_Measure-Lockdown-Lockdown,"['No_Measure', 'Lockdown', 'Lockdown']",59564039490.47561,27627431911.42173,234810357.07317075,39628346550.33811,6288,121951,67490588818.83301,59564039490.47561,127054628309.30862
Restrict_Mass_Gatherings-No_Measure-No_Measure,"['Restrict_Mass_Gatherings', 'No_Measure', 'No_Measure']",27245582330.209824,1633573864549.799,6587893335.073172,57799439159.96959,369973,8157618,1697961197044.8418,27245582330.209824,1725206779375.0515
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings']",26007043862.089905,1182895328521.2195,5151836755.463414,52641126960.63781,267962,5876496,1240688292237.3206,26007043862.089905,1266695336099.4104
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",30945038328.58789,431710026678.9893,2576203704.5853662,44071835418.15015,97907,2086962,478358065801.72485,30945038328.58789,509303104130.31274
Restrict_Mass_Gatherings-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",26200680894.86437,959729027240.672,4426546570.97561,50088423604.8882,217447,4747633,1014243997416.5358,26200680894.86437,1040444678311.4001
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",32446767056.9459,381834218704.80914,2378085431.780488,43507556194.467834,86612,1837425,427719860331.0575,32446767056.9459,460166627388.0034
Restrict_Mass_Gatherings-No_Measure-Lockdown,"['Restrict_Mass_Gatherings', 'No_Measure', 'Lockdown']",38122380679.97917,271919239972.5184,1902697674.658537,42270312652.99754,61715,1290288,316092250300.1745,38122380679.97917,354214630980.1537
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'No_Measure']",23007503099.06188,955219355686.2515,3750221677.8292685,50155367273.11331,216325,4777237,1009124944637.194,23007503099.06188,1032132447736.2559
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",24002913161.908623,667272897542.0283,2883266413.902439,46848358203.489876,151158,3314803,717004522159.4207,24002913161.908623,741007435321.3292
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",33352416241.513985,237283206807.7068,1449624731.6341467,41934943056.08054,53823,1141980,280667774595.4215,33352416241.513985,314020190836.9355
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",25422778614.65675,533253793466.53754,2464543620.804878,45311846796.73392,120825,2635323,581030183884.0763,25422778614.65675,606452962498.733
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",35173669508.01001,210823592534.2795,1345214085.4390244,41635458105.53108,47831,1009541,253804264725.24963,35173669508.01001,288977934233.25964
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Lockdown']",41563303058.10534,153488221232.0975,1098065863.0243902,40989932460.56582,34844,724075,195576219555.6877,41563303058.10534,237139522613.79306
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",26665770383.056244,105350063605.40488,473128276.9024391,40525548639.109985,23874,518714,146348740521.4173,26665770383.056244,173014510904.47354
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",31234941987.737545,75399925262.99506,388804997.1219513,40180163723.09526,17097,365977,115968893983.21227,31234941987.737545,147203835970.9498
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",45969949869.88316,36062100397.1512,261724212.95121956,39729788685.06919,8193,166811,76053613295.1716,45969949869.88316,122023563165.05476
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",34329895007.71676,62497041915.6201,350227145.5609756,40031819864.85867,14177,300376,102879088926.03975,34329895007.71676,137208983933.7565
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",48122089953.777374,33831985501.655556,252979330.46341467,39704514080.97001,7688,155634,73789478913.08897,48122089953.777374,121911568866.86635
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",55225986284.646126,29068479270.119602,232530708.2195122,39650907588.639755,6609,131928,68951917566.97887,55225986284.646126,124177903851.625
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",22122471264.108578,650573117089.7908,2548352007.2195125,46708756549.731,147334,3253068,699830225646.7412,22122471264.108578,721952696910.8497
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",24320940411.386703,449752049520.9097,1959172816.2439024,44398738689.77885,101888,2231526,496109961026.9325,24320940411.386703,520430901438.3192
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",35638740077.3446,162737866757.42264,1014970497.1463417,41116477340.2289,36920,780036,204869314594.79785,35638740077.3446,240508054672.14246
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",26334037449.76306,358709624965.2026,1679779693.390244,43353846259.86662,81283,1769451,403743250918.4595,26334037449.76306,430077288368.22253
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",37586307289.3815,145529287985.01526,947431080.1463414,40921670451.62407,33023,693888,187398389516.78564,37586307289.3815,224984696806.16714
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",44250354618.55408,108400252475.51694,788057939.9268293,40503555188.320984,24613,508988,149691865603.76477,44250354618.55408,193942220222.31885
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",28433729539.026268,75016570151.10793,356443830.43902445,40181898143.90085,17005,366744,115554912125.4478,28433729539.026268,143988641664.47406
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",33138470817.21447,54811064107.609695,299538622.3902439,39948861635.81845,12433,263690,95059464365.81839,33138470817.21447,128197935183.03287
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",48054415629.106064,28568255739.64725,214579437.43902442,39648431459.84951,6493,130833,68431266636.93579,48054415629.106064,116485682266.04185
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",36292377257.80267,46154766728.11188,273625486.68292683,39849373268.46159,10474,219694,86277765483.25641,36292377257.80267,122570142741.05908
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",50216946577.41495,27093479301.49404,208787480.26829273,39631767904.54784,6159,123464,66934034686.310165,50216946577.41495,117150981263.72511
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",57343054472.447426,23967752289.2011,195286359.29268292,39596568433.544174,5451,107898,63759607082.03796,57343054472.447426,121102661554.48538
Restrict_Mass_Gatherings-Lockdown-No_Measure,"['Restrict_Mass_Gatherings', 'Lockdown', 'No_Measure']",34919489499.73088,24948686268.993,158068110.95121953,39616033745.53181,5666,116506,64722788125.47603,34919489499.73088,99642277625.20691
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings']",39848766770.58986,20878356212.204884,146615885.92682928,39569073228.100685,4745,95739,60594045326.2324,39848766770.58986,100442812096.82227
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",55055216466.45716,15665125860.43065,129707452.17073171,39509388348.383965,3565,69345,55304221660.98535,55055216466.45716,110359438127.4425
Restrict_Mass_Gatherings-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",43098720489.679146,19146267711.040375,141432546.95121953,39549180529.49994,4353,86942,58836880787.49153,43098720489.679146,101935601277.17068
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",57233917651.7727,15373810503.2657,128568517.53658538,39506125285.51243,3499,67902,55008504306.31471,57233917651.7727,112242421958.0874
Restrict_Mass_Gatherings-Lockdown-Lockdown,"['Restrict_Mass_Gatherings', 'Lockdown', 'Lockdown']",64394224261.01449,14764567221.304117,125918121.73170732,39499266747.95917,3361,64869,54389752090.994995,64394224261.01449,118783976352.00949
Restrict_Mass_Gatherings_and_Schools-No_Measure-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'No_Measure']",22550009386.200565,166757715769.72226,614039405.3414634,41246681011.108986,37758,837615,208618436186.1727,22550009386.200565,231168445572.37326
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings']",26753792574.308495,110535015456.41032,455093365.6097561,40598493810.35731,25036,550972,151588602632.37738,26753792574.308495,178342395206.68588
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",40998814442.47978,35725322640.90404,213328982.12195122,39742060786.38853,8103,172238,75680712409.41452,40998814442.47978,116679526851.8943
Restrict_Mass_Gatherings_and_Schools-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",29689144318.12849,86121448902.35686,381982066.82926834,40317886232.539345,19511,426881,126821317201.72546,29689144318.12849,156510461519.85394
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",43122898100.977,31441814879.086014,196590795.36585367,39693535446.01416,7133,150779,71331941120.46603,43122898100.977,114454839221.44302
Restrict_Mass_Gatherings_and_Schools-No_Measure-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Lockdown']",50166951457.192856,22276593969.581863,157368140.70731708,39590336277.42918,5057,105142,62024298387.71835,50166951457.192856,112191249844.91121
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'No_Measure']",26427015169.149944,86042551277.97845,323953940.41463417,40327688988.982925,19484,431216,126694194207.376,26427015169.149944,153121209376.52594
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",31012239677.022297,57250111909.99121,242974501.5365854,39995607329.2906,12969,284362,97488693740.81839,31012239677.022297,128500933417.84068
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",45769164424.44592,19498362145.033516,121190949.80487806,39563395091.66935,4424,93228,59182948186.507744,45769164424.44592,104952112610.95367
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",34114300943.272583,44859800133.56612,205973362.6097561,39853154170.139496,10165,221366,84918927666.31537,34114300943.272583,119033228609.58795
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",47922559707.29779,17360945561.940117,112823932.6097561,39539160687.79256,3940,82511,57012930182.34243,47922559707.29779,104935489889.64023
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Lockdown']",55029053754.27021,12791567793.41163,93228324.95121953,39487706957.66168,2905,59757,52372503076.024536,55029053754.27021,107401556830.29474
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",40647124066.70516,8964426904.270922,44612425.536585376,39450610251.90459,2033,43352,48459649581.7121,40647124066.70516,89106773648.41727
