policy,policy_vector,st_economic_costs,d_costs,h_costs,mh_costs,num_deaths,num_cases,humanitarian_costs,economic_costs,total_costs
No_Measure-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",35807270295.87487,631352302257.2539,3532709483.7073174,46292450330.29295,143151,3068968,681177462071.2542,35807270295.87487,716984732367.129
No_Measure-Restrict_Mass_Gatherings-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings', 'Lockdown']",40845286507.51358,475752757872.03204,2945114123.7073174,44526821256.7272,107918,2288167,523224693252.46655,40845286507.51358,564069979759.9801
No_Measure-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",26491486920.066933,458902349624.53357,1904782755.512195,44513036342.47574,103951,2282071,505320168722.5215,26491486920.066933,531811655642.58844
No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",30063430239.825188,357122450257.2927,1610396625.9512198,43341234962.8226,80919,1763874,402074081846.0665,30063430239.825188,432137512085.8917
No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",42856552558.90338,177454725378.44183,1045164128.8536587,41281593296.39907,40254,853054,219781482803.69458,42856552558.90338,262638035362.59796
No_Measure-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",32638965558.966446,306766416049.6417,1459801587.1463418,42762442684.73315,69523,1507919,350988660321.52124,32638965558.966446,383627625880.4877
No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",44842744425.82204,163165521520.2402,995060496.0731708,41118795177.68096,37019,781061,205279377193.99435,44842744425.82204,250122121619.8164
No_Measure-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",51532023982.73686,128195762285.26767,865156696.3170732,40721590200.152695,29101,605408,169782509181.73743,51532023982.73686,221314533164.4743
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",26736460753.527107,1358310622791.3184,5577467305.756098,54664350312.75363,307654,6771211,1418552440409.8281,26736460753.527107,1445288901163.3552
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",27916518769.125065,1083114555928.1677,4720212561.658537,51510361479.75786,245367,5376446,1139345129969.5842,27916518769.125065,1167261648738.7092
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",35634915361.49822,535189706410.9311,2922756006.365854,45245226495.09968,121339,2605862,583357688912.3966,35634915361.49822,618992604273.8948
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",29187517625.495304,938201379864.6952,4261618158.4390244,49850482326.62677,212567,4642410,992313480349.761,29187517625.495304,1021500997975.2563
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",37163592665.7384,487584195338.66113,2752936700.048781,44703279917.93105,110561,2366201,535040411956.6409,37163592665.7384,572204004622.3794
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",42694787462.613304,368042057325.5926,2304142473.439025,43346354556.96061,83493,1766138,413692554355.99225,42694787462.613304,456387341818.6055
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",27436409390.809177,368306208736.2033,1551485825.1951222,43487324300.1424,83435,1828478,413345018861.54083,27436409390.809177,440781428252.35004
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",31291018058.444572,286905601715.4542,1317666697.1707318,42549771487.96123,65015,1413871,330773039900.5862,31291018058.444572,362064057959.03076
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",44605986615.47444,144994761206.62604,872804167.8292685,40922590802.6904,32896,694295,186790156177.1457,44605986615.47444,231396142792.62012
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",34009935300.25743,246897817832.99646,1198622520.512195,42089801733.53605,55961,1210462,290186242087.04474,34009935300.25743,324196177387.3022
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",46634852518.259995,133810705924.27817,833624223.2195122,40795157230.22862,30364,637941,175439487377.72632,46634852518.259995,222074339895.98633
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",53429244073.10489,106512284676.0624,732253702.0243903,40485059976.10598,24183,500809,147729598354.19275,53429244073.10489,201158842427.29764
No_Measure-Lockdown-No_Measure,"['No_Measure', 'Lockdown', 'No_Measure']",31868167234.593903,168039264611.64407,774938243.4146342,41219280780.46841,38084,825498,210033483635.52713,31868167234.593903,241901650870.12103
No_Measure-Lockdown-Restrict_Mass_Gatherings,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings']",36377523151.55617,133784900181.93079,678259895.6341465,40824325801.24727,30333,650840,175287485878.8122,36377523151.55617,211665009030.36835
No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",50847318408.722824,75373669690.6506,497101664.5609757,40154165501.45007,17113,354480,116024936856.66165,50847318408.722824,166872255265.38446
No_Measure-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",39420611896.34375,117156415352.9318,629448241.8292683,40633001322.082596,26570,566232,158418864916.84366,39420611896.34375,197839476813.1874
No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",52967519136.53149,70837125832.31003,481289455.39024395,40102422324.3008,16086,331598,111420837612.00107,52967519136.53149,164388356748.53256
No_Measure-Lockdown-Lockdown,"['No_Measure', 'Lockdown', 'Lockdown']",59984629374.251945,59787016559.22752,440469326.2682928,39976895031.8118,13584,276087,100204380917.30762,59984629374.251945,160189010291.55957
Restrict_Mass_Gatherings-No_Measure-No_Measure,"['Restrict_Mass_Gatherings', 'No_Measure', 'No_Measure']",27888358801.651413,1682543432056.9253,6891951511.097562,58332116648.63481,381081,8393180,1747767500216.6577,27888358801.651413,1775655859018.309
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings']",28318102539.45738,1352511803678.5244,5831908269.000001,54556332303.5732,306377,6723443,1412900044251.0977,28318102539.45738,1441218146790.555
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",34140515648.90586,666431689194.638,3539239968.804878,46719970360.38931,151069,3258027,716690899523.8322,34140515648.90586,750831415172.738
Restrict_Mass_Gatherings-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",29140708855.139225,1174906803947.935,5256006564.439025,52524864234.04255,266175,5825082,1232687674746.4165,29140708855.139225,1261828383601.5557
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",35478623735.746765,604918805409.8688,3317806754.92683,46020096515.109146,137142,2948527,654256708679.9048,35478623735.746765,689735332415.6516
Restrict_Mass_Gatherings-No_Measure-Lockdown,"['Restrict_Mass_Gatherings', 'No_Measure', 'Lockdown']",40513807563.65059,449103253901.07056,2728871367.146342,44252120207.128525,101860,2166688,496084245475.34546,40513807563.65059,536598053038.99603
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'No_Measure']",25980976654.17147,1174668916890.0745,4709026088.04878,52619524715.584625,266038,5866943,1231997467693.708,25980976654.17147,1257978444347.8794
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",27519655926.74501,925623489877.9062,3944075470.902439,49762730131.34424,209672,4603604,979330295480.153,27519655926.74501,1006849951406.898
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",36120432828.10915,441891412226.2342,2369994250.3170733,44228835551.28087,100177,2156391,488490242027.83215,36120432828.10915,524610674855.9413
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",29001836550.35393,796072800409.7949,3538599318.073171,48277860143.02016,180350,3946961,847889259870.8882,29001836550.35393,876891096421.2421
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",37776430965.74974,403607715419.2662,2237225318.1219516,43792401457.53962,91510,1963390,449637342194.92773,37776430965.74974,487413773160.6775
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Lockdown']",43534985952.95015,300692016114.89014,1852495571.4878051,42623892537.72082,68207,1446649,345168404224.09875,43534985952.95015,388703390177.0489
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",29174820323.83348,289086732855.2758,1190089408.682927,42604831999.29799,65483,1438220,332881654263.2567,29174820323.83348,362056474587.0902
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",33248641303.343163,223487716578.42755,1002916772.2682929,41848943372.04226,50639,1103949,266339576722.7381,33248641303.343163,299588218026.08124
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",46957019229.32936,110038247125.19023,648840976.7560976,40547786310.82076,24962,528548,151234874412.7671,46957019229.32936,198191893642.09644
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",36077140142.8527,191389124628.20288,907913607.5121951,41479785358.33633,43375,940699,233776823594.05142,36077140142.8527,269853963736.9041
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",49017352424.24465,101142265780.66406,617769416.2682928,40446430105.67328,22948,483726,142206465302.60565,49017352424.24465,191223817726.8503
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",55888679489.11363,79461429842.43167,537457321.9024391,40200090341.26848,18039,374789,120198977505.60258,55888679489.11363,176087656994.71622
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",25699340787.710026,913554968827.3271,3638571085.170732,49672956329.54256,206899,4563904,966866496242.0405,25699340787.710026,992565837029.7506
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",27930030346.492477,714787067768.5975,3042932592.512195,47389639957.03811,161915,3554170,765219640318.1478,27930030346.492477,793149670664.6403
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",38035643448.64213,340404151632.1703,1843485530.7804883,43102823333.15625,77175,1658443,385350460496.10706,38035643448.64213,423386103944.7492
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",29795333164.99173,613057068775.4364,2730720356.341464,46222268473.549446,138891,3037932,662010057605.3273,29795333164.99173,691805390770.319
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",39788905862.03404,309166893083.3567,1733399193.6585367,42746993450.12586,70103,1501087,353647285727.14105,39788905862.03404,393436191589.1751
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",45894842618.152245,231627011651.18298,1444946794.902439,41866364464.46242,52546,1111653,274938322910.54785,45894842618.152245,320833165528.7001
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",30556221859.93994,230515685862.62518,966034272.3658538,41940836016.470856,52220,1144586,273422556151.46188,30556221859.93994,303978778011.40186
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",34821105950.35181,178673059585.88174,818712484.2439024,41343283953.50113,40489,880335,220835056023.62677,34821105950.35181,255656161973.97858
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",48869162543.826546,89775892974.22575,541800696.5853659,40323623162.89629,20369,429418,130641316833.70743,48869162543.826546,179510479377.53397
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",37744549676.23439,153419141378.97458,744188194.6829269,41052808041.399475,34774,751880,195216137615.05698,37744549676.23439,232960687291.29138
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",50956583477.98671,82854170059.00844,517614945.0731708,40244714930.80889,18802,394523,123616499934.8905,50956583477.98671,174573083412.8772
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",57894195962.59342,66005158557.38081,455191836.00000006,40053306783.36547,14987,309878,106513657176.74628,57894195962.59342,164407853139.3397
Restrict_Mass_Gatherings-Lockdown-No_Measure,"['Restrict_Mass_Gatherings', 'Lockdown', 'No_Measure']",35991186555.85689,103773510947.0999,480604908.2195122,40504163479.3206,23520,509257,144758279334.64,35991186555.85689,180749465890.4969
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings']",40682284367.11406,82586929828.22935,421090234.82926834,40259820447.08182,18726,401203,123267840510.14044,40682284367.11406,163950124877.25452
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",55464329465.851105,46735781244.69045,310200118.3170732,39848425781.7373,10612,219275,86894407144.74481,55464329465.851105,142358736610.59592
Restrict_Mass_Gatherings-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",43814009259.16579,72343764129.35114,391132694.7804878,40141949932.75152,16408,349078,112876846756.88315,43814009259.16579,156690856016.04895
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",57608856495.19779,43966171465.223785,300561883.9756098,39816842137.15885,9985,205308,84083575486.35825,57608856495.19779,141692431981.55603
Restrict_Mass_Gatherings-Lockdown-Lockdown,"['Restrict_Mass_Gatherings', 'Lockdown', 'Lockdown']",64685138448.99813,37235298702.77571,275711160.73170733,39740351239.93608,8461,171482,77251361103.4435,64685138448.99813,141936499552.44162
Restrict_Mass_Gatherings_and_Schools-No_Measure-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'No_Measure']",25878475036.082085,410132094451.589,1545353374.0243902,44005025166.91008,92869,2057417,455682472992.5235,25878475036.082085,481560948028.6056
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings']",29493239741.15008,311457785245.7555,1261185623.6341467,42868710443.97417,70540,1554913,355587681313.36383,29493239741.15008,385080921054.5139
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",42364708304.73303,137488104870.56198,716145488.4878049,40873995361.86626,31165,672805,179078245720.91602,42364708304.73303,221442954025.64905
Restrict_Mass_Gatherings_and_Schools-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",32090462715.32491,262674433991.31717,1115906799.512195,42307891016.6837,59500,1306906,306098231807.51306,32090462715.32491,338188694522.83795
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",44357173437.74658,123658149317.92384,667849914.4390244,40716395982.95525,28034,603111,165042395215.3181,44357173437.74658,209399568653.0647
Restrict_Mass_Gatherings_and_Schools-No_Measure-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Lockdown']",51061695475.916756,89809779705.32974,542648965.6097561,40331822654.21451,20370,433044,130684251325.154,51061695475.916756,181745946801.07077
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'No_Measure']",28857145839.811317,263689831484.79065,999740805.585366,42341570890.840744,59711,1321800,307031143181.21674,28857145839.811317,335888289021.0281
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",32953699563.921486,199734391410.5806,817812014.0487806,41604521194.134384,45239,995860,242156724618.76373,32953699563.921486,275110424182.68524
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",46699580651.8077,89010357362.64929,473328183.6585366,40334443506.513954,20179,434203,129818129052.82178,46699580651.8077,176517709704.6295
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",35793148649.98986,168430930017.73697,725443822.0243903,41244437796.71636,38155,836623,210400811636.47772,35793148649.98986,246193960286.4676
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",48762623439.2555,80313074837.98834,443058622.9756098,40235332777.06393,18210,390374,120991466238.0279,48762623439.2555,169754089677.2834
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Lockdown']",55640248328.45985,59095795881.84918,364759239.6585366,39994212104.20971,13406,283745,99454767225.71744,55640248328.45985,155095015554.17728
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",41301980463.76749,57080829672.40142,237062125.75609758,39993298537.05788,12931,283341,97311190335.2154,41301980463.76749,138613170798.98288
