policy,policy_vector,st_economic_costs,d_costs,h_costs,mh_costs,num_deaths,num_cases,humanitarian_costs,economic_costs,total_costs
No_Measure-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",29661475367.192356,87571627523.7925,525725108.78048784,40294956601.55019,19873,416741,128392309234.12317,29661475367.192356,158053784601.31552
No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",43334999437.88683,50233236155.829185,395148032.5609756,39869306670.5493,11420,228509,90497690858.93945,43334999437.88683,133832690296.8263
No_Measure-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",50431637444.34828,44914357800.904755,370607550.3658537,39809685107.36786,10215,202143,85094650458.63846,50431637444.34828,135526287902.98674
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",23440215515.149918,1115168326676.4834,4508982303.878049,51932707644.40025,252575,5563217,1171610016624.7615,23440215515.149918,1195050232139.9114
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",23502166857.509266,759623481228.3351,3425875042.243903,47852128805.045334,172107,3758693,810901485075.6243,23502166857.509266,834403651933.1335
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",31967687885.105934,264978829904.68353,1743126407.2682927,42206145867.10523,60131,1261912,308928102179.05707,31967687885.105934,340895790064.163
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",24551617640.46662,598711135920.0009,2916270604.097561,46008649790.053215,135686,2943465,647636056314.1516,24551617640.46662,672187673954.6183
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",33779131498.878536,237719033115.2847,1630134007.2439027,41898531525.687325,53957,1125878,281247698648.21594,33779131498.878536,315026830147.0945
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",40184073018.87048,181293493748.85272,1371415513.9756098,41265691800.82553,41174,846022,223930601063.65387,40184073018.87048,264114674082.52435
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",23780863450.803238,100857730987.07825,513839258.1219513,40457924318.13065,22871,488809,141829494563.33084,23780863450.803238,165610358014.1341
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",28389652954.758873,73749477672.79291,437265479.41463417,40145371286.961235,16737,350591,114332114439.16876,28389652954.758873,142721767393.92764
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",43228487620.24965,41892795713.128586,332146558.24390244,39781038897.76524,9526,189475,82005981169.13773,43228487620.24965,125234468789.38737
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",31510097428.352028,62676311306.29346,403739870.70731705,40018152538.458435,14231,294332,103098203715.4592,31510097428.352028,134608301143.81122
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",45389807028.69506,40329686881.674614,325642173.73170733,39763371323.11848,9172,181662,80418700378.5248,45389807028.69506,125808507407.21985
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",52515560193.587326,37160546003.67429,311025845.92682934,39727877882.486755,8454,165966,77199449732.08788,52515560193.587326,129715009925.6752
No_Measure-Lockdown-No_Measure,"['No_Measure', 'Lockdown', 'No_Measure']",30008385326.824036,31631466222.288815,228991706.12195125,39678054553.13924,7191,143933,71538512481.55,30008385326.824036,101546897808.37404
No_Measure-Lockdown-Restrict_Mass_Gatherings,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings']",34945794103.97391,28144535565.794106,219162462.95121953,39637832724.105316,6402,126146,68001530752.85064,34945794103.97391,102947324856.82455
No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",50168752394.82775,24120015385.216618,205860655.53658536,39591828738.61782,5491,105802,63917704779.371025,50168752394.82775,114086457174.19878
No_Measure-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",38200206508.05626,26730734799.87722,214891458.07317075,39621634997.598885,6082,118983,66567261255.54927,38200206508.05626,104767467763.60553
No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",52348752438.19514,23925764259.555397,205047385.02439028,39589642056.84598,5447,104835,63720453701.425766,52348752438.19514,116069206139.62091
No_Measure-Lockdown-Lockdown,"['No_Measure', 'Lockdown', 'Lockdown']",59512068796.24192,23537294718.27396,203235173.9268293,39585277738.521614,5359,102905,63325807630.722404,59512068796.24192,122837876426.96432
Restrict_Mass_Gatherings-No_Measure-No_Measure,"['Restrict_Mass_Gatherings', 'No_Measure', 'No_Measure']",26970044329.45746,1612648431282.457,6462486547.536587,57571097120.71692,365227,8056640,1676682014950.7104,26970044329.45746,1703652059280.168
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings']",25129335076.176094,1118492097369.516,4893283763.634147,51913757909.914154,253376,5554837,1175299139043.0642,25129335076.176094,1200428474119.2402
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",30066952982.986782,366844043426.68524,2287455301.463415,43344154307.35977,83212,1765165,412475653035.5084,30066952982.986782,442542606018.4952
Restrict_Mass_Gatherings-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",25146392902.54236,882514884126.9556,4125151247.8536587,49214720995.92296,199961,4361262,935854756370.7322,25146392902.54236,961001149273.2745
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",31653096569.940475,323035978290.76996,2105431005.5121953,42849830809.937836,73290,1546564,367991240106.22,31653096569.940475,399644336676.16046
Restrict_Mass_Gatherings-No_Measure-Lockdown,"['Restrict_Mass_Gatherings', 'No_Measure', 'Lockdown']",37582203079.858955,231447789515.8938,1685499280.7560978,41822660225.98833,52541,1092326,274955949022.63824,37582203079.858955,312538152102.4972
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'No_Measure']",21885188780.621742,872571024754.2051,3400037242.317074,49225290334.704346,197604,4365936,925196352331.2264,21885188780.621742,947081541111.8481
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",22834372048.81276,581441009652.7828,2531296461.073171,45879972499.934235,131718,2886561,629852278613.7902,22834372048.81276,652686650662.6029
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",32705352992.76267,189088517114.35062,1211035721.6341465,41398713057.52538,42901,904847,231698265893.51016,32705352992.76267,264403618886.27283
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",24318825674.012394,452100415839.7092,2127385750.1707318,44396986178.53461,102444,2230751,498624787768.41455,24318825674.012394,522943613442.42694
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",34599533318.69845,167912609389.10034,1123676469.2195122,41159663739.89662,38105,799134,210195949598.2165,34599533318.69845,244795482916.91495
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Lockdown']",41176742709.548386,124225770413.36148,924196813.6097561,40669584711.64299,28208,582410,165819551938.61423,41176742709.548386,206996294648.1626
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",26173072047.856018,69192454580.55588,329003217.29268295,40117242916.164986,15685,338152,109638700714.01355,26173072047.856018,135811772761.86957
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",30875253811.647957,48801404717.06866,271536253.46341467,39882085304.15085,11071,234160,88955026274.68292,30875253811.647957,119830280086.33087
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",45823861083.37244,24901072983.66731,192806210.4878049,39608722947.01229,5661,113273,64702602141.167404,45823861083.37244,110526463224.53984
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",34033921822.195095,40485478171.14366,246407321.70731708,39786542913.72457,9189,191909,80518428406.57555,34033921822.195095,114552350228.77065
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",47990523273.46804,23726662663.781776,187941417.29268295,39595483007.22517,5395,107418,63510087088.29962,47990523273.46804,111500610361.76767
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",55127019304.2218,21356265931.32102,177004678.8292683,39568892323.71418,4858,95659,61102162933.86447,55127019304.2218,116229182238.08627
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",20909676201.675217,561563584583.2571,2188980165.658537,45703697004.42172,127175,2808608,609456261753.3374,20909676201.675217,630365937955.0126
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",23222027367.42667,369028813491.387,1627777243.0243907,43488054701.6029,83605,1828801,414144645436.01434,23222027367.42667,437366672803.44104
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",35105520645.3592,122846299371.68396,807474995.8536586,40674591240.53944,27878,584624,164328365608.07706,35105520645.3592,199433886253.43625
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",25348867260.913666,286187566780.9184,1372781642.3414636,42537422502.27762,64856,1408410,330097770925.5375,25348867260.913666,355446638186.4512
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",37113296476.96275,110010885511.05586,754521653.7073171,40529680043.03673,24971,520541,151295087207.79993,37113296476.96275,188408383684.7627
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",43925833842.82592,83707032230.12491,634244224.390244,40234620466.04207,19012,390059,124575896920.55722,43925833842.82592,168501730763.38315
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",28044863444.557972,46441762281.95866,240933317.12195128,39859639592.39559,10533,224234,86542335191.4762,28044863444.557972,114587198636.03416
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",32860793520.84732,34226496145.10558,206545795.90243906,39718746733.578064,7769,161928,74151788674.58609,32860793520.84732,107012582195.43341
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",47942610146.29964,19974786506.562325,159615163.8292683,39555776755.69278,4543,89859,59690178426.08437,47942610146.29964,107632788572.384
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",36065879334.58721,29259867060.659164,191541518.4878049,39661671399.636635,6645,136688,69113079978.7836,36065879334.58721,105178959313.37082
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",50115766626.65441,19281462265.257977,156723337.6097561,39547918721.40409,4386,86384,58986104324.27182,50115766626.65441,109101870950.92624
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",57265335827.421486,17873491192.777332,150236155.75609756,39532161949.33975,4067,79416,57555889297.873184,57265335827.421486,114821225125.29468
Restrict_Mass_Gatherings-Lockdown-No_Measure,"['Restrict_Mass_Gatherings', 'Lockdown', 'No_Measure']",34792766250.18206,15514315747.123598,114587501.70731708,39511016487.86248,3528,70065,55139919736.6934,34792766250.18206,89932685986.87546
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings']",39757131789.29427,13963135289.00834,110220992.41463415,39493134089.256744,3177,62157,53566490370.67972,39757131789.29427,93323622159.974
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",55010935230.1858,12174003626.665737,104316328.17073171,39472691893.582,2772,53117,51751011848.41847,55010935230.1858,106761947078.60428
Restrict_Mass_Gatherings-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",43022401664.36034,13335716887.249058,108325140.80487806,39485934094.67396,3035,58973,52929976122.72789,43022401664.36034,95952377787.08823
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",57192403310.594955,12090028974.956217,103956851.92682928,39471721793.80939,2753,52688,51665707620.69243,57192403310.594955,108858110931.28738
Restrict_Mass_Gatherings-Lockdown-Lockdown,"['Restrict_Mass_Gatherings', 'Lockdown', 'Lockdown']",64358647556.645134,11917852770.10994,103152479.34146342,39469783855.568985,2714,51831,51490789105.020386,64358647556.645134,115849436661.66553
Restrict_Mass_Gatherings_and_Schools-No_Measure-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'No_Measure']",21775568001.48774,110240518712.59598,403940963.85365856,40604891041.72499,24961,553801,151249350718.17462,21775568001.48774,173024918719.66235
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings']",26192655880.288822,69361256623.99481,288888990.36585367,40133472300.93906,15711,345329,109783617915.29973,26192655880.288822,135976273795.58855
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",40795305761.043106,20402771520.115788,128490215.7804878,39573410410.767075,4629,97657,60104672146.663345,40795305761.043106,100899977907.70645
Restrict_Mass_Gatherings_and_Schools-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",29232756705.818516,52495123158.647705,238123351.82926828,39939671692.984146,11894,259626,92672918203.46112,29232756705.818516,121905674909.27963
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",42944422452.66539,17943371838.51377,118405305.51219514,39545630280.91484,4072,85372,57607407424.94081,42944422452.66539,100551829877.6062
Restrict_Mass_Gatherings_and_Schools-No_Measure-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Lockdown']",50045128940.96567,12928906598.058756,95586868.75609757,39489380323.236824,2936,60497,52513873790.05168,50045128940.96567,102559002731.01735
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'No_Measure']",25961194463.803852,52023739092.711075,196720705.097561,39941657118.62601,11781,260504,92162116916.43465,25961194463.803852,118123311380.2385
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",30682256057.134953,32993673735.38988,143296959.2195122,39722145474.73947,7475,163431,72859116169.34886,30682256057.134953,103541372226.48381
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",45650559037.72107,10524532846.719118,69635768.56097561,39465105215.87307,2389,49762,50059273831.15317,45650559037.72107,95709832868.87424
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",33848247880.73067,25207905099.47443,119868717.8780488,39632672426.48035,5713,123864,64960446243.832825,33848247880.73067,98808694124.56349
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",47818004362.81851,9407525498.462677,65043845.12195122,39452514270.572525,2136,44194,48925083614.15715,47818004362.81851,96743087976.97566
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Lockdown']",54955938414.98681,7143080208.403379,54696149.41463415,39427115294.70762,1623,32962,46624891652.525635,54955938414.98681,101580830067.51245
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",40584852554.938545,4347915374.243318,24640732.170731712,39399005014.35002,987,20531,43771561120.76407,40584852554.938545,84356413675.7026
