policy,policy_vector,st_economic_costs,d_costs,h_costs,mh_costs,num_deaths,num_cases,humanitarian_costs,economic_costs,total_costs
No_Measure-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",34394639373.30267,527996823556.4756,3127689497.9268293,45121784125.665115,119746,2551273,576246297180.0675,34394639373.30267,610640936553.3701
No_Measure-Restrict_Mass_Gatherings-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings', 'Lockdown']",39678287106.18092,389917020118.2029,2578470303.146342,43559713190.401245,88476,1860490,436055203611.7505,39678287106.18092,475733490717.9314
No_Measure-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",24847880288.432507,338600436251.54486,1434355296.0000002,43150957467.794815,76708,1679729,383185749015.33966,24847880288.432507,408033629303.77216
No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",28639497069.247322,252678565653.62445,1187914755.3658538,42161202433.58362,57265,1242037,296027682842.5739,28639497069.247322,324667179911.8212
No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",42059018242.06309,118208692479.3274,759482544.5121951,40620665904.22799,26829,560777,159588840928.06757,42059018242.06309,201647859170.13065
No_Measure-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",31354948870.459705,212410526675.83737,1067309289.1463416,41698360822.02271,48152,1037358,255176196787.0064,31354948870.459705,286531145657.4661
No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",44113746700.76309,108885111871.81142,725259338.3414634,40514664978.95706,24718,513901,150125036189.10992,44113746700.76309,194238782889.87302
No_Measure-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",50988375484.62939,87362398483.7936,640403369.3414636,40271061393.3981,19844,406174,128273863246.53316,50988375484.62939,179262238731.16254
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",25753656341.84355,1285736363403.2961,5253347270.707317,53849887106.453354,291213,6411037,1344839597780.4568,25753656341.84355,1370593254122.3003
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",26511872003.40091,980172631884.6296,4308194653.024391,50346311853.06634,222054,4861677,1034827138390.7203,26511872003.40091,1061339010394.1212
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",34209928915.27328,430535146420.3694,2488163464.170732,44064321102.19583,97636,2083639,477087630986.73596,34209928915.27328,511297559902.0092
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",27649784297.245697,825649317424.6978,3819742366.536586,48576142079.39938,187079,4078868,878045201870.6338,27649784297.245697,905694986167.8795
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",35815634505.112686,388445856798.9316,2332053490.3170733,43586208899.109314,88106,1872207,434364119188.358,35815634505.112686,470179753693.47064
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",41623794409.38094,288817009946.06885,1937401962.073171,42458808239.8183,65544,1373645,333213220147.9603,41623794409.38094,374837014557.34125
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",25928759907.142494,257987253289.0811,1122415929.585366,42237914938.679855,58453,1275961,301347584157.3463,25928759907.142494,327276344064.48883
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",30019951748.748768,193643057460.73087,938918730.1463416,41496421777.980034,43893,948056,236078397968.85724,30019951748.748768,266098349717.60602
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",43923191126.83075,94181585206.61577,622821659.1219512,40356749017.369675,21381,444067,135161155883.10739,43923191126.83075,179084347009.93814
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",32878438928.57271,163692584711.7728,849563376.1463416,41152115504.369835,37115,795796,205694263592.28897,32878438928.57271,238572702520.8617
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",46012063725.872375,87344679226.66373,597733657.8292683,40279043799.452515,19833,409704,128221456683.94551,46012063725.872375,174233520409.81787
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",52965685454.57596,71606649990.98232,535648669.9756098,40100902727.45419,16269,330926,112243201388.41212,52965685454.57596,165208886842.9881
No_Measure-Lockdown-No_Measure,"['No_Measure', 'Lockdown', 'No_Measure']",30948682152.937267,100694508284.58371,510160855.1707318,40457291152.77791,22833,488529,141661960292.53235,30948682152.937267,172610642445.4696
No_Measure-Lockdown-Restrict_Mass_Gatherings,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings']",35638462005.288895,79410805691.63768,450162727.75609756,40211855910.30562,18017,379992,120072824329.6994,35638462005.288895,155711286334.98828
No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",50472191285.45408,47259308400.4214,348509252.48780495,39843292619.77031,10740,217005,87451110272.67952,50472191285.45408,137923301558.1336
No_Measure-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",38776705745.84028,69636094432.12042,421211839.82926834,40099387653.21723,15805,330256,110156693925.16693,38776705745.84028,148933399671.0072
No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",52625002627.921295,45082026119.69712,340537303.24390244,39818574296.65962,10247,206074,85241137719.60065,52625002627.921295,137866140347.52194
No_Measure-Lockdown-Lockdown,"['No_Measure', 'Lockdown', 'Lockdown']",59725499006.83084,40100811842.45276,320861614.24390244,39762150218.5096,9119,181122,80183823675.20627,59725499006.83084,139909322682.0371
Restrict_Mass_Gatherings-No_Measure-No_Measure,"['Restrict_Mass_Gatherings', 'No_Measure', 'No_Measure']",27593146921.584496,1660102171786.1848,6755518412.634148,58087470601.54865,375991,8284992,1724945160800.3674,27593146921.584496,1752538307721.952
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings']",27322342291.576115,1279411683394.024,5537346553.682928,53731132421.93402,289821,6358521,1338680162369.6409,27322342291.576115,1366002504661.217
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",32625894353.63742,555354936473.704,3094796235.2195125,45464783365.08285,125913,2702955,603914516074.0063,32625894353.63742,636540410427.6438
Restrict_Mass_Gatherings-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",27859734659.75811,1081148708470.3704,4894446426.073171,51463303726.218994,244943,5355636,1137506458622.6626,27859734659.75811,1165366193282.4207
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",34018292524.090294,497680800950.6084,2879389290.5853662,44809900440.72576,112854,2413351,545370090681.91956,34018292524.090294,579388383206.0099
Restrict_Mass_Gatherings-No_Measure-Lockdown,"['Restrict_Mass_Gatherings', 'No_Measure', 'Lockdown']",39305173758.631195,359835147045.6688,2330927605.97561,43250509151.68695,81637,1723753,405416583803.33136,39305173758.631195,444721757561.9625
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'No_Measure']",24712469858.871933,1080973594930.4669,4295164528.975611,51568296109.53517,244812,5402066,1136837055568.9778,24712469858.871933,1161549525427.8496
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",25964911923.925785,811389943448.0774,3474346202.0487804,48474292909.79868,183799,4033828,863338582559.9249,25964911923.925785,889303494483.8507
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",34779803937.91879,343029143215.2854,1940010834.2195125,43117838397.23594,77782,1665083,388086992446.74084,34779803937.91879,422866796384.65967
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",27381710325.307816,677141423746.3163,3054898524.512195,46935239796.41237,153414,3353224,727131562067.2408,27381710325.307816,754513272392.5487
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",36479360208.08339,307798188471.3048,1810000852.5365856,42717501512.51636,69805,1488045,352325690836.3577,36479360208.08339,388805051044.4411
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Lockdown']",42514069880.74144,224776411290.8404,1482415371.585366,41777845686.842094,51004,1072508,268036672349.26785,42514069880.74144,310550742230.0093
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",27895245948.159485,195387888466.65662,824063697.4390244,41544431540.852875,44264,969287,237756383704.94852,27895245948.159485,265651629653.108
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",32180232322.747536,144994611799.42096,681102486.6585367,40963538510.575165,32861,712403,186639252796.65466,32180232322.747536,218819485119.4022
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",46388152146.94656,67583502961.80254,435927231.2195122,40076358524.81551,15340,320072,108095788717.83757,46388152146.94656,154483940864.78412
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",35129928807.698814,121623513045.99892,611663658.8780488,40694818612.25522,27572,593569,162929995317.1322,35129928807.698814,198059924124.83102
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",48498068429.382614,62279234332.20681,416516700.4390244,40016092489.75716,14139,293421,102711843522.40298,48498068429.382614,151209911951.78558
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",55500050790.96994,50086903497.488945,368510605.6097561,39878028523.28355,11378,232366,90333442626.38225,55500050790.96994,145833493417.35217
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",24131095210.015854,798162899237.2847,3154703603.780488,48373330171.69183,180762,3989180,849690933012.7571,24131095210.015854,873822028222.773
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",26281059103.66077,593689822885.9596,2547674578.3902445,46023115357.05891,134488,2949862,642260612821.4088,26281059103.66077,668541671925.0696
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",36810110845.48196,249797937458.7939,1434847054.7560978,42087208016.89458,56648,1209315,293319992530.4446,36810110845.48196,330130103375.9265
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",28174120919.977905,493982679857.94116,2242021893.878049,44878748127.61881,111922,2443797,541103449879.43805,28174120919.977905,569277570799.416
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",38648257452.73198,224676414148.32065,1342572587.5609756,41801722804.55555,50960,1083067,267820709540.43716,38648257452.73198,306468966993.1691
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",45014107711.27313,165914542406.80356,1111365890.8536587,41136487626.68088,37653,788885,208162395924.3381,45014107711.27313,253176503635.61124
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",29430223805.428425,148055364001.8032,643829664.3658537,41007706316.539665,33546,731935,189706899982.7087,29430223805.428425,219137123788.13715
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",33897415952.187027,110769376532.5902,538377367.5365855,40577809655.065636,25109,541825,151885563555.1924,33897415952.187027,185782979507.37946
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",48389922124.40709,53942365718.74144,358591196.7804878,39926470195.37916,12247,253788,94227427110.9011,48389922124.40709,142617349235.30817
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",36932465966.25885,93553535259.7088,487319877.0000001,40379823371.86803,21213,454271,134420678508.57683,36932465966.25885,171353144474.8357
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",50519493185.303986,50073400350.160034,344420358.5121951,39882492339.02049,11371,234340,90300313047.69272,50519493185.303986,140819806232.9967
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",57566714554.54123,41188718582.05536,309419473.5365854,39781918545.34462,9359,189864,81280056600.93655,57566714554.54123,138846771155.47778
Restrict_Mass_Gatherings-Lockdown-No_Measure,"['Restrict_Mass_Gatherings', 'Lockdown', 'No_Measure']",35360814724.548996,57492277816.43763,294747978.5853659,39981765882.41837,13038,278241,97768791677.44138,35360814724.548996,133129606401.99037
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings']",40179880069.53909,45502396664.673676,261055088.85365856,39843471262.851974,10325,217084,85606923016.3793,40179880069.53909,125786803085.9184
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",55208959237.9162,27471647793.976517,204173015.41463417,39636797046.4926,6244,125688,67312617855.88375,55208959237.9162,122521577093.79996
Restrict_Mass_Gatherings-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",43377576581.58914,40009648488.9092,244825270.3170732,39780272315.42745,9082,189136,80034746074.65372,43377576581.58914,123412322656.24286
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",57374925611.19831,26257036498.539837,199719899.63414636,39622980473.9735,5969,119578,66079736872.14749,57374925611.19831,123454662483.3458
Restrict_Mass_Gatherings-Lockdown-Lockdown,"['Restrict_Mass_Gatherings', 'Lockdown', 'Lockdown']",64505489462.53045,23474999517.609207,188745196.68292683,39591473713.75932,5339,105645,63255218428.05145,64505489462.53045,127760707890.58191
Restrict_Mass_Gatherings_and_Schools-No_Measure-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'No_Measure']",24217156455.677795,288570103362.3836,1075055231.0487804,42628268162.56934,65341,1448584,332273426756.0017,24217156455.677795,356490583211.6795
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings']",28075658968.775307,207486091332.26038,844034797.6097562,41693942232.3824,46993,1035404,250024068362.2525,28075658968.775307,278099727331.02783
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",41592714557.98763,80114286936.88242,440967016.97560984,40234233782.91593,18164,389888,120789487736.77396,41592714557.98763,162382202294.7616
Restrict_Mass_Gatherings_and_Schools-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",30821666678.52643,169431398661.93423,730815797.0487806,41256422712.322136,38381,841923,211418637171.30515,30821666678.52643,242240303849.83157
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",43653432498.670364,71227928779.17648,408612968.63414633,40133196421.74965,16152,345207,111769738169.56027,43653432498.670364,155423170668.23065
Restrict_Mass_Gatherings_and_Schools-No_Measure-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Lockdown']",50540992560.49389,50662980741.66828,328216047.36585367,39900309159.78612,11495,242219,90891505948.82025,50540992560.49389,141432498509.31415
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'No_Measure']",27568564047.26945,169455783662.33762,638995717.3170732,41273705865.14758,38372,849566,211368485244.80228,27568564047.26945,238937049292.07172
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",31889855687.36098,121682710578.90854,504075266.41463417,40722899495.65002,27562,605987,162909685340.97318,31889855687.36098,194799541028.33417
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",46148581053.71779,47960149717.43726,271691077.39024395,39877822744.5439,10876,232275,88109663539.3714,46148581053.71779,134258244593.08919
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",34855736052.78585,99482408557.21353,438413311.9756098,40467591396.28437,22538,493084,140388413265.4735,34855736052.78585,175244149318.25937
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",48261531643.1993,42880963505.051414,253205931.00000003,39820071280.457924,9726,206736,82954240716.50934,48261531643.1993,131215772359.70865
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Lockdown']",55270005566.35241,31165475492.466988,207376269.07317075,39687386958.177925,7073,148060,71060238719.71808,55270005566.35241,126330244286.0705
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",40888684377.41248,26755717294.7387,117251541.00000003,39650794523.39821,6063,131878,66523763359.13691,40888684377.41248,107412447736.5494
