Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay
Asia,Afghanistan,None,2020-03-15,7.350231766927184,1.25,10.0,1.0,0.05,0.036619392396780796,0.0,0.326768322031545,0.1022389090066059,0.4645161714949611,7.0,5.0
Europe,Albania,None,2020-03-15,34.517386826682184,1.25,6.7269785376570335,1.0,0.05,0.0320510988992698,0.0,0.1,0.1,0.0,5.327985195829389,2.386126041970959
Africa,Algeria,None,2020-03-15,20.252843850390466,1.25,10.0,1.0,0.05,0.04148414243992149,0.0,0.1,0.1,1.1517152165109543,6.999799122487955,2.4694178768739614
Europe,Andorra,None,2020-03-15,9.987848427116536,1.25,-9.939251504550585,1.0,0.5,0.08732899927734036,0.5,9.816988665561478,10.0,0.49142338626514753,0.35094446599547474,0.694418968469089
Africa,Angola,None,2020-03-15,100.0,1.0,0.0,2.0,0.2,0.05,0.2,3.0,3.0,0.1,3.0,1.0
South America,Argentina,None,2020-03-15,42.661683080328125,1.25,10.0,1.0,0.05,0.022434279862614263,0.0,6.128662482550202,0.5070657818811309,0.325555966406326,0.000516486123264035,0.6132213864841484
Asia,Armenia,None,2020-03-15,15.07950043060648,1.25,10.0,1.0,0.05,0.021063725820468362,0.0,0.10045349654299303,0.10134531788098002,0.62686363205723,7.0,5.0
Oceania,Australia,Australian Capital Territory,2020-03-15,0.5853686755601367,0.75,-10.0,3.0,0.15505059685695555,0.030392251146031474,0.4128509890931333,3.2328085017248074,7.555918569601502,4.999999965973891,0.05819239264626124,0.2509373924514241
Oceania,Australia,New South Wales,2020-03-15,5.525594108140274,1.0339892084104934,-10.0,1.0,0.4058041621054416,0.014785179996692474,0.49999500007921466,0.1819972911733005,1.1047272527163827,0.0,0.1294983468596218,4.969929164064674
Oceania,Australia,Queensland,2020-03-15,40.82183783962133,0.7889441638505299,-2.191482326299779,2.298942426536011,0.05,0.01,0.3920771650021937,1.4637861592877064,1.1099067019145996,0.19583149731162233,0.7803431166839705,1.0007600389498992
Oceania,Australia,South Australia,2020-03-15,7.856313637885232,0.75,-10.0,3.0,0.05,0.01,0.2775020247674562,2.11587163133357,3.4052996446088932,1.000889435817282,0.22605081723486473,0.9505283559780228
Oceania,Australia,Tasmania,2020-03-15,0.24753168480184728,0.75,10.0,3.0,0.1602568167039564,0.05679665348429225,0.0002886538410217067,0.10360253637628518,0.25889927689052766,3.9191432159729773,3.2507884498800657,0.9958574491700215
Oceania,Australia,Victoria,2020-03-15,41.61569418374479,1.25,7.564326700166984,1.0,0.05,0.02698057649156813,0.0,0.1,0.1,0.0,1.6130527847648224,1.3089040046438711
Oceania,Australia,Western Australia,2020-03-15,1.3258363788372394,0.75,-10.0,1.018896601920132,0.3565992902616299,0.013103616517339333,0.2245654675152919,0.18293152800237245,6.320198019963543,0.0,4.806950243445257,4.039738246355798
Europe,Austria,None,2020-03-15,13.161460377676075,1.25,-0.5857102580677076,1.0,0.5,0.06727523860353506,0.5,0.1,0.1,0.0,6.383336614511645,0.23269346677578923
Asia,Azerbaijan,None,2020-03-15,17.133375127020024,1.25,10.0,1.0,0.05,0.015500314822550766,0.0,0.1,0.1,0.6995529514216929,7.0,5.0
Asia,Bahrain,None,2020-03-15,48.52138223319099,1.25,6.356047478160884,1.0,0.05,0.01,0.5,0.1,0.1,0.0,6.763049834885519,0.1
Asia,Bangladesh,None,2020-03-15,22.21370220391988,1.25,10.0,1.0,0.05,0.014642741443035743,0.0,0.20329613275507277,8.102590237695185,1.0770160203952623,0.11985316146718028,2.2428071642461624
North America,Barbados,None,2020-03-15,100.0,1.0,0.0,2.0,0.2,0.05,0.2,3.0,3.0,0.1,3.0,1.0
Europe,Belarus,None,2020-03-15,6.727617831506409,1.25,10.0,1.0,0.05,0.01,0.31334402135689743,0.1,0.1,0.8980118448949436,7.0,5.0
Europe,Belgium,None,2020-03-15,7.882871077540231,1.25,-2.741449870548965,1.0,0.5,0.25,0.46395324324238946,0.10028480658140307,0.4512716427853412,0.0,1.9113241207757428,3.54115093277572
North America,Belize,None,2020-03-15,100.0,1.0,0.0,2.0,0.2,0.05,0.2,3.0,3.0,0.1,3.0,1.0
Africa,Benin,None,2020-03-15,100.0,1.0,0.0,2.0,0.2,0.05,0.2,3.0,3.0,0.1,3.0,1.0
Asia,Bhutan,None,2020-03-15,,1.25,5.4574070150499026,1.0,0.05,0.01,0.46768855568689105,0.1,0.1,0.0,2.142503254217445,0.7182670134894614
South America,Bolivia,None,2020-03-15,32.53895654167607,1.25,10.0,1.0,0.05,0.04896701341285576,0.0,0.1,0.1,1.5932065045981036,7.0,5.0
Europe,Bosnia and Herzegovina,None,2020-03-15,32.482211906405176,1.25,10.0,1.0,0.05,0.03393640692644058,0.0,0.12485417063620322,0.10720882258561007,0.5832197831362707,6.830318108601137,0.402875813694734
Africa,Botswana,None,2020-03-15,100.0,1.0,0.0,2.0,0.2,0.05,0.2,3.0,3.0,0.1,3.0,1.0
South America,Brazil,None,2020-03-15,23.732079950207776,1.25,10.0,1.0,0.05,0.03631249909771738,0.0,9.911491692806946,3.1219155281257627,0.0010461249233035457,5.1302105272818626,0.4237481181824373
Europe,Bulgaria,None,2020-03-15,27.609417257759574,1.25,8.982743171079639,1.0,0.05,0.04066830463901945,0.0,0.1,0.1,0.0,6.8433082204108135,0.1
Africa,Burkina Faso,None,2020-03-15,8.830657162316518,1.25,4.571313839265686,1.0,0.5,0.09147580714938687,0.5,0.5755261564329722,0.2562989039959747,0.045789825867483536,1.2873186606157203,0.20397997729216436
Africa,Burundi,None,2020-03-15,100.0,1.0,0.0,2.0,0.2,0.05,0.2,3.0,3.0,0.1,3.0,1.0
Africa,Cabo Verde,None,2020-03-15,100.0,1.0,0.0,2.0,0.2,0.05,0.2,3.0,3.0,0.1,3.0,1.0
Asia,Cambodia,None,2020-03-15,,1.25,-1.890860509857711,1.0,0.05,0.01,0.2978596353007682,0.1,0.1,0.0,2.060372187406756,1.9785978838884302
Africa,Cameroon,None,2020-03-15,7.4725331544417335,1.25,10.0,1.0,0.05,0.023968561460194035,0.0,2.466566177063548,0.16789872140134726,2.4752453958026277,6.999814824627547,0.4226720778062475
North America,Canada,Alberta,2020-03-15,15.336053735817366,1.25,8.811916407277824,1.0,0.05,0.018954450361105952,9.687616082459212e-06,0.1,0.1,0.0,2.2184464135512743,0.1
North America,Canada,British Columbia,2020-03-15,18.59133078182789,1.25,2.007399492814005,1.0,0.2527207810092308,0.08444656154315568,0.5,0.1,0.1,0.0,5.002899595652679,3.4595863971452117
North America,Canada,Manitoba,2020-03-15,35.8465513342664,1.25,6.741642403602067,1.0,0.05,0.020581071622867438,0.4123614856887179,0.1,0.1,0.0,3.4939354492214463,3.671256044004141
