region,country,province,model,n_eval_days,mean_daily_ape_cases_pct,mean_daily_ape_deaths_pct,mean_daily_ape_both_pct
Brazil,Brazil,None,delphi,93,66.29619013231179,32.88502205650394,49.59060609440787
Brazil,Brazil,None,delphi_lookahead,93,49.34338877751361,23.740560087443246,36.541974432478426
Brazil,Brazil,None,delphi_constant,93,74.38600640829297,49.08642874620175,61.73621757724736
Brazil,Brazil,None,themis,93,166.4912730112948,191.5822754079419,179.03677420961833
Brazil,Brazil,None,sir,93,4248.080024265511,100.0,2174.0400121327557
Brazil,Brazil,None,seir,93,1370.0077699398907,2677.54199727326,2023.7748836065755
Brazil,Brazil,None,seird,93,2504.302691537598,11572.276705369486,7038.289698453542
Germany,Germany,None,delphi,93,13.9548109178505,1.2884471252904277,7.621629021570464
Germany,Germany,None,delphi_lookahead,93,9.200002278336928,1.1323997043521,5.166200991344514
Germany,Germany,None,delphi_constant,93,41.8667306504538,33.19690426739163,37.53181745892272
Germany,Germany,None,themis,93,41.85968475715598,33.19020768681524,37.524946221985616
Germany,Germany,None,sir,93,5843.2829207889545,99.86860432590287,2971.575762557429
Germany,Germany,None,seir,93,2099.2546597626456,3978.747204239502,3039.000932001074
Germany,Germany,None,seird,93,1171.1710306353334,1556.0112898634845,1363.5911602494089
Spain,Spain,None,delphi,93,22.674012614469703,3.707331593073734,13.190672103771718
Spain,Spain,None,delphi_lookahead,93,29.906408357069168,1.75088974690379,15.82864905198648
Spain,Spain,None,delphi_constant,93,64.84531459500012,55.19237189495621,60.018843244978164
Spain,Spain,None,themis,93,64.7983978930648,55.16665075449307,59.98252432377893
Spain,Spain,None,sir,93,2303.9917169659684,98.99020410215189,1201.4909605340602
Spain,Spain,None,seir,93,418.8471065726046,2054.4674914384696,1236.657299005537
Spain,Spain,None,seird,93,290.5897085441148,968.3169555770717,629.4533320605932
US - New York,US,New York,delphi,93,8.2456733629653,2.9034746730186516,5.574574017991976
US - New York,US,New York,delphi_lookahead,93,3.566481833785031,0.8089760949165091,2.18772896435077
US - New York,US,New York,delphi_constant,93,28.81239673688126,25.091842389063753,26.952119562972506
US - New York,US,New York,themis,93,27.477634846550625,24.61324675643456,26.045440801492592
US - New York,US,New York,sir,93,6.4824858491509465,99.96912820318317,53.22580702616706
US - New York,US,New York,seir,93,6.482036031813541,4.9192115290029985,5.70062378040827
US - New York,US,New York,seird,93,571.8184641332225,1858.3817586801315,1215.1001114066771
