policy,policy_vector,st_economic_costs,d_costs,h_costs,mh_costs,num_deaths,num_cases,humanitarian_costs,economic_costs,total_costs
Restrict_Mass_Gatherings-No_Measure-Lockdown,"['Restrict_Mass_Gatherings', 'No_Measure', 'Lockdown']",45710803907.13392,118292975808417.02,15996437163.11765,27115415637.8589,771123,7372634,118336087661218.0,45710803907.13392,118381798465125.14
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'No_Measure']",25216498071.548653,119128413830348.33,15425638671.588236,27505806996.258896,776569,7671281,119171345276016.19,25216498071.548653,119196561774087.73
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",28965025117.87561,115997959506499.12,15105852074.627453,27199698665.0589,756162,7437110,116040265057238.81,28965025117.87561,116069230082356.69
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",40278648911.82227,105347978848380.25,14020480104.058825,26148339927.458897,686738,6632827,105388147668411.77,40278648911.82227,105428426317323.6
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",31294545005.797413,113999336469185.62,14903448056.882355,27002014730.658897,743134,7285883,114041241931973.16,31294545005.797413,114072536476978.95
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",41944884539.012115,103846291321052.44,13865945273.11765,26001472085.858894,676949,6520474,103886158738411.42,41944884539.012115,103928103622950.44
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Lockdown']",47430704603.13721,99600601859145.8,13424166497.235294,25591164228.258896,649272,6206591,99639617189871.3,47430704603.13721,99687047894474.44
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",30968079091.04982,61214609114997.65,7289224130.82353,23114570559.458897,399043,4312012,61245012909687.93,30968079091.04982,61275980988778.98
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",33878659665.364975,54243362635537.86,6670730239.078432,22305294804.258896,353599,3692921,54272338660581.195,33878659665.364975,54306217320246.56
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",44378017704.6503,40743940204619.58,5443646029.54902,20764988364.258896,265600,2514596,40770148839013.38,44378017704.6503,40814526856718.03
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",35785440216.801346,50353546174347.71,6322123140.313726,21853765701.8589,328242,3347504,50381722063189.88,35785440216.801346,50417507503406.69
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",46109522247.780754,39723187727528.32,5345132768.607843,20657312993.0589,258946,2432225,39749190173289.99,46109522247.780754,39795299695537.77
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",51894046326.41316,37420669358390.43,5112576092.372549,20426369969.0589,243936,2255555,37446208304451.87,51894046326.41316,37498102350778.28
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",27091397385.110622,111940498657339.81,14228753274.745098,27035133949.858894,729713,7311219,111981762544564.42,27091397385.110622,112008853941949.53
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",30557926229.11518,107045475056099.36,13722569863.803923,26559692237.8589,697803,6947509,107085757318201.02,30557926229.11518,107116315244430.12
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",41349313795.00595,93487138432088.7,12367157446.352942,25194742756.258896,609420,5903331,93524700332291.33,41349313795.00595,93566049646086.33
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",32693509357.834778,103859763346977.73,13396392718.039215,26245553777.0589,677036,6707195,103899405293472.84,32693509357.834778,103932098802830.67
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",42923471530.87636,91424823368961.23,12154135552.588236,24992584276.258896,595976,5748681,91461970088790.1,42923471530.87636,91504893560320.97
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",48265282878.86166,86304978260575.83,11622501451.431374,24495802524.258896,562601,5368646,86341096564551.53,48265282878.86166,86389361847430.39
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",31095007136.231445,49606992745956.86,5957196384.686275,22043384212.258896,323376,3492561,49634993326553.805,31095007136.231445,49666088333690.04
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",34229209178.4996,44108390176587.516,5485800805.529412,21368387962.658897,287532,2976193,44135244365355.7,34229209178.4996,44169473574534.2
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",45350983895.53299,34179512165224.863,4600012073.019608,20201828303.458897,222808,2083782,34204314005601.34,45350983895.53299,34249664989496.87
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",36509706629.023415,42402473360332.37,5352067615.431373,21141267191.458897,276411,2802447,42428966695139.26,36509706629.023415,42465476401768.28
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",47138028624.52138,33480898734484.12,4533049531.411765,20127503525.8589,218254,2026924,33505559287541.39,47138028624.52138,33552697316165.91
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",53083974735.903824,32176079334811.21,4405308490.843138,19993490689.058895,209748,1924405,32200478133991.113,53083974735.903824,32253562108727.016
Restrict_Mass_Gatherings-Lockdown-No_Measure,"['Restrict_Mass_Gatherings', 'Lockdown', 'No_Measure']",33609369568.134514,27983396022450.28,3614098668.0980396,19848784956.258896,182417,1813706,28006858906074.637,33609369568.134514,28040468275642.77
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings']",37403877871.29883,25865833806555.23,3436246800.9803925,19570287303.458897,168613,1600657,25888840340659.668,37403877871.29883,25926244218530.97
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",50010301643.843315,23635687153011.227,3242314681.764706,19295224972.258896,154075,1390236,23658224692665.25,50010301643.843315,23708234994309.094
Restrict_Mass_Gatherings-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",39892281483.7862,25066924399603.184,3368232932.392157,19468009361.0589,163405,1522415,25089760641896.633,39892281483.7862,25129652923380.418
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",51904122940.70479,23545291651998.066,3234235540.745098,19285017047.458897,153486,1382427,23567810904586.27,51904122940.70479,23619715027526.973
Restrict_Mass_Gatherings-Lockdown-Lockdown,"['Restrict_Mass_Gatherings', 'Lockdown', 'Lockdown']",58025972067.72158,23265205022033.543,3206188692.784314,19256629892.258896,151660,1360711,23287667840618.586,58025972067.72158,23345693812686.31
Restrict_Mass_Gatherings_and_Schools-No_Measure-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'No_Measure']",30564297719.503727,81150208178100.67,8597169411.431374,25429121101.8589,528998,6082629,81184234468613.97,30564297719.503727,81214798766333.47
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings']",32989488896.23497,70126469097702.8,7523114675.941177,24328380269.8589,457137,5240569,70158320592648.59,32989488896.23497,70191310081544.83
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",40173711953.64263,37031256332247.74,4392185798.647059,20797412153.058895,241398,2539400,37056445930199.45,40173711953.64263,37096619642153.09
Restrict_Mass_Gatherings_and_Schools-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",34362880772.93532,62694111428432.54,6812459001.980392,23556563637.8589,408688,4650134,62724480451072.375,34362880772.93532,62758843331845.31
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",41705073291.05808,35028193966579.125,4218586425.392157,20569555428.258896,228340,2365091,35052982108432.773,41705073291.05808,35094687181723.832
Restrict_Mass_Gatherings_and_Schools-No_Measure-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Lockdown']",46566674173.853004,27279299898100.824,3447401775.4509807,19784418428.258896,177827,1764466,27302531718304.53,46566674173.853004,27349098392478.383
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'No_Measure']",32414640462.173725,63215075481848.34,6420934662.568628,23983197116.258896,412084,4976506,63245479613627.17,32414640462.173725,63277894254089.34
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",34620302811.9355,51798202845822.945,5375415170.725491,22750634314.658897,337660,4033603,51826328895308.33,34620302811.9355,51860949198120.266
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",42465578819.525154,23906914508388.742,2833940237.0,19616613164.258896,155843,1636096,23929365061790.0,42465578819.525154,23971830640609.523
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",36003880575.424126,44966739534736.05,4758786697.764706,21984934071.458897,293127,3447847,44993483255505.27,36003880575.424126,45029487136080.695
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",43936863235.01367,21421253794077.844,2594241664.921569,19352681641.0589,139640,1434190,21443200717383.824,43936863235.01367,21487137580618.836
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Lockdown']",49229223289.0724,16205401043118.24,2069242504.8431373,18826205533.8589,105639,1031439,16226296491156.943,49229223289.0724,16275525714446.016
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",36065869421.17808,7865621483574.923,796532885.8627452,18330747975.458897,51274,652417,7884748764436.244,36065869421.17808,7920814633857.422
