policy,policy_vector,st_economic_costs,d_costs,h_costs,mh_costs,num_deaths,num_cases,humanitarian_costs,economic_costs,total_costs
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",40031069278.835526,137994082806956.81,18940429719.882355,28556685991.458897,899550,8475197,138041579922668.14,40031069278.835526,138081610991946.97
Restrict_Mass_Gatherings-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",29847342638.562443,139388475454254.48,19087509761.37255,28690015162.658897,908639,8577193,139436252979178.52,29847342638.562443,139466100321817.08
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",41923854353.830956,137892321287452.33,18931457089.64706,28545855839.4589,898886,8466912,137939798600381.42,41923854353.830956,137981722454735.25
Restrict_Mass_Gatherings-No_Measure-Lockdown,"['Restrict_Mass_Gatherings', 'No_Measure', 'Lockdown']",47966931026.598175,137095830961490.53,18846939698.705883,28470167652.258896,893694,8409011,137143148068841.5,47966931026.598175,137191114999868.1
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'No_Measure']",26756643774.183815,135242700097559.98,18343770591.980392,28430628773.8589,881614,8378764,135289474496925.83,26756643774.183815,135316231140700.02
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",30884767625.60701,134440217110340.48,18261362271.2549,28352459521.0589,876383,8318965,134486830932132.8,30884767625.60701,134517715699758.4
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",43566543884.8558,132108403182568.77,18025612668.490196,28122644610.658897,861182,8143158,132154551439847.9,43566543884.8558,132198117983732.77
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",33462012024.5508,133939760859451.33,18210150584.058823,28303528410.658897,873121,8281533,133986274538446.05,33462012024.5508,134019736550470.6
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",45422688938.36513,131774607545021.14,17991733458.764706,28089812975.4589,859006,8118042,131820689091455.36,45422688938.36513,131866111780393.72
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Lockdown']",51428614009.52329,130774461522245.45,17890005775.156864,27991816113.0589,852487,8043075,130820343344133.67,51428614009.52329,130871771958143.19
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",36580999052.956055,107201317720917.4,13894308312.764706,26484998829.858894,698819,6890369,107241697028060.03,36580999052.956055,107278278027112.98
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",40163212489.78296,103193586106198.98,13495737992.11765,26079023033.058895,672694,6579800,103233160867224.17,40163212489.78296,103273324079713.95
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",51627049269.44551,94053326752935.2,12617878749.19608,25117863709.8589,613111,5844519,94091062495394.27,51627049269.44551,94142689544663.72
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",42450917777.698524,101053861466330.14,13288389356.941177,25856230401.0589,658745,6409365,101093006086088.14,42450917777.698524,101135457003865.84
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",53343347909.77278,92925297027273.42,12507743700.450981,25001057546.658897,605757,5755163,92962805828520.53,53343347909.77278,93016149176430.3
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",58954095839.920265,89604812421134.9,12175217812.843138,24665765975.458897,584112,5498667,89641653404923.2,58954095839.920265,89700607500763.12
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",28950305396.945816,131143928441021.23,17665088623.784313,28151365101.8589,854895,8165129,131189744894746.88,28950305396.945816,131218695200143.83
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",33022558168.13368,130003965261328.19,17548817095.92157,28039646561.0589,847464,8079665,130049553724985.17,33022558168.13368,130082576283153.31
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",45518319540.80742,126549829641574.0,17199262495.098038,27698134025.0589,824947,7818410,126594727038094.16,45518319540.80742,126640245357634.97
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",35564751709.377525,129293710549269.86,17476604315.294117,27969668223.458897,842834,8026132,129339156821808.61,35564751709.377525,129374721573517.98
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",47353892542.56441,126094489009342.5,17153510437.0,27652949349.858894,821979,7783844,126139295469129.36,47353892542.56441,126186649361671.92
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",53314210789.996475,124833128994008.72,17027576104.568628,27527566647.458897,813757,7687927,124877684136760.73,53314210789.996475,124930998347550.73
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",37689407714.09011,100580950920108.3,12925080633.627453,26003168831.458893,655663,6521772,100619879169573.38,37689407714.09011,100657568577287.47
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",41492869757.87425,98198635745937.77,12721637346.627453,25730047692.258896,640133,6312836,98237087430976.66,41492869757.87425,98278580300734.53
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",52492278863.37334,86340237899934.0,11568993768.431374,24490010321.0589,562831,5364215,86376296904023.5,52492278863.37334,86428789182886.88
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",43689006557.65661,95530971411768.38,12461911354.27451,25452270306.658897,622743,6100338,95568885593429.31,43689006557.65661,95612574599986.97
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",54182362832.03905,85067485696044.97,11444843234.313725,24357462855.458897,554534,5262817,85103288002134.73,54182362832.03905,85157470364966.77
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",59804093407.80458,81865761788554.16,11129210778.647058,24028766108.258896,533663,5011366,81900919765441.06,59804093407.80458,81960723858848.86
Restrict_Mass_Gatherings-Lockdown-No_Measure,"['Restrict_Mass_Gatherings', 'Lockdown', 'No_Measure']",40863479926.23535,77544686724696.0,9797779928.450981,24204709999.458897,505495,5145962,77578689214623.9,40863479926.23535,77619552694550.14
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings']",44146305790.433235,72362168904792.31,9326135307.313725,23618958908.258896,471711,4697866,72395113999007.89,44146305790.433235,72439260304798.33
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",55415348097.83638,63013084694625.33,8487516036.176472,22540830021.8589,410767,3873104,63044113040683.37,55415348097.83638,63099528388781.2
Restrict_Mass_Gatherings-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",46287631678.14993,69647584848688.414,9080732017.411766,23308268841.0589,454016,4460190,69679973849546.89,46287631678.14993,69726261481225.04
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",57129306531.21827,61918042773011.38,8382830757.372549,22422618618.658897,403629,3782673,61948848222387.414,57129306531.21827,62005977528918.63
Restrict_Mass_Gatherings-Lockdown-Lockdown,"['Restrict_Mass_Gatherings', 'Lockdown', 'Lockdown']",62898226327.63261,59652610574211.6,8165493475.82353,22182305585.0589,388861,3598835,59682958373272.484,62898226327.63261,59745856599600.12
Restrict_Mass_Gatherings_and_Schools-No_Measure-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'No_Measure']",35218851779.267715,123643117608324.27,15284250014.882355,28224072873.0589,805999,8220750,123686625931212.2,35218851779.267715,123721844782991.47
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings']",39093908917.02341,121164353524095.8,15022622473.607843,27993942927.458897,789841,8044702,121207370089496.86,39093908917.02341,121246463998413.88
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",50244210212.4867,109024845997978.39,13740631456.529411,26844512817.0589,710706,7165395,109065431142251.98,50244210212.4867,109115675352464.47
Restrict_Mass_Gatherings_and_Schools-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",41341575985.274506,118381618591442.77,14706091105.176472,27747108273.0589,771701,7855875,118424071790821.0,41341575985.274506,118465413366806.28
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",51866345456.14227,107275447605597.11,13565335650.549019,26671163717.8589,699302,7032784,107315684104965.52,51866345456.14227,107367550450421.66
Restrict_Mass_Gatherings_and_Schools-No_Measure-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Lockdown']",56911799527.37572,100318899079426.25,12842489324.235294,25996426293.858894,653954,6516614,100357737995044.34,56911799527.37572,100414649794571.72
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'No_Measure']",38604620625.82166,114828735397710.67,13711921134.37255,27700136655.458897,748540,7819942,114870147455500.5,38604620625.82166,114908752076126.33
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",42206942426.88523,110525443510796.77,13251690076.37255,27306235465.0589,720488,7518610,110566001436338.2,42206942426.88523,110608208378765.1
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",52426762202.31167,92953501850727.42,11456661945.607843,25598072780.258896,605941,6211876,92990556585453.3,52426762202.31167,93042983347655.61
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",44396036836.46454,107529171935639.95,12939038627.509804,27024229287.458897,700956,7302877,107569135203554.92,44396036836.46454,107613531240391.39
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",53856647812.702385,90066119632751.48,11166740541.666668,25309282234.658897,587119,5990953,90102595655527.81,53856647812.702385,90156452303340.52
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Lockdown']",58581534894.217,81405503578647.33,10296487669.666668,24442051767.458897,530663,5327527,81440242118084.45,58581534894.217,81498823652978.67
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",45431752049.66914,62488584360993.06,6388017077.117647,23954743293.8589,407348,4954739,62518927121364.04,45431752049.66914,62564358873413.71
