policy,policy_vector,st_economic_costs,d_costs,h_costs,mh_costs,num_deaths,num_cases,humanitarian_costs,economic_costs,total_costs
No_Measure-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",43273145839.62172,154315222212823.22,21535634562.882355,29356074085.858894,1005943,9086724,154366113921471.94,43273145839.62172,154409387067311.56
No_Measure-Restrict_Mass_Gatherings-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings', 'Lockdown']",49439813739.28161,154300029366920.44,21534063767.607845,29354599564.258896,1005844,9085596,154350918030252.28,49439813739.28161,154400357843991.56
No_Measure-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",36861010912.29088,152392139014380.47,21251696345.54902,29210151349.858894,993407,8975094,152442600862075.88,36861010912.29088,152479461872988.16
No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",41114539378.87232,152362060459015.34,21248485547.235294,29207284660.258896,993211,8972901,152412516229222.84,41114539378.87232,152453630768601.72
No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",54164387740.36264,152269369552386.7,21238642953.07843,29198488511.458897,992607,8966172,152319806683851.25,54164387740.36264,152373971071591.62
No_Measure-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",43770314592.09273,152343338129682.28,21246505682.980392,29205509482.658897,993089,8971543,152393790144847.9,43770314592.09273,152437560459440.0
No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",56073144999.87732,152256325296853.8,21237247023.686275,29197249285.858894,992522,8965224,152306759793163.34,56073144999.87732,152362832938163.22
No_Measure-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",62236085983.91816,152217039147656.72,21233056762.17647,29193536837.8589,992266,8962384,152267465741256.75,62236085983.91816,152329701827240.66
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",26665025941.497437,154038709264146.97,21492805485.941177,29336119677.858894,1004141,9071459,154089538189310.75,26665025941.497437,154116203215252.25
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",30921127547.250443,154025051065146.75,21491398500.62745,29334798098.658897,1004052,9070448,154075877261746.03,30921127547.250443,154106798389293.28
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",43978828119.39374,153982695371163.03,21487061503.137257,29330717020.258896,1003776,9067326,154033513149686.4,43978828119.39374,154077491977805.8
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",33578489747.320312,154016457179486.8,21490525311.019608,29333975869.858894,1003996,9069819,154067281680667.7,33578489747.320312,154100860170415.0
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",45888689085.811966,153976852062164.34,21486437447.823532,29330140545.0589,1003737,9066885,154027668640157.22,45888689085.811966,154073557329243.03
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",52054925952.00656,153958896917719.78,21484591861.686275,29328407197.858894,1003620,9065559,154009709916779.3,52054925952.00656,154061764842731.3
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",38726094467.86319,152035047512171.16,21199541293.588238,29182687077.858894,991079,8954084,152085429740542.6,38726094467.86319,152124155835010.47
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",42979048223.15758,152001132488570.1,21195937907.588238,29179475287.458897,990858,8951627,152051507901765.16,42979048223.15758,152094486949988.3
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",56027170273.85005,151897392382545.3,21184895905.84314,29169642529.0589,990182,8944105,151947746920980.22,56027170273.85005,152003774091254.06
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",45634470772.63365,151980108259471.84,21193720910.980392,29177488343.458897,990721,8950107,152030479468726.28,45634470772.63365,152076113939498.9
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",57935685893.39177,151882813511482.6,21183344749.07843,29168258204.258896,990087,8943046,151933165114435.94,57935685893.39177,151991100800329.34
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",64097908488.32379,151839076934895.9,21178654110.37255,29164114380.258896,989802,8939876,151889419703386.53,64097908488.32379,151953517611874.84
No_Measure-Lockdown-No_Measure,"['No_Measure', 'Lockdown', 'No_Measure']",44730711200.068634,150760919671823.5,21015535788.17647,29083904588.258896,982774,8878516,150811019112199.94,44730711200.068634,150855749823400.0
No_Measure-Lockdown-Restrict_Mass_Gatherings,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings']",48983007520.481636,150723616522240.44,21011636798.823532,29080298023.458897,982530,8875757,150773708457062.72,48983007520.481636,150822691464583.2
No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",62029189920.58032,150609440318452.56,20999715281.64706,29069300549.858894,981786,8867344,150659509334284.06,62029189920.58032,150721538524204.66
No_Measure-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",51638029513.60613,150700597085370.7,21009232467.07843,29078070554.658897,982380,8874053,150750684388392.44,51638029513.60613,150802322417906.03
No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",63937459546.27568,150593480224915.94,20998029630.19608,29067768511.458897,981682,8866172,150643546023057.6,63937459546.27568,150707483482603.88
No_Measure-Lockdown-Lockdown,"['No_Measure', 'Lockdown', 'Lockdown']",70098978990.65575,150545906871595.03,20993081855.901962,29063202461.858894,981372,8862679,150595963155912.78,70098978990.65575,150666062134903.44
Restrict_Mass_Gatherings-No_Measure-No_Measure,"['Restrict_Mass_Gatherings', 'No_Measure', 'No_Measure']",24069652013.771263,153788518578272.12,21468163634.705883,29374164426.658897,1002510,9100563,153839360906333.5,24069652013.771263,153863430558347.28
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings']",28324743520.89854,153768108198523.06,21465953590.784317,29372236306.658897,1002377,9099088,153818946388420.5,28324743520.89854,153847271131941.4
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",41379257057.722755,153704268357712.56,21459081961.294117,29366241487.458897,1001961,9094502,153755093681161.3,41379257057.722755,153796472938219.03
Restrict_Mass_Gatherings-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",30981476586.264027,153755217503367.16,21464584959.2549,29371036297.058895,1002293,9098170,153806053124623.47,30981476586.264027,153837034601209.72
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",43288654336.62529,153695202461199.88,21458106384.764706,29365386578.658897,1001901,9093848,153746025954163.28,43288654336.62529,153789314608499.9
Restrict_Mass_Gatherings-No_Measure-Lockdown,"['Restrict_Mass_Gatherings', 'No_Measure', 'Lockdown']",49453491432.52605,153667732936811.47,21455144002.686275,29362812701.8589,1001722,9091879,153718550893516.0,49453491432.52605,153768004384948.53
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'No_Measure']",28254643982.435352,153195721381988.84,21379288026.19608,29330143159.458897,998645,9066887,153246430813174.5,28254643982.435352,153274685457156.94
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",32509371941.134842,153173162479844.16,21376902284.352943,29327996737.0589,998498,9065245,153223867378865.56,32509371941.134842,153256376750806.7
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",45562788301.86559,153103030459673.88,21369468512.686275,29321343089.0589,998041,9060155,153153721271275.62,45562788301.86559,153199284059577.5
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",35165880782.020905,153159044018015.66,21375435619.882355,29326662085.858894,998406,9064224,153209746115721.38,35165880782.020905,153244911996503.4
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",47472035372.13628,153093055450886.94,21368415738.490196,29320397983.458897,997976,9059432,153143744264608.9,47472035372.13628,153191216299981.03
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Lockdown']",53636421842.14151,153063130387924.62,21365232944.705883,29317553516.258896,997781,9057256,153113813174385.6,53636421842.14151,153167449596227.75
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",40991585994.43082,150582721252298.12,20990935232.784317,29133454004.258896,981612,8916421,150632845641535.16,40991585994.43082,150673837227529.6
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",45242737246.1431,150538063653320.38,20986263309.352943,29129159852.258896,981321,8913136,150588179076481.97,45242737246.1431,150633421813728.12
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",58285301577.4574,150400856562679.0,20971872846.0,29115989812.258896,980426,8903061,150450944425337.25,58285301577.4574,150509229726914.72
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",47897047380.96886,150510440401233.94,20983367775.686275,29126504929.0589,981141,8911105,150560550273938.7,47897047380.96886,150608447321319.66
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",60193033499.789505,150381520300336.22,20969845441.294117,29114134895.458897,980300,8901642,150431604280672.97,60193033499.789505,150491797314172.75
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",66352900649.2193,150323358135938.22,20963725694.039215,29108576681.0589,979921,8897390,150373430438313.3,66352900649.2193,150439783338962.53
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",30860186381.45625,152769131859638.84,21315953651.666668,29298204341.858894,995865,9042454,152819746017632.34,30860186381.45625,152850606204013.8
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",35115129856.88838,152748260913792.03,21313817397.45098,29296187332.258896,995729,9040911,152798870918521.72,35115129856.88838,152833986048378.6
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",48169247191.2344,152683948241209.66,21307179515.137257,29289954602.658897,995309,9036143,152734545375327.44,48169247191.2344,152782714622518.7
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",37771773667.84944,152735511738176.72,21312482902.490196,29294933727.458897,995645,9039952,152786119154806.7,37771773667.84944,152823890928474.53
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",50078598754.46637,152674740500971.72,21306243717.11765,29289072242.658897,995249,9035468,152725335816931.5,50078598754.46637,152775414415685.97
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",56243305234.16553,152647270662856.34,21303407030.568626,29286419933.858894,995070,9033439,152697860489820.75,56243305234.16553,152754103795054.9
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",42841110983.4556,150097193639187.97,20918991067.47059,29096647173.8589,978447,8888264,150147209277429.28,42841110983.4556,150190050388412.75
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",47091300029.149414,150046397588548.6,20913698610.666668,29091775239.4589,978116,8884537,150096403062398.72,47091300029.149414,150143494362427.88
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",60130997334.83855,149891235400521.66,20897387244.156864,29076883617.0589,977104,8873145,149941209671382.88,60130997334.83855,150001340668717.72
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",49745018037.19458,150014937826395.94,20910398966.07843,29088764757.858894,977911,8882234,150064936990119.88,49745018037.19458,150114682008157.06
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",62038330877.75577,149869290321582.25,20895089174.607845,29074789482.658897,976961,8871543,149919260200239.5,62038330877.75577,149981298531117.25
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",68197009419.750984,149803761933621.25,20888189551.980392,29068517537.0589,976534,8866745,149853718640710.28,68197009419.750984,149921915650130.03
Restrict_Mass_Gatherings-Lockdown-No_Measure,"['Restrict_Mass_Gatherings', 'Lockdown', 'No_Measure']",48796333022.0885,148409041139180.66,20669882616.84314,28968204316.258896,967442,8790006,148458679226113.75,48796333022.0885,148507475559135.84
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings']",53043202239.32492,148337987850866.47,20662398010.7451,28961338901.8589,966979,8784754,148387611587779.06,53043202239.32492,148440654790018.38
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",66072909582.52819,148120826648504.44,20639595019.19608,28940448538.658897,965563,8768773,148170406692062.28,66072909582.52819,148236479601644.8
Restrict_Mass_Gatherings-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",55694878280.75171,148294097499522.66,20657785869.058823,28957102266.658897,966693,8781513,148343712387658.38,55694878280.75171,148399407265939.12
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",67978876009.201965,148090441092647.34,20636386340.882355,28937533482.658897,965365,8766543,148140015012470.88,67978876009.201965,148207993888480.06
Restrict_Mass_Gatherings-Lockdown-Lockdown,"['Restrict_Mass_Gatherings', 'Lockdown', 'Lockdown']",74133492387.32736,147999437964537.94,20626808188.333336,28928822301.8589,964772,8759879,148048993595028.12,74133492387.32736,148123127087415.44
Restrict_Mass_Gatherings_and_Schools-No_Measure-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'No_Measure']",37066261211.48853,150329554830648.06,20917156827.607845,29333399394.658897,979962,9069378,150379805386870.3,37066261211.48853,150416871648081.8
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings']",41317643218.49032,150286113344436.6,20912499151.490196,29329243805.858894,979678,9066199,150336355087393.94,41317643218.49032,150377672730612.44
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",54359883186.237305,150145388863489.06,20897621008.156864,29315878993.0589,978761,9055975,150195602363490.28,54359883186.237305,150249962246676.53
Restrict_Mass_Gatherings_and_Schools-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",43972023015.29027,150258643663184.7,20909592789.862747,29326630713.0589,979499,9064200,150308879886687.62,43972023015.29027,150352851909702.9
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",56267467076.87427,150124825017481.16,20895453683.39216,29313935186.658897,978627,9054488,150175034406351.22,56267467076.87427,150231301873428.1
Restrict_Mass_Gatherings_and_Schools-No_Measure-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Lockdown']",62426750807.27024,150062519556905.16,20888878626.058823,29308026642.658897,978221,9049968,150112716462173.88,62426750807.27024,150175143212981.16
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'No_Measure']",41220055500.39995,149397354128846.6,20763010760.941177,29270644644.258896,973885,9021371,149447387784251.78,41220055500.39995,149488607839752.2
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",45466900771.33275,149323846326800.16,20755052232.07843,29263764850.658897,973406,9016108,149373865143882.9,45466900771.33275,149419332044654.25
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",58494927519.40873,149090420315388.12,20729815547.941177,29241865329.0589,971884,8999355,149140391996265.12,58494927519.40873,149198886923784.53
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",48118426604.127686,149277796295888.8,20750061852.607845,29259438018.658897,973105,9012798,149327805795760.06,48118426604.127686,149375924222364.2
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",60400458558.743835,149056505432964.22,20726173785.37255,29238688833.058895,971663,8996925,149106470295582.66,60400458558.743835,149166870754141.4
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Lockdown']",66553505365.513306,148953686464363.7,20715016927.45098,29229035161.0589,970993,8989540,149003630516452.2,66553505365.513306,149070184021817.7
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",53773507872.384674,144978460646909.44,20045103412.45098,28963774215.458897,945079,8786617,145027469524537.34,53773507872.384674,145081243032409.72
