policy,policy_vector,st_economic_costs,d_costs,h_costs,mh_costs,num_deaths,num_cases,humanitarian_costs,economic_costs,total_costs
No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",54886170267.81757,141222147659790.0,19634481106.490196,28484498485.858902,920593,8419974,141270266639382.34,54886170267.81757,141325152809650.16
No_Measure-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",61021562118.00382,141017568086722.22,19613825755.568626,28464243421.858902,919259,8404479,141065646155899.62,61021562118.00382,141126667718017.62
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",26157316411.996403,148186574766276.22,20629220472.431374,29031251879.458904,965992,8838237,148236235238628.12,26157316411.996403,148262392555040.12
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",30400693822.77666,148093883195592.03,20619568541.568626,29022289716.258904,965388,8831381,148143525053849.84,30400693822.77666,148173925747672.62
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",43419401104.86833,147808124201659.47,20589703553.54902,28994794071.458904,963525,8810347,147857708699284.5,43419401104.86833,147901128100389.38
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",33050182042.826614,148036334676620.7,20613576245.11765,29016739345.058907,965013,8827135,148085964992210.88,33050182042.826614,148119015174253.7
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",45323789252.43942,147767763626557.88,20585490348.156864,28990931295.458904,963262,8807392,147817340048201.5,45323789252.43942,147862663837453.94
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",51473679501.0035,147646988865143.6,20572829794.11765,28979382183.458904,962475,8798557,147696541077121.2,51473679501.0035,147748014756622.2
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",37503293888.640656,140496853283231.81,19489230848.333336,28448423687.458904,915865,8392377,140544790937767.6,37503293888.640656,140582294231656.23
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",41726099247.66857,140283678872865.4,19467899547.666668,28427108484.258904,914475,8376071,140331573880897.34,41726099247.66857,140373299980145.02
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",54685715760.15542,139651687952819.5,19404157447.07843,28364130202.658905,910355,8327893,139699456240469.23,54685715760.15542,139754141956229.39
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",44363128859.02237,140153693971201.31,19454818093.64706,28414077007.458904,913628,8366102,140201562866302.4,44363128859.02237,140245925995161.42
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",56582345305.35134,139565287688288.14,19395430269.705883,28355608565.858906,909792,8321374,139613038727123.7,56582345305.35134,139669621072429.05
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",62709810929.03702,139311139742364.22,19369599552.137257,28330593986.658905,908135,8302238,139358839935903.02,62709810929.03702,139421549746832.05
No_Measure-Lockdown-No_Measure,"['No_Measure', 'Lockdown', 'No_Measure']",43132952867.843445,136285128016636.42,18871146363.19608,28124487762.658905,888409,8144568,136332123650762.28,43132952867.843445,136375256603630.12
No_Measure-Lockdown-Restrict_Mass_Gatherings,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings']",47329944111.561386,135915266616087.69,18833380941.137257,28087671781.858906,885998,8116404,135962187668810.69,47329944111.561386,136009517612922.25
No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",60219003928.87943,134848962613186.36,18723933388.39216,27982325841.058907,879047,8035815,134895668872415.81,60219003928.87943,134955887876344.69
No_Measure-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",49943214635.84375,135634428993725.55,18803911447.274513,28060373524.258904,884168,8095521,135681293278697.1,49943214635.84375,135731236493332.94
No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",62108049026.63565,134716369674014.48,18710360242.352943,27969249919.458904,878183,8025812,134763049284176.3,62108049026.63565,134825157333202.94
No_Measure-Lockdown-Lockdown,"['No_Measure', 'Lockdown', 'Lockdown']",68214167609.106155,134330550240070.02,18670704269.62745,27931416937.058907,875668,7996870,134377152361276.7,68214167609.106155,134445366528885.81
Restrict_Mass_Gatherings-No_Measure-No_Measure,"['Restrict_Mass_Gatherings', 'No_Measure', 'No_Measure']",23744550464.920147,148927537585312.66,20715750595.294117,29178948485.858902,970822,8951224,148977432284393.78,23744550464.920147,149001176834858.7
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings']",27988698511.28986,148838222742914.53,20706356609.274513,29170449071.458904,970240,8944722,148888099548595.28,27988698511.28986,148916088247106.56
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",41008785971.245125,148558142994029.75,20676730725.45098,29143782191.458904,968414,8924322,148607963506946.66,41008785971.245125,148648972292917.9
Restrict_Mass_Gatherings-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",30638574226.07123,148782362593315.0,20700441977.803925,29165131381.858906,969876,8940654,148832228166674.66,30638574226.07123,148862866740900.72
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",42913254665.47387,148517936015906.66,20672494804.137257,29139967781.858906,968152,8921404,148567748478492.62,42913254665.47387,148610661733158.1
Restrict_Mass_Gatherings-No_Measure-Lockdown,"['Restrict_Mass_Gatherings', 'No_Measure', 'Lockdown']",49063199337.45529,148396547771158.03,20659669722.07843,29128451349.858902,967361,8912594,148446335892229.97,49063199337.45529,148495399091567.44
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'No_Measure']",27794600658.77234,147185565690361.5,20442658998.823532,29053897812.258904,959467,8855561,147235062247172.56,27794600658.77234,147262856847831.34
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",32031090241.854774,147048205483789.78,20428082123.568626,29040799668.258904,958571,8845541,147097674365581.6,32031090241.854774,147129705455823.44
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",45027364191.32127,146617886497541.25,20382392674.0,28999833327.458904,955766,8814202,146667268723542.72,45027364191.32127,146712296087734.03
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",34676198465.277664,146962420198024.94,20418985632.941177,29032619210.658905,958012,8839283,147011871802868.53,34676198465.277664,147046548001333.8
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",46928454279.8019,146556348315971.84,20375849861.19608,28993990143.458904,955365,8809732,146605718155976.5,46928454279.8019,146652646610256.3
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Lockdown']",53068269665.349075,146370813073057.2,20356131619.098038,28976391309.858906,954156,8796269,146420145595986.12,53068269665.349075,146473213865651.47
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",39740626739.079544,137945925159424.64,19010114919.705883,28382281981.858906,899236,8341779,137993317556326.2,39740626739.079544,138033058183065.28
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",43929905096.09288,137524808459792.34,18966945262.07843,28340834591.458904,896491,8310072,137572116239645.88,43929905096.09288,137616046144741.97
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",56785135317.19597,136244106823665.33,18835316231.352943,28215174762.658905,888142,8213943,136291157314659.34,56785135317.19597,136347942449976.55
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",46545964276.27945,137264368533202.45,18940212848.882355,28315210857.058907,894793,8290470,137311623956908.39,46545964276.27945,137358169921184.67
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",58667096662.95195,136066703044094.56,18817017261.431374,28197845212.258904,886986,8200686,136113717906568.27,58667096662.95195,136172385003231.22
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",64751038791.3271,135541681688209.67,18762611074.882355,28146695783.458904,883563,8161557,135588590995068.0,64751038791.3271,135653342033859.33
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",30289552496.833374,145832731924420.47,20232826710.019608,28955551927.458904,950648,8780327,145881920303057.97,30289552496.833374,145912209855554.8
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",34523571256.76884,145682184750612.44,20217246515.84314,28940970111.458904,949667,8769172,145731342967239.75,34523571256.76884,145765866538496.53
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",47512798462.15889,145214866922449.06,20168680578.37255,28895772364.258904,946620,8734596,145263931375391.7,47512798462.15889,145311444173853.84
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",37167196986.30354,145588714058779.06,20207527394.62745,28931899450.658905,949057,8762233,145637853485624.34,37167196986.30354,145675020682610.66
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",49412965529.48154,145148571014957.38,20161774379.17647,28889374927.458904,946188,8729702,145197622164264.03,49412965529.48154,145247035129793.5
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",55550133760.00957,144949223097628.34,20141027526.31373,28870186538.658905,944889,8715023,144998234311693.3,55550133760.00957,145053784445453.3
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",41409762045.94496,135961176932892.95,18705735061.62745,28237155330.658905,886298,8230758,136008119823285.23,41409762045.94496,136049529585331.17
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",45587071605.01815,135471141638261.6,18655852352.823532,28188520954.658905,883103,8193553,135517986011569.08,45587071605.01815,135563573083174.1
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",58407904049.42929,133990472604055.97,18504760824.980392,28042206058.658905,873451,8081623,134037019570939.61,58407904049.42929,134095427474989.03
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",48195885939.88919,135168651747585.42,18625051749.11765,28158546858.658905,881131,8170623,135215435346193.2,48195885939.88919,135263631232133.1
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",60285398321.0905,133786979497729.08,18483904906.039215,28022194133.858902,872125,8066314,133833485596768.98,60285398321.0905,133893770995090.08
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",66356675031.78362,133187220209714.8,18422184910.215687,27963439415.458904,868215,8021367,133233605834040.47,66356675031.78362,133299962509072.25
Restrict_Mass_Gatherings-Lockdown-No_Measure,"['Restrict_Mass_Gatherings', 'Lockdown', 'No_Measure']",46684991785.16357,128640575162112.78,17592468001.37255,27700392866.658905,838576,7820138,128685868022980.81,46684991785.16357,128732553014765.97
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings']",50803981210.221375,127811684830597.28,17509408088.058823,27616738602.658905,833173,7756143,127856810977288.0,50803981210.221375,127907614958498.22
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",63498655819.37837,125629481978605.12,17292795881.274513,27394668852.258904,818948,7586261,125674169443338.67,63498655819.37837,125737668099158.05
Restrict_Mass_Gatherings-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",53378682947.107315,127313063314650.16,17459420929.294117,27566280682.658905,829923,7717543,127358089016262.11,53378682947.107315,127411467699209.22
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",65320459696.5498,125073003689339.7,17233549926.568626,27341216137.058907,815320,7545370,125117578455403.33,65320459696.5498,125182898915099.88
Restrict_Mass_Gatherings-Lockdown-Lockdown,"['Restrict_Mass_Gatherings', 'Lockdown', 'Lockdown']",71383492347.98514,124460810584921.36,17175140893.215687,27277511052.258904,811330,7496636,124505263236866.84,71383492347.98514,124576646729214.83
Restrict_Mass_Gatherings_and_Schools-No_Measure-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'No_Measure']",36677118538.991875,142864076899401.78,19424919233.686275,29099728244.258904,931296,8890621,142912601546879.72,36677118538.991875,142949278665418.72
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings']",40886289743.50922,142548396194157.44,19390890028.294117,29070226047.458904,929238,8868052,142596857310233.2,40886289743.50922,142637743599976.7
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",53783946283.82938,141484567295939.8,19277075137.137257,28970042239.458908,922303,8791412,141532814413316.4,53783946283.82938,141586598359600.25
Restrict_Mass_Gatherings_and_Schools-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",43513298915.263435,142345213748471.3,19369069520.39216,29051177529.058907,927914,8853480,142393633995520.78,43513298915.263435,142437147294436.03
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",55669371135.864525,141323279204279.66,19259944584.058823,28954792444.258904,921252,8779746,141371493941307.97,55669371135.864525,141427163312443.84
Restrict_Mass_Gatherings_and_Schools-No_Measure-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Lockdown']",61759665565.510925,140824056565843.6,19207019902.039215,28907457425.058907,917998,8743535,140872171043170.7,61759665565.510925,140933930708736.2
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'No_Measure']",40658582165.38277,140078773035541.92,18897364697.509804,28933492927.458904,913139,8763452,140126603893166.89,40658582165.38277,140167262475332.27
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",44846173396.45874,139629426037121.95,18849894766.333336,28891032457.058907,910210,8730970,139677166964345.34,44846173396.45874,139722013137741.8
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",57643999973.894356,137931942580581.73,18668891462.54902,28730903071.458904,899145,8608472,137979342375115.73,57643999973.894356,138036986375089.62
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",47457822102.90454,139330931445672.97,18818163106.156864,28862760335.458904,908264,8709342,139378612369114.58,47457822102.90454,139426070191217.48
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",59511846062.13054,137659229646112.58,18639794404.980392,28705097636.258904,897367,8588731,137706574538153.83,59511846062.13054,137766086384215.95
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Lockdown']",65545402990.737656,136799974417665.6,18548213319.31373,28623693063.458904,891766,8526457,136847146324048.36,65545402990.737656,136912691727039.1
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",52415423739.28938,126609461630490.3,16348880325.019608,28148276188.258904,825336,8162766,126653958787003.58,52415423739.28938,126706374210742.88
