policy,policy_vector,st_economic_costs,d_costs,h_costs,mh_costs,num_deaths,num_cases,humanitarian_costs,economic_costs,total_costs
No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",40585032182.26058,147153247940859.7,20493856787.45098,28889327868.258896,959256,8729666,147202631125515.38,40585032182.26058,147243216157697.62
No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",53614783064.19771,146942529790639.4,20472706473.31373,28868463649.0589,957882,8713705,146991870960761.78,53614783064.19771,147045485743825.97
No_Measure-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",43236658154.14342,147110124486821.22,20489567695.137257,28885061167.4589,958975,8726402,147159499115683.8,43236658154.14342,147202735773837.97
No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",55520788675.73197,146913218153494.78,20469761051.235294,28865572122.658897,957691,8711493,146962553486668.7,55520788675.73197,147018074275344.4
No_Measure-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",61675605332.03316,146825743787243.53,20460940445.64706,28856981204.258896,957121,8704921,146875061708893.44,61675605332.03316,146936737314225.47
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",26412081136.28475,150992370011479.72,21054294014.7451,29184232188.258896,984282,8955266,151042608537682.72,26412081136.28475,151069020618819.0
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",30661693293.754818,150937277276835.2,21048403022.431374,29179013845.8589,983923,8951274,150987504693703.47,30661693293.754818,151018166386997.22
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",43699387817.68605,150766781596571.84,21030104234.901962,29162919599.458897,982812,8938962,150816974620406.22,43699387817.68605,150860674008223.9
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",33315034691.752037,150903055346860.25,21044722792.098038,29175777218.658897,983700,8948798,150953275846871.0,33315034691.752037,150986590881562.75
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",45606420943.339584,150742688146871.5,21027513251.901962,29160645071.458897,982655,8937222,150792876305194.88,45606420943.339584,150838482726138.22
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",51764174287.24013,150670100975057.3,21019711124.39216,29153817565.8589,982182,8931999,150720274503747.56,51764174287.24013,150772038678034.8
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",38138598031.613464,146357589709910.94,20374146279.64706,28829909092.258896,954069,8684211,146406793765282.84,38138598031.613464,146444932363314.47
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",42383453582.40852,146276560356595.47,20365982452.607845,28821834517.8589,953541,8678034,146325748173565.9,42383453582.40852,146368131627148.3
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",55407548782.81628,146031466234975.16,20341326557.45098,28797574193.0589,951943,8659475,146080605135725.66,55407548782.81628,146136012684508.47
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",45033921423.97049,146226530962737.38,20360959862.784317,28816872386.658897,953215,8674238,146275708794986.8,45033921423.97049,146320742716410.78
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",57312792466.50786,145997550662351.78,20337897353.45098,28794225146.658897,951722,8656913,146046682784851.88,57312792466.50786,146103995577318.38
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",63465375585.76164,145896418018668.53,20327672577.823532,28784293041.0589,951063,8649315,145945529984287.4,63465375585.76164,146008995359873.16
No_Measure-Lockdown-No_Measure,"['No_Measure', 'Lockdown', 'No_Measure']",43912925338.774124,143279450354593.66,19925599093.19608,28592843143.458897,934004,8502857,143327968796830.3,43912925338.774124,143371881722169.1
No_Measure-Lockdown-Restrict_Mass_Gatherings,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings']",48150779861.16331,143156820163763.4,19913303749.17647,28580564613.858894,933204,8493464,143205314032126.44,48150779861.16331,143253464811987.6
No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",61154662204.37313,142791102331289.47,19876437469.607845,28544166937.0589,930820,8465620,142839522935696.12,61154662204.37313,142900677597900.5
No_Measure-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",50797011383.91998,143081622418481.12,19905751975.509804,28573058671.458897,932714,8487722,143130101229128.1,50797011383.91998,143180898240512.0
No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",63057223902.05848,142740919544375.44,19871367567.294117,28539207420.258896,930493,8461826,142789330119362.97,63057223902.05848,142852387343265.03
No_Measure-Lockdown-Lockdown,"['No_Measure', 'Lockdown', 'Lockdown']",69202081072.98749,142593133675640.28,19856381680.019608,28524636061.858894,929530,8450679,142641514693382.16,69202081072.98749,142710716774455.16
Restrict_Mass_Gatherings-No_Measure-No_Measure,"['Restrict_Mass_Gatherings', 'No_Measure', 'No_Measure']",23900153545.888817,151142786264717.75,21073230677.31373,29272384527.458897,985263,9022702,151193131879922.53,23900153545.888817,151217032033468.4
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings']",28151054449.881363,151095980415241.2,21068222893.31373,29267940047.458897,984958,9019302,151146316578181.97,28151054449.881363,151174467632631.84
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",41191687838.34865,150944808966941.84,21052195116.823532,29253610521.0589,983972,9008340,150995114772579.72,41191687838.34865,151036306460418.06
Restrict_Mass_Gatherings-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",30805059813.570057,151066055378422.8,21065051634.156864,29265102116.258896,984763,9017131,151116385532173.22,30805059813.570057,151147190591986.78
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",43099084512.42998,150923017443150.62,21049883392.64706,29251554295.458897,983830,9006767,150973318880838.75,43099084512.42998,151016417965351.2
Restrict_Mass_Gatherings-No_Measure-Lockdown,"['Restrict_Mass_Gatherings', 'No_Measure', 'Lockdown']",49257858839.6397,150857335881742.66,21042858325.235294,29245339866.658897,983402,9002013,150907624079934.56,49257858839.6397,150956881938774.2
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'No_Measure']",28011630362.417812,149919772592949.4,20884484521.11765,29184219116.258896,977290,8955256,149969841296586.78,28011630362.417812,149997852926949.2
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",32260053912.45331,149858080652309.22,20878009616.72549,29178287042.658897,976888,8950718,149908136948968.6,32260053912.45331,149940397002881.06
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",45293858250.51349,149665332118754.47,20857793721.509804,29159856829.858894,975632,8936619,149715349769305.8,45293858250.51349,149760643627556.3
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",34912635559.54454,149819408195597.84,20873982697.862747,29174594202.658897,976636,8947893,149869456772498.38,34912635559.54454,149904369408057.9
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",47200318841.816666,149637862416587.44,20854918544.411766,29157238508.258896,975453,8934616,149687874573640.1,47200318841.816666,149735074892481.9
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Lockdown']",53356326282.48912,149555441556833.12,20846230302.11765,29149362628.258896,974915,8928591,149605437149763.5,53356326282.48912,149658793476046.0
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",40378399528.262634,144273639480166.44,20028372035.901962,28765249751.458897,940485,8634747,144322433101953.8,40378399528.262634,144362811501482.06
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",44609960526.67129,144109268417255.5,20011390977.058823,28749192106.658897,939413,8622463,144158029000339.22,44609960526.67129,144202638960865.88
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",57593096663.1933,143607125030987.53,19959467493.901962,28700336813.858894,936140,8585089,143655784835295.28,57593096663.1933,143713377931958.47
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",47252164716.54523,144007675594404.5,20000885278.52941,28739267844.258896,938751,8614871,144056415747527.28,47252164716.54523,144103667912243.8
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",59492588880.14099,143536992414735.84,19952189542.294117,28693534145.0589,935683,8579885,143585638138423.2,59492588880.14099,143645130727303.34
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",65627985084.20062,143327657343207.8,19930397688.568626,28673281695.458897,934318,8564392,143376261022591.84,65627985084.20062,143441889007676.03
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",30562749344.104477,149026847403945.2,20746643869.666668,29119600298.658897,971470,8905823,149076713648113.5,30562749344.104477,149107276397457.6
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",34807291416.015686,148939976294579.9,20737400757.039215,29111337487.458897,970903,8899502,148989825032824.4,34807291416.015686,149024632324240.44
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",47829081240.465164,148669730129059.56,20708647675.31373,29085692837.8589,969142,8879884,148719524469572.72,47829081240.465164,148767353550813.2
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",37457463194.18736,148885957698256.75,20731665573.39216,29106197577.0589,970551,8895570,148935795561407.22,37457463194.18736,148973253024601.4
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",49733837290.33744,148631506417218.44,20704543558.784317,29082050978.658897,968892,8877098,148681293011755.88,49733837290.33744,148731026849046.22
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",55884726752.84378,148516103178787.75,20692191191.333336,29071101871.458897,968140,8868722,148565866471850.56,55884726752.84378,148621751198603.4
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",42118137245.967415,142877835187881.06,19816598441.45098,28662518210.658897,931386,8556158,142926314304533.16,42118137245.967415,142968432441779.12
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",46344721767.09502,142683845293868.5,19796673841.17647,28643472306.658897,930121,8541588,142732285440016.34,46344721767.09502,142778630161783.44
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",59320175494.02612,142141184927663.47,19741336062.37255,28590003905.0589,926584,8500685,142189516267630.9,59320175494.02612,142248836443124.94
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",48984045869.72363,142564910956313.22,19784467787.960785,28631818618.658897,929346,8532673,142613327242719.84,48984045869.72363,142662311288589.56
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",61216173727.58098,142048942143679.88,19731727785.294117,28581103180.258896,925982,8493876,142097254974645.4,61216173727.58098,142158471148373.0
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",67349403879.6307,141828875293160.94,19709228352.764706,28559550066.658897,924548,8477388,141877144071580.34,67349403879.6307,141944493475459.97
Restrict_Mass_Gatherings-Lockdown-No_Measure,"['Restrict_Mass_Gatherings', 'Lockdown', 'No_Measure']",47788237178.12293,138910283715943.22,19225257380.39216,28362866140.258896,905522,8326926,138957871839463.88,47788237178.12293,139005660076642.0
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings']",51998940946.0724,138622679534729.44,19196047347.235294,28334284212.258896,903647,8305061,138670209866288.94,51998940946.0724,138722208807235.02
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",64923798310.37622,137777374242954.14,19109928021.941177,28250433868.258896,898137,8240916,137824734604844.34,64923798310.37622,137889658403154.72
Restrict_Mass_Gatherings-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",54628592918.97237,138447269472726.7,19178176526.294117,28316822634.658897,902504,8291703,138494764471887.66,54628592918.97237,138549393064806.62
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",66816095751.55232,137664424765310.81,19098458771.607845,28239310903.4589,897401,8232407,137711762534985.88,66816095751.55232,137778578630737.42
Restrict_Mass_Gatherings-Lockdown-Lockdown,"['Restrict_Mass_Gatherings', 'Lockdown', 'Lockdown']",72934019861.71098,137354568426233.89,19067094612.39216,28208566866.658897,895381,8208888,137401844087712.94,72934019861.71098,137474778107574.66
Restrict_Mass_Gatherings_and_Schools-No_Measure-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'No_Measure']",36870863727.76507,146318610774211.56,20154634432.960785,29216067737.0589,953815,8979620,146367981476381.6,36870863727.76507,146404852340109.34
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings']",41106007963.97101,146170674163414.0,20138782821.705883,29202161743.458897,952851,8968982,146220015107979.2,41106007963.97101,146261121115943.16
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",54094523311.06233,145686952119088.75,20087048565.784313,29156536541.858894,949698,8934079,145736195704196.38,54094523311.06233,145790290227507.44
Restrict_Mass_Gatherings_and_Schools-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",43750001595.8069,146076602410783.94,20128724523.156864,29193311999.458897,952238,8962212,146125924447306.56,43750001595.8069,146169674448902.38
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",55994054712.870514,145615427295741.2,20079388489.72549,29149757402.658897,949231,8928893,145664656441633.56,55994054712.870514,145720650496346.44
Restrict_Mass_Gatherings_and_Schools-No_Measure-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Lockdown']",62128477826.22821,145394903100055.44,20055912340.92157,29128920634.658897,947794,8912953,145444087933031.0,62128477826.22821,145506216410857.22
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'No_Measure']",40935068363.99756,144477574207106.8,19826989952.784313,29099516477.858894,941814,8890459,144526500713537.44,40935068363.99756,144567435781901.44
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",45164535149.307175,144297244148703.84,19808247686.11765,29082201306.658897,940638,8877213,144346134597696.62,45164535149.307175,144391299132845.94
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",58135188730.82941,143712693093850.44,19747658710.764706,29025850529.0589,936828,8834105,143761466603090.25,58135188730.82941,143819601791821.1
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",47804969489.64941,144182914583232.78,19796411379.294117,29071214290.658897,939893,8868808,144231782208902.72,47804969489.64941,144279587178392.38
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",60032177470.579735,143626447095581.9,19738756416.764706,29017544580.258896,936266,8827751,143675203396578.9,60032177470.579735,143735235574049.5
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Lockdown']",66158970420.82716,143363246726668.53,19711545042.941177,28992126076.258896,934550,8808306,143411950397787.72,66158970420.82716,143478109368208.53
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",53067636149.55959,135603977312068.58,18239434833.803925,28539914615.458897,883969,8462367,135650756661517.83,53067636149.55959,135703824297667.39
