region,policy_vector,month1,month2,month3,month1_severity,economic_costs,humanitarian_costs,total_costs,econ_pct_gdp,num_cases,num_deaths,cases_per_capita,deaths_per_100k,hospitalization_days,hosp_rate,icu_days,month1_gamma,case_growth_proxy,weighted_cost
US-NY,"['No_Measure', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",No_Measure,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools_and_Others,0,33773056200.846943,1019061004112.7985,1052834060313.6454,1.9080822712342906,2487983,147198,0.12789344840258296,756.6635229406071,6223119.0,0.3198961362395296,211209.0,0.4870149940282871,0.06560742139254198,1019061004112.7985
US-NY,"['No_Measure', 'Restrict_Mass_Gatherings', 'Lockdown']",No_Measure,Restrict_Mass_Gatherings,Lockdown,0,38675661101.028435,1034568683136.4081,1073244344237.4365,2.18506559892816,2567846,149678,0.1319987636196787,769.4118315921696,6336065.176470588,0.3257020746212268,215633.82352941178,0.4870149940282871,0.0677133865436996,1034568683136.4081
US-NY,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",No_Measure,Restrict_Mass_Gatherings_and_Schools,No_Measure,0,25419722444.041138,765768971659.1123,791188694103.1534,1.4361425109627761,1897409,105950,0.09753530471876075,544.630363561715,4243486.0,0.21813415034913144,145092.0,0.4870149940282871,0.05003414887360632,765768971659.1123
US-NY,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",No_Measure,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings,0,27534516999.395042,748611485167.7506,776146002167.1456,1.5556224293443528,1784612,103210,0.09173703467452565,530.5455386805531,4122623.882352941,0.211921297203784,140210.11764705883,0.4870149940282871,0.04705972328033878,748611485167.7506
US-NY,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",No_Measure,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools,0,34675472232.3049,708259509030.98,742934981263.2849,1.9590662278138362,1530492,96759,0.07867413066430357,497.3845148453797,3836462.7647058824,0.1972113365108775,128719.23529411765,0.4870149940282871,0.04035864938864709,708259509030.98
US-NY,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",No_Measure,Restrict_Mass_Gatherings_and_Schools,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,0,28936466787.658802,738862594593.2405,767799061380.8993,1.634828632071119,1721847,101668,0.08851063309180257,522.6189693496219,4054455.1764705884,0.2084171209821476,137462.82352941178,0.4870149940282871,0.04540462764515844,738862594593.2405
US-NY,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",No_Measure,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,0,35133282093.16394,689426336234.4934,724559618327.6573,1.9849311917041774,1424071,93747,0.07320361552314253,481.9014883701755,3700955.3529411764,0.19024564977801114,123347.64705882354,0.4870149940282871,0.037552357146290245,689426336234.4934
US-NY,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",No_Measure,Restrict_Mass_Gatherings_and_Schools,Lockdown,0,39894701028.43315,700347699940.7085,740242400969.1416,2.2539379112109126,1484156,95490,0.07629225312527614,490.8612875555277,3779590.882352941,0.19428786751962487,126455.11764705883,0.4870149940282871,0.039136781925065214,700347699940.7085
US-NY,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",No_Measure,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,No_Measure,0,24199374591.651543,1032578160457.1041,1056777535048.7556,1.3671963046130815,2721759,149249,0.13991057986761396,767.2065798133308,6291181.705882353,0.32339486358730685,216380.29411764708,0.4870149940282871,0.07177202964889376,1032578160457.1041
US-NY,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",No_Measure,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings,0,26576581730.187534,1019593594249.8331,1046170175980.0206,1.5015017926659624,2645722,147171,0.1360019381541508,756.5247308706103,6198373.529411765,0.3186241084299047,212675.4705882353,0.4870149940282871,0.06976695505617157,1019593594249.8331
US-NY,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",No_Measure,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools,0,33957634482.75862,981091021991.1681,1015048656473.9268,1.9185104227547245,2425236,140987,0.12466797210032651,724.7362063942945,5921161.176470588,0.3043741542471627,201653.82352941178,0.4870149940282871,0.06395280041236734,981091021991.1681
US-NY,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",No_Measure,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,0,28098416091.95402,1011744108041.6694,1039842524133.6234,1.5874811351386453,2599751,145911,0.13363882324680812,750.0477676040906,6142075.647058823,0.31573014560464396,210429.35294117648,0.4870149940282871,0.06855471254131655,1011744108041.6694
US-NY,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",No_Measure,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,0,34200039019.963703,955512405277.9182,989712444297.882,1.9322055943482317,2288640,136893,0.11764632706577474,703.6912162251425,5735729.647058823,0.29484214468799946,194349.35294117648,0.4870149940282871,0.06035080179238655,955512405277.9182
US-NY,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",No_Measure,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,0,39116471264.36782,971081312302.153,1010197783566.5208,2.2099701279303856,2370440,139377,0.12185121274197562,716.4600866648527,5848408.294117647,0.3006343308619768,198780.70588235295,0.4870149940282871,0.06250784509610283,971081312302.153
US-NY,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",No_Measure,Restrict_Mass_Gatherings_and_Schools_and_Others,No_Measure,0,21171174047.186935,562749920865.0771,583921094912.264,1.1961115280896575,1131699,73113,0.05817438771235765,375.8335042103603,2722735.0588235296,0.13996075365448668,90646.94117647059,0.4870149940282871,0.029842588628024535,562749920865.0771
US-NY,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",No_Measure,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings,0,23593089836.660614,553079486028.4137,576672575865.0743,1.3329429286248935,1061925,71583,0.05458769219681682,367.96862024387207,2655687.411764706,0.13651420486792654,87916.58823529413,0.4870149940282871,0.028002667607566104,553079486028.4137
US-NY,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",No_Measure,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings_and_Schools,0,31706927586.206894,535526647536.2367,567233575122.4436,1.7913518410286382,944091,68771,0.04853049783533205,353.5136831760519,2531334.3529411764,0.13012190174031255,82901.64705882354,0.4870149940282871,0.024895417721868013,535526647536.2367
US-NY,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",No_Measure,Restrict_Mass_Gatherings_and_Schools_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,0,25199808529.945553,548276139380.8938,573475947910.8394,1.4237179960421216,1027845,70809,0.052835827846634355,363.9899142372957,2621666.3529411764,0.13476537035770347,86537.64705882354,0.4870149940282871,0.02710398746342612,548276139380.8938
US-NY,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",No_Measure,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,0,32702583303.0853,530189373025.90717,562891956328.9924,1.8476035764454972,913014,67923,0.046933001109668304,349.15458408874343,2493400.882352941,0.12817195177545854,81392.11764705883,0.4870149940282871,0.024075925854513604,530189373025.90717
US-NY,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",No_Measure,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,0,37151498548.094376,533002975004.04395,570154473552.1383,2.098954720231321,929322,68380,0.04777130521244928,351.5037683846161,2513915.470588235,0.12922649331853614,82206.52941176471,0.4870149940282871,0.024505963289684816,533002975004.04395
US-NY,"['No_Measure', 'Lockdown', 'No_Measure']",No_Measure,Lockdown,No_Measure,0,28718292437.99153,678579557138.7417,707297849576.7333,1.6225023976266404,1582018,91848,0.08132279740454716,472.13977944706375,3586249.117647059,0.18434923650467175,121644.88235294119,0.4870149940282871,0.04171737571220803,678579557138.7417
US-NY,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings']",No_Measure,Lockdown,Restrict_Mass_Gatherings,0,30895192256.503326,663432741245.6119,694327933502.1152,1.745491087938041,1477921,89434,0.07597174625252415,459.7307402999379,3480249.470588235,0.1789003807882904,117345.52941176471,0.4870149940282871,0.03897236670503256,663432741245.6119
US-NY,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",No_Measure,Lockdown,Restrict_Mass_Gatherings_and_Schools,0,38347223472.47429,631177050939.9302,669524274412.4044,2.166509800704762,1267378,84268,0.06514889484758087,433.1751909072072,3251680.705882353,0.16715092449564134,108137.29411764706,0.4870149940282871,0.03342040621243677,631177050939.9302
US-NY,"['No_Measure', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",No_Measure,Lockdown,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,0,32351023714.45856,655278315011.0448,687629338725.5034,1.8277414527942688,1422704,88130,0.07313334561214782,453.0275973637937,3422818.9411764704,0.17594819484085564,115021.05882352941,0.4870149940282871,0.037516309735579,655278315011.0448
US-NY,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",No_Measure,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,0,39034151784.634,618211259391.6775,657245411176.3115,2.205319309866328,1193053,82211,0.06132825758738979,422.6012913522619,3159483.3529411764,0.1624115683982576,104471.64705882354,0.4870149940282871,0.0314604765847019,618211259391.6775
US-NY,"['No_Measure', 'Lockdown', 'Lockdown']",No_Measure,Lockdown,Lockdown,0,43661323411.97822,625594840731.2153,669256164143.1936,2.466741435704984,1234332,83386,0.06345018271976015,428.6413166206434,3212361.470588235,0.1651297400300251,106566.52941176471,0.4870149940282871,0.032548992361402435,625594840731.2153
US-NY,"['Restrict_Mass_Gatherings', 'No_Measure', 'No_Measure']",Restrict_Mass_Gatherings,No_Measure,No_Measure,1,24221577011.494255,1056074610226.9187,1080296187238.413,1.3684506786154944,2984026,152742,0.15339227609793393,785.1621613132938,6666582.705882353,0.34269215316837637,232820.29411764708,0.4251640897866946,0.0881753886504465,1056074610226.9187
US-NY,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings']",Restrict_Mass_Gatherings,No_Measure,Restrict_Mass_Gatherings,1,26527063278.886875,1039760971965.1716,1066288035244.0585,1.498704140050106,2897942,150126,0.1489671736706714,771.71475186471,6547859.117647059,0.33658922999480967,228153.8823529412,0.4251640897866946,0.08563168086888392,1039760971965.1716
US-NY,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",Restrict_Mass_Gatherings,No_Measure,Restrict_Mass_Gatherings_and_Schools,1,33560662068.965523,989124717151.1882,1022685379220.1538,1.8960826027664137,2628783,142011,0.13513119783056685,730.0000241601011,6179588.882352941,0.3176584935967734,213671.11764705883,0.4251640897866946,0.07767826510314813,989124717151.1882
US-NY,"['Restrict_Mass_Gatherings', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Restrict_Mass_Gatherings,No_Measure,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,1,27988220084.694492,1029414564463.1034,1057402784547.7979,1.581255372016638,2843471,148483,0.1461671207651905,763.2689973830497,6473306.05882353,0.332756869491582,225220.9411764706,0.4251640897866946,0.08402210990831642,1029414564463.1034
US-NY,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Restrict_Mass_Gatherings,No_Measure,Restrict_Mass_Gatherings_and_Schools_and_Others,1,33355330490.01815,949612257935.6195,982967588425.6377,1.884481948588596,2429466,135665,0.12488541300998825,697.3787472638043,5888832.94117647,0.30271233843389755,202345.05882352943,0.4251640897866946,0.07178862005996116,949612257935.6195
US-NY,"['Restrict_Mass_Gatherings', 'No_Measure', 'Lockdown']",Restrict_Mass_Gatherings,No_Measure,Lockdown,1,38508912038.71748,972350609745.3945,1010859521784.112,2.1756447479501406,2544487,139314,0.13079800659632446,716.1362385015268,6055837.05882353,0.31129709665102084,208858.9411764706,0.4251640897866946,0.07518739117588409,972350609745.3945
US-NY,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'No_Measure']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings,No_Measure,1,25331101512.401695,961640107613.0933,986971209125.495,1.4311356786667624,2730406,137421,0.14035507432289646,706.4053722606366,5924784.294117647,0.3045603986908951,207483.70588235295,0.4251640897866946,0.08068113690145831,961640107613.0933
US-NY,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings,1,27519187416.81791,943716888929.1394,971236076345.9573,1.5547563512326503,2627876,134546,0.13508457397594198,691.6265870294903,5795899.823529412,0.2979351607414916,202356.17647058825,0.4251640897866946,0.07765146403723719,943716888929.1394
US-NY,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools,1,34248934422.262554,888478969880.1111,922727904302.3737,1.9349680464555115,2316152,125693,0.11906056685457228,646.1182094116342,5398185.411764706,0.2774908620465274,186574.58823529413,0.4251640897866946,0.06844028931836016,888478969880.1111
US-NY,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,1,28917132486.388386,932681097419.5415,961598229905.9299,1.6337362986660104,2564550,132771,0.1318293344853418,682.5022935389567,5716510.94117647,0.2938542172909356,199198.05882352943,0.4251640897866946,0.07578023548169574,932681097419.5415
US-NY,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools_and_Others,1,34073763157.894737,852120694938.4387,886194458096.3335,1.92507136485281,2121060,119851,0.10903196592130356,616.0877178219453,5133556.529411765,0.26388775450478014,176153.4705882353,0.4251640897866946,0.06267548937271862,852120694938.4387
US-NY,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Lockdown']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings,Lockdown,1,39239458802.17786,874208196734.63,913447655536.8079,2.216918576394229,2237778,123388,0.1150317928938563,634.2694789915327,5294072.352941177,0.27213898539918613,182465.64705882355,0.4251640897866946,0.06612440537160832,874208196734.63
US-NY,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools,No_Measure,1,26340646823.956444,619936549363.206,646277196187.1625,1.4881721369466918,1617369,82048,0.08313999683656889,421.76339848524395,3291543.0,0.16920002461246042,114483.00000000001,0.4251640897866946,0.04779185575668041,619936549363.206
US-NY,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings,1,28139047186.932846,596452844980.1963,624591892167.1292,1.5897766772278445,1460250,78293,0.07506337785662995,402.4610198616079,3126152.882352941,0.16069823321051305,107795.11764705883,0.4251640897866946,0.04314912513390115,596452844980.1963
US-NY,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools,1,34890145553.53902,549462020922.69324,584352166476.2323,1.9711946640417524,1151517,70785,0.05919312150613453,363.8665435084096,2794764.7647058824,0.14366340253621857,94420.23529411765,0.4251640897866946,0.034026331879345624,549462020922.69324
US-NY,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,1,29395456503.327282,584020257887.0908,613415714390.4181,1.66076025442527,1377097,76305,0.07078894193201954,392.2418111522101,3038512.6470588236,0.1561931333321865,104253.35294117648,0.4251640897866946,0.04069202586852927,584020257887.0908
US-NY,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,1,35262921173.62372,528945541285.44336,564208462459.0671,1.9922554335380633,1033184,67511,0.05311027631393553,347.0367199095322,2647827.6470588236,0.1361101778259941,88581.35294117648,0.4251640897866946,0.030529694026601283,528945541285.44336
US-NY,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools,Lockdown,1,40000790078.64489,538688404585.2528,578689194663.8977,2.259931642861293,1089970,69071,0.05602933056832114,355.05581728712804,2717540.0,0.13969370440712628,91362.0,0.4251640897866946,0.032207671235883056,538688404585.2528
US-NY,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",Restrict_Mass_Gatherings,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,No_Measure,1,25864241500.302483,896614706470.4706,922478947970.7731,1.4612565819379932,2545934,126854,0.13087238886494867,652.0862684214987,5415601.588235294,0.2783861313738546,189904.4117647059,0.4251640897866946,0.07523014877497242,896614706470.4706
US-NY,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",Restrict_Mass_Gatherings,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings,1,27898663278.886875,875168932911.2432,903067596190.13,1.5761956654738347,2421878,123422,0.12449535588882672,634.444254190788,5262067.94117647,0.2704938155629435,183790.05882352943,0.4251640897866946,0.07156440121968309,875168932911.2432
US-NY,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",Restrict_Mass_Gatherings,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools,1,34398299576.52753,815998831031.1396,850397130607.6672,1.9434067557360186,2077919,113932,0.10681432566510574,585.6614118104136,4837385.176470588,0.24866322296830837,166880.82352941178,0.4251640897866946,0.06140071011752148,815998831031.1396
US-NY,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Restrict_Mass_Gatherings,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,1,29231676225.045372,862954035749.81,892185711974.8555,1.6515071313584955,2349456,121459,0.12077254133574825,624.3535566573132,5174408.470588235,0.26598772690451045,180288.52941176473,0.4251640897866946,0.06942439372750889,862954035749.81
US-NY,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Restrict_Mass_Gatherings,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,1,34205967271.627342,779832078722.0793,814038045993.7067,1.9325405238207538,1880423,108129,0.09666214838506945,555.8313976551646,4575183.352941177,0.23518487709993954,156530.64705882355,0.4251640897866946,0.05556487405010498,779832078722.0793
US-NY,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",Restrict_Mass_Gatherings,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,1,39367808106.47308,801322529536.0033,840690337642.4763,2.2241699495182536,1996601,111593,0.10263421694362282,573.6379061910568,4732001.705882353,0.24324604147705156,162710.29411764708,0.4251640897866946,0.05899783351581727,801322529536.0033
US-NY,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools_and_Others,No_Measure,1,21738141258.31821,427355498610.69037,449093639869.0086,1.2281435739162831,802075,50952,0.041230240571379195,261.91605742516754,1859429.2352941176,0.09558297502930788,62125.76470588236,0.4251640897866946,0.023700622867162312,427355498610.69037
US-NY,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings,1,24210240955.83787,419257358269.4619,443467599225.2998,1.367810223493665,739331,49658,0.038004918482533866,255.2643189593926,1803081.9411764706,0.09268647221845248,59815.05882352941,0.4251640897866946,0.021846591908489827,419257358269.4619
US-NY,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings_and_Schools,1,32440479673.321236,404662667468.1968,437103147141.518,1.8327954617695614,637803,47350,0.03278592541488934,243.40016719818033,1701624.5882352942,0.08747111072544991,55699.41176470589,0.4251640897866946,0.018846527278053454,404662667468.1968
US-NY,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,1,25845185420.44767,415155665464.4495,441000850884.8972,1.4601799672569307,709205,49010,0.03645630740819123,251.93330927946815,1774784.1176470588,0.09123183758732187,58659.88235294118,0.4251640897866946,0.020956394652003673,415155665464.4495
