region,policy_vector,month1,month2,month3,month1_severity,economic_costs,humanitarian_costs,total_costs,econ_pct_gdp,num_cases,num_deaths,cases_per_capita,deaths_per_100k,hospitalization_days,hosp_rate,icu_days,month1_gamma,case_growth_proxy,weighted_cost
BR,"['No_Measure', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",No_Measure,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools_and_Others,0,33643271819.86361,520297901688.0056,553941173507.8693,0.4517088053150323,2275915,107267,0.010960190700956619,51.65688419468713,3935119.9411764704,0.01895047266107535,143872.05882352943,1.0431688103234171,-0.0004731383934780765,520297901688.0056
BR,"['No_Measure', 'Restrict_Mass_Gatherings', 'Lockdown']",No_Measure,Restrict_Mass_Gatherings,Lockdown,0,39102606476.412766,392889060858.0951,431991667334.5079,0.5250081428089791,1649517,78849,0.007943627457295136,37.97154448121869,3246203.294117647,0.015632836532824372,116346.70588235295,1.0431688103234171,-0.000342916946983862,392889060858.0951
BR,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",No_Measure,Restrict_Mass_Gatherings_and_Schools,No_Measure,0,23988306398.763424,319346011246.3868,343334317645.1502,0.3220771535816786,1364716,62468,0.00657210291801175,30.082898206099877,1602446.7647058824,0.00771694994290535,60673.23529411765,1.0431688103234171,-0.00028370986429362543,319346011246.3868
BR,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",No_Measure,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings,0,27935254050.588047,243546829095.83896,271482083146.427,0.37507054310671384,983949,45559,0.0047384320943513105,21.93998142043453,1320595.294117647,0.0063596295390272945,48969.705882352944,1.0431688103234171,-0.0002045524763114439,243546829095.83896
BR,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",No_Measure,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools,0,41717306698.00182,133659395074.29837,175376701772.3002,0.5601142145274144,435548,21046,0.0020974812940818322,10.135184024549817,859517.2941176471,0.004139202674220975,30060.705882352944,1.0431688103234171,-9.054577214113412e-05,133659395074.29837
BR,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",No_Measure,Restrict_Mass_Gatherings_and_Schools,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,0,30740493507.673557,209253873787.62668,239994367295.30023,0.4127348752372927,812175,37909,0.003911214998165328,18.25594845512967,1186460.1764705882,0.00571367111390728,43427.82352941177,1.0431688103234171,-0.00016884249838990332,209253873787.62668
BR,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",No_Measure,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,0,43805993745.89317,126696903052.48694,170502896798.38013,0.5881578107665572,401117,19493,0.001931670916266915,9.387301253946099,824975.4705882353,0.00397285860028098,28668.529411764706,1.0431688103234171,-8.338793539158781e-05,126696903052.48694
BR,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",No_Measure,Restrict_Mass_Gatherings_and_Schools,Lockdown,0,50766647317.45302,111202338574.78864,161968985892.24164,0.6816144913728923,324916,16037,0.001564707522816986,7.722985184914257,741532.7058823529,0.00357102082787229,25334.29411764706,1.0431688103234171,-6.754656226411035e-05,111202338574.78864
BR,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",No_Measure,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,No_Measure,0,25127451225.336395,1297911418675.2666,1323038869900.603,0.3373717941103168,6181548,280746,0.02976866223348279,135.1996756702586,6755065.764705882,0.032530568575135636,263554.23529411765,1.0431688103234171,-0.0012850777335390894,1297911418675.2666
BR,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",No_Measure,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings,0,25655103210.532845,971084204101.0764,996739307311.6093,0.3444562729663379,4547692,207836,0.021900453913795026,100.08819285975179,5443496.764705882,0.02621440722576056,209422.23529411765,1.0431688103234171,-0.0009454165410013557,971084204101.0764
BR,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",No_Measure,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools,0,33464403494.374084,421339582474.60864,454803985968.9827,0.4493072434797809,1810422,85202,0.008718502390997591,41.030977347699974,3050999.882352941,0.014692789730365344,111593.11764705883,1.0431688103234171,-0.00037636737602123375,421339582474.60864
BR,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",No_Measure,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,0,26738479838.36091,810307774227.1077,837046254065.4686,0.35900214605747727,3744897,171970,0.018034410457086637,82.81609791417999,4780878.470588235,0.02302341684805666,182163.52941176473,1.0431688103234171,-0.0007785240443166235,810307774227.1077
BR,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",No_Measure,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,0,35125749871.05163,382672533429.6868,417798283300.73846,0.4716131830162678,1619381,76577,0.007798500637108956,36.87741076916998,2857995.705882353,0.013763333849895847,103814.29411764706,1.0431688103234171,-0.0003366519948104041,382672533429.6868
BR,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",No_Measure,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,0,41111135682.060616,294489274810.03357,335600410492.0942,0.5519755059352929,1185768,56908,0.00571033777935113,27.40535267837504,2382664.3529411764,0.011474266694760876,84818.64705882354,1.0431688103234171,-0.0002465084884794519,294489274810.03357
BR,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",No_Measure,Restrict_Mass_Gatherings_and_Schools_and_Others,No_Measure,0,25118073288.180687,241183947573.5686,266302020861.7493,0.3372458819573132,978864,45033,0.0047139441105231075,21.68667405576128,1207695.0,0.005815932277168437,45132.0,1.0431688103234171,-0.0002034953591823613,241183947573.5686
BR,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",No_Measure,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings,0,29388403850.591423,189000048576.9853,218388452427.57672,0.3945811472958032,716609,33392,0.0034509950055348383,16.080683500321555,1015342.4117647059,0.0048896142692984555,37138.58823529412,1.0431688103234171,-0.00014897534882099328,189000048576.9853
BR,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",No_Measure,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings_and_Schools,0,43641003300.296196,113693135042.22404,157334138342.52023,0.5859425792198737,340652,16593,0.0016404878401268387,7.99073973768674,701278.5294117647,0.0033771676081221645,24248.470588235297,1.0431688103234171,-7.081790840830775e-05,113693135042.22404
BR,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",No_Measure,Restrict_Mass_Gatherings_and_Schools_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,0,32340698051.64637,165478897575.9654,197819595627.61176,0.43421989865260974,598727,28145,0.002883307196363508,13.5538703017654,923967.2941176471,0.0044495764318862015,33360.705882352944,1.0431688103234171,-0.00012446894146395988,165478897575.9654
BR,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",No_Measure,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,0,45759184794.99907,108918456122.58365,154677640917.5827,0.6143821803839833,317030,15528,0.0015267306810334642,7.477864560163907,677719.0,0.0032637112904750918,23298.0,1.0431688103234171,-6.590714718447507e-05,108918456122.58365
BR,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",No_Measure,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,0,52784879502.112526,98274907841.96361,151059787344.07614,0.7087121308017257,264665,13154,0.0012745550127613216,6.334610408577796,620697.1764705882,0.0029891096203781644,21017.823529411766,1.0431688103234171,-5.5021023592653995e-05,98274907841.96361
BR,"['No_Measure', 'Lockdown', 'No_Measure']",No_Measure,Lockdown,No_Measure,0,30549569814.803764,111961733890.08028,142511303704.88403,0.4101714529377519,342264,16208,0.0016482507958654941,7.805334157079894,537855.4705882353,0.002590166384596886,18993.529411764706,1.0431688103234171,-7.115302597213884e-05,111961733890.08028
BR,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings']",No_Measure,Lockdown,Restrict_Mass_Gatherings,0,35336362903.1152,97446396150.28543,132782759053.40063,0.47444096271636943,269280,12970,0.001296779603787311,6.246000988235823,484677.76470588235,0.002334076944740841,16783.235294117647,1.0431688103234171,-5.5980432747170444e-05,97446396150.28543
BR,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",No_Measure,Lockdown,Restrict_Mass_Gatherings_and_Schools,0,50336940869.073364,77049442213.53534,127386383082.6087,0.6758450707448088,167439,8420,0.0008063409093825891,4.054844126518553,399638.4705882353,0.0019245507187595765,13293.529411764706,1.0431688103234171,-3.480877777314867e-05,77049442213.53534
BR,"['No_Measure', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",No_Measure,Lockdown,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,0,38522124110.293976,91000041162.60861,129522165272.90259,0.5172143409008321,236958,11532,0.0011411255992061558,5.553499105345837,459691.0,0.002213747448175107,15750.000000000002,1.0431688103234171,-4.926103454732626e-05,91000041162.60861
BR,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",No_Measure,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,0,52502519767.894646,75785165241.29999,128287685009.19464,0.7049210495152343,161187,8138,0.0007762329693837838,3.9190405583857464,393363.0,0.0018943297507597596,13041.0,1.0431688103234171,-3.350905382211142e-05,75785165241.29999
BR,"['No_Measure', 'Lockdown', 'Lockdown']",No_Measure,Lockdown,Lockdown,0,59633563869.262764,72987537398.81978,132621101268.08255,0.8006654654841939,147430,7514,0.0007099829804900596,3.6185390459216635,378280.0,0.0018216941047261737,12438.0,1.0431688103234171,-3.0649120617629746e-05,72987537398.81978
BR,"['Restrict_Mass_Gatherings', 'No_Measure', 'No_Measure']",Restrict_Mass_Gatherings,No_Measure,No_Measure,1,27462286972.862183,1714721259090.335,1742183546063.1973,0.36872028696109266,8237035,373711,0.039667331341660034,179.96910372510393,8934713.176470589,0.043027160624393934,351026.8235294118,0.9106863714123431,0.0035428332985125463,1714721259090.335
BR,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings']",Restrict_Mass_Gatherings,No_Measure,Restrict_Mass_Gatherings,1,26737861625.637444,1295147044818.8918,1321884906444.5293,0.35899384567182385,6144323,280110,0.029589396707818117,134.89339528255485,7186909.882352941,0.03461021297420067,279119.11764705885,0.9106863714123431,0.0026427363876949054,1295147044818.8918
BR,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",Restrict_Mass_Gatherings,No_Measure,Restrict_Mass_Gatherings_and_Schools,1,31807998526.749256,542907672228.34106,574715670755.0903,0.4270676493924444,2403216,112305,0.01157323786503018,54.083048649485285,3848483.6470588236,0.01853325571529593,142851.35294117648,0.9106863714123431,0.0010336478682339127,542907672228.34106
BR,"['Restrict_Mass_Gatherings', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Restrict_Mass_Gatherings,No_Measure,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,1,27104822533.610363,1081443441176.4491,1108548263710.0596,0.36392081812043986,5078979,232437,0.024458988321687736,111.93536867406091,6281861.705882353,0.03025174589275401,241976.29411764708,0.9106863714123431,0.002184520998593056,1081443441176.4491
BR,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Restrict_Mass_Gatherings,No_Measure,Restrict_Mass_Gatherings_and_Schools_and_Others,1,33245788511.681675,487630765743.53564,520876554255.21735,0.4463720262041041,2130247,99975,0.010258693035610176,48.1452543406998,3570846.8235294116,0.017196231911028106,131670.17647058825,0.9106863714123431,0.0009162410995772698,487630765743.53564
BR,"['Restrict_Mass_Gatherings', 'No_Measure', 'Lockdown']",Restrict_Mass_Gatherings,No_Measure,Lockdown,1,38703139408.13906,360060325407.2382,398763464815.37726,0.5196447288955298,1503122,71521,0.007238628756699311,34.44257800151228,2879823.529411765,0.013868450740671287,104069.4705882353,0.9106863714123431,0.000646508200259775,360060325407.2382
BR,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'No_Measure']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings,No_Measure,1,23926780800.02116,1077963554554.9609,1101890335354.9822,0.32125108485527876,5114130,231680,0.024628266024646468,111.57081796102355,5400871.823529412,0.026009137044795468,212070.17647058825,0.9106863714123431,0.002199639804483284,1077963554554.9609
BR,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings,1,25041893184.334015,794491193832.8555,819533087017.1895,0.33622305564358235,3695564,168442,0.017796836080253457,81.11710859370999,4282383.294117647,0.020622798987712725,165843.70588235295,0.9106863714123431,0.0015895000077071689,794491193832.8555
BR,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools,1,34075238933.43994,335151343943.0669,369226582876.50684,0.4575085785907618,1406877,65975,0.006775138883829029,31.77177449490042,2305304.8235294116,0.01110172413720086,84915.17647058824,0.9106863714123431,0.0006051122379000983,335151343943.0669
BR,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,1,26447321120.37572,657459017832.986,683906338953.3617,0.3550929258911885,3010793,137873,0.014499164266286429,66.39590549352643,3724409.588235294,0.017935748626609578,142867.4117647059,0.9106863714123431,0.001294972972110533,657459017832.986
BR,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools_and_Others,1,35830321385.32046,303442462736.57886,339272784121.8993,0.48107305834211145,1250188,58902,0.006020567065135364,28.365609114037504,2147836.588235294,0.010343399732217968,78565.41176470589,0.9106863714123431,0.0005377186907425795,303442462736.57886
BR,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Lockdown']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings,Lockdown,1,42032736553.49477,231453205036.6803,273485941590.17505,0.5643493092574485,896111,42845,0.00431542805826445,20.63299247039043,1761246.8235294118,0.008481688049569707,63108.17647058824,0.9106863714123431,0.0003854265387925845,231453205036.6803
BR,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools,No_Measure,1,27234154486.709682,188631760400.24744,215865914886.95712,0.365657283656145,727013,33306,0.003501097853862984,16.039268227770417,857200.4705882353,0.004128045479113593,32367.529411764706,0.9106863714123431,0.0003126957533689612,188631760400.24744
BR,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings,1,31667248880.91425,148327126157.35107,179994375038.26532,0.4251778850820925,524407,24315,0.002525402189851799,11.709445954429764,709271.8235294118,0.0034156611493388824,26217.176470588238,0.9106863714123431,0.000225552833218879,148327126157.35107
BR,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools,1,46157228283.05868,90458230509.84232,136615458792.901,0.6197264807070177,235444,11406,0.0011338345849454087,5.492820915329052,468609.5294117647,0.0022566966721685477,16337.470588235296,0.9106863714123431,0.00010126688099965436,90458230509.84232
BR,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,1,34693482486.655235,130216656339.5023,164910138826.15753,0.46580937817743334,433622,20275,0.0020882061993221235,9.763891290399485,639150.5882352941,0.0030779762573239435,23317.411764705885,0.9106863714123431,0.00018650527290069876,130216656339.5023
BR,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,1,48290469436.56002,86795634928.42517,135086104364.9852,0.648368279223416,217341,10589,0.00104665543622526,5.099375826093225,450592.4117647059,0.0021699311096175142,15610.588235294119,0.9106863714123431,9.348059489027488e-05,86795634928.42517
BR,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools,Lockdown,1,55349596095.04128,78640542069.51111,133990138164.5524,0.743147101168653,177228,8770,0.0008534820841503921,4.223394654342958,407002.9411764706,0.0019600160160394156,13867.058823529413,0.9106863714123431,7.622758187002745e-05,78640542069.51111
BR,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",Restrict_Mass_Gatherings,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,No_Measure,1,23226053102.452408,782108426789.2537,805334479891.706,0.31184281823915694,3657504,165687,0.01761354942056783,79.7903751532636,3847543.6470588236,0.0185287289296915,150702.35294117648,0.9106863714123431,0.0015731300110589346,782108426789.2537
BR,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",Restrict_Mass_Gatherings,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings,1,25350623775.44529,572883891877.959,598234515653.4043,0.34036820321489375,2608880,119013,0.012563660029443851,57.31343990847417,3041598.6470588236,0.014647515925478917,117327.35294117648,0.9106863714123431,0.0011221060655713386,572883891877.959
BR,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",Restrict_Mass_Gatherings,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools,1,36211233593.237656,248175995928.92578,284387229522.16345,0.4861873468479814,989841,46579,0.004766806371778208,22.431185815808515,1660109.294117647,0.007994637079135157,60723.705882352944,0.9106863714123431,0.0004257407738382752,248175995928.92578
BR,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Restrict_Mass_Gatherings,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,1,27278222663.951637,474250201569.52155,501528424233.4732,0.36624896165348597,2115472,97010,0.010187540634221445,46.71739058355877,2646697.3529411764,0.012745778166562626,101042.64705882354,0.9106863714123431,0.0009098862204265167,474250201569.52155
BR,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Restrict_Mass_Gatherings,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,1,38101307235.6272,226482393087.30573,264583700322.93292,0.511564275451493,882623,41740,0.00425047350057029,20.100854375401948,1552729.9411764706,0.007477527175830059,56392.05882352941,0.9106863714123431,0.0003796252115516128,226482393087.30573
BR,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",Restrict_Mass_Gatherings,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,1,44613306311.93357,177568825168.02075,222182131479.9543,0.5989971309335872,642001,30830,0.0030917030689656027,14.84689363664691,1290459.5294117648,0.006214503851953908,45905.470588235294,0.9106863714123431,0.0002761312196049128,177568825168.02075
BR,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools_and_Others,No_Measure,1,28877166772.525307,148589167589.6443,177466334362.1696,0.3877170619297168,529253,24374,0.0025487392143614296,11.737858757691592,656243.4117647059,0.003160290669549423,24457.58823529412,0.9106863714123431,0.00022763714755827318,148589167589.6443
BR,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings,1,33474007328.142746,120226592698.28174,153700600026.4245,0.4494361886163097,386656,18047,0.001862030653899237,8.690946787562984,552381.4705882353,0.002660119669373381,20139.529411764706,0.9106863714123431,0.00016630471424118837,120226592698.28174
BR,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings_and_Schools,1,48201634094.67868,79800407705.8897,128002041800.56837,0.6471755383281241,184785,9029,0.0008898745509723643,4.348122044933018,384356.0,0.0018509544763564904,13242.0,0.9106863714123431,7.94779251351537e-05,79800407705.8897
BR,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,1,36574338602.78617,107535718916.87573,144110057519.6619,0.4910625483725318,323026,15216,0.001555605794314468,7.327613803931865,503301.9411764706,0.0024237659382954847,18109.058823529413,0.9106863714123431,0.0001389367981422094,107535718916.87573
