policy,policy_vector,st_economic_costs,d_costs,h_costs,mh_costs,num_deaths,num_cases,humanitarian_costs,economic_costs,total_costs
No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",44508580822.74652,747692149686.4939,19078567975.428616,125214006821.07935,126817,1959937,891984724483.0018,44508580822.74652,936493305305.7483
No_Measure-Lockdown-Lockdown,"['No_Measure', 'Lockdown', 'Lockdown']",49282435087.7193,758183402277.1354,19400390344.221107,125496005888.95235,128583,2021764,903079798510.3088,49282435087.7193,952362233598.0281
Restrict_Mass_Gatherings-No_Measure-No_Measure,"['Restrict_Mass_Gatherings', 'No_Measure', 'No_Measure']",26217318935.26921,1061672493953.7991,29681636744.716232,131160138265.61734,180064,3263599,1222514268964.1326,26217318935.26921,1248731587899.4019
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings']",28856924379.915306,1054461803943.1388,29457717859.407333,130980982857.99634,178845,3224320,1214900504660.5425,28856924379.915306,1243757429040.4578
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",36911283847.54991,1031319210835.4265,28739465036.616905,130405527241.56235,174929,3098154,1190464203113.6057,36911283847.54991,1227375486961.1555
Restrict_Mass_Gatherings-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",30528168300.060497,1049929423043.4572,29315214896.54153,130866768377.93735,178068,3199279,1210111406317.936,30528168300.060497,1240639574617.9966
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",37479405505.142166,1014583300244.6241,28216704686.927284,129990613187.73035,172082,3007186,1172790618119.2817,37479405505.142166,1210270023624.4238
Restrict_Mass_Gatherings-No_Measure-Lockdown,"['Restrict_Mass_Gatherings', 'No_Measure', 'Lockdown']",42214012099.21355,1025009600551.5654,28541455098.174698,130247535333.30135,173851,3063515,1183798590983.0415,42214012099.21355,1226012603082.2551
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'No_Measure']",28032644767.090137,998332454558.3531,27762487166.013893,130454317317.56534,169331,3108851,1156549259041.9324,28032644767.090137,1184581903809.0225
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",30553757652.75257,988260797226.7798,27449541683.71268,130199452227.64334,167621,3052973,1145909791138.1357,30553757652.75257,1176463548790.8884
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",38260927283.72656,956977265123.3584,26475385551.544487,129402163000.24535,162304,2878171,1112854813675.1482,38260927283.72656,1151115740958.8748
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",32152652510.58681,981984387311.7848,27253360868.90334,130039011009.21935,166550,3017797,1139276759189.9075,32152652510.58681,1171429411700.4944
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",38618305081.66969,935093291836.3148,25793477304.98079,128852596181.73535,158587,2757681,1089739365323.031,38618305081.66969,1128357670404.7007
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Lockdown']",43478728372.65578,948584653245.2354,26213999783.29146,129189907697.18134,160879,2831635,1103988560725.7083,43478728372.65578,1147467289098.364
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",31688352571.08288,735374210945.6166,19673578276.640556,127068385474.91534,124725,2366501,882116174697.1724,31688352571.08288,913804527268.2552
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",33784394192.377495,717268842719.2686,19118843483.890038,126541925183.93935,121660,2251077,862929611387.0979,33784394192.377495,896714005579.4753
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",40658246823.95644,672193796872.3606,17736031467.52143,125212196064.77635,114013,1959540,815142024404.6584,40658246823.95644,855800271228.6149
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",35128015003.0248,706181244831.2745,18775816126.773575,126218379065.27534,119768,2180141,851175440023.3235,35128015003.0248,886303455026.3483
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",40671818451.30067,644145043392.0181,16868806421.74106,124442957596.22835,109253,1790888,785456807409.9875,40671818451.30067,826128625861.2882
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",45674391409.55838,659751224747.0518,17350944691.472065,124871094276.06134,111901,1884755,801973263714.5852,45674391409.55838,847647655124.1436
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",29025677797.943134,952411236477.38,26354985707.101685,129906766504.81334,161536,2988803,1108672988689.295,29025677797.943134,1137698666487.238
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",31500897035.692677,941759702935.0176,26023553522.465267,129622578109.42035,159720,2926496,1097405834566.9031,31500897035.692677,1128906731602.5957
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",39100189110.7078,909093636677.4133,25013950626.58883,128756361553.93434,154183,2736582,1062863948857.9365,39100189110.7078,1101964137968.6443
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",33073957531.760433,935086927925.477,25817907810.634052,129445630273.71535,158591,2887701,1090350466009.8264,33073957531.760433,1123424423541.587
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",39330358197.217186,884176817331.6396,24242676096.216377,128125515951.24434,149973,2598272,1036545009379.1005,39330358197.217186,1075875367576.3176
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",44298216454.930435,900494301003.5302,24748731364.136864,128531472006.64035,152730,2687276,1053774504374.3074,44298216454.930435,1098072720829.2378
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",27320533514.821533,520627611000.1648,13080706873.00473,123499699517.53334,88302,1584083,657208017390.7029,27320533514.821533,684528550905.5244
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",29460562794.918327,506217319695.73083,12640588883.646172,123001344718.59535,85848,1474821,641859253297.9724,29460562794.918327,671319816092.8907
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",36730090199.637024,473618631291.49384,11646740076.411469,121924428194.80435,80320,1238712,607189799562.7096,36730090199.637024,643919889762.3467
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",30885727102.238354,498184104823.03217,12397477682.234703,122729900033.80835,84493,1415308,633311482539.0752,30885727102.238354,664197209641.3136
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",37292936479.12885,459559958948.53204,11218776306.05232,121506143488.81134,77953,1147005,592284878743.3958,37292936479.12885,629577815222.5247
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",41986125287.35632,467452439424.64233,11459306090.710907,121736602137.98434,79283,1197532,600648347653.3376,41986125287.35632,642634472940.694
Restrict_Mass_Gatherings-Lockdown-No_Measure,"['Restrict_Mass_Gatherings', 'Lockdown', 'No_Measure']",35056708892.92196,647235660131.0032,16958255843.814663,125674445204.03035,109786,2060886,789868361178.8483,35056708892.92196,824925070071.7703
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings']",37110340471.86933,629448046826.1072,16414234856.04493,125120887423.89534,106766,1939521,770983169106.0475,37110340471.86933,808093509577.9169
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",44128705626.1343,590289820253.4075,15217895281.259237,123883493192.88835,100119,1668228,729391208727.555,44128705626.1343,773519914353.6893
Restrict_Mass_Gatherings-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",38468987900.786446,619506433156.5839,16107349891.738102,124806942418.62634,105063,1870690,760420725466.9484,38468987900.786446,798889713367.7349
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",44341706533.57532,567990281391.2551,14531687123.411175,123241678147.10335,96335,1527513,705763646661.7697,44341706533.57532,750105353195.345
Restrict_Mass_Gatherings-Lockdown-Lockdown,"['Restrict_Mass_Gatherings', 'Lockdown', 'Lockdown']",49268725226.86025,581486028817.3143,14948558834.060007,123621540155.12035,98628,1610796,720056127806.4948,49268725226.86025,769324853033.355
Restrict_Mass_Gatherings_and_Schools-No_Measure-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'No_Measure']",32799148336.358135,754566627518.5737,22241594097.029266,129643823708.56235,127983,2931154,906452045324.1654,32799148336.358135,939251193660.5236
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings']",34988676225.04537,736840650987.2915,21695372958.43186,129177095570.09035,124973,2828826,887713119515.8137,34988676225.04537,922701795740.8591
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",41033809074.410164,665207139085.9104,19477842292.085426,127317863906.91835,112829,2421198,812002845284.9142,41033809074.410164,853036654359.3243
Restrict_Mass_Gatherings_and_Schools-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",36120211131.27647,717365260515.2218,21085049114.9867,128718039200.13635,121662,2728180,867168348830.3448,36120211131.27647,903288559961.6213
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",40084770538.41501,612264138515.2374,17838621448.270767,125933574921.51735,103854,2117699,756036334885.0255,40084770538.41501,796121105423.4406
Restrict_Mass_Gatherings_and_Schools-No_Measure-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Lockdown']",45785014035.08772,646069891014.0446,18885590641.84895,126807481489.91734,109580,2309299,791762963145.8109,45785014035.08772,837547977180.8987
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'No_Measure']",33864642347.24743,659451181231.9666,19219298839.15903,128458904921.55034,111840,2671366,807129384992.6759,33864642347.24743,840994027339.9233
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",35727218148.82033,633891738680.0868,18434093634.976353,127783273887.77934,107522,2523237,780109106202.8424,35727218148.82033,815836324351.6627
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",41209770114.94253,553835432022.0458,15968634101.869642,125564586573.51634,93934,2036800,695368652697.4318,41209770114.94253,736578422812.3743
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",36890048396.8542,617831172056.6163,17936372463.161396,127344213375.84134,104779,2426975,763111757895.619,36890048396.8542,800001806292.4733
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",39974533393.8294,495815665303.63806,14177078425.362104,123997434007.00734,84104,1693209,633990177736.0076,39974533393.8294,673964711129.8369
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Lockdown']",45741336600.12099,529702376666.26526,15223091052.689922,124913868262.48334,89844,1894133,669839335981.4385,45741336600.12099,715580672581.5594
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",34516654083.48457,346754400984.1082,9396027336.203075,123153790330.47235,58813,1508244,479304218650.7836,34516654083.48457,513820872734.2682
