policy,policy_vector,st_economic_costs,d_costs,h_costs,mh_costs,num_deaths,num_cases,humanitarian_costs,economic_costs,total_costs
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",34890145553.53902,417365249844.24207,10570047910.951818,121526723167.49934,70785,1151517,549462020922.69324,34890145553.53902,584352166476.2323
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",29395456503.327282,449900243064.11053,11564398943.060894,122555615879.91934,76305,1377097,584020257887.0908,29395456503.327282,613415714390.4181
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",35262921173.62372,397983892495.56366,9974654150.347324,120986994639.53235,67511,1033184,528945541285.44336,35262921173.62372,564208462459.0671
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",40000790078.64489,407184797931.9265,10257605445.9799,121246001207.34634,69071,1089970,538688404585.2528,40000790078.64489,578689194663.8977
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",25864241500.302483,747930903102.3492,20797006216.33905,127886797151.78235,126854,2545934,896614706470.4706,25864241500.302483,922478947970.7731
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",27898663278.886875,727673689402.9479,20174278054.05705,127320965454.23834,123422,2421878,875168932911.2432,27898663278.886875,903067596190.13
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",34398299576.52753,671794765247.928,18451931379.914276,125752134403.29735,113932,2077919,815998831031.1396,34398299576.52753,850397130607.6672
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",29231676225.045372,716145139482.1428,19818254725.206917,126990641542.46034,121459,2349456,862954035749.81,29231676225.045372,892185711974.8555
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",34205967271.627342,637588132049.8464,17392611077.03961,124851335595.19334,108129,1880423,779832078722.0793,34205967271.627342,814038045993.7067
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",39367808106.47308,657915603755.6263,18025690825.56163,125381234954.81534,111593,1996601,801322529536.0033,39367808106.47308,840690337642.4763
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",21738141258.31821,300421581643.3129,7001033356.636122,119932883610.74135,50952,802075,427355498610.69037,21738141258.31821,449093639869.0086
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",24210240955.83787,292841191628.0834,6769464626.293231,119646702015.08534,49658,739331,419257358269.4619,24210240955.83787,443467599225.2998
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",32440479673.321236,279124498036.87354,6354546675.509903,119183622755.81334,47350,637803,404662667468.1968,32440479673.321236,437103147141.518
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",25845185420.44767,288992962251.07794,6653408866.760272,119509294346.61134,49010,709205,415155665464.4495,25845185420.44767,441000850884.8972
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",33481929098.60859,275340709890.5205,6236598285.545374,119071136932.27534,46699,613141,400648445108.3412,33481929098.60859,434130374206.94977
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",37905509679.37084,277442564182.76495,6299589904.07922,119129331994.41635,47047,625900,402871486081.2605,37905509679.37084,440776995760.63135
Restrict_Mass_Gatherings-Lockdown-No_Measure,"['Restrict_Mass_Gatherings', 'Lockdown', 'No_Measure']",29538791893.52692,405609384161.81866,10199130754.323086,122148825143.40634,68804,1287910,537957340059.5481,29538791893.52692,567496131953.0751
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings']",31424410889.2922,386047755625.1203,9599548283.180609,121487917337.20735,65471,1143009,517135221245.50824,31424410889.2922,548559632134.8004
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",38744007985.48094,354373808557.05115,8634900078.702335,120442992361.80234,60106,913914,483451700997.5558,38744007985.48094,522195708983.03674
Restrict_Mass_Gatherings-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",32798027828.191166,377015936003.6268,9324652496.00946,121183536956.54135,63941,1076275,507524125456.1776,32798027828.191166,540322153284.3688
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",39429151663.64186,342500408947.2456,8269209384.754656,120102848403.87735,58090,839339,470872466735.87756,39429151663.64186,510301618399.5194
Restrict_Mass_Gatherings-Lockdown-Lockdown,"['Restrict_Mass_Gatherings', 'Lockdown', 'Lockdown']",44050405444.646095,349198060215.4461,8474507614.247709,120287344858.42734,59219,879789,477959912688.1211,44050405444.646095,522010318132.7672
Restrict_Mass_Gatherings_and_Schools-No_Measure-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'No_Measure']",27109713732.60738,473206403347.06006,13743154765.814365,126008614122.26535,80251,2134151,612958172235.1398,27109713732.60738,640067885967.7472
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings']",28456002056.866302,439020715967.97064,12699604682.678097,125003106164.41835,74462,1913698,576723426815.0671,28456002056.866302,605179428871.9335
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",32856787416.81791,341366605222.5969,9706878677.72687,122093234468.79434,57891,1275722,473166718369.11816,32856787416.81791,506023505785.9361
Restrict_Mass_Gatherings_and_Schools-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",29309326799.758015,417692803070.3397,12046117680.571978,124366290083.13734,70840,1774079,554105210834.0491,29309326799.758015,583414537633.8071
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",31860149122.807014,290658424095.5062,8143530481.968666,120678532075.26135,49288,965555,419480486652.73627,31860149122.807014,451340635775.5433
Restrict_Mass_Gatherings_and_Schools-No_Measure-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Lockdown']",37445990441.62129,319937128068.7586,9049067650.495123,121479342471.08734,54263,1141129,450465538190.34106,37445990441.62129,487911528631.96234
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'No_Measure']",26705740108.89292,358156787411.8465,10127277641.146912,123884793106.10335,60747,1668513,492168858159.09674,26705740108.89292,518874598267.9897
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",27987888687.23533,325752476705.79645,9143126019.324564,122838303673.74135,55259,1439075,457733906398.86237,27987888687.23533,485721795086.0977
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",32933672716.27344,245788257538.08215,6702584444.760568,120276653642.37134,41686,877445,372767495625.21405,32933672716.27344,405701168341.4875
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",28860466061.70599,306522806381.03265,8555654382.3529415,122213788876.46335,51986,1302153,437292249639.849,28860466061.70599,466152715701.555
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",32351662008.46945,204347645018.98682,5421391710.390186,119126873562.05534,34651,625361,328895910291.4324,32351662008.46945,361247572299.90186
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Lockdown']",37703759104.658195,228772054429.01355,6177642480.305942,119778335332.22534,38790,768191,354728032241.5448,37703759104.658195,392431791346.203
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",27429322807.017544,137747271624.32764,3293166783.6979017,118625408093.59935,23371,515417,259665846501.62488,27429322807.017544,287095169308.6424
