policy,policy_vector,st_economic_costs,d_costs,h_costs,mh_costs,num_deaths,num_cases,humanitarian_costs,economic_costs,total_costs
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",28231747973.381733,1171536229811.6328,31342186240.725685,131265198619.9834,198711,3286633,1334143614672.3418,28231747973.381733,1362375362645.7236
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",30988696672.71627,1167502701059.7188,31214497123.226425,131161018557.7244,198013,3263792,1329878216740.6694,30988696672.71627,1360866913413.3857
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",39451137689.05022,1154993557186.4246,30826880015.999115,130846302726.7244,195899,3194792,1316666739929.148,39451137689.05022,1356117877618.1982
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",32739678039.927406,1164947828317.8357,31137237363.804317,131097751553.49539,197591,3249921,1327182817235.1353,32739678039.927406,1359922495275.0627
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",40320034422.26256,1145970908122.6697,30546906359.259537,130623566018.15839,194373,3145958,1307141380500.0876,40320034422.26256,1347461414922.35
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",44868682153.66001,1151607925274.3196,30721257383.091934,130761671534.77939,195324,3176237,1313090854192.191,44868682153.66001,1357959536345.8508
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",30732250756.200848,889284156313.5917,22792867035.98877,127545289425.2564,150827,2471060,1039622312774.8368,30732250756.200848,1070354563531.0376
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",33405050393.22444,885085464381.9009,22665937023.130356,127387343127.9854,150107,2436431,1035138744533.0166,33405050393.22444,1068543794926.2411
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",41257153720.50816,860875024485.3542,21923556364.580254,126682657893.5844,146010,2281932,1009481238743.5188,41257153720.50816,1050738392464.027
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",35009477616.45493,879687185569.7142,22503258209.5034,127230436761.28639,149207,2402030,1029420880540.504,35009477616.45493,1064430358156.959
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",41865065577.73745,846846386667.3241,21491377329.626072,126293167405.57838,143632,2196538,994630931402.5286,41865065577.73745,1036495996980.266
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",46556998003.62977,855237381702.4414,21748671202.8525,126522823301.3274,145047,2246889,1003508876206.6213,46556998003.62977,1050065874210.2511
No_Measure-Lockdown-No_Measure,"['No_Measure', 'Lockdown', 'No_Measure']",37258951119.17725,987737436896.9463,25794744393.844223,128947252669.2824,167535,2778434,1142479433960.073,37258951119.17725,1179738385079.2502
No_Measure-Lockdown-Restrict_Mass_Gatherings,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings']",39818726315.789474,979521883345.4165,25538471735.626663,128717090491.54439,166126,2727972,1133777445572.5876,39818726315.789474,1173596171888.3772
No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",47873100060.49606,959120960354.7861,24912215984.37038,128141643997.3084,162675,2601808,1112174820336.4648,47873100060.49606,1160047920396.961
No_Measure-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",41458639201.451904,974705379505.2395,25390363292.159325,128582857347.9744,165312,2698542,1128678600145.3733,41458639201.451904,1170137239346.8252
No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",48513684996.9752,945479503302.0032,24488747937.81407,127773029659.42538,160351,2520991,1097741280899.2427,48513684996.9752,1146254965896.2178
No_Measure-Lockdown-Lockdown,"['No_Measure', 'Lockdown', 'Lockdown']",53199071385.359955,953844693017.6371,24751010192.469704,127998503027.39139,161788,2570425,1106594206237.4983,53199071385.359955,1159793277622.8582
Restrict_Mass_Gatherings-No_Measure-No_Measure,"['Restrict_Mass_Gatherings', 'No_Measure', 'No_Measure']",27276235087.7193,1170002897725.477,32145617035.840965,131836722569.07939,198444,3411937,1333985237330.3975,27276235087.7193,1361261472418.1167
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings']",30040572171.80883,1165849088108.9336,32017259795.04138,131737263244.28539,197747,3390131,1329603611148.2605,30040572171.80883,1359644183320.0693
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",38608613551.11917,1156309603541.77,31720596615.984337,131490019750.79239,196123,3335924,1319520219908.5469,38608613551.11917,1358128833459.666
Restrict_Mass_Gatherings-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",31831800604.96068,1164564056011.0203,31977465048.66243,131699711716.21838,197526,3381898,1328241232775.901,31831800604.96068,1360073033380.8616
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",39511989413.18814,1148279330091.2725,31469419100.391663,131289313150.3964,194753,3291920,1311038062342.0605,39511989413.18814,1350550051755.2488
Restrict_Mass_Gatherings-No_Measure-Lockdown,"['Restrict_Mass_Gatherings', 'No_Measure', 'Lockdown']",44040499334.54326,1153313824859.6458,31626522602.23914,131414551806.73839,195609,3319378,1316354899268.6233,44040499334.54326,1360395398603.1665
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'No_Measure']",29452792256.503326,1124302569356.02,30805128395.728645,131361706913.7244,190694,3307792,1286469404665.4731,29452792256.503326,1315922196921.9766
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",32140775559.588627,1118207856262.9985,30612252895.43305,131213462074.0264,189647,3275290,1280033571232.458,32140775559.588627,1312174346792.0466
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",40362619358.741684,1098789972052.3314,30004500422.2214,130745018962.33038,186351,3172586,1259539491436.883,40362619358.741684,1299902110795.6248
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",33844792498.4876,1114310268649.23,30491057121.305054,131120187599.4764,188990,3254840,1275921513370.0115,33844792498.4876,1309766305868.499
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",41050382879.61282,1084539874843.423,29562555593.81466,130406548927.73839,183955,3098378,1244508979364.9758,41050382879.61282,1285559362244.5886
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Lockdown']",45711555353.90199,1093444139349.7349,29837363977.83033,130616551047.8964,185444,3144420,1253898054375.4617,45711555353.90199,1299609609729.3638
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",34876080096.79371,934355871278.8245,25049460413.907776,129105153355.56339,158465,2813053,1088510485048.2955,34876080096.79371,1123386565145.0894
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",37353376648.517845,924038657838.0322,24733944226.130653,128822292239.97939,156729,2751037,1077594894304.1422,37353376648.517845,1114948270952.6602
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",45055563581.36721,895391938169.3955,23850097094.5167,128021819365.47939,151861,2575537,1047263854629.3916,45055563581.36721,1092319418210.7588
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",38935010526.31579,917867407035.587,24543693493.496895,128650822284.17339,155682,2713443,1071061922813.2573,38935010526.31579,1109996933339.573
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",45552870961.88748,879002414264.2357,23344590793.674255,127561659209.56738,149074,2474649,1029908664267.4773,45552870961.88748,1075461535229.3647
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",50321935269.207504,888952711144.0712,23653163923.403786,127840597780.01138,150774,2535805,1040446472847.4863,50321935269.207504,1090768408116.6938
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",30731759346.642467,1091181321432.152,29816272655.07686,130996850921.41739,185064,3227799,1251994445008.6462,30731759346.642467,1282726204355.2888
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",33397934422.262554,1084586466792.6182,29614915634.791607,130834671924.27438,183964,3192242,1245036054351.684,33397934422.262554,1278433988773.9465
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",41561613430.127045,1064450844128.0411,28987188986.7721,130329064977.92639,180543,3081390,1223767098092.7397,41561613430.127045,1265328711522.8667
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",35089059165.15427,1080620691160.5098,29488793024.756134,130733160104.93039,183276,3169986,1240842644290.1963,35089059165.15427,1275931703455.3506
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",42219580701.75439,1050162051478.3232,28538978349.98522,129971556916.1084,178103,3003008,1208672586744.417,42219580701.75439,1250892167446.1714
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",46897935632.18391,1058960531695.549,28816848858.29885,130192537601.55939,179616,3051457,1217969918155.4072,46897935632.18391,1264867853787.591
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",32320942347.24743,766790840110.7084,19882959224.91132,126694662706.15239,130046,2284564,913368462041.7721,32320942347.24743,945689404389.0195
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",34625943194.192375,753900528839.0247,19489216315.437485,126301714905.10439,127863,2198412,899691460059.5665,34625943194.192375,934317403253.7589
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",42156712462.18996,724798994273.6989,18601294082.32338,125391716360.31738,122931,1998899,868792004716.3396,42156712462.18996,910948717178.5295
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",36119137749.54628,746411257219.627,19261388164.203373,126073737493.78738,126600,2148429,891746382877.6177,36119137749.54628,927865520627.164
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",42556436055.65638,706859938872.186,18051122227.386936,124869205981.0754,119892,1884341,849780267080.6484,42556436055.65638,892336703136.3048
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",47358044948.57834,717185353959.5354,18368214493.2752,125168938601.8604,121644,1950056,860722507054.6709,47358044948.57834,908080552003.2493
Restrict_Mass_Gatherings-Lockdown-No_Measure,"['Restrict_Mass_Gatherings', 'Lockdown', 'No_Measure']",39408203387.7798,879588371722.7382,23379966008.978718,128454790810.2524,149179,2670464,1031423128541.9694,39408203387.7798,1070831331929.7491
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings']",41748739866.908646,866023862696.6891,22964144795.26308,128084548160.0264,146893,2589290,1017072555651.9785,41748739866.908646,1058821295518.8872
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",49078673563.21839,828652790278.9791,21806916761.971622,127046227655.97339,140534,2361643,977505934696.9242,49078673563.21839,1026584608260.1426
Restrict_Mass_Gatherings-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",43248187779.79431,858029140116.2509,22714153599.98522,127860566271.4334,145518,2540183,1008603859987.6694,43248187779.79431,1051852047767.4637
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",49366950332.72837,806794301186.4143,21135491362.17854,126452509399.14339,136846,2231473,954382301947.7363,49366950332.72837,1003749252280.4647
Restrict_Mass_Gatherings-Lockdown-Lockdown,"['Restrict_Mass_Gatherings', 'Lockdown', 'Lockdown']",54249852873.56322,819737499114.1868,21534871504.655632,126804183815.3404,139037,2308576,968076554434.1829,54249852873.56322,1022326407307.7461
Restrict_Mass_Gatherings_and_Schools-No_Measure-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'No_Measure']",34934669933.45433,910889640596.3257,26676726413.46438,131008294718.80838,154503,3230308,1068574661728.5984,34934669933.45433,1103509331662.0527
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings']",37400159346.64247,898696451808.5348,26295635892.809635,130717889545.4784,152429,3166638,1055709977246.8229,37400159346.64247,1093110136593.4653
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",44755313490.62311,857085965810.6553,24998680512.415016,129695683404.19238,145366,2942524,1011780329727.2627,44755313490.62311,1056535643217.8857
Restrict_Mass_Gatherings_and_Schools-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",38951104658.19722,890851204743.0123,26048738227.05439,130526811425.07138,151085,3124745,1047426754395.1382,38951104658.19722,1086377859053.3354
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",44953037931.034485,832790892628.9371,24250284557.01301,129044107606.5474,141249,2799669,986085284792.4976,44953037931.034485,1031038322723.532
Restrict_Mass_Gatherings_and_Schools-No_Measure-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Lockdown']",50014696551.72414,850950407470.1461,24814170259.385162,129509996502.80339,144333,2901813,1005274574232.3346,50014696551.72414,1055289270784.0587
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'No_Measure']",36822944464.6098,847107706691.7715,24666839477.239136,130349083641.4374,143669,3085779,1002123629810.448,36822944464.6098,1038946574275.0579
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",39131250453.720505,830822362691.7052,24159995980.37984,129958247629.2264,140909,3000090,984940606301.3115,39131250453.720505,1024071856755.032
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",45947516515.4265,776334195724.7195,22465744623.59592,128591724124.43039,131662,2700486,927391664472.7458,45947516515.4265,973339180988.1724
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",40577037991.53055,820309084246.364,23833069469.9601,129699979959.4504,139126,2943466,973842133675.7745,40577037991.53055,1014419171667.305
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",45413640955.837875,731899307069.6455,21083470393.47473,127472699534.67139,124126,2455145,880455476997.7916,45413640955.837875,925869117953.6295
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Lockdown']",50875642952.20811,760782105573.7589,21983930766.553352,128194383985.0454,129030,2613371,910960420325.3577,50875642952.20811,961836063277.5658
