policy,policy_vector,st_economic_costs,d_costs,h_costs,mh_costs,num_deaths,num_cases,humanitarian_costs,economic_costs,total_costs
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",20269885601.935875,165255061111.8523,3463603517.1814957,119181470391.94595,28034,337238,287900135020.97974,20269885601.935875,308170020622.9156
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",28548540713.8536,164308050782.55692,3432798664.0925217,119153456121.88795,27865,331096,286894305568.5374,28548540713.8536,315442846282.391
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",32881040713.8536,164308050782.55692,3432798664.0925217,119153456121.88795,27865,331096,286894305568.5374,32881040713.8536,319775346282.391
No_Measure-Lockdown-No_Measure,"['No_Measure', 'Lockdown', 'No_Measure']",19882405323.65396,166085361229.319,3489730112.14159,119213430012.63896,28181,344245,288788521354.09955,19882405323.65396,308670926677.75354
No_Measure-Lockdown-Restrict_Mass_Gatherings,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings']",22758888808.227467,165333610328.64862,3465462271.2459354,119185625553.13496,28045,338149,287984698153.02954,22758888808.227467,310743586961.257
No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",31665896430.732002,164371971004.5027,3434657006.133609,119154961284.55795,27875,331426,286961589295.1942,31665896430.732002,318627485725.9262
No_Measure-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",24602385601.935875,165255061111.8523,3463603517.1814957,119181470391.94595,28034,337238,287900135020.97974,24602385601.935875,312502520622.9156
No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",32881040713.8536,164308050782.55692,3432798664.0925217,119153456121.88795,27865,331096,286894305568.5374,32881040713.8536,319775346282.391
No_Measure-Lockdown-Lockdown,"['No_Measure', 'Lockdown', 'Lockdown']",37213540713.8536,164308050782.55692,3432798664.0925217,119153456121.88795,27865,331096,286894305568.5374,37213540713.8536,324107846282.391
Restrict_Mass_Gatherings-No_Measure-No_Measure,"['Restrict_Mass_Gatherings', 'No_Measure', 'No_Measure']",11496351361.161526,314427072641.1787,8567902377.069168,123123071803.56796,53319,1201416,446118046821.8158,11496351361.161526,457614398182.9773
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings']",12904487961.282516,283561119749.7248,7626322922.443098,122157081207.45695,48095,989627,413344523879.6249,12904487961.282516,426249011840.9074
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",19517719782.214157,232077603699.89282,6043039498.558971,120660830924.90295,39358,661581,358781474123.35474,19517719782.214157,378299193905.5689
Restrict_Mass_Gatherings-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",13991992377.495462,267312466309.1175,7128883253.694945,121669891978.87096,45347,882813,396111241541.6834,13991992377.495462,410103233919.1789
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",20667774894.13188,230862748972.77814,6007448576.891812,120617737661.55096,39152,652133,357487935211.22095,20667774894.13188,378155710105.35284
Restrict_Mass_Gatherings-No_Measure-Lockdown,"['Restrict_Mass_Gatherings', 'No_Measure', 'Lockdown']",25000274894.13188,230862748972.77814,6007448576.891812,120617737661.55096,39152,652133,357487935211.22095,25000274894.13188,382488210105.35284
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'No_Measure']",11157145674.531155,215214651112.76727,5483335375.295596,121040633638.63295,36502,744851,341738620126.6958,11157145674.531155,352895765801.2269
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",13178154143.98064,198307602284.92203,4970593197.827372,120466231636.06796,33643,618916,323744427118.8174,13178154143.98064,336922581262.79803
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",20801838596.491226,169784720940.93365,4093879201.0419745,119615600355.86496,28800,432419,293494200497.8406,20801838596.491226,314296039094.3318
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",14585864730.792498,189447802587.7163,4697495129.72953,120183635064.22595,32130,556958,314328932781.67175,14585864730.792498,328914797512.46423
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",21930613732.60738,167381234863.28317,4020276643.3638783,119558910456.39395,28400,419990,290960421963.041,21930613732.60738,312891035695.6484
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Lockdown']",26263113732.60738,167381234863.28317,4020276643.3638783,119558910456.39395,28400,419990,290960421963.041,26263113732.60738,317223535695.6484
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",16265195765.275257,103470002569.81548,2044101165.4966006,118582661948.63196,17553,205952,224096765683.94403,16265195765.275257,240361961449.2193
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",19140786932.849365,102728164797.88228,2020067419.7088385,118554287351.75296,17419,199731,223302519569.34406,19140786932.849365,242443306502.19342
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",28042012341.197823,101618742383.68907,1985239058.4909844,118519928592.98596,17226,192198,222123910035.16602,28042012341.197823,250165922376.36383
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",20972533696.30974,102335970595.36371,2009343219.7014484,118542624621.60995,17359,197174,222887938436.6751,20972533696.30974,243860472132.98486
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",29256842528.735634,101548264798.85672,1983059631.8725982,118518222741.95996,17215,191824,222049547172.68927,29256842528.735634,251306389701.4249
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",33589342528.735634,101548264798.85672,1983059631.8725982,118518222741.95996,17215,191824,222049547172.68927,33589342528.735634,255638889701.4249
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",11600104537.205082,175159166906.99164,4240610942.8022466,120141618220.23796,29706,547746,299541396070.03186,11600104537.205082,311141500607.23694
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",13977761403.508772,165605451014.43283,3951399130.2468224,119795093284.81195,28087,471772,289351943429.4916,13977761403.508772,303329704833.00037
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",22038017301.875378,146337153567.25995,3360680331.5843925,119223405136.15196,24826,346432,268921239034.99628,22038017301.875378,290959256336.87164
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",15514401088.92922,159316105912.91946,3757374924.475318,119594874722.00896,27012,427875,282668355559.40375,15514401088.92922,298182756648.33295
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",23230204053.23654,145894947650.6441,3344700161.838605,119207231479.09796,24736,342886,268446879291.58066,23230204053.23654,291677083344.8172
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",27562704053.23654,145894947650.6441,3344700161.838605,119207231479.09796,24736,342886,268446879291.58066,27562704053.23654,296009583344.8172
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",17390680036.29764,100806289126.89641,1959080014.114691,118523869382.52196,17086,193062,221289238523.53305,17390680036.29764,238679918559.8307
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",20293354809.437386,100492696952.27933,1950736441.472066,118512799595.24896,17039,190635,220956232989.00037,20293354809.437386,241249587798.43774
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",29216431276.46703,99747438431.85907,1929771633.1658292,118492402360.52095,16924,186163,220169612425.54584,29216431276.46703,249386043702.01288
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",22130162794.91833,100193703710.56883,1942434858.2988472,118504370684.29695,16993,188787,220640509253.1646,22130162794.91833,242770672048.08295
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",30432503569.267998,99703160236.62903,1928610727.9411764,118491490140.72096,16917,185963,220123261105.29117,30432503569.267998,250555764674.55917
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",34765003569.268,99703160236.62903,1928610727.9411764,118491490140.72096,16917,185963,220123261105.29117,34765003569.268,254888264674.55917
Restrict_Mass_Gatherings-Lockdown-No_Measure,"['Restrict_Mass_Gatherings', 'Lockdown', 'No_Measure']",21723180036.29764,100806289126.89641,1959080014.114691,118523869382.52196,17086,193062,221289238523.53305,21723180036.29764,243012418559.8307
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings']",24625854809.437386,100492696952.27933,1950736441.472066,118512799595.24896,17039,190635,220956232989.00037,24625854809.437386,245582087798.43774
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",33548931276.46703,99747438431.85907,1929771633.1658292,118492402360.52095,16924,186163,220169612425.54584,33548931276.46703,253718543702.01288
Restrict_Mass_Gatherings-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",26462662794.91833,100193703710.56883,1942434858.2988472,118504370684.29695,16993,188787,220640509253.1646,26462662794.91833,247103172048.08295
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",34765003569.268,99703160236.62903,1928610727.9411764,118491490140.72096,16917,185963,220123261105.29117,34765003569.268,254888264674.55917
Restrict_Mass_Gatherings-Lockdown-Lockdown,"['Restrict_Mass_Gatherings', 'Lockdown', 'Lockdown']",39097503569.268,99703160236.62903,1928610727.9411764,118491490140.72096,16917,185963,220123261105.29117,39097503569.268,259220764674.55917
Restrict_Mass_Gatherings_and_Schools-No_Measure-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'No_Measure']",12507581367.211132,38321405066.42733,670210922.8864913,118047476275.26895,6490,88615,157039092264.58276,12507581367.211132,169546673631.79388
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings']",15316305868.118572,36300844156.884926,611704220.7729826,117976377864.05696,6163,73027,154888926241.71487,15316305868.118572,170205232109.83344
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",24132839685.42045,33427300176.908905,523994919.63493943,117887906226.75395,5677,53630,151839201323.2978,24132839685.42045,175972041008.71823
Restrict_Mass_Gatherings_and_Schools-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",17117492558.983665,35408228272.38189,583351044.3023944,117945189069.09496,6005,66189,153936768385.77924,17117492558.983665,171054260944.7629
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",25342837084.089535,33216934621.423893,517818002.54951227,117883112511.70496,5644,52579,151617865135.67834,25342837084.089535,176960702219.76788
Restrict_Mass_Gatherings_and_Schools-No_Measure-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Lockdown']",29675337084.089535,33216934621.423893,517818002.54951227,117883112511.70496,5644,52579,151617865135.67834,29675337084.089535,181293202219.76788
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'No_Measure']",15230686267.39262,33526782462.387753,521705846.25332546,117921672042.65096,5675,61033,151970160351.29202,15230686267.39262,167200846618.68463
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",18097661222.02057,32477668383.518143,493087740.0975465,117887792199.27896,5516,53605,150858548322.89465,18097661222.02057,168956209544.91522
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",26994289413.188145,31281918021.815453,455945395.876441,117850496092.75595,5310,45428,149588359510.44785,26994289413.188145,176582648923.636
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",19927866061.70599,32206273411.459843,481758448.38161397,117875144271.75195,5453,50832,150563176131.5934,19927866061.70599,170491042193.2994
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",28210390260.13309,31249491950.71057,455093469.59060013,117849602117.35196,5305,45232,149554187537.65314,28210390260.13309,177764577797.78622
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Lockdown']",32542890260.13309,31249491950.71057,455093469.59060013,117849602117.35196,5305,45232,149554187537.65314,32542890260.13309,182097077797.78622
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",24024755111.917725,29302919987.322403,393525944.0954774,117818846626.79495,4968,38489,147515292558.21283,24024755111.917725,171540047670.13055
