region,country,province,model,n_eval_days,mean_daily_ape_cases_pct,mean_daily_ape_deaths_pct,mean_daily_ape_both_pct
Brazil,Brazil,None,delphi,92,86.24203566910094,60.09138957420552,73.16671262165323
Brazil,Brazil,None,delphi_lookahead,92,12.63629876081777,8.853120643208708,10.744709702013239
Brazil,Brazil,None,delphi_constant,92,89.6037835716862,69.84345771774548,79.72362064471584
Brazil,Brazil,None,themis,92,81.64981401799294,69.69343671664515,75.67162536731905
Brazil,Brazil,None,sir,92,3367.3598178178554,100.0,1733.6799089089277
Brazil,Brazil,None,seir,92,2976.531132556252,8497.012805456097,5736.771969006175
Brazil,Brazil,None,seird,92,2668.3404967135816,14932.34758030689,8800.344038510237
Germany,Germany,None,delphi,92,60.77824373617586,21.093272873701732,40.935758304938794
Germany,Germany,None,delphi_lookahead,92,55.73077049343742,23.233733862408098,39.48225217792276
Germany,Germany,None,delphi_constant,92,70.27470843511178,40.15797125477061,55.21633984494119
Germany,Germany,None,themis,92,70.27470786858854,40.15797057801301,55.21633922330077
Germany,Germany,None,sir,92,11213.031653953934,99.89553390053884,5656.463593927237
Germany,Germany,None,seir,92,7541.974016408878,29863.158138111296,18702.566077260086
Germany,Germany,None,seird,92,3582.2135263514424,8833.294442765575,6207.753984558509
Spain,Spain,None,delphi,92,77.5045085491127,25.260665265022514,51.382586907067605
Spain,Spain,None,delphi_lookahead,92,29.627641529274978,13.252920352093989,21.440280940684485
Spain,Spain,None,delphi_constant,92,82.82371961750293,42.8013555982541,62.81253760787851
Spain,Spain,None,themis,92,82.82368172297991,42.801320211495,62.812500967237455
Spain,Spain,None,sir,92,2510.640562070161,99.21743169673533,1304.9289968834482
Spain,Spain,None,seir,92,1012.9289950328014,11817.717177117578,6415.32308607519
Spain,Spain,None,seird,92,498.62638868610645,3965.4313099425162,2232.028849314311
US - New York,US,New York,delphi,92,28.402124574108985,6.746981104096206,17.574552839102594
US - New York,US,New York,delphi_lookahead,92,13.041402918784502,1.5490797944587016,7.295241356621602
US - New York,US,New York,delphi_constant,92,44.45355649903489,28.05316579626309,36.25336114764899
US - New York,US,New York,themis,92,44.45343854355971,28.053124941360146,36.25328174245993
US - New York,US,New York,sir,92,27.033662022921437,99.97037517666438,63.502018599792905
US - New York,US,New York,seir,92,27.03325591777216,1.8395605747338608,14.43640824625301
US - New York,US,New York,seird,92,1233.7414358409776,4761.678733958844,2997.7100848999107
