country,start_date,policy_length,policy,st_economic_costs,st_economic_costs_lb,st_economic_costs_ub,lt_economic_costs,d_costs,d_costs_lb,d_costs_ub,h_costs,h_costs_lb,h_costs_ub,mh_costs,mh_costs_lb,mh_costs_ub,num_cases,num_cases_lb,num_cases_ub,num_deaths,num_deaths_lb,num_deaths_ub,hospitalization_days,hospitalization_days_lb,hospitalization_days_ub,icu_days,icu_days_lb,icu_days_ub,ventilated_days,ventilated_days_lb,ventilated_days_ub
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,84023123583.91551,65967970674.70528,102078276493.12572,0,5424365185783.855,5011456309558.988,5837274062008.723,36049530566.63415,36049530566.63415,36049530566.63415,108229848935.83029,93267301399.55399,123192396472.10663,25938157,19321381.0,32554933.0,1230734,1146013.0,1315455.0,48930016.705882356,48930016.705882356,48930016.705882356,1776266.2941176472,1776266.2941176472,1776266.2941176472,10065509,10065509.0,10065509.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,95252365980.04773,77951770466.84506,112552961493.25043,0,5205174023045.373,4809006184084.678,5601341862006.066,35000262713.926834,35000262713.926834,35000262713.926834,105778589976.11661,91441354280.91876,120115825671.31445,24854155,18513906.0,31194404.0,1181071,1099769.0,1262373.0,47528296.88235294,47528296.88235294,47528296.88235294,1721198.117647059,1721198.117647059,1721198.117647059,9753456,9753456.0,9753456.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings-Lockdown,101819080816.13434,84672020693.69333,118966140938.57533,0,5160579072025.152,4767818971974.187,5553339172076.118,34787289055.68293,34787289055.68293,34787289055.68293,105279813969.48187,91069815113.22548,119489812825.73828,24633585,18349603.0,30917567.0,1170967,1090361.0,1251573.0,47243794.76470588,47243794.76470588,47243794.76470588,1710019.2352941178,1710019.2352941178,1710019.2352941178,9690109,9690109.0,9690109.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-No_Measure,89889706201.4785,72128422655.18918,107650989747.76782,0,5168133688852.221,4773507437125.375,5562759940579.066,24023057665.68293,24023057665.68293,24023057665.68293,107275182568.68602,92556168517.51889,121994196619.85315,25515982,19006902.0,32025062.0,1171047,1090435.0,1251659.0,32203923.588235293,32203923.588235293,32203923.588235293,1244071.411764706,1244071.411764706,1244071.411764706,7049738,7049738.0,7049738.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,84893811514.41989,69678876418.80386,100108746610.03592,0,4431304381085.131,4092970234477.565,4769638527692.696,20803823330.560978,20803823330.560978,20803823330.560978,99003098842.78273,86394277927.54233,111611919758.02315,21857880,16281975.0,27433785.0,1004128,935006.0,1073250.0,27921518.88235294,27921518.88235294,27921518.88235294,1072391.1176470588,1072391.1176470588,1072391.1176470588,6076883,6076883.0,6076883.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,71933097249.61903,63921926337.05524,79944268162.18283,0,2364654337767.337,2184346162157.4329,2544962513377.2407,12877854420.146343,12877854420.146343,12877854420.146343,75600907153.91034,68961942299.7648,82239872008.05588,11508903,8573003.0,14444803.0,536127,499221.0,573033.0,17398240.11764706,17398240.11764706,17398240.11764706,646659.8823529412,646659.8823529412,646659.8823529412,3664406,3664406.0,3664406.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,52522902419.07922,46400906899.4415,58644897938.71695,0,1823934425626.0364,1684985323294.1724,1962883527957.9001,10855482595.609756,10855482595.609756,10855482595.609756,69463719057.91064,64390339206.736786,74537098909.08449,8794900,6551337.0,11038463.0,413691,385214.0,442168.0,14712743.529411765,14712743.529411765,14712743.529411765,538091.4705882353,538091.4705882353,538091.4705882353,3049185,3049185.0,3049185.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,64204185618.957214,58721432912.825935,69686938325.08849,0,1640694325430.9277,1515756329338.266,1765632321523.5896,10149627262.90244,10149627262.90244,10149627262.90244,67387072379.15591,62843441626.89078,71930703131.42104,7876560,5867264.0,9885856.0,372197,346576.0,397818.0,13774689.588235294,13774689.588235294,13774689.588235294,500311.4117647059,500311.4117647059,500311.4117647059,2835098,2835098.0,2835098.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-Lockdown,70906153600.11789,65542434685.57311,76269872514.66269,0,1606546081222.053,1484217874653.7708,1728874287790.3354,10016135225.853659,10016135225.853659,10016135225.853659,67000382469.09308,62555396617.48274,71445368320.70343,7705557,5739884.0,9671230.0,364464,339375.0,389553.0,13597216.470588235,13597216.470588235,13597216.470588235,493176.52941176476,493176.52941176476,493176.52941176476,2794667,2794667.0,2794667.0
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,60377222654.01581,47082190767.54794,73672254540.48367,0,3838411541565.1475,3545094491643.912,4131728591486.3833,15764080284.512197,15764080284.512197,15764080284.512197,92766092228.9208,81748320870.35709,103783863587.48453,19099735,14227428.0,23972042.0,869458,809607.0,929309.0,21082894.411764707,21082894.411764707,21082894.411764707,823795.5882352942,823795.5882352942,823795.5882352942,4668175,4668175.0,4668175.0
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,54279748989.55884,43812074584.755974,64747423394.3617,0,3029134822742.747,2797712251204.603,3260557394280.89,12854989714.170732,12854989714.170732,12854989714.170732,83581115220.02141,74906412952.82379,92255817487.21906,15037931,11201782.0,18874080.0,686212,638975.0,733449.0,17228952.76470588,17228952.76470588,17228952.76470588,666271.2352941177,666271.2352941177,666271.2352941177,3775537,3775537.0,3775537.0
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,45946088285.8286,41501827166.006584,50390349405.650604,0,1314272591589.5063,1214075356836.561,1414469826342.4521,7115758691.853659,7115758691.853659,7115758691.853659,64013424917.459564,60330406080.491425,67696443754.42772,6384657,4755943.0,8013371.0,298002,277488.0,318516.0,9630404.823529411,9630404.823529411,9630404.823529411,354786.17647058825,354786.17647058825,354786.17647058825,2010455,2010455.0,2010455.0
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,29363002625.855637,26086725965.678703,32639279286.032566,0,981294062127.074,906572937113.1427,1056015187141.0051,5951862406.975611,5951862406.975611,5951862406.975611,60219100134.08631,57504005694.48822,62934194573.6844,4706721,3506045.0,5907397.0,222618,207293.0,237943.0,8087041.294117647,8087041.294117647,8087041.294117647,291978.70588235295,291978.70588235295,291978.70588235295,1654546,1654546.0,1654546.0
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,42129047865.79279,39215294494.13372,45042801237.45187,0,877663314422.1473,810872508272.9706,944454120571.3241,5570827672.756098,5570827672.756098,5570827672.756098,59041410316.65253,56626743791.71855,61456076841.58652,4185920,3118100.0,5253740.0,199154,185445.0,212863.0,7581159.470588235,7581159.470588235,7581159.470588235,271509.5294117647,271509.5294117647,271509.5294117647,1538554,1538554.0,1538554.0
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,49039883682.20066,46191880906.37562,51887886458.0257,0,858845211806.3168,793492329072.808,924198094539.8257,5500165083.439025,5500165083.439025,5500165083.439025,58827811984.89979,56467633861.18025,61187990108.61932,4091462,3047738.0,5135186.0,194893,181477.0,208309.0,7487296.294117647,7487296.294117647,7487296.294117647,267720.70588235295,267720.70588235295,267720.70588235295,1517084,1517084.0,1517084.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,66210989601.9746,55046889885.06394,77375089318.88525,0,3214499345657.9614,2968792658081.317,3460206033234.606,12616124868.439026,12616124868.439026,12616124868.439026,85843530351.97037,76591691081.81978,95095369622.12094,16038422,11947050.0,20129794.0,728049,677932.0,778166.0,16865281.29411765,16865281.29411765,16865281.29411765,660420.705882353,660420.705882353,660420.705882353,3742384,3742384.0,3742384.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,60486244539.299904,52054420983.01189,68918068095.58792,0,2436014840140.6475,2249876377554.5645,2622153302726.7305,10038723502.90244,10038723502.90244,10038723502.90244,76967438537.80405,69979873192.17372,83955003883.43439,12113214,9023155.0,15203273.0,551810,513825.0,589795.0,13456113.11764706,13456113.11764706,13456113.11764706,520053.8823529412,520053.8823529412,520053.8823529412,2946972,2946972.0,2946972.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,55760677797.589455,52431849231.487564,59089506363.691345,0,987395875019.9752,912140337310.7029,1062651412729.2477,5429541645.000001,5429541645.000001,5429541645.000001,60389824126.23805,57631179216.894394,63148469035.5817,4782219,3562284.0,6002154.0,223913,208499.0,239327.0,7359629.705882353,7359629.705882353,7359629.705882353,269012.29411764705,269012.29411764705,269012.29411764705,1524403,1524403.0,1524403.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,40316559671.79266,37865167022.26597,42767952321.31935,0,737539091728.3936,681404503420.1788,793673680036.6083,4573338635.853659,4573338635.853659,4573338635.853659,57539377024.65906,55507875035.55594,59570879013.76218,3521687,2623311.0,4420063.0,167350,155830.0,178870.0,6224725.294117647,6224725.294117647,6224725.294117647,222741.70588235295,222741.70588235295,222741.70588235295,1262203,1262203.0,1262203.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,53465004002.87281,51278583853.30709,55651424152.43854,0,661849684747.388,611506574895.7455,712192794599.0305,4298583112.463415,4298583112.463415,4298583112.463415,56678586466.280396,54866670744.123245,58490502188.43755,3141026,2339756.0,3942296.0,150213,139873.0,160553.0,5860039.235294118,5860039.235294118,5860039.235294118,207967.76470588238,207967.76470588238,207967.76470588238,1178484,1178484.0,1178484.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,60446684885.66676,58307943195.63823,62585426575.6953,0,648215877502.7891,598913490022.4922,697518264983.0859,4247929587.804878,4247929587.804878,4247929587.804878,56523698391.86209,54751294449.02184,58296102334.70235,3072531,2288734.0,3856328.0,147126,136998.0,157254.0,5792771.764705882,5792771.764705882,5792771.764705882,205249.23529411765,205249.23529411765,205249.23529411765,1163079,1163079.0,1163079.0
BR,2020-03-15,3,No_Measure-Lockdown-No_Measure,71769981598.37479,61016484747.44695,82523478449.30264,0,3094824522915.9976,2858255246748.022,3331393799083.973,12049817501.780489,12049817501.780489,12049817501.780489,84509640903.31613,75598073738.95676,93421208067.6755,15448546,11507650.0,19389442.0,700930,652680.0,749180.0,16107468.294117646,16107468.294117646,16107468.294117646,630891.705882353,630891.705882353,630891.705882353,3575053,3575053.0,3575053.0
BR,2020-03-15,3,No_Measure-Lockdown-Restrict_Mass_Gatherings,66165048004.90164,58113265948.67093,74216830061.13235,0,2325685913024.09,2147970717128.0654,2503401108920.115,9540485869.682928,9540485869.682928,9540485869.682928,75732838461.68152,69060218607.7321,82405458315.63095,11567246,8616463.0,14518029.0,526813,490548.0,563078.0,12789225.235294119,12789225.235294119,12789225.235294119,494098.7647058824,494098.7647058824,494098.7647058824,2799893,2799893.0,2799893.0
BR,2020-03-15,3,No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools,62168203390.21814,59033518629.85146,65302888150.584816,0,930537631546.2513,859620430531.3079,1001454832561.1947,5139288305.853659,5139288305.853659,5139288305.853659,59759125857.05147,57161370525.14833,62356881188.954605,4503310,3354524.0,5652096.0,211026,196499.0,225553.0,6968731.764705882,6968731.764705882,6968731.764705882,254251.23529411765,254251.23529411765,254251.23529411765,1440757,1440757.0,1440757.0
BR,2020-03-15,3,No_Measure-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,46926366033.83422,44617517598.10957,49235214469.55887,0,695415278602.472,642490322114.1366,748340235090.8075,4335727804.609756,4335727804.609756,4335727804.609756,57076311543.91985,55162937857.897804,58989685229.94191,3316909,2470772.0,4163046.0,157799,146936.0,168662.0,5903652.529411765,5903652.529411765,5903652.529411765,210818.4705882353,210818.4705882353,210818.4705882353,1194638,1194638.0,1194638.0
BR,2020-03-15,3,No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,60141136715.052895,58080340151.60136,62201933278.50444,0,624566288878.6,577064471185.465,672068106571.735,4078895078.6341467,4078895078.6341467,4078895078.6341467,56270486522.07504,54562676751.74021,57978296292.40988,2960555,2205323.0,3715787.0,141758,132000.0,151516.0,5562764.0,5562764.0,5562764.0,197007.0,197007.0,197007.0,1116373,1116373.0,1116373.0
BR,2020-03-15,3,No_Measure-Lockdown-Lockdown,67135031229.443504,65118796957.6821,69151265501.20491,0,611820335036.3152,565290609892.6954,658350060179.9348,4031602597.536586,4031602597.536586,4031602597.536586,56125720048.081535,54454839646.94629,57796600449.21679,2896536,2157635.0,3635437.0,138872,129312.0,148432.0,5499957.823529412,5499957.823529412,5499957.823529412,194469.17647058825,194469.17647058825,194469.17647058825,1101992,1101992.0,1101992.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-No_Measure,102862001041.01042,77893998136.73161,127830003945.2892,0,7428420836071.838,6862431963687.455,7994409708456.221,46074203649.87805,46074203649.87805,46074203649.87805,130686971235.26236,109995652129.86807,151378290340.65665,35869203,26719035.0,45019371.0,1684762,1568787.0,1800737.0,62268610.88235294,62268610.88235294,62268610.88235294,2310395.117647059,2310395.117647059,2310395.117647059,13092239,13092239.0,13092239.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings,104067845209.108,80064137989.27414,128071552428.9419,0,7142849871862.829,6598630839906.525,7687068903819.133,44299184106.87805,44299184106.87805,44299184106.87805,127554351732.92215,107662157403.1576,147446546062.6867,34483888,25687111.0,43280665.0,1620007,1508490.0,1731524.0,59883707.88235294,59883707.88235294,59883707.88235294,2219285.117647059,2219285.117647059,2219285.117647059,12575949,12575949.0,12575949.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools,103787890290.44574,83753108531.25009,123822672049.64142,0,5980407210744.584,5524889881719.84,6435924539769.328,38039863329.439026,38039863329.439026,38039863329.439026,114660875504.21579,98057782971.11578,131263968037.31577,28782102,21439840.0,36124364.0,1356537,1263156.0,1449918.0,51500750.52941176,51500750.52941176,51500750.52941176,1893947.4705882354,1893947.4705882354,1893947.4705882354,10732369,10732369.0,10732369.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,84636031777.55167,66424527466.0052,102847536089.09814,0,5449871841607.789,5034868131911.111,5864875551304.467,35437487856.07317,35437487856.07317,35437487856.07317,108737774181.81236,93645656140.00873,123829892223.61603,26162773,19488698.0,32836848.0,1236323,1151218.0,1321428.0,48022544.88235294,48022544.88235294,48022544.88235294,1757621.117647059,1757621.117647059,1757621.117647059,9959853,9959853.0,9959853.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,95689038782.64238,78277047090.64119,113101030474.64354,0,5217523520800.711,4820263764031.761,5614783277569.662,34318290010.024395,34318290010.024395,34318290010.024395,106140466588.26582,91710915384.63593,120570017791.89572,25014185,18633112.0,31395258.0,1183678,1102197.0,1265159.0,46527219.23529412,46527219.23529412,46527219.23529412,1698910.7647058824,1698910.7647058824,1698910.7647058824,9627161,9627161.0,9627161.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Lockdown,102216659628.58478,84968176701.67188,119465142555.49768,0,5170016258492.397,4776384707985.325,5563647808999.469,34090283601.000008,34090283601.000008,34090283601.000008,105609292867.3134,91315243571.78328,119903342162.8435,24779288,18458137.0,31100439.0,1172914,1092174.0,1253654.0,46222605.705882356,46222605.705882356,46222605.705882356,1686947.2941176472,1686947.2941176472,1686947.2941176472,9559368,9559368.0,9559368.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-No_Measure,101285478423.99478,77991548013.0074,124579408834.98215,0,6871809563493.837,6347801419856.795,7395817707130.878,38919730078.39024,38919730078.39024,38919730078.39024,125248567035.61414,105944574273.34198,144552559797.8863,33464218,24927557.0,42000879.0,1557977,1450730.0,1665224.0,52423071.64705882,52423071.64705882,52423071.64705882,1978089.3529411766,1978089.3529411766,1978089.3529411766,11209173,11209173.0,11209173.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,100627679583.18105,78773459647.93057,122481899518.43152,0,6447629693907.788,5955972382617.512,6939287005198.065,36457139255.926834,36457139255.926834,36457139255.926834,120571521559.60852,102460636191.10977,138682406928.10724,31395923,23386881.0,39404965.0,1461812,1361185.0,1562439.0,49122765.941176474,49122765.941176474,49122765.941176474,1850425.0588235296,1850425.0588235296,1850425.0588235296,10485742,10485742.0,10485742.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,93710786501.19649,77518561683.23044,109903011319.16254,0,4799006401515.909,4433222348031.72,5164790455000.098,28330860216.73171,28330860216.73171,28330860216.73171,102177925599.79872,88759211575.32202,115596639624.27542,23261860,17327802.0,29195918.0,1088240,1013328.0,1163152.0,38267929.52941176,38267929.52941176,38267929.52941176,1423775.4705882354,1423775.4705882354,1423775.4705882354,8068061,8068061.0,8068061.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,72562651379.9677,58702949141.54501,86422353618.39038,0,4124179264247.3677,3809955423570.635,4438403104924.101,25307403406.463417,25307403406.463417,25307403406.463417,94600483059.79602,83114761802.05754,106086204317.53452,19910944,14831699.0,24990189.0,935368,870980.0,999756.0,34236485.0,34236485.0,34236485.0,1263957.0,1263957.0,1263957.0,7162423,7162423.0,7162423.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,83008414958.892,70103133263.54956,95913696654.23444,0,3848249006906.6865,3555104739934.1895,4141393273879.1836,24083189262.0,24083189262.0,24083189262.0,91499944689.09714,80805164544.804,102194724833.39029,18539816,13810343.0,23269289.0,872862,812776.0,932948.0,32604282.0,32604282.0,32604282.0,1199223.0,1199223.0,1199223.0,6795597,6795597.0,6795597.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Lockdown,89432945768.70352,76717469256.61221,102148422280.79483,0,3793372921672.335,3504422701705.8076,4082323141638.863,23839576482.5122,23839576482.5122,23839576482.5122,90883338871.61908,80345852830.08472,101420824913.15343,18267139,13607225.0,22927053.0,860431,801201.0,919661.0,32279465.352941178,32279465.352941178,32279465.352941178,1186343.6470588236,1186343.6470588236,1186343.6470588236,6722614,6722614.0,6722614.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-No_Measure,80837644268.83786,66657429705.27138,95017858832.40436,0,4086957496707.4624,3774593688249.131,4399321305165.793,16592395411.390245,16592395411.390245,16592395411.390245,95641698608.05258,83890364484.83234,107393032731.27283,20371393,15174688.0,25568098.0,925690,861968.0,989412.0,22149552.88235294,22149552.88235294,22149552.88235294,873251.1176470589,873251.1176470589,873251.1176470589,4948423,4948423.0,4948423.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,74589699536.29193,63275229712.947586,85904169359.63626,0,3264863406762.3706,3015360368767.7637,3514366444756.9775,13518563878.17073,13518563878.17073,13518563878.17073,86332024205.53726,76955571210.0495,95708477201.02502,16254445,12107966.0,20400924.0,739524,688617.0,790431.0,18074428.529411763,18074428.529411763,18074428.529411763,707246.4705882353,707246.4705882353,707246.4705882353,4007730,4007730.0,4007730.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,64247199319.87689,59468591399.442986,69025807240.31079,0,1401707724334.7039,1294761497132.6548,1508653951536.753,7145547171.292684,7145547171.292684,7145547171.292684,65099581637.93293,61139485119.988434,69059678155.87743,6864980,5113736.0,8616224.0,317720,295849.0,339591.0,9633552.411764706,9633552.411764706,9633552.411764706,361846.58823529416,361846.58823529416,361846.58823529416,2050464,2050464.0,2050464.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,46956255122.50794,43526205675.24472,50386304569.771164,0,1017129415179.1168,939605456100.1262,1094653374258.1073,5794910096.04878,5794910096.04878,5794910096.04878,60718644984.36367,57876116972.3038,63561172996.42354,4927631,3670601.0,6184661.0,230653,214775.0,246531.0,7842466.235294118,7842466.235294118,7842466.235294118,288976.76470588235,288976.76470588235,288976.76470588235,1637535,1637535.0,1637535.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,59479738621.265045,56474088313.74531,62485388928.78479,0,895797547674.0854,827553987390.0875,964041107958.0833,5348480345.195123,5348480345.195123,5348480345.195123,59339940996.5632,56849118247.52148,61830763745.60492,4317937,3216439.0,5419435.0,203181,189194.0,217168.0,7249774.176470588,7249774.176470588,7249774.176470588,264992.8235294118,264992.8235294118,264992.8235294118,1501626,1501626.0,1501626.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Lockdown,66345428205.59813,63417046308.695595,69273810102.50066,0,873684779263.8026,807133883770.9873,940235674756.6179,5265473365.3902445,5265473365.3902445,5265473365.3902445,59088929376.37698,56662139996.24252,61515718756.511444,4206934,3133753.0,5280115.0,198174,184532.0,211816.0,7139524.529411765,7139524.529411765,7139524.529411765,260540.4705882353,260540.4705882353,260540.4705882353,1476396,1476396.0,1476396.0
