region,country,province,model,n_eval_days,mean_daily_ape_cases_pct,mean_daily_ape_deaths_pct,mean_daily_ape_both_pct
Brazil,Brazil,None,delphi,93,66.31906032406756,32.95298497485725,49.636022649462404
Brazil,Brazil,None,delphi_lookahead,93,49.34335609457776,23.729241259990058,36.53629867728391
Brazil,Brazil,None,delphi_constant,93,74.42867176647539,49.18832924312147,61.80850050479843
Brazil,Brazil,None,themis,93,335.6003380371251,491.49202435287026,413.54618119499764
Brazil,Brazil,None,sir,93,4248.080024265511,100.0,2174.0400121327557
Brazil,Brazil,None,seir,93,1370.0077699398907,2677.54199727326,2023.7748836065755
Brazil,Brazil,None,seird,93,2504.302691537598,11572.276705369486,7038.289698453542
Germany,Germany,None,delphi,93,13.950221418047024,1.2824008960961222,7.616311157071573
Germany,Germany,None,delphi_lookahead,93,9.200042260521524,1.1320457115707685,5.166043986046146
Germany,Germany,None,delphi_constant,93,34.68252142456362,24.954184175211285,29.81835279988745
Germany,Germany,None,themis,93,34.55506050448111,24.835663959608492,29.6953622320448
Germany,Germany,None,sir,93,5843.2829207889545,99.86860432590287,2971.575762557429
Germany,Germany,None,seir,93,2099.2546597626456,3978.747204239502,3039.000932001074
Germany,Germany,None,seird,93,1171.1710306353334,1556.0112898634845,1363.5911602494089
Spain,Spain,None,delphi,93,22.67133890897152,3.7097545921228,13.19054675054716
Spain,Spain,None,delphi_lookahead,93,29.90642855239987,1.7508894641743895,15.82865900828713
Spain,Spain,None,delphi_constant,93,52.84554275561849,40.6999083980551,46.77272557683679
Spain,Spain,None,themis,93,52.851797678481674,40.70331813432972,46.7775579064057
Spain,Spain,None,sir,93,2303.9917169659684,98.99020410215189,1201.4909605340602
Spain,Spain,None,seir,93,418.8471065726046,2054.4674914384696,1236.657299005537
Spain,Spain,None,seird,93,290.5897085441148,968.3169555770717,629.4533320605932
US - New York,US,New York,delphi,93,8.253637834366174,2.9155162723310197,5.584577053348597
US - New York,US,New York,delphi_lookahead,93,3.5659177965843303,0.809104103041633,2.1875109498129817
US - New York,US,New York,delphi_constant,93,45.86658890131528,43.01506253540408,44.440825718359676
US - New York,US,New York,themis,93,45.82382732661319,42.99761000882393,44.41071866771856
US - New York,US,New York,sir,93,6.4824858491509465,99.96912820318317,53.22580702616706
US - New York,US,New York,seir,93,6.482036031813541,4.9192115290029985,5.70062378040827
US - New York,US,New York,seird,93,571.8184641332225,1858.3817586801315,1215.1001114066771
