region,policy_vector,month1,month2,month3,economic_costs,humanitarian_costs,total_costs,num_cases,num_deaths,d_costs,h_costs,mh_costs,hospitalization_days,icu_days
BR,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Restrict_Mass_Gatherings_and_Schools,No_Measure,Restrict_Mass_Gatherings_and_Schools_and_Others,43357552088.72383,89262075801.12628,132619627889.85011,236774,11132,49081120544.04892,292958902.097561,39887996354.979805,396661.29411764705,14580.705882352942
BR,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Lockdown']",Restrict_Mass_Gatherings_and_Schools,No_Measure,Lockdown,50330110949.527695,74659988948.04135,124990099897.56905,164936,7875,34700012463.311295,234427746.2195122,39725548738.510544,318765.5882352941,11464.411764705883
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'No_Measure']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings,No_Measure,26962941464.974453,166435805386.01477,193398746850.98923,627620,28349,125192621781.94977,471365301.0,40771818303.06502,629463.3529411765,24773.64705882353
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings,31415832529.69595,127583276075.69383,158999108605.38977,432269,19682,86889707825.8943,363498106.82926834,40330070142.97026,487089.4117647059,18853.58823529412
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools,45934774283.441574,71843847327.54498,117778621610.98656,153920,7248,31954534516.592377,188674606.4634146,39700638204.4892,255712.0588235294,9352.94117647059
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,34451084467.078354,110131881788.4994,144582966255.57776,344789,15789,69687176925.58386,312453666.5853659,40132251196.33017,419640.5882352941,16063.411764705883
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools_and_Others,48069838204.1249,68315805186.385315,116385643390.51022,136485,6461,28478952501.58064,175640330.0487805,39661212354.75589,238400.23529411765,8653.764705882353
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Lockdown']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings,Lockdown,55132981499.27066,60465344339.28836,115598325838.55902,97844,4710,20747342108.46906,144168956.0487805,39573833274.77052,196515.64705882352,6978.352941176471
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools,No_Measure,40747057004.5882,55945073969.2824,96692130973.8706,79975,3703,16336493687.761482,75154262.7804878,39533426018.74043,101692.82352941176,3750.1764705882356
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings,45674214080.6861,51663870423.382614,97338084504.06871,58431,2748,12115817021.634527,63344934.29268293,39484708467.45541,86103.64705882352,3102.3529411764707
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools,60870597626.65169,45639026886.45516,106509624513.10684,28348,1404,6177866888.800027,44478363.439024396,39416681634.21611,61137.470588235294,2076.529411764706
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,48922145837.97621,49758845336.75382,98680991174.73004,48893,2323,10237911380.437666,57793814.34146342,39463140141.97469,78772.70588235294,2798.294117647059
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,63048174590.2921,45262524617.97431,108310699208.26642,26493,1320,5806950976.5372925,43086727.682926826,39412486913.75409,59286.76470588235,2002.2352941176473
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools,Lockdown,70205594241.93129,44432984201.55374,114638578443.48503,22402,1135,4990007178.669278,39741107.19512196,39403235915.68934,54836.17647058824,1823.8235294117649
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",Restrict_Mass_Gatherings_and_Schools,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,No_Measure,29688101957.25496,125876880258.52702,155564982215.78198,426499,19302,85233193595.5064,326664248.92682934,40317022414.093796,436803.64705882355,17082.352941176472
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",Restrict_Mass_Gatherings_and_Schools,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings,34313754786.33735,99616723466.02121,133930478252.35855,294461,13444,59344359081.31272,253920137.92682928,40018444246.78167,340791.4705882353,13089.529411764706
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",Restrict_Mass_Gatherings_and_Schools,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools,49083089631.28145,62252445955.13364,111335535586.41508,107875,5109,22519167209.844486,136762321.75609756,39596516423.53306,185734.35294117648,6722.64705882353
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Restrict_Mass_Gatherings_and_Schools,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,37427123757.98007,87876402702.86975,125303526460.84982,235609,10825,47771424510.79888,219616257.2195122,39885361934.851364,295464.82352941175,11214.176470588236
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Restrict_Mass_Gatherings_and_Schools,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,51234042733.55266,59907590875.59149,111141633609.14415,96263,4586,20209263676.51531,128069047.24390244,39570258151.832275,174184.0588235294,6256.941176470588
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",Restrict_Mass_Gatherings_and_Schools,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,58332525336.74318,54684584865.58982,113017110202.33301,70573,3421,15065316476.01939,107103158.85365856,39512165230.716774,146281.23529411765,5140.764705882353
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,No_Measure,42871994744.11531,51668232355.844406,94540227099.95972,58829,2749,12123306749.651516,59317139.41463415,39485608466.77826,80551.29411764706,2916.7058823529414
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings,47817294902.5381,48709427589.22287,96526722491.76097,43934,2089,9206350635.735744,51150622.17073171,39451926331.31639,69772.5294117647,2468.470588235294
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings_and_Schools,63039104413.47635,44549487554.77869,107588591968.25504,23169,1161,5106391381.405714,38125836.878048785,39404970336.49493,52535.529411764706,1760.4705882352941
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,51073273576.62413,47391702768.12845,98464976344.75258,37345,1795,7907355813.077049,47320361.26829269,39437026593.783104,64709.64705882353,2259.3529411764707
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,65218255833.200615,44289554160.60857,109507809993.80917,21891,1103,4850305944.931915,37167826.75609756,39402080388.920555,51260.529411764706,1709.4705882352941
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,72379151840.21384,43719986057.63438,116099137897.8482,19074,976,4289414873.496701,34860890.92682927,39395710293.210846,48190.35294117647,1586.6470588235295
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'No_Measure']",Restrict_Mass_Gatherings_and_Schools,Lockdown,No_Measure,49943163126.5099,44432550256.09344,94375713382.60333,23129,1135,4995952228.621029,31718143.17073171,39404879884.301674,43642.94117647059,1474.058823529412
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'Restrict_Mass_Gatherings']",Restrict_Mass_Gatherings_and_Schools,Lockdown,Restrict_Mass_Gatherings,54918478912.18096,43657080980.776215,98575559892.95718,19234,962,4231432170.01187,29576708.780487806,39396072101.98386,40815.294117647056,1356.7058823529412
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",Restrict_Mass_Gatherings_and_Schools,Lockdown,Restrict_Mass_Gatherings_and_Schools,70182269370.866,42581114066.4955,112763383437.3615,13854,722,3171018219.8697715,26189564.634146344,39383906281.991585,36330.0,1173.0
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Restrict_Mass_Gatherings_and_Schools,Lockdown,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,58187757237.83137,43316309320.71152,101504066558.54288,17519,886,3895541740.6840386,28573615.829268295,39392193964.19821,39491.35294117647,1301.6470588235295
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Restrict_Mass_Gatherings_and_Schools,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,72364013049.30717,42513913622.74506,114877926672.05225,13526,707,3104809812.4454527,25939236.29268293,39383164574.00693,35998.58823529412,1159.4117647058824
BR,"['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'Lockdown']",Restrict_Mass_Gatherings_and_Schools,Lockdown,Lockdown,79530636583.73804,42366068939.8479,121896705523.58594,12808,674,2959180755.148852,25347227.56097561,39381540957.13807,35210.0,1128.0
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'No_Measure']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,No_Measure,No_Measure,24646516287.32411,1258049829480.3792,1282696345767.7034,6005297,271847,1200401881691.0703,4715562505.097562,52932385284.21109,6294823.117647059,248190.8823529412
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'Restrict_Mass_Gatherings']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,No_Measure,Restrict_Mass_Gatherings,25169663199.73993,930944646212.8286,956114309412.5686,4369790,198875,877985326208.2557,3725314601.048781,49234005403.524086,4985767.705882353,194147.29411764708
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,No_Measure,Restrict_Mass_Gatherings_and_Schools,32988713105.050083,382006901542.0526,414995614647.1027,1636093,76421,337028134759.21686,1926483612.658537,43052283170.177216,2603040.1764705884,96689.82352941178
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,No_Measure,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,26253189905.70423,770208339343.5413,796461529249.2455,3567050,163018,719563686168.6666,3225887611.6097565,47418765563.26495,4325087.764705882,166960.23529411765
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,No_Measure,Restrict_Mass_Gatherings_and_Schools_and_Others,34652032327.04585,343488051310.4205,378140083637.4663,1445775,67829,299084009132.5612,1782126020.5609758,42621916157.29828,2411234.7647058824,88957.23529411765
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure', 'Lockdown']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,No_Measure,Lockdown,40643025602.96349,255739525481.9151,296382551084.8786,1014217,48257,212665974199.57834,1427519315.4146342,41646031966.92213,1939232.0,70089.0
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'No_Measure']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings,No_Measure,23048731691.44317,767902292665.9451,790951024357.3882,3592520,162516,717645957728.1152,2779973940.5121956,47476360997.31757,3712596.294117647,146076.70588235295
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings,25201953644.99121,560798148768.4111,586000102413.4023,2554396,116315,513491806086.46533,2177496501.292683,45128846180.65318,2916729.470588235,113109.52941176471
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools,36082979546.69918,237605332988.49197,273688312535.19116,942839,44219,194981031123.3777,1139677314.4390244,41484624550.675255,1542569.6470588236,56802.352941176476
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,27142063592.673317,463092483991.1814,490234547583.85474,2065573,94519,417186670472.043,1882345150.0243905,44023468369.11397,2526486.294117647,97011.70588235295
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings,Restrict_Mass_Gatherings_and_Schools_and_Others,37974518497.4371,216019404192.36295,253993922689.80005,836158,39404,173716741068.39313,1059276834.0000001,41243386289.96982,1435752.8235294118,52494.17647058824
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings', 'Lockdown']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings,Lockdown,44490416876.59237,167397259011.8878,211887675888.48016,596965,28559,125831306782.10849,863454226.3170733,40702498003.46223,1175119.0,42072.0
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools,No_Measure,29849190371.309666,139116142760.46536,168965333131.77502,485534,22259,98239081331.26689,426542884.39024395,40450518544.80822,574675.2941176471,21657.705882352944
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings,34465243657.05938,112156647781.42624,146621891438.48563,349978,16245,71660806021.76561,351856652.5609757,40143985107.09966,476099.70588235295,17558.29411764706
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools,49217906185.41376,73568384765.57982,122786290950.99358,157282,7637,33629473012.735672,230671041.51219514,39708240711.331955,315700.82352941175,10974.176470588236
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,37573310777.4527,100030644187.67963,137603954965.13232,289183,13540,59707765760.21206,316369347.58536583,40006509079.882195,429205.1176470588,15618.882352941177
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools,Restrict_Mass_Gatherings_and_Schools_and_Others,51367860585.90561,71147417326.6099,122515277912.5155,145304,7097,31244580168.7177,221682355.82926834,39681154802.06292,303761.9411764706,10492.058823529413
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools,Lockdown,58464195707.401184,65763041461.8775,124227237169.27869,118827,5896,25941734425.905468,200024801.92682928,39621282234.045204,274934.29411764705,9339.705882352942
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,No_Measure,23399020282.826363,550821401192.2257,574220421475.0521,2521066,114094,503813139349.6722,1954784951.9268293,45053476890.626724,2612373.705882353,102446.29411764706
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings,26354472634.532364,402532875453.49207,428887348088.0244,1776940,81014,357631630105.2806,1530464176.4634147,43370781171.748055,2052005.5882352942,79204.41176470589
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools,38584589104.62132,178607001055.11676,217191590159.7381,659792,31062,136945477799.11748,816954253.9024391,40844569002.09685,1107382.9411764706,40474.05882352941
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,28690445046.525,333874963937.8461,362565408984.37115,1433191,65698,289956150127.7885,1325353912.7560976,42593459897.30149,1780865.3529411764,68009.64705882354
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,40570006022.6183,163983296076.2798,204553302098.89807,587515,27800,122539604396.69266,762563006.7804878,40681128672.806656,1035122.7058823529,37559.29411764706
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,47298731571.12414,131214448124.59726,178513179695.7214,426318,20491,90267222322.82428,630612683.8536586,40316613117.919334,859501.5294117647,30536.470588235297
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,No_Measure,31676577740.537872,112764618526.03076,144441196266.56863,355343,16381,72280649099.7552,327852418.75609756,40156117007.51946,442883.1176470588,16470.88235294118
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings,36399726784.309425,93609690300.71196,130009417085.0214,259035,12108,53396597142.71237,274757896.1707317,39938335261.82886,372805.35294117645,13556.64705882353
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings_and_Schools,51309602982.1101,66555878896.56384,117865481878.67395,123954,6073,26733269492.892582,189733459.75609758,39632875943.91516,260268.82352941178,8937.176470588236
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,39556992246.45605,85078944454.69727,124635936701.15332,216270,10205,44987530698.83163,249783195.14634147,39841630560.71931,339804.5294117647,12191.470588235296
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,53469487097.83435,64870169271.471466,118339656369.30582,115615,5697,25072687554.422375,183462794.12195122,39614018922.92714,251934.29411764705,8601.705882352942
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Restrict_Mass_Gatherings_and_Schools_and_Others,Lockdown,60587894620.13095,61131078367.55057,121718972987.68152,97227,4863,21390263662.08046,168376655.7804878,39572438049.68962,231854.0588235294,7798.941176470588
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'No_Measure']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,No_Measure,38215364399.816635,65957706239.47078,104173070639.28741,124538,5940,26174779660.192688,148730033.34146342,39634196545.93662,203347.0,7107.000000000001
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'Restrict_Mass_Gatherings']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,Restrict_Mass_Gatherings,43131513926.79458,60869801621.90724,104001315548.70181,98960,4805,21158800708.96941,134644021.97560978,39576356890.96223,184751.58823529413,6334.411764705883
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,Restrict_Mass_Gatherings_and_Schools,58313342622.23814,53777866771.48243,112091209393.72057,63543,3223,14169282949.339285,112315564.39024392,39496268257.7529,155197.64705882352,5121.352941176471
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,46374692300.205925,58619452356.56175,104994144656.76767,87680,4303,18940548766.73048,128054217.36585367,39550849372.46542,176042.58823529413,5974.411764705883
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,Restrict_Mass_Gatherings_and_Schools_and_Others,60490090063.08915,53342894239.81001,113832984302.89917,61384,3126,13740825047.773209,110683091.41463415,39491386100.62217,153028.0,5034.0
BR,"['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown', 'Lockdown']",Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,Lockdown,Lockdown,67645736064.0273,52378952096.90099,120024688160.92828,56643,2911,12791513500.118057,106773342.36585367,39480665254.41708,147819.35294117648,4826.64705882353
