region,country,province,policy,gamma_region_policy,train_policy_days,z_mean
BR,Brazil,None,No_Measure,0.6934404260323909,0,0.6934404260323909
BR,Brazil,None,Restrict_Mass_Gatherings,0.6053734919262772,0,0.6934404260323909
BR,Brazil,None,Mass_Gatherings_Authorized_But_Others_Restricted,0.4632182045896369,93,0.6934404260323909
BR,Brazil,None,Restrict_Mass_Gatherings_and_Schools,0.3321579640695152,0,0.6934404260323909
BR,Brazil,None,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,0.5505916982697183,0,0.6934404260323909
BR,Brazil,None,Restrict_Mass_Gatherings_and_Schools_and_Others,0.29332530021170133,0,0.6934404260323909
BR,Brazil,None,Lockdown,0.16573226182174142,0,0.6934404260323909
DE,Germany,None,No_Measure,0.5217316431354047,0,0.5217316431354047
DE,Germany,None,Restrict_Mass_Gatherings,0.45547172445720824,0,0.5217316431354047
DE,Germany,None,Mass_Gatherings_Authorized_But_Others_Restricted,0.34851673761445034,5,0.5217316431354047
DE,Germany,None,Restrict_Mass_Gatherings_and_Schools,0.24990945706185883,0,0.5217316431354047
DE,Germany,None,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,0.13485856932838983,28,0.5217316431354047
DE,Germany,None,Restrict_Mass_Gatherings_and_Schools_and_Others,0.29015450084021743,60,0.5217316431354047
DE,Germany,None,Lockdown,0.12469386270936171,0,0.5217316431354047
ES,Spain,None,No_Measure,1.4001672669038163,0,1.4001672669038163
ES,Spain,None,Restrict_Mass_Gatherings,1.2223460240070316,0,1.4001672669038163
ES,Spain,None,Mass_Gatherings_Authorized_But_Others_Restricted,0.9353117342917494,5,1.4001672669038163
ES,Spain,None,Restrict_Mass_Gatherings_and_Schools,0.670680120846928,0,1.4001672669038163
ES,Spain,None,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,1.1117328099216301,0,1.4001672669038163
ES,Spain,None,Restrict_Mass_Gatherings_and_Schools_and_Others,0.5922707539003143,15,1.4001672669038163
ES,Spain,None,Lockdown,0.3346399767900121,73,1.4001672669038163
SG,Singapore,None,No_Measure,0.8920446776312954,0,0.8920446776312954
SG,Singapore,None,Restrict_Mass_Gatherings,0.7787550035721208,0,0.8920446776312954
SG,Singapore,None,Mass_Gatherings_Authorized_But_Others_Restricted,0.5958858446577053,0,0.8920446776312954
SG,Singapore,None,Restrict_Mass_Gatherings_and_Schools,0.42728940058539044,0,0.8920446776312954
SG,Singapore,None,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,0.6210787674146413,24,0.8920446776312954
SG,Singapore,None,Restrict_Mass_Gatherings_and_Schools_and_Others,0.37733489863803793,0,0.8920446776312954
SG,Singapore,None,Lockdown,0.2223288607961887,69,0.8920446776312954
US-FL,US,Florida,No_Measure,1.1261233863349007,2,1.1261233863349007
US-FL,US,Florida,Restrict_Mass_Gatherings,0.9831057162703684,0,1.1261233863349007
US-FL,US,Florida,Mass_Gatherings_Authorized_But_Others_Restricted,0.5235035308059368,27,1.1261233863349007
US-FL,US,Florida,Restrict_Mass_Gatherings_and_Schools,0.5394131020544174,0,1.1261233863349007
US-FL,US,Florida,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,0.8941419687499113,0,1.1261233863349007
US-FL,US,Florida,Restrict_Mass_Gatherings_and_Schools_and_Others,0.476350192419663,18,1.1261233863349007
US-FL,US,Florida,Lockdown,0.31718122980976576,46,1.1261233863349007
US-NY,US,New York,No_Measure,1.1492489222441191,0,1.1492489222441191
US-NY,US,New York,Restrict_Mass_Gatherings,1.003294309119116,1,1.1492489222441191
US-NY,US,New York,Mass_Gatherings_Authorized_But_Others_Restricted,0.7676982800590716,0,1.1492489222441191
US-NY,US,New York,Restrict_Mass_Gatherings_and_Schools,0.550490233754933,0,1.1492489222441191
US-NY,US,New York,Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,0.9125036442618306,2,1.1492489222441191
US-NY,US,New York,Restrict_Mass_Gatherings_and_Schools_and_Others,0.48926445363555043,22,1.1492489222441191
US-NY,US,New York,Lockdown,0.2740979401013249,68,1.1492489222441191
