region,country,province,model,n_eval_days,mean_daily_ape_cases_pct,mean_daily_ape_deaths_pct,mean_daily_ape_both_pct
BR,Brazil,None,delphi,93,66.36236526266683,33.03614614947309,49.69925570606996
BR,Brazil,None,delphi_lookahead,93,49.67600799128183,23.77539854600898,36.725703268645404
BR,Brazil,None,delphi_constant,93,74.43932788450492,49.20643201945708,61.822879951981
BR,Brazil,None,themis,93,61.45609410522503,52.9740299466657,57.215062025945365
BR,Brazil,None,seir,93,1363.8632297935544,2664.824345333464,2014.343787563509
DE,Germany,None,delphi,93,14.018080502442286,1.7335036368975016,7.8757920696698935
DE,Germany,None,delphi_lookahead,93,9.36635923239926,1.132706098132077,5.249532665265669
DE,Germany,None,delphi_constant,93,38.62059914340265,29.8070648245135,34.21383198395807
DE,Germany,None,themis,93,38.61505833588577,29.801775421184516,34.20841687853515
DE,Germany,None,seir,93,1516.040895238795,3082.1151146452776,2299.0780049420364
ES,Spain,None,delphi,93,22.680196935487366,3.716638463146821,13.198417699317094
ES,Spain,None,delphi_lookahead,93,29.906417826190907,1.75088974690379,15.82865378654735
ES,Spain,None,delphi_constant,93,40.95471300249442,26.201943013642232,33.578328008068326
ES,Spain,None,themis,93,30.764262353959836,21.617789532573973,26.191025943266904
ES,Spain,None,seir,93,418.8471065726046,2054.4674914384696,1236.657299005537
SG,Singapore,None,delphi,93,88.3106157191274,110.35597218392915,99.33329395152828
SG,Singapore,None,delphi_lookahead,93,92.39993752628438,37.28823943877708,64.84408848253074
SG,Singapore,None,delphi_constant,93,91.07823714244263,60.46070144523713,75.76946929383988
SG,Singapore,None,themis,93,115.33209484944703,804.5343352606786,459.9332150550628
SG,Singapore,None,seir,93,2892.72597259682,11821.251217644338,7356.988595120579
US-FL,US,Florida,delphi,93,74.45805675296464,46.99931929755774,60.72868802526119
US-FL,US,Florida,delphi_lookahead,93,86.62827122463017,52.696912850076224,69.66259203735319
US-FL,US,Florida,delphi_constant,93,80.66735645735453,59.94042936627291,70.30389291181372
US-FL,US,Florida,themis,93,56.74743374062779,37.33714350981259,47.042288625220195
US-FL,US,Florida,seir,93,43.22302319499702,155.32525381080708,99.27413850290205
US-NY,US,New York,delphi,93,8.253186924708544,2.927699318663417,5.590443121685981
US-NY,US,New York,delphi_lookahead,93,3.565855562305988,0.8082885700615796,2.187072066183784
US-NY,US,New York,delphi_constant,93,39.36213613984366,36.201497813704584,37.781816976774124
US-NY,US,New York,themis,93,36.72742067184166,35.326562159666786,36.026991415754225
US-NY,US,New York,seir,93,6.48203602669923,4.805594072049974,5.643815049374602
