model,regions,mean_regions_cases_pct,mean_regions_cases_ci_lo,mean_regions_cases_ci_hi,median_regions_cases_pct,median_regions_cases_ci_lo,median_regions_cases_ci_hi,mean_regions_deaths_pct,mean_regions_deaths_ci_lo,mean_regions_deaths_ci_hi,median_regions_deaths_pct,median_regions_deaths_ci_lo,median_regions_deaths_ci_hi,mean_regions_both_pct,mean_regions_both_ci_lo,mean_regions_both_ci_hi,median_regions_both_pct,median_regions_both_ci_lo,median_regions_both_ci_hi,rank_mean_cases,rank_median_cases
delphi_lookahead,4,23.004013691355034,6.383377014516238,39.62465036819383,19.553245455534828,3.5666956892929775,49.3428681650575,6.857838024763237,0.9707216317427709,18.08739513878732,1.441706518031111,0.8089199743271098,23.739019088663614,14.930925858059135,3.6770493231295047,28.697280423757665,10.49747598678297,2.187807831810044,36.54094362686056,1.0,2.0
delphi,4,27.7965592111045,11.100339945152236,53.22245422274696,18.319064969072723,8.238795929533566,66.30931097673898,10.203882558887113,1.9006378848815326,25.41169970474177,3.2993100870380276,1.2957816045287895,32.9211284569436,19.000220884995805,6.594968735742388,39.118622983293434,10.412279567153501,5.56110468883493,49.615219716841295,2.0,1.0
themis,4,45.35322451295277,31.3685058813464,64.4554954515548,39.48157226304551,28.06607263340846,74.38368089231162,39.77384337481523,24.873225440176874,60.12297656623761,31.22306168553559,24.80057374999314,71.84867637819661,42.563533943884,28.120865660761638,62.28923600889621,35.35231697429055,26.4333231917008,73.11617863525412,3.0,3.0
delphi_constant,4,48.08901803517431,31.7411300139674,65.03343053086004,44.20057536890302,28.803325528292056,75.15159587459915,35.60537594180465,25.015153976920775,46.19559790668853,33.425194291907076,24.953477559067945,50.61763762433651,41.847196988489486,28.378141995444086,55.316251981534876,38.78204662147863,26.94007796153283,62.88461674946783,4.0,4.0
seir,4,973.6478930767387,212.66457130220908,1734.6312148512684,894.4274382562477,6.482036031813541,2099.2546597626456,2178.9189761200587,673.0749079650673,3497.677276039244,2366.004744355865,4.9192115290029985,3978.747204239502,1576.2834345983986,510.21918873695006,2588.41502375219,1630.2160913060561,5.70062378040827,3039.000932001074,5.0,6.0
seird,4,1134.4704737125671,431.2040863386686,2021.1816346865044,871.494747384278,290.5897085441148,2504.302691537598,3988.7466773725437,1190.8331563528366,9068.210351492986,1707.196524271808,968.3169555770717,11572.276705369486,2561.608575542555,812.9877891077972,5582.492301691826,1289.345635828043,629.4533320605932,7038.289698453542,6.0,5.0
sir,4,3100.4592869673957,1066.8818704532412,5045.6814725272325,3276.03587061574,6.4824858491509465,5843.2829207889545,99.70698415780949,99.23493512740971,99.98456410159159,99.91886626454303,98.99020410215189,100.0,1600.0831355626028,583.4293583028141,2572.8078873450922,1687.7654863334078,53.22580702616706,2971.575762557429,7.0,7.0
