country,start_date,policy_length,policy,st_economic_costs,st_economic_costs_lb,st_economic_costs_ub,lt_economic_costs,d_costs,d_costs_lb,d_costs_ub,h_costs,h_costs_lb,h_costs_ub,mh_costs,mh_costs_lb,mh_costs_ub,num_cases,num_cases_lb,num_cases_ub,num_deaths,num_deaths_lb,num_deaths_ub,hospitalization_days,hospitalization_days_lb,hospitalization_days_ub,icu_days,icu_days_lb,icu_days_ub,ventilated_days,ventilated_days_lb,ventilated_days_ub
BR,2020-03-15,3,actual,27094568747.88475,27094568747.88475,27094568747.88475,0,194451963302.48077,,,1057496062.2439024,,,49596682484.85082,,,893160,,,44190,,,1432788.4705882352,,,52488.529411764706,,,297435,,
BR,2020-03-15,3,No_Measure-No_Measure-No_Measure,66690917218.38668,49678185213.96186,83703649222.81151,0,4965686562916.534,4586635643361.742,5344737482471.326,24587231309.48781,24587231309.48781,24587231309.48781,102844633627.57535,88745954285.55304,116943312969.59763,24440605,18205851.0,30675359.0,1125321,1047857.0,1202785.0,32995959.588235293,32995959.588235293,32995959.588235293,1267927.411764706,1267927.411764706,1267927.411764706,7184922,7184922.0,7184922.0
BR,2020-03-15,3,No_Measure-No_Measure-Restrict_Mass_Gatherings,62973568189.595474,48181032101.47083,77766104277.72011,0,4323577905719.5713,3993586446425.7373,4653569365013.405,21767764217.34146,21767764217.34146,21767764217.34146,95632097848.19577,83373324659.53217,107890871036.85938,21251059,15829953.0,26672165.0,979863,912412.0,1047314.0,29241955.70588235,29241955.70588235,29241955.70588235,1118075.2941176472,1118075.2941176472,1118075.2941176472,6335760,6335760.0,6335760.0
BR,2020-03-15,3,No_Measure-No_Measure-Restrict_Mass_Gatherings_and_Schools,54050891731.518684,45432024429.686356,62669759033.351006,0,2547439147974.186,2353218641400.017,2741659654548.3545,14550292730.707317,14550292730.707317,14550292730.707317,75576282284.75453,68433711276.85466,82718853292.65439,12381925,9223319.0,15540531.0,577601,537840.0,617362.0,19642942.529411763,19642942.529411763,19642942.529411763,732860.4705882353,732860.4705882353,732860.4705882353,4152876,4152876.0,4152876.0
BR,2020-03-15,3,No_Measure-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,47917078168.15202,37800605703.00763,58033550633.2964,0,2977753955469.2524,2750636427366.846,3204871483571.6587,16271273977.68293,16271273977.68293,16271273977.68293,80441409528.79678,72057753022.51828,88825066035.07526,14533394,10825952.0,18240836.0,675054,628585.0,721523.0,21931646.17647059,21931646.17647059,21931646.17647059,824735.8235294118,824735.8235294118,824735.8235294118,4673503,4673503.0,4673503.0
BR,2020-03-15,3,No_Measure-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,52182610453.19018,44597123894.95475,59768097011.425606,0,2250350294496.406,2078843570289.9487,2421857018702.863,13348657965.365854,13348657965.365854,13348657965.365854,72219230539.21494,65933036022.66307,78505425055.76678,10897361,8117464.0,13677258.0,510318,475189.0,545447.0,18044300.0,18044300.0,18044300.0,668802.0,668802.0,668802.0,3789878,3789878.0,3789878.0
BR,2020-03-15,3,No_Measure-No_Measure-Lockdown,58400704693.56163,51057687100.93113,65743722286.19212,0,2180604507276.954,2014427959258.851,2346781055295.0566,13063376194.536585,13063376194.536585,13063376194.536585,71431547966.03145,65346290735.48202,77516805196.58089,10549030,7857992.0,13240068.0,494522,460480.0,528564.0,17664646.588235293,17664646.588235293,17664646.588235293,653611.4117647059,653611.4117647059,653611.4117647059,3703798,3703798.0,3703798.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings-No_Measure,57800792323.44388,44327822341.26148,71273762305.62628,0,3907471237216.3203,3609008930888.758,4205933543543.883,17635995877.90244,17635995877.90244,17635995877.90244,91345349063.45886,80180118016.84756,102510580110.07016,19355362,14417845.0,24292879.0,885271,824331.0,946211.0,23615246.94117647,23615246.94117647,23615246.94117647,917290.0588235295,917290.0588235295,917290.0588235295,5197977,5197977.0,5197977.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,53377756797.19208,42305000091.38469,64450513502.999466,0,3218402485981.9736,2972626499167.0117,3464178472796.936,14974801549.024393,14974801549.024393,14974801549.024393,83548001412.52899,74371859321.60538,92724143503.45258,15907199,11849302.0,19965096.0,729224,679026.0,779422.0,20082159.411764707,20082159.411764707,20082159.411764707,774322.5882352942,774322.5882352942,774322.5882352942,4387828,4387828.0,4387828.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,46910934402.32843,41385360310.88742,52436508493.76944,0,1630982362754.246,1506619060096.854,1755345665411.638,9093436823.121952,9093436823.121952,9093436823.121952,65527385071.58999,60948267662.60763,70106502480.57234,7938076,5913087.0,9963065.0,369785,344330.0,395240.0,12276003.294117646,12276003.294117646,12276003.294117646,458037.70588235295,458037.70588235295,458037.70588235295,2595547,2595547.0,2595547.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,39601943543.550644,32878552187.673157,46325334899.42813,0,1973785243711.6438,1823204224439.301,2124366262983.9866,10374435163.82927,10374435163.82927,10374435163.82927,69418627118.72693,63846862466.654175,74990391770.7997,9658871,7194911.0,12122831.0,447406,416608.0,478204.0,13977066.411764706,13977066.411764706,13977066.411764706,526801.5882352941,526801.5882352941,526801.5882352941,2985209,2985209.0,2985209.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,46058035406.02141,41306823567.18501,50809247244.85779,0,1409064096532.4807,1301670586666.1555,1516457606398.806,8242242753.585367,8242242753.585367,8242242753.585367,63011794250.73129,59074401233.292816,66949187268.16976,6825625,5084421.0,8566829.0,319533,297537.0,341529.0,11144904.05882353,11144904.05882353,11144904.05882353,412462.9411764706,412462.9411764706,412462.9411764706,2337290,2337290.0,2337290.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings-Lockdown,52537966877.653076,47962428319.02067,57113505436.285484,0,1358665349647.0977,1255127079935.5332,1462203619358.6624,8045243246.780488,8045243246.780488,8045243246.780488,62441099705.242645,58649289492.84177,66232909917.64352,6573251,4896427.0,8250075.0,308120,286910.0,329330.0,10883000.352941176,10883000.352941176,10883000.352941176,401933.64705882355,401933.64705882355,401933.64705882355,2277624,2277624.0,2277624.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-No_Measure,35363124005.03711,31511472328.751274,39214775681.322945,0,1106877120073.7197,1022253739642.6741,1191500500504.7651,4284657263.780488,4284657263.780488,4284657263.780488,60089478359.004654,56897562921.37871,63281393796.6306,5533311,4121774.0,6944848.0,250675,233419.0,267931.0,5732290.294117647,5732290.294117647,5732290.294117647,223608.70588235295,223608.70588235295,223608.70588235295,1267116,1267116.0,1267116.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,35888685811.099724,33174869261.23477,38602502360.96467,0,785611273000.5981,725594394473.3167,845628151527.8795,3354046231.3170733,3354046231.3170733,3354046231.3170733,56393099733.09332,54144123535.75665,58642075930.42999,3898689,2904141.0,4893237.0,177973,165722.0,190224.0,4503620.470588235,4503620.470588235,4503620.470588235,172587.52941176473,172587.52941176473,172587.52941176473,977996,977996.0,977996.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,44770676395.45955,43688588474.91886,45852764316.00023,0,323274791283.8995,298653247520.2308,347896335047.5682,1908540053.4146342,1908540053.4146342,1908540053.4146342,51092250706.33168,50195509923.745384,51988991488.91797,1554534,1157975.0,1951093.0,73331,68283.0,78379.0,2591472.3529411764,2591472.3529411764,2591472.3529411764,93887.64705882354,93887.64705882354,93887.64705882354,532030,532030.0,532030.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,33823082053.910778,32471377397.2658,35174786710.555756,0,399992843123.9357,369498141518.2495,430487544729.622,2168329857.0731707,2168329857.0731707,2168329857.0731707,51968133213.154274,50847957422.79919,53088309003.50936,1941869,1446502.0,2437236.0,90698,84454.0,96942.0,2935756.470588235,2935756.470588235,2935756.470588235,107937.52941176471,107937.52941176471,107937.52941176471,611646,611646.0,611646.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,46340191324.917694,45414512109.27437,47265870540.56102,0,278641872954.9604,257436679019.31323,299847066890.60754,1749098695.7560978,1749098695.7560978,1749098695.7560978,50584146817.267944,49817024027.610435,51351269606.925446,1329839,990600.0,1669078.0,63226,58874.0,67578.0,2379915.411764706,2379915.411764706,2379915.411764706,85303.58823529413,85303.58823529413,85303.58823529413,483387,483387.0,483387.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-Lockdown,53376697115.2273,52484709076.82347,54268685153.631134,0,269009349763.6685,248540385387.7013,289478314139.6357,1713573426.292683,1713573426.292683,1713573426.292683,50474692879.51965,49735490420.613914,51213895338.425385,1281436,954544.0,1608328.0,61045,56843.0,65247.0,2332748.588235294,2332748.588235294,2332748.588235294,83395.41176470589,83395.41176470589,83395.41176470589,472574,472574.0,472574.0
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,31439530254.950653,25526448958.347675,37352611551.553635,0,1700081588086.6333,1570114383038.1934,1830048793135.0732,6674671849.463415,6674671849.463415,6674671849.463415,66786244425.94246,61885994595.26082,71686494256.62408,8494772,6327771.0,10661773.0,385026,358522.0,411530.0,8921944.470588235,8921944.470588235,8921944.470588235,349518.52941176476,349518.52941176476,349518.52941176476,1980605,1980605.0,1980605.0
