country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered,people_vaccinated,people_fully_vaccinated,daily_vaccinations
US,Louisiana,2020-01-22,-54,0,0,,,,,,,,,
US,Louisiana,2020-01-23,-53,0,0,,,,,,,,,
US,Louisiana,2020-01-24,-52,0,0,,,,,,,,,
US,Louisiana,2020-01-25,-51,0,0,,,,,,,,,
US,Louisiana,2020-01-26,-50,0,0,,,,,,,,,
US,Louisiana,2020-01-27,-49,0,0,,,,,,,,,
US,Louisiana,2020-01-28,-48,0,0,,,,,,,,,
US,Louisiana,2020-01-29,-47,0,0,,,,,,,,,
US,Louisiana,2020-01-30,-46,0,0,,,,,,,,,
US,Louisiana,2020-01-31,-45,0,0,,,,,,,,,
US,Louisiana,2020-02-01,-44,0,0,,,,,,,,,
US,Louisiana,2020-02-02,-43,0,0,,,,,,,,,
US,Louisiana,2020-02-03,-42,0,0,,,,,,,,,
US,Louisiana,2020-02-04,-41,0,0,,,,,,,,,
US,Louisiana,2020-02-05,-40,0,0,,,,,,,,,
US,Louisiana,2020-02-06,-39,0,0,,,,,,,,,
US,Louisiana,2020-02-07,-38,0,0,,,,,,,,,
US,Louisiana,2020-02-08,-37,0,0,,,,,,,,,
US,Louisiana,2020-02-09,-36,0,0,,,,,,,,,
US,Louisiana,2020-02-10,-35,0,0,,,,,,,,,
US,Louisiana,2020-02-11,-34,0,0,,,,,,,,,
US,Louisiana,2020-02-12,-33,0,0,,,,,,,,,
US,Louisiana,2020-02-13,-32,0,0,,,,,,,,,
US,Louisiana,2020-02-14,-31,0,0,,,,,,,,,
US,Louisiana,2020-02-15,-30,0,0,,,,,,,,,
US,Louisiana,2020-02-16,-29,0,0,,,,,,,,,
US,Louisiana,2020-02-17,-28,0,0,,,,,,,,,
US,Louisiana,2020-02-18,-27,0,0,,,,,,,,,
US,Louisiana,2020-02-19,-26,0,0,,,,,,,,,
US,Louisiana,2020-02-20,-25,0,0,,,,,,,,,
US,Louisiana,2020-02-21,-24,0,0,,,,,,,,,
US,Louisiana,2020-02-22,-23,0,0,,,,,,,,,
US,Louisiana,2020-02-23,-22,0,0,,,,,,,,,
US,Louisiana,2020-02-24,-21,0,0,,,,,,,,,
US,Louisiana,2020-02-25,-20,0,0,,,,,,,,,
US,Louisiana,2020-02-26,-19,0,0,,,,,,,,,
US,Louisiana,2020-02-27,-18,0,0,,,,,,,,,
US,Louisiana,2020-02-28,-17,0,0,,,,,,,,,
US,Louisiana,2020-02-29,-16,0,0,,,,,,,,,
US,Louisiana,2020-03-01,-15,0,0,,,,,,,,,
US,Louisiana,2020-03-02,-14,0,0,,,,,,,,,
US,Louisiana,2020-03-03,-13,0,0,,,,,,,,,
US,Louisiana,2020-03-04,-12,0,0,,,,,,,,,
US,Louisiana,2020-03-05,-11,0,0,,,,,,,,,
US,Louisiana,2020-03-06,-10,0,0,,,,,,,,,
US,Louisiana,2020-03-07,-9,0,0,,,,,,,,,
US,Louisiana,2020-03-08,-8,0,0,,,,,,,,,
US,Louisiana,2020-03-09,-7,0,0,,,,,,,,,
US,Louisiana,2020-03-10,-6,0,0,,,,,,,,,
US,Louisiana,2020-03-11,-5,5,0,,,,,,,,,
US,Louisiana,2020-03-12,-4,19,0,,,,,,,,,
US,Louisiana,2020-03-13,-3,29,0,,,,,,,,,
US,Louisiana,2020-03-14,-2,77,1,,,,,,,,,
US,Louisiana,2020-03-15,-1,87,2,,,,,,,,,
US,Louisiana,2020-03-16,0,115,3,,,,,,,,,
US,Louisiana,2020-03-17,1,196,4,,,,,,,,,
US,Louisiana,2020-03-18,2,257,6,,,,,,,,,
US,Louisiana,2020-03-19,3,392,10,,,,,,,,,
US,Louisiana,2020-03-20,4,537,14,,,,,,,,,
US,Louisiana,2020-03-21,5,763,20,,,,,,,,,
US,Louisiana,2020-03-22,6,837,20,,,,,,,,,
US,Louisiana,2020-03-23,7,1172,35,,,,,,,,,
US,Louisiana,2020-03-24,8,1388,46,,,,,,,,,
US,Louisiana,2020-03-25,9,1795,65,,,,,,,,,
US,Louisiana,2020-03-26,10,2304,83,,,,,,,,,
US,Louisiana,2020-03-27,11,2744,119,,,,,,,,,
US,Louisiana,2020-03-28,12,3315,137,,,,,,,,,
US,Louisiana,2020-03-29,13,3540,151,,,,,,,,,
