country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered,people_vaccinated,people_fully_vaccinated,daily_vaccinations
China,Jilin,2020-01-22,-84,0,0,,,,,,,,,
China,Jilin,2020-01-23,-83,1,0,,,,,,,,,
China,Jilin,2020-01-24,-82,3,0,,,,,,,,,
China,Jilin,2020-01-25,-81,4,0,,,,,,,,,
China,Jilin,2020-01-26,-80,4,0,,,,,,,,,
China,Jilin,2020-01-27,-79,6,0,,,,,,,,,
China,Jilin,2020-01-28,-78,8,0,,,,,,,,,
China,Jilin,2020-01-29,-77,9,0,,,,,,,,,
China,Jilin,2020-01-30,-76,14,0,,,,,,,,,
China,Jilin,2020-01-31,-75,14,0,,,,,,,,,
China,Jilin,2020-02-01,-74,17,0,,,,,,,,,
China,Jilin,2020-02-02,-73,23,0,,,,,,,,,
China,Jilin,2020-02-03,-72,31,0,,,,,,,,,
China,Jilin,2020-02-04,-71,42,0,,,,,,,,,
China,Jilin,2020-02-05,-70,54,0,,,,,,,,,
China,Jilin,2020-02-06,-69,59,0,,,,,,,,,
China,Jilin,2020-02-07,-68,65,1,,,,,,,,,
China,Jilin,2020-02-08,-67,69,1,,,,,,,,,
China,Jilin,2020-02-09,-66,78,1,,,,,,,,,
China,Jilin,2020-02-10,-65,80,1,,,,,,,,,
China,Jilin,2020-02-11,-64,81,1,,,,,,,,,
China,Jilin,2020-02-12,-63,83,1,,,,,,,,,
China,Jilin,2020-02-13,-62,84,1,,,,,,,,,
China,Jilin,2020-02-14,-61,86,1,,,,,,,,,
China,Jilin,2020-02-15,-60,88,1,,,,,,,,,
China,Jilin,2020-02-16,-59,89,1,,,,,,,,,
China,Jilin,2020-02-17,-58,89,1,,,,,,,,,
China,Jilin,2020-02-18,-57,89,1,,,,,,,,,
China,Jilin,2020-02-19,-56,90,1,,,,,,,,,
China,Jilin,2020-02-20,-55,91,1,,,,,,,,,
China,Jilin,2020-02-21,-54,91,1,,,,,,,,,
China,Jilin,2020-02-22,-53,91,1,,,,,,,,,
China,Jilin,2020-02-23,-52,91,1,,,,,,,,,
China,Jilin,2020-02-24,-51,93,1,,,,,,,,,
China,Jilin,2020-02-25,-50,93,1,,,,,,,,,
China,Jilin,2020-02-26,-49,93,1,,,,,,,,,
China,Jilin,2020-02-27,-48,93,1,,,,,,,,,
China,Jilin,2020-02-28,-47,93,1,,,,,,,,,
China,Jilin,2020-02-29,-46,93,1,,,,,,,,,
China,Jilin,2020-03-01,-45,93,1,,,,,,,,,
China,Jilin,2020-03-02,-44,93,1,,,,,,,,,
China,Jilin,2020-03-03,-43,93,1,,,,,,,,,
China,Jilin,2020-03-04,-42,93,1,,,,,,,,,
China,Jilin,2020-03-05,-41,93,1,,,,,,,,,
China,Jilin,2020-03-06,-40,93,1,,,,,,,,,
China,Jilin,2020-03-07,-39,93,1,,,,,,,,,
China,Jilin,2020-03-08,-38,93,1,,,,,,,,,
China,Jilin,2020-03-09,-37,93,1,,,,,,,,,
China,Jilin,2020-03-10,-36,93,1,,,,,,,,,
China,Jilin,2020-03-11,-35,93,1,,,,,,,,,
China,Jilin,2020-03-12,-34,93,1,,,,,,,,,
China,Jilin,2020-03-13,-33,93,1,,,,,,,,,
China,Jilin,2020-03-14,-32,93,1,,,,,,,,,
China,Jilin,2020-03-15,-31,93,1,,,,,,,,,
China,Jilin,2020-03-16,-30,93,1,,,,,,,,,
China,Jilin,2020-03-17,-29,93,1,,,,,,,,,
China,Jilin,2020-03-18,-28,93,1,,,,,,,,,
China,Jilin,2020-03-19,-27,93,1,,,,,,,,,
China,Jilin,2020-03-20,-26,93,1,,,,,,,,,
China,Jilin,2020-03-21,-25,93,1,,,,,,,,,
China,Jilin,2020-03-22,-24,93,1,,,,,,,,,
China,Jilin,2020-03-23,-23,93,1,,,,,,,,,
China,Jilin,2020-03-24,-22,93,1,,,,,,,,,
China,Jilin,2020-03-25,-21,94,1,,,,,,,,,
China,Jilin,2020-03-26,-20,95,1,,,,,,,,,
China,Jilin,2020-03-27,-19,95,1,,,,,,,,,
China,Jilin,2020-03-28,-18,97,1,,,,,,,,,
China,Jilin,2020-03-29,-17,98,1,,,,,,,,,
China,Jilin,2020-03-30,-16,98,1,,,,,,,,,
China,Jilin,2020-03-31,-15,98,1,,,,,,,,,
China,Jilin,2020-04-01,-14,98,1,,,,,,,,,
China,Jilin,2020-04-02,-13,98,1,,,,,,,,,
China,Jilin,2020-04-03,-12,98,1,,,,,,,,,
China,Jilin,2020-04-04,-11,98,1,,,,,,,,,
