country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered,people_vaccinated,people_fully_vaccinated,daily_vaccinations
Iceland,,2020-01-22,-50,0,0,,,,,,,,,
Iceland,,2020-01-23,-49,0,0,,,,,,,,,
Iceland,,2020-01-24,-48,0,0,,,,,,,,,
Iceland,,2020-01-25,-47,0,0,,,,,,,,,
Iceland,,2020-01-26,-46,0,0,,,,,,,,,
Iceland,,2020-01-27,-45,0,0,,,,,,,,,
Iceland,,2020-01-28,-44,0,0,,,,,,,,,
Iceland,,2020-01-29,-43,0,0,,,,,,,,,
Iceland,,2020-01-30,-42,0,0,,,,,,,,,
Iceland,,2020-01-31,-41,0,0,,,,,,,,,
Iceland,,2020-02-01,-40,0,0,,,,,,,,,
Iceland,,2020-02-02,-39,0,0,,,,,,,,,
Iceland,,2020-02-03,-38,0,0,,,,,,,,,
Iceland,,2020-02-04,-37,0,0,,,,,,,,,
Iceland,,2020-02-05,-36,0,0,,,,,,,,,
Iceland,,2020-02-06,-35,0,0,,,,,,,,,
Iceland,,2020-02-07,-34,0,0,,,,,,,,,
Iceland,,2020-02-08,-33,0,0,,,,,,,,,
Iceland,,2020-02-09,-32,0,0,,,,,,,,,
Iceland,,2020-02-10,-31,0,0,,,,,,,,,
Iceland,,2020-02-11,-30,0,0,,,,,,,,,
Iceland,,2020-02-12,-29,0,0,,,,,,,,,
Iceland,,2020-02-13,-28,0,0,,,,,,,,,
Iceland,,2020-02-14,-27,0,0,,,,,,,,,
Iceland,,2020-02-15,-26,0,0,,,,,,,,,
Iceland,,2020-02-16,-25,0,0,,,,,,,,,
Iceland,,2020-02-17,-24,0,0,,,,,,,,,
Iceland,,2020-02-18,-23,0,0,,,,,,,,,
Iceland,,2020-02-19,-22,0,0,,,,,,,,,
Iceland,,2020-02-20,-21,0,0,,,,,,,,,
Iceland,,2020-02-21,-20,0,0,,,,,,,,,
Iceland,,2020-02-22,-19,0,0,,,,,,,,,
Iceland,,2020-02-23,-18,0,0,,,,,,,,,
Iceland,,2020-02-24,-17,0,0,,,,,,,,,
Iceland,,2020-02-25,-16,0,0,,,,,,,,,
Iceland,,2020-02-26,-15,0,0,,,,,,,,,
Iceland,,2020-02-27,-14,0,0,,,,,,,,,
Iceland,,2020-02-28,-13,1,0,,,,,,,,,
Iceland,,2020-02-29,-12,1,0,,,,,,,,,
Iceland,,2020-03-01,-11,3,0,,,,,,,,,
Iceland,,2020-03-02,-10,6,0,,,,,,,,,
Iceland,,2020-03-03,-9,11,0,,,,,,,,,
Iceland,,2020-03-04,-8,26,0,,,,,,,,,
Iceland,,2020-03-05,-7,34,0,,,,,,,,,
Iceland,,2020-03-06,-6,43,0,,,,,,,,,
Iceland,,2020-03-07,-5,50,0,,,,,,,,,
Iceland,,2020-03-08,-4,50,0,,,,,,,,,
Iceland,,2020-03-09,-3,58,0,,,,,,,,,
Iceland,,2020-03-10,-2,69,0,,,,,,,,,
Iceland,,2020-03-11,-1,85,0,,,,,,,,,
Iceland,,2020-03-12,0,103,0,,,,,,,,,
Iceland,,2020-03-13,1,134,0,,,,,,,,,
Iceland,,2020-03-14,2,156,0,,,,,,,,,
Iceland,,2020-03-15,3,171,5,,,,,,,,,
