country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered,people_vaccinated,people_fully_vaccinated,daily_vaccinations
Slovakia,,2020-01-22,-57,0,0,,,,,,,,,
Slovakia,,2020-01-23,-56,0,0,,,,,,,,,
Slovakia,,2020-01-24,-55,0,0,,,,,,,,,
Slovakia,,2020-01-25,-54,0,0,,,,,,,,,
Slovakia,,2020-01-26,-53,0,0,,,,,,,,,
Slovakia,,2020-01-27,-52,0,0,,,,,,,,,
Slovakia,,2020-01-28,-51,0,0,,,,,,,,,
Slovakia,,2020-01-29,-50,0,0,,,,,,,,,
Slovakia,,2020-01-30,-49,0,0,,,,,,,,,
Slovakia,,2020-01-31,-48,0,0,,,,,,,,,
Slovakia,,2020-02-01,-47,0,0,,,,,,,,,
Slovakia,,2020-02-02,-46,0,0,,,,,,,,,
Slovakia,,2020-02-03,-45,0,0,,,,,,,,,
Slovakia,,2020-02-04,-44,0,0,,,,,,,,,
Slovakia,,2020-02-05,-43,0,0,,,,,,,,,
Slovakia,,2020-02-06,-42,0,0,,,,,,,,,
Slovakia,,2020-02-07,-41,0,0,,,,,,,,,
Slovakia,,2020-02-08,-40,0,0,,,,,,,,,
Slovakia,,2020-02-09,-39,0,0,,,,,,,,,
Slovakia,,2020-02-10,-38,0,0,,,,,,,,,
Slovakia,,2020-02-11,-37,0,0,,,,,,,,,
Slovakia,,2020-02-12,-36,0,0,,,,,,,,,
Slovakia,,2020-02-13,-35,0,0,,,,,,,,,
Slovakia,,2020-02-14,-34,0,0,,,,,,,,,
Slovakia,,2020-02-15,-33,0,0,,,,,,,,,
Slovakia,,2020-02-16,-32,0,0,,,,,,,,,
Slovakia,,2020-02-17,-31,0,0,,,,,,,,,
Slovakia,,2020-02-18,-30,0,0,,,,,,,,,
Slovakia,,2020-02-19,-29,0,0,,,,,,,,,
Slovakia,,2020-02-20,-28,0,0,,,,,,,,,
Slovakia,,2020-02-21,-27,0,0,,,,,,,,,
Slovakia,,2020-02-22,-26,0,0,,,,,,,,,
Slovakia,,2020-02-23,-25,0,0,,,,,,,,,
Slovakia,,2020-02-24,-24,0,0,,,,,,,,,
Slovakia,,2020-02-25,-23,0,0,,,,,,,,,
Slovakia,,2020-02-26,-22,0,0,,,,,,,,,
Slovakia,,2020-02-27,-21,0,0,,,,,,,,,
Slovakia,,2020-02-28,-20,0,0,,,,,,,,,
Slovakia,,2020-02-29,-19,0,0,,,,,,,,,
Slovakia,,2020-03-01,-18,0,0,,,,,,,,,
Slovakia,,2020-03-02,-17,0,0,,,,,,,,,
Slovakia,,2020-03-03,-16,0,0,,,,,,,,,
Slovakia,,2020-03-04,-15,0,0,,,,,,,,,
Slovakia,,2020-03-05,-14,0,0,,,,,,,,,
Slovakia,,2020-03-06,-13,1,0,,1.0,,,,,,,
Slovakia,,2020-03-07,-12,1,0,,2.0,,,,,,,
Slovakia,,2020-03-08,-11,3,0,,5.0,,2.0,,,,,
Slovakia,,2020-03-09,-10,5,0,,5.0,,2.0,,,,,
Slovakia,,2020-03-10,-9,7,0,,7.0,,2.0,,,,,
Slovakia,,2020-03-11,-8,7,0,,7.0,,2.0,,,,,
Slovakia,,2020-03-12,-7,10,0,,8.0,,3.0,,,,,
Slovakia,,2020-03-13,-6,21,0,,11.0,,2.0,,,,,
Slovakia,,2020-03-14,-5,32,0,,14.0,,2.0,,,,,
Slovakia,,2020-03-15,-4,44,0,,21.0,,2.0,,,,,
Slovakia,,2020-03-16,-3,61,0,,26.0,,2.0,,,,,
Slovakia,,2020-03-17,-2,72,0,,25.0,,2.0,,,,,
Slovakia,,2020-03-18,-1,96,1,,26.0,,2.0,,,,,
Slovakia,,2020-03-19,0,104,1,,26.0,,2.0,,,,,
Slovakia,,2020-03-20,1,123,1,,27.0,,2.0,,,,,
Slovakia,,2020-03-21,2,137,1,,29.0,,2.0,,,,,
Slovakia,,2020-03-22,3,178,0,,36.0,,2.0,,,,,
Slovakia,,2020-03-23,4,185,0,,31.0,,1.0,,,,,
Slovakia,,2020-03-24,5,204,0,,28.0,,1.0,,,,,
Slovakia,,2020-03-25,6,216,0,,27.0,,2.0,,,,,
Slovakia,,2020-03-26,7,226,0,,26.0,,2.0,,,,,
Slovakia,,2020-03-27,8,269,0,,33.0,,3.0,,,,,
Slovakia,,2020-03-28,9,292,0,,34.0,,3.0,,,,,
Slovakia,,2020-03-29,10,314,0,,35.0,,3.0,,,,,
Slovakia,,2020-03-30,11,336,0,,33.0,,3.0,,,,,
Slovakia,,2020-03-31,12,363,0,,31.0,,3.0,,,,,
Slovakia,,2020-04-01,13,400,1,,34.0,,4.0,,,,,
Slovakia,,2020-04-02,14,426,1,,39.0,,4.0,,,,,
Slovakia,,2020-04-03,15,450,1,,35.0,,4.0,,,,,
Slovakia,,2020-04-04,16,471,1,,38.0,,5.0,,,,,
Slovakia,,2020-04-05,17,485,1,,37.0,,5.0,,,,,
Slovakia,,2020-04-06,18,534,2,,38.0,,5.0,,,,,
Slovakia,,2020-04-07,19,581,2,,43.0,,7.0,,,,,
Slovakia,,2020-04-08,20,682,2,,6.0,,7.0,,,,,
Slovakia,,2020-04-09,21,701,2,,44.0,,5.0,,,,,
Slovakia,,2020-04-10,22,715,2,,47.0,,5.0,,,,,
Slovakia,,2020-04-11,23,728,2,,50.0,,7.0,,,,,
Slovakia,,2020-04-12,24,742,2,,52.0,,7.0,,,,,
Slovakia,,2020-04-13,25,769,2,,58.0,,8.0,,,,,
Slovakia,,2020-04-14,26,835,2,,60.0,,6.0,,,,,
Slovakia,,2020-04-15,27,863,6,,62.0,,5.0,,,,,
Slovakia,,2020-04-16,28,977,8,,65.0,,7.0,,,,,
Slovakia,,2020-04-17,29,1049,9,,65.0,,7.0,,,,,
Slovakia,,2020-04-18,30,1089,11,,3.0,,7.0,,,,,
Slovakia,,2020-04-19,31,1161,12,,67.0,,7.0,,,,,
Slovakia,,2020-04-20,32,1173,13,,60.0,,7.0,,,,,
Slovakia,,2020-04-21,33,1199,14,,58.0,,8.0,,,,,
Slovakia,,2020-04-22,34,1244,14,,55.0,,8.0,,,,,
Slovakia,,2020-04-23,35,1325,15,,60.0,,9.0,,,,,
