country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered,people_vaccinated,people_fully_vaccinated,daily_vaccinations
China,Inner Mongolia,2020-01-22,-69,0,0,,,,,,,,,
China,Inner Mongolia,2020-01-23,-68,0,0,,,,,,,,,
China,Inner Mongolia,2020-01-24,-67,1,0,,,,,,,,,
China,Inner Mongolia,2020-01-25,-66,7,0,,,,,,,,,
China,Inner Mongolia,2020-01-26,-65,7,0,,,,,,,,,
China,Inner Mongolia,2020-01-27,-64,11,0,,,,,,,,,
China,Inner Mongolia,2020-01-28,-63,15,0,,,,,,,,,
China,Inner Mongolia,2020-01-29,-62,16,0,,,,,,,,,
China,Inner Mongolia,2020-01-30,-61,19,0,,,,,,,,,
China,Inner Mongolia,2020-01-31,-60,20,0,,,,,,,,,
China,Inner Mongolia,2020-02-01,-59,23,0,,,,,,,,,
China,Inner Mongolia,2020-02-02,-58,27,0,,,,,,,,,
China,Inner Mongolia,2020-02-03,-57,34,0,,,,,,,,,
China,Inner Mongolia,2020-02-04,-56,35,0,,,,,,,,,
China,Inner Mongolia,2020-02-05,-55,42,0,,,,,,,,,
China,Inner Mongolia,2020-02-06,-54,46,0,,,,,,,,,
China,Inner Mongolia,2020-02-07,-53,50,0,,,,,,,,,
China,Inner Mongolia,2020-02-08,-52,52,0,,,,,,,,,
China,Inner Mongolia,2020-02-09,-51,54,0,,,,,,,,,
China,Inner Mongolia,2020-02-10,-50,58,0,,,,,,,,,
China,Inner Mongolia,2020-02-11,-49,58,0,,,,,,,,,
China,Inner Mongolia,2020-02-12,-48,60,0,,,,,,,,,
China,Inner Mongolia,2020-02-13,-47,61,0,,,,,,,,,
China,Inner Mongolia,2020-02-14,-46,65,0,,,,,,,,,
China,Inner Mongolia,2020-02-15,-45,68,0,,,,,,,,,
China,Inner Mongolia,2020-02-16,-44,70,0,,,,,,,,,
China,Inner Mongolia,2020-02-17,-43,72,0,,,,,,,,,
China,Inner Mongolia,2020-02-18,-42,73,0,,,,,,,,,
China,Inner Mongolia,2020-02-19,-41,75,0,,,,,,,,,
China,Inner Mongolia,2020-02-20,-40,75,0,,,,,,,,,
China,Inner Mongolia,2020-02-21,-39,75,0,,,,,,,,,
China,Inner Mongolia,2020-02-22,-38,75,0,,,,,,,,,
China,Inner Mongolia,2020-02-23,-37,75,0,,,,,,,,,
China,Inner Mongolia,2020-02-24,-36,75,0,,,,,,,,,
China,Inner Mongolia,2020-02-25,-35,75,0,,,,,,,,,
China,Inner Mongolia,2020-02-26,-34,75,0,,,,,,,,,
China,Inner Mongolia,2020-02-27,-33,75,0,,,,,,,,,
China,Inner Mongolia,2020-02-28,-32,75,0,,,,,,,,,
China,Inner Mongolia,2020-02-29,-31,75,0,,,,,,,,,
China,Inner Mongolia,2020-03-01,-30,75,0,,,,,,,,,
China,Inner Mongolia,2020-03-02,-29,75,0,,,,,,,,,
China,Inner Mongolia,2020-03-03,-28,75,1,,,,,,,,,
China,Inner Mongolia,2020-03-04,-27,75,1,,,,,,,,,
China,Inner Mongolia,2020-03-05,-26,75,1,,,,,,,,,
China,Inner Mongolia,2020-03-06,-25,75,1,,,,,,,,,
China,Inner Mongolia,2020-03-07,-24,75,1,,,,,,,,,
China,Inner Mongolia,2020-03-08,-23,75,1,,,,,,,,,
China,Inner Mongolia,2020-03-09,-22,75,1,,,,,,,,,
China,Inner Mongolia,2020-03-10,-21,75,1,,,,,,,,,
China,Inner Mongolia,2020-03-11,-20,75,1,,,,,,,,,
China,Inner Mongolia,2020-03-12,-19,75,1,,,,,,,,,
China,Inner Mongolia,2020-03-13,-18,75,1,,,,,,,,,
China,Inner Mongolia,2020-03-14,-17,75,1,,,,,,,,,
China,Inner Mongolia,2020-03-15,-16,75,1,,,,,,,,,
China,Inner Mongolia,2020-03-16,-15,75,1,,,,,,,,,
China,Inner Mongolia,2020-03-17,-14,75,1,,,,,,,,,
China,Inner Mongolia,2020-03-18,-13,75,1,,,,,,,,,
China,Inner Mongolia,2020-03-19,-12,75,1,,,,,,,,,
China,Inner Mongolia,2020-03-20,-11,75,1,,,,,,,,,
China,Inner Mongolia,2020-03-21,-10,75,1,,,,,,,,,
China,Inner Mongolia,2020-03-22,-9,75,1,,,,,,,,,
China,Inner Mongolia,2020-03-23,-8,75,1,,,,,,,,,
China,Inner Mongolia,2020-03-24,-7,75,1,,,,,,,,,
China,Inner Mongolia,2020-03-25,-6,77,1,,,,,,,,,
China,Inner Mongolia,2020-03-26,-5,89,1,,,,,,,,,
China,Inner Mongolia,2020-03-27,-4,92,1,,,,,,,,,
China,Inner Mongolia,2020-03-28,-3,94,1,,,,,,,,,
China,Inner Mongolia,2020-03-29,-2,95,1,,,,,,,,,
China,Inner Mongolia,2020-03-30,-1,97,1,,,,,,,,,
China,Inner Mongolia,2020-03-31,0,107,1,,,,,,,,,
China,Inner Mongolia,2020-04-01,1,111,1,,,,,,,,,
China,Inner Mongolia,2020-04-02,2,117,1,,,,,,,,,
China,Inner Mongolia,2020-04-03,3,117,1,,,,,,,,,
China,Inner Mongolia,2020-04-04,4,117,1,,,,,,,,,
China,Inner Mongolia,2020-04-05,5,117,1,,,,,,,,,
China,Inner Mongolia,2020-04-06,6,118,1,,,,,,,,,
China,Inner Mongolia,2020-04-07,7,121,1,,,,,,,,,
China,Inner Mongolia,2020-04-08,8,124,1,,,,,,,,,
