country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered,people_vaccinated,people_fully_vaccinated,daily_vaccinations
Netherlands,,2020-01-22,-43,0,0,,,,,,,,,
Netherlands,,2020-01-23,-42,0,0,,,,,,,,,
Netherlands,,2020-01-24,-41,0,0,,,,,,,,,
Netherlands,,2020-01-25,-40,0,0,,,,,,,,,
Netherlands,,2020-01-26,-39,0,0,,,,,,,,,
Netherlands,,2020-01-27,-38,0,0,,,,,,,,,
Netherlands,,2020-01-28,-37,0,0,,,,,,,,,
Netherlands,,2020-01-29,-36,0,0,,,,,,,,,
Netherlands,,2020-01-30,-35,0,0,,,,,,,,,
Netherlands,,2020-01-31,-34,0,0,,,,,,,,,
Netherlands,,2020-02-01,-33,0,0,,,,,,,,,
Netherlands,,2020-02-02,-32,0,0,,,,,,,,,
Netherlands,,2020-02-03,-31,0,0,,,,,,,,,
Netherlands,,2020-02-04,-30,0,0,,,,,,,,,
Netherlands,,2020-02-05,-29,0,0,,,,,,,,,
Netherlands,,2020-02-06,-28,0,0,,,,,,,,,
Netherlands,,2020-02-07,-27,0,0,,,,,,,,,
Netherlands,,2020-02-08,-26,0,0,,,,,,,,,
Netherlands,,2020-02-09,-25,0,0,,,,,,,,,
Netherlands,,2020-02-10,-24,0,0,,,,,,,,,
Netherlands,,2020-02-11,-23,0,0,,,,,,,,,
Netherlands,,2020-02-12,-22,0,0,,,,,,,,,
Netherlands,,2020-02-13,-21,0,0,,,,,,,,,
Netherlands,,2020-02-14,-20,0,0,,,,,,,,,
Netherlands,,2020-02-15,-19,0,0,,,,,,,,,
Netherlands,,2020-02-16,-18,0,0,,,,,,,,,
Netherlands,,2020-02-17,-17,0,0,,,,,,,,,
Netherlands,,2020-02-18,-16,0,0,,,,,,,,,
Netherlands,,2020-02-19,-15,0,0,,,,,,,,,
Netherlands,,2020-02-20,-14,0,0,,,,,,,,,
Netherlands,,2020-02-21,-13,0,0,,,,,,,,,
Netherlands,,2020-02-22,-12,0,0,,,,,,,,,
Netherlands,,2020-02-23,-11,0,0,,,,,,,,,
Netherlands,,2020-02-24,-10,0,0,,,,,,,,,
Netherlands,,2020-02-25,-9,0,0,,,,,,,,,
Netherlands,,2020-02-26,-8,0,0,,,,,,,,,
Netherlands,,2020-02-27,-7,1,0,,,,,,,,,
Netherlands,,2020-02-28,-6,6,0,,,,,,,,,
Netherlands,,2020-02-29,-5,10,0,,,,,,,,,
Netherlands,,2020-03-01,-4,18,0,,,,,,,,,
Netherlands,,2020-03-02,-3,24,0,,,,,,,,,
Netherlands,,2020-03-03,-2,38,0,,,,,,,,,
Netherlands,,2020-03-04,-1,82,0,,,,,,,,,
Netherlands,,2020-03-05,0,128,0,,,,,,,,,
Netherlands,,2020-03-06,1,188,1,,,,,,,,,
Netherlands,,2020-03-07,2,265,1,,,,,,,,,
Netherlands,,2020-03-08,3,321,3,,,,,,,,,
Netherlands,,2020-03-09,4,382,3,,,,,,,,,
Netherlands,,2020-03-10,5,503,4,,,,,,,,,
Netherlands,,2020-03-11,6,603,5,,,,,,,,,
Netherlands,,2020-03-12,7,804,5,,,,,,,,,
Netherlands,,2020-03-13,8,959,10,,,,,,,,,
Netherlands,,2020-03-14,9,1135,12,,,,,,,,,
Netherlands,,2020-03-15,10,1413,20,,,,,,,,,
Netherlands,,2020-03-16,11,1705,24,,,,,,,,,
Netherlands,,2020-03-17,12,2051,43,,,,,,,,,
Netherlands,,2020-03-18,13,2460,58,,,,,,,,,
Netherlands,,2020-03-19,14,2994,76,,,,,,,,,
Netherlands,,2020-03-20,15,3631,106,,,,,,,,,
Netherlands,,2020-03-21,16,4204,136,,,,,,,,,
Netherlands,,2020-03-22,17,4749,179,,,,,,,,,
Netherlands,,2020-03-23,18,5560,213,,,,,,,,,
Netherlands,,2020-03-24,19,6412,276,,,,,,,,,
Netherlands,,2020-03-25,20,7431,356,,,,,,,,,
Netherlands,,2020-03-26,21,8603,434,,,,,,,,,
Netherlands,,2020-03-27,22,9762,546,,,,,,,,,
Netherlands,,2020-03-28,23,10866,639,,,,,,,,,
Netherlands,,2020-03-29,24,11750,771,,,,,,,,,
Netherlands,,2020-03-30,25,12595,864,,,,,,,,,
Netherlands,,2020-03-31,26,13614,1039,,,,,,,,,
Netherlands,,2020-04-01,27,14697,1173,,,,,,,,,
Netherlands,,2020-04-02,28,15723,1339,,,,,,,,,
Netherlands,,2020-04-03,29,16627,1487,,,,,,,,,
Netherlands,,2020-04-04,30,17851,1651,,,,,,,,,
Netherlands,,2020-04-05,31,18803,1766,,,,,,,,,
Netherlands,,2020-04-06,32,19580,1867,,,,,,,,,
Netherlands,,2020-04-07,33,20549,2101,,,,,,,,,
Netherlands,,2020-04-08,34,21762,2248,,,,,,,,,
Netherlands,,2020-04-09,35,23097,2396,,,,,,,,,
Netherlands,,2020-04-10,36,24413,2511,,,,,,,,,
Netherlands,,2020-04-11,37,25587,2643,,,,,,,,,
Netherlands,,2020-04-12,38,26551,2737,,,,,,,,,
Netherlands,,2020-04-13,39,27419,2823,,,,,,,,,
Netherlands,,2020-04-14,40,28153,2945,,,,,,,,,
Netherlands,,2020-04-15,41,29214,3134,,,,,,,,,
Netherlands,,2020-04-16,42,30449,3315,,,,,,,,,
Netherlands,,2020-04-17,43,31589,3459,,,,,,,,,
Netherlands,,2020-04-18,44,32655,3601,,,,,,,,,
Netherlands,,2020-04-19,45,33405,3684,,,,,,,,,
Netherlands,,2020-04-20,46,34134,3751,,,,,,,,,
Netherlands,,2020-04-21,47,34842,3916,,,,,,,,,
Netherlands,,2020-04-22,48,35729,4054,,,,,,,,,
Netherlands,,2020-04-23,49,36535,4177,,,,,,,,,
Netherlands,,2020-04-24,50,37190,4289,,,,,,,,,
Netherlands,,2020-04-25,51,37845,4409,,,,,,,,,
Netherlands,,2020-04-26,52,38245,4475,,,,,,,,,
Netherlands,,2020-04-27,53,38416,4518,,,,,,,,,
Netherlands,,2020-04-28,54,38802,4566,,,,,,,,,
Netherlands,,2020-04-29,55,39316,4711,,,,,,,,,
Netherlands,,2020-04-30,56,39791,4795,,,,,,,,,
Netherlands,,2020-05-01,57,40236,4893,,,,,,,,,
Netherlands,,2020-05-02,58,40571,4987,,,,,,,,,
