policy,policy_vector,st_economic_costs,d_costs,h_costs,mh_costs,num_deaths,num_cases,humanitarian_costs,economic_costs,total_costs
No_Measure-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",27787534606.790504,4302902915.705293,89754776.32941177,20673479129.616093,3836,72462,25066136821.650795,27787534606.790504,52853671428.4413
No_Measure-Restrict_Mass_Gatherings-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings', 'Lockdown']",34740915496.790504,4302902915.705293,89754776.32941177,20673479129.616093,3836,72462,25066136821.650795,34740915496.790504,59807052318.4413
No_Measure-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",20490343712.56255,4090874898.322204,81825008.57352942,20658490327.21609,3553,66170,24831190234.111824,20490343712.56255,45321533946.67438
No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",25554566344.393494,4086929736.278539,81754695.72941177,20658242578.416092,3550,66066,24826927010.42404,25554566344.393494,50381493354.817535
No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",40747854808.981735,4082822481.930874,81655630.04117647,20657920981.416092,3547,65931,24822399093.38814,40747854808.981735,65570253902.36987
No_Measure-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",28408340009.306786,4084259540.905429,81697515.34117648,20658059149.01609,3548,65989,24824016205.262695,28408340009.306786,53232356214.56948
No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",42958398438.98174,4082822481.930874,81655630.04117647,20657920981.416092,3547,65931,24822399093.38814,42958398438.98174,67780797532.36989
No_Measure-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",49911779328.98174,4082822481.930874,81655630.04117647,20657920981.416092,3547,65931,24822399093.38814,49911779328.98174,74734178422.36989
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",8162602195.500044,4132535771.071246,85929021.14705883,20666627922.416092,3699,69586,24885092714.634396,8162602195.500044,33047694910.134438
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",13226337487.75888,4124462439.5439153,85769799.18823528,20666049047.81609,3693,69343,24876281286.54824,13226337487.75888,38102618774.30712
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",28418798526.886566,4111184665.6543646,85491150.21176471,20665165251.61609,3683,68972,24861841067.48222,28418798526.886566,53280639594.36879
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",16079662379.541029,4117721591.31114,85622757.8764706,20665560696.81609,3688,69138,24868905046.0037,16079662379.541029,40948567425.54473
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",30629342156.88657,4111184665.6543646,85491150.21176471,20665165251.61609,3683,68972,24861841067.48222,30629342156.88657,55491183224.36879
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",37582723046.88657,4111184665.6543646,85491150.21176471,20665165251.61609,3683,68972,24861841067.48222,37582723046.88657,62444564114.36879
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",22700887342.562553,4090874898.322204,81825008.57352942,20658490327.21609,3553,66170,24831190234.111824,22700887342.562553,47532077576.67438
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",27765109974.393497,4086929736.278539,81754695.72941177,20658242578.416092,3550,66066,24826927010.42404,27765109974.393497,52592036984.817535
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",42958398438.98174,4082822481.930874,81655630.04117647,20657920981.416092,3547,65931,24822399093.38814,42958398438.98174,67780797532.36989
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",30618883639.30679,4084259540.905429,81697515.34117648,20658059149.01609,3548,65989,24824016205.262695,30618883639.30679,55442899844.56949
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",45168942068.98174,4082822481.930874,81655630.04117647,20657920981.416092,3547,65931,24822399093.38814,45168942068.98174,69991341162.36989
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",52122322958.98174,4082822481.930874,81655630.04117647,20657920981.416092,3547,65931,24822399093.38814,52122322958.98174,76944722052.36989
No_Measure-Lockdown-No_Measure,"['No_Measure', 'Lockdown', 'No_Measure']",29654268232.562553,4090874898.322204,81825008.57352942,20658490327.21609,3553,66170,24831190234.111824,29654268232.562553,54485458466.67438
No_Measure-Lockdown-Restrict_Mass_Gatherings,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings']",34718490864.39349,4086929736.278539,81754695.72941177,20658242578.416092,3550,66066,24826927010.42404,34718490864.39349,59545417874.817535
No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",49911779328.98174,4082822481.930874,81655630.04117647,20657920981.416092,3547,65931,24822399093.38814,49911779328.98174,74734178422.36989
No_Measure-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",37572264529.30679,4084259540.905429,81697515.34117648,20658059149.01609,3548,65989,24824016205.262695,37572264529.30679,62396280734.56949
No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",52122322958.98174,4082822481.930874,81655630.04117647,20657920981.416092,3547,65931,24822399093.38814,52122322958.98174,76944722052.36989
No_Measure-Lockdown-Lockdown,"['No_Measure', 'Lockdown', 'Lockdown']",59075703848.98174,4082822481.930874,81655630.04117647,20657920981.416092,3547,65931,24822399093.38814,59075703848.98174,83898102942.36989
Restrict_Mass_Gatherings-No_Measure-No_Measure,"['Restrict_Mass_Gatherings', 'No_Measure', 'No_Measure']",5266682422.699873,3520205499.184646,69102164.72058824,20638174925.61609,3089,57642,24227482589.521324,5266682422.699873,29494165012.2212
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings']",10329043347.244572,3498744589.3037653,68669197.3764706,20636662228.61609,3073,57007,24204076015.296326,10329043347.244572,34533119362.54089
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",25519863559.611504,3468280480.9689984,68051303.38529412,20634663562.81609,3050,56168,24170995347.170383,25519863559.611504,49690858906.78189
Restrict_Mass_Gatherings-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",13181404078.002771,3482629298.953104,68328627.07058823,20635518772.616093,3061,56527,24186476698.639786,13181404078.002771,37367880776.642555
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",27730407189.611507,3468280480.9689984,68051303.38529412,20634663562.81609,3050,56168,24170995347.170383,27730407189.611507,51901402536.78189
Restrict_Mass_Gatherings-No_Measure-Lockdown,"['Restrict_Mass_Gatherings', 'No_Measure', 'Lockdown']",34683788079.61151,3468280480.9689984,68051303.38529412,20634663562.81609,3050,56168,24170995347.170383,34683788079.61151,58854783426.78189
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'No_Measure']",10318055417.61164,3330429786.905384,64952538.01176471,20629196413.81609,2939,53873,24024578738.73324,10318055417.61164,34342634156.34488
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",15381611901.826036,3320955997.8914986,64756195.78529412,20628496047.01609,2932,53579,24014208240.692883,15381611901.826036,39395820142.51892
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",30573841542.307976,3305065545.2528377,64424992.894117646,20627455025.61609,2920,53142,23996945563.763046,30573841542.307976,54570787106.07102
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",18234768503.684006,3311696589.021613,64570871.56470588,20627893350.416092,2925,53326,24004160811.00241,18234768503.684006,42238929314.68642
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",32784385172.307983,3305065545.2528377,64424992.894117646,20627455025.61609,2920,53142,23996945563.763046,32784385172.307983,56781330736.07103
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Lockdown']",39737766062.30798,3305065545.2528377,64424992.894117646,20627455025.61609,2920,53142,23996945563.763046,39737766062.30798,63734711626.07103
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",25498739668.086803,3136322839.1919017,60640629.073529415,20620310807.81609,2785,50143,23817274276.08152,25498739668.086803,49316013944.16832
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",30563141107.96219,3134911924.1373467,60603671.455882356,20620184551.21609,2784,50090,23815700146.80932,30563141107.96219,54378841254.77151
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",45756671489.31644,3132299245.3882365,60555207.88235295,20620027326.01609,2782,50024,23812881779.28668,45756671489.31644,69569553268.60312
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",33417048002.398792,3133574212.0587916,60570129.488235295,20620091645.416092,2783,50051,23814235986.96312,33417048002.398792,57231283989.36191
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",47967215119.316444,3132299245.3882365,60555207.88235295,20620027326.01609,2782,50024,23812881779.28668,47967215119.316444,71780096898.60312
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",54920596009.316444,3132299245.3882365,60555207.88235295,20620027326.01609,2782,50024,23812881779.28668,54920596009.316444,78733477788.60312
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",13164091252.052736,3214178610.0143166,62356637.2882353,20623755469.01609,2847,51589,23900290716.31864,13164091252.052736,37064381968.371376
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",18228268305.362545,3210165473.7786517,62271493.21470588,20623476751.61609,2844,51472,23895913718.609447,18228268305.362545,42124182023.97199
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",33421430552.507652,3203602404.201876,62147951.76470588,20623069395.416092,2839,51301,23888819751.382675,33421430552.507652,57310250303.89033
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",21081957825.31375,3206235998.086986,62204318.902941175,20623236149.416092,2841,51371,23891676466.40602,21081957825.31375,44973634291.71977
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",35631974182.50765,3203602404.201876,62147951.76470588,20623069395.416092,2839,51301,23888819751.382675,35631974182.50765,59520793933.89033
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",42585355072.50765,3203602404.201876,62147951.76470588,20623069395.416092,2839,51301,23888819751.382675,42585355072.50765,66474174823.89033
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",27709283298.086807,3136322839.1919017,60640629.073529415,20620310807.81609,2785,50143,23817274276.08152,27709283298.086807,51526557574.16833
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",32773684737.962193,3134911924.1373467,60603671.455882356,20620184551.21609,2784,50090,23815700146.80932,32773684737.962193,56589384884.771515
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",47967215119.316444,3132299245.3882365,60555207.88235295,20620027326.01609,2782,50024,23812881779.28668,47967215119.316444,71780096898.60312
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",35627591632.398796,3133574212.0587916,60570129.488235295,20620091645.416092,2783,50051,23814235986.96312,35627591632.398796,59441827619.361916
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",50177758749.316444,3132299245.3882365,60555207.88235295,20620027326.01609,2782,50024,23812881779.28668,50177758749.316444,73990640528.60312
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",57131139639.316444,3132299245.3882365,60555207.88235295,20620027326.01609,2782,50024,23812881779.28668,57131139639.316444,80944021418.60312
Restrict_Mass_Gatherings-Lockdown-No_Measure,"['Restrict_Mass_Gatherings', 'Lockdown', 'No_Measure']",34662664188.08681,3136322839.1919017,60640629.073529415,20620310807.81609,2785,50143,23817274276.08152,34662664188.08681,58479938464.16833
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings']",39727065627.96219,3134911924.1373467,60603671.455882356,20620184551.21609,2784,50090,23815700146.80932,39727065627.96219,63542765774.77151
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",54920596009.316444,3132299245.3882365,60555207.88235295,20620027326.01609,2782,50024,23812881779.28668,54920596009.316444,78733477788.60312
Restrict_Mass_Gatherings-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",42580972522.398796,3133574212.0587916,60570129.488235295,20620091645.416092,2783,50051,23814235986.96312,42580972522.398796,66395208509.361916
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",57131139639.316444,3132299245.3882365,60555207.88235295,20620027326.01609,2782,50024,23812881779.28668,57131139639.316444,80944021418.60312
Restrict_Mass_Gatherings-Lockdown-Lockdown,"['Restrict_Mass_Gatherings', 'Lockdown', 'Lockdown']",64084520529.316444,3132299245.3882365,60555207.88235295,20620027326.01609,2782,50024,23812881779.28668,64084520529.316444,87897402308.60312
Restrict_Mass_Gatherings_and_Schools-No_Measure-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'No_Measure']",20369700873.165882,2168328208.403659,36672698.79411765,20576518825.21609,1891,31760,22781519732.413868,20369700873.165882,43151220605.57975
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings']",25433941035.19726,2164409190.2799935,36607313.63235294,20576282987.416092,1888,31661,22777299491.328438,25433941035.19726,48211240526.525696
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",40627233005.825584,2159173375.2137733,36506434.70294118,20575963772.61609,1884,31527,22771643582.532803,40627233005.825584,63398876588.35838
Restrict_Mass_Gatherings_and_Schools-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",28287714700.110554,2161738994.9068832,36547832.05294118,20576099558.01609,1886,31584,22774386384.975914,28287714700.110554,51062101085.08647
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",42837776635.82559,2159173375.2137733,36506434.70294118,20575963772.61609,1884,31527,22771643582.532803,42837776635.82559,65609420218.3584
Restrict_Mass_Gatherings_and_Schools-No_Measure-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Lockdown']",49791157525.82559,2159173375.2137733,36506434.70294118,20575963772.61609,1884,31527,22771643582.532803,49791157525.82559,72562801108.3584
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'No_Measure']",25432342280.91755,2140482864.227447,36058250.53235294,20575196704.21609,1869,31205,22751737818.97589,25432342280.91755,48184080099.89344
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",30496768263.073544,2139108550.660892,36031822.97058824,20575087123.01609,1868,31159,22750227496.64757,30496768263.073544,53246995759.721115
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",45690316174.62823,2136522015.8317819,35986636.488235295,20574941808.81609,1866,31098,22747450461.13611,45690316174.62823,68437766635.764336
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",33350689181.670494,2137791753.7183368,36004859.27647059,20575003746.01609,1867,31124,22748800359.0109,33350689181.670494,56099489540.6814
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",47900859804.628235,2136522015.8317819,35986636.488235295,20574941808.81609,1866,31098,22747450461.13611,47900859804.628235,70648310265.76434
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Lockdown']",54854240694.628235,2136522015.8317819,35986636.488235295,20574941808.81609,1866,31098,22747450461.13611,54854240694.628235,77601691155.76434
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",40624116136.18816,2110307195.6381252,35408892.81764706,20573845996.81609,1845,30638,22719562085.271862,40624116136.18816,63343678221.46002
