policy,policy_vector,st_economic_costs,d_costs,h_costs,mh_costs,num_deaths,num_cases,humanitarian_costs,economic_costs,total_costs
No_Measure-Lockdown-No_Measure,"['No_Measure', 'Lockdown', 'No_Measure']",77531640247.1163,645431845521.6036,7284471645.538236,52264109600.183105,569242,13721853,704980426767.325,77531640247.1163,782512067014.4413
No_Measure-Lockdown-Restrict_Mass_Gatherings,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings']",82190066787.18762,641679886872.5438,7195092955.582354,51988141258.98311,565967,13606007,700863121087.1094,82190066787.18762,783053187874.297
No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",96082666970.06784,630085306201.4879,6914568512.494118,51104059194.98311,555702,13234887,688103933908.9652,96082666970.06784,784186600879.0331
No_Measure-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",84624773998.61165,637837983504.0535,7103919914.697059,51703220610.183105,562630,13486403,696645124028.9336,84624773998.61165,781269898027.5453
No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",98214801519.56024,629417358210.8187,6897883615.8,51050783674.183105,555091,13212523,687366025500.8019,98214801519.56024,785580827020.362
No_Measure-Lockdown-Lockdown,"['No_Measure', 'Lockdown', 'Lockdown']",104470620673.83337,623307938110.8951,6751863587.8529415,50576821162.183105,549745,13013563,680636622860.9312,104470620673.83337,785107243534.7645
Restrict_Mass_Gatherings-No_Measure-No_Measure,"['Restrict_Mass_Gatherings', 'No_Measure', 'No_Measure']",58040169298.06901,741289739318.2617,5366114983.579412,55570488854.5831,653763,15109805,802226343156.4243,58040169298.06901,860266512454.4933
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings']",62971804011.92657,740006432279.201,5336333066.82353,55480153448.3831,652681,15071884,800822918794.4076,62971804011.92657,863794722806.3341
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",77714734615.2483,735842058127.8666,5235155319.005882,55173833496.98311,648976,14943297,796251046943.8556,77714734615.2483,873965781559.1039
Restrict_Mass_Gatherings-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",65689175187.25175,738686965183.7474,5306060195.07353,55387290527.98311,651572,15032902,799380315906.8041,65689175187.25175,865069491094.0558
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",79896553258.81479,735530510588.449,5228666676.082354,55154316132.3831,648739,14935104,795913493396.9144,79896553258.81479,875810046655.7292
Restrict_Mass_Gatherings-No_Measure-Lockdown,"['Restrict_Mass_Gatherings', 'No_Measure', 'Lockdown']",86580119821.83286,733022702650.7621,5167716097.42353,54970989166.98311,646507,14858147,793161407915.1688,86580119821.83286,879741527737.0017
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'No_Measure']",62463393138.89807,727221018432.9999,5015079327.661765,55134710626.3831,641448,14926874,787370808387.0447,62463393138.89807,849834201525.9427
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",67351209363.74722,725574185645.2839,4974965031.2,55014602484.5831,639978,14876455,785563753161.067,67351209363.74722,852914962524.8142
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",81961636194.05768,720052343632.072,4842151124.152941,54618252048.5831,635125,14710075,779512746804.8081,81961636194.05768,861474382998.8657
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",70021852036.79172,723850571646.3732,4932932215.85,54889989602.5831,638449,14824145,783673493464.8063,70021852036.79172,853695345501.598
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",84135885297.07616,719798678540.603,4833926925.07353,54593591514.183105,634824,14699723,779226196979.8596,84135885297.07616,863362082276.9358
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Lockdown']",90749906048.92673,716532955900.5177,4757200540.691177,54363011229.5831,632015,14602930,775653167670.792,90749906048.92673,866403073719.7188
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",75143811516.02873,672455857149.1174,7937804402.691176,53427004352.183105,593076,14210013,733820665903.9917,75143811516.02873,808964477420.0204
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",79886376006.10995,669414404008.8594,7865810840.25,53208204046.583115,590442,14118165,730488418895.6925,79886376006.10995,810374794901.8025
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",94041711821.03632,659925916982.2129,7637147468.008823,52502639286.183105,582064,13821983,720065703736.4048,94041711821.03632,814107415557.4412
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",82407840179.48895,666417308076.5613,7792109426.32353,52982230936.78311,587736,14023306,727191648439.6678,82407840179.48895,809599488619.1567
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",96190033757.6108,659421566396.086,7623366247.202942,52460362382.78311,581576,13804236,719505295026.0721,96190033757.6108,815695328783.683
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",102543790635.67664,653952529138.584,7492961115.670589,52052944245.5831,576791,13633210,713498434499.8376,102543790635.67664,816042225135.5143
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",64621312509.60693,711962937292.3429,4629405008.117647,54661724816.3831,627906,14728324,771254067116.8436,64621312509.60693,835875379626.4506
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",69458522551.83908,709722490433.7032,8871776532.07353,54507231999.78311,625979,14663471,773101498965.5598,69458522551.83908,842560021517.3989
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",83910641154.09727,702703799675.5955,8702308416.605883,54003318087.183105,619764,14451938,765409426179.3844,83910641154.09727,849320067333.4817
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",72076637732.2988,707545264700.5074,8817939351.57059,54346928997.3831,623994,14596179,770710133049.461,72076637732.2988,842786770781.7599
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",86075353828.07889,702203475210.674,8691878832.77353,53972177968.78311,619383,14438866,764867532012.2306,86075353828.07889,850942885840.3094
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",92600331679.8377,698236949068.4579,8594664700.22353,53681096950.78311,615823,14316676,760512710719.4645,92600331679.8377,853113042399.3022
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",77185819799.04245,668731732721.8085,7844094731.502942,53312491998.183105,589763,14161943,729888319451.4945,77185819799.04245,807074139250.537
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",81915261181.07771,665543723818.7522,7768989012.494118,53084775117.98311,587017,14066352,726397487949.2295,81915261181.07771,808312749130.3073
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",96024464520.5382,655554462651.7603,7529987640.208824,52347865369.98311,578258,13757012,715432315661.9523,96024464520.5382,811456780182.4905
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",84422683663.90793,662393033234.7352,7692051599.341177,52849261297.183105,584194,13967488,722934346131.2595,84422683663.90793,807357029795.1675
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",98170072782.08525,655014318880.7458,7515825855.3,52303744643.78311,577742,13738491,714833889379.829,98170072782.08525,813003962161.9142
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",104500745892.21771,649455309856.7112,7380261970.764707,51880642101.78311,572783,13560881,708716213929.2589,104500745892.21771,813216959821.4766
Restrict_Mass_Gatherings-Lockdown-No_Measure,"['Restrict_Mass_Gatherings', 'Lockdown', 'No_Measure']",82404306872.74915,630518623978.8778,6893668372.426471,52133707972.183105,556091,13667113,689546000323.4874,82404306872.74915,771950307196.2366
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings']",87004620798.37698,626257104983.5134,6790564111.779412,51818254665.98311,552318,13534692,684865923761.276,87004620798.37698,771870544559.653
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",100684488492.93314,612551628087.3286,6460325217.211765,50789630234.78311,540221,13102896,669801583539.3235,100684488492.93314,770486072032.2566
Restrict_Mass_Gatherings-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",89378389527.04736,621842469814.6819,6684473687.879412,51491928998.98311,548431,13397707,680018872501.5444,89378389527.04736,769397262028.5918
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",102801827553.25801,611718757150.8575,6440240569.22353,50726301829.98311,539484,13076312,668885299550.0642,102801827553.25801,771687127103.3223
Restrict_Mass_Gatherings-Lockdown-Lockdown,"['Restrict_Mass_Gatherings', 'Lockdown', 'Lockdown']",108891954759.05551,604040251853.796,6255519290.664706,50139758928.183105,532722,12830093,660435530072.6438,108891954759.05551,769327484831.6993
Restrict_Mass_Gatherings_and_Schools-No_Measure-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'No_Measure']",72428467452.62195,694538587995.6761,8425940493.726471,55023211755.3831,612588,14880069,757987740244.7856,72428467452.62195,830416207697.4076
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings']",77234231821.31302,692016559979.2603,8364431315.638235,54847352986.98311,610329,14806247,755228344281.8816,77234231821.31302,832462576103.1946
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",91558299321.47054,683535930543.7048,8160621273.482353,54256433983.78311,602868,14558191,745952985800.9702,91558299321.47054,837511285122.4408
Restrict_Mass_Gatherings_and_Schools-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",79815824582.18556,689363096308.1859,8300131298.429413,54662234607.183105,607972,14728538,752325462213.7985,79815824582.18556,832141286795.984
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",93713770073.78258,683066051027.7076,8147872293.511765,54219014386.183105,602401,14542483,745432937707.4025,93713770073.78258,839146707781.185
Restrict_Mass_Gatherings_and_Schools-No_Measure-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Lockdown']",100144989401.53253,678008447351.1198,8027754535.264707,53864228575.78311,598002,14393551,739900430462.1675,100144989401.53253,840045419863.7
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'No_Measure']",76744995481.5208,675766536895.3828,7954941711.938235,54514938416.7831,596015,14666706,738236417024.1041,76744995481.5208,814981412505.6249
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",81493846301.47816,672587066329.5045,7879505488.405882,54300409395.78311,593251,14576651,734766981213.6935,81493846301.47816,816260827515.1716
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",95599319214.28598,662020822059.9976,7623100402.929412,53560964986.98311,583863,14266247,723204887449.9102,95599319214.28598,818804206664.1962
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",84011141793.19363,669337721050.9761,7799499490.367647,54071603850.183105,590328,14480603,731208824391.5269,84011141793.19363,815219966184.7205
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",97740236394.19653,661242378884.5212,7606880081.711765,53513656877.183105,583268,14246388,722362915843.4161,97740236394.19653,820103152237.6127
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Lockdown']",104031133479.54099,654883684760.8381,7453646455.976471,53063528276.183105,577656,14057433,715400859492.9977,104031133479.54099,819431992972.5387
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",88947575655.18234,604014371052.2592,6171646067.455883,52482562104.5831,532789,13813555,662668579224.2982,88947575655.18234,751616154879.4806
