policy,policy_vector,st_economic_costs,d_costs,h_costs,mh_costs,num_deaths,num_cases,humanitarian_costs,economic_costs,total_costs
No_Measure-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",27640834877.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,27640834877.466606,50511065487.313324
No_Measure-Restrict_Mass_Gatherings-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings', 'Lockdown']",34594215767.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,34594215767.466606,57464446377.313324
No_Measure-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",20365703987.466602,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,20365703987.466602,43235934597.31332
No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",25430291247.466602,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,25430291247.466602,48300521857.31332
No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",40624053027.4666,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,40624053027.4666,63494283637.31331
No_Measure-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",28284334877.466602,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,28284334877.466602,51154565487.31332
No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",42834596657.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,42834596657.466606,65704827267.313324
No_Measure-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",49787977547.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,49787977547.466606,72658208157.31332
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",8025985837.466608,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,8025985837.466608,30896216447.313324
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",13090573097.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,13090573097.466606,35960803707.313324
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",28284334877.466602,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,28284334877.466602,51154565487.31332
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",15944616727.466608,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,15944616727.466608,38814847337.313324
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",30494878507.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,30494878507.466606,53365109117.313324
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",37448259397.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,37448259397.466606,60318490007.313324
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",22576247617.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,22576247617.466606,45446478227.313324
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",27640834877.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,27640834877.466606,50511065487.313324
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",42834596657.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,42834596657.466606,65704827267.313324
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",30494878507.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,30494878507.466606,53365109117.313324
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",45045140287.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,45045140287.466606,67915370897.313324
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",51998521177.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,51998521177.466606,74868751787.31332
No_Measure-Lockdown-No_Measure,"['No_Measure', 'Lockdown', 'No_Measure']",29529628507.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,29529628507.466606,52399859117.313324
No_Measure-Lockdown-Restrict_Mass_Gatherings,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings']",34594215767.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,34594215767.466606,57464446377.313324
No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",49787977547.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,49787977547.466606,72658208157.31332
No_Measure-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",37448259397.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,37448259397.466606,60318490007.313324
No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",51998521177.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,51998521177.466606,74868751787.31332
No_Measure-Lockdown-Lockdown,"['No_Measure', 'Lockdown', 'Lockdown']",58951902067.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,58951902067.466606,81822132677.31332
Restrict_Mass_Gatherings-No_Measure-No_Measure,"['Restrict_Mass_Gatherings', 'No_Measure', 'No_Measure']",5171942207.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,5171942207.466606,28042172817.31332
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings']",10236529467.466604,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,10236529467.466604,33106760077.313316
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",25430291247.466602,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,25430291247.466602,48300521857.31332
Restrict_Mass_Gatherings-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",13090573097.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,13090573097.466606,35960803707.313324
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",27640834877.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,27640834877.466606,50511065487.313324
Restrict_Mass_Gatherings-No_Measure-Lockdown,"['Restrict_Mass_Gatherings', 'No_Measure', 'Lockdown']",34594215767.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,34594215767.466606,57464446377.313324
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'No_Measure']",10236529467.466604,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,10236529467.466604,33106760077.313316
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",15301116727.466602,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,15301116727.466602,38171347337.31332
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",30494878507.4666,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,30494878507.4666,53365109117.31331
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",18155160357.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,18155160357.466606,41025390967.313324
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",32705422137.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,32705422137.466606,55575652747.313324
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Lockdown']",39658803027.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,39658803027.466606,62529033637.313324
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",25430291247.466602,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,25430291247.466602,48300521857.31332
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",30494878507.466602,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,30494878507.466602,53365109117.31332
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",45688640287.4666,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,45688640287.4666,68558870897.31331
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",33348922137.466602,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,33348922137.466602,56219152747.31332
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",47899183917.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,47899183917.466606,70769414527.31332
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",54852564807.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,54852564807.466606,77722795417.31332
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",13090573097.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,13090573097.466606,35960803707.313324
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",18155160357.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,18155160357.466606,41025390967.313324
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",33348922137.466602,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,33348922137.466602,56219152747.31332
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",21009203987.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,21009203987.466606,43879434597.313324
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",35559465767.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,35559465767.466606,58429696377.313324
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",42512846657.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,42512846657.466606,65383077267.313324
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",27640834877.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,27640834877.466606,50511065487.313324
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",32705422137.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,32705422137.466606,55575652747.313324
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",47899183917.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,47899183917.466606,70769414527.31332
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",35559465767.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,35559465767.466606,58429696377.313324
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",50109727547.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,50109727547.466606,72979958157.31332
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",57063108437.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,57063108437.466606,79933339047.31332
Restrict_Mass_Gatherings-Lockdown-No_Measure,"['Restrict_Mass_Gatherings', 'Lockdown', 'No_Measure']",34594215767.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,34594215767.466606,57464446377.313324
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings']",39658803027.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,39658803027.466606,62529033637.313324
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",54852564807.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,54852564807.466606,77722795417.31332
Restrict_Mass_Gatherings-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",42512846657.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,42512846657.466606,65383077267.313324
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",57063108437.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,57063108437.466606,79933339047.31332
Restrict_Mass_Gatherings-Lockdown-Lockdown,"['Restrict_Mass_Gatherings', 'Lockdown', 'Lockdown']",64016489327.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,64016489327.466606,86886719937.31332
Restrict_Mass_Gatherings_and_Schools-No_Measure-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'No_Measure']",20365703987.466602,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,20365703987.466602,43235934597.31332
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings']",25430291247.466602,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,25430291247.466602,48300521857.31332
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",40624053027.4666,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,40624053027.4666,63494283637.31331
Restrict_Mass_Gatherings_and_Schools-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",28284334877.466602,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,28284334877.466602,51154565487.31332
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",42834596657.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,42834596657.466606,65704827267.313324
Restrict_Mass_Gatherings_and_Schools-No_Measure-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Lockdown']",49787977547.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,49787977547.466606,72658208157.31332
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'No_Measure']",25430291247.466602,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,25430291247.466602,48300521857.31332
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",30494878507.466602,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,30494878507.466602,53365109117.31332
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",45688640287.4666,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,45688640287.4666,68558870897.31331
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",33348922137.466602,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,33348922137.466602,56219152747.31332
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",47899183917.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,47899183917.466606,70769414527.31332
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Lockdown']",54852564807.466606,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,54852564807.466606,77722795417.31332
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",40624053027.4666,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,40624053027.4666,63494283637.31331
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",45688640287.4666,2110213077.5261252,35395248.32058823,20724622284.0,1845,30620,22870230609.846714,45688640287.4666,68558870897.31331
