policy,policy_vector,st_economic_costs,d_costs,h_costs,mh_costs,num_deaths,num_cases,humanitarian_costs,economic_costs,total_costs
No_Measure-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",29908923764.164032,32423416969.606216,779058333.8735294,21189920967.38311,28598,677529,54392396270.862854,29908923764.164032,84301320035.02689
No_Measure-Restrict_Mass_Gatherings-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings', 'Lockdown']",36662376224.237976,30850891855.815536,741415957.332353,21054078394.58311,27224,620505,52646386207.731,36662376224.237976,89308762431.96898
No_Measure-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",21731313613.4672,19851943831.206505,469867548.5,20576726011.98311,17447,420122,40898537391.68961,21731313613.4672,62629851005.156815
No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",26696402961.835754,19213769337.91532,454442397.7970588,20509121558.18311,16890,391743,40177333293.89549,26696402961.835754,66873736255.73125
No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",41713561996.609085,17860828780.044506,424542831.61176467,20389127761.983112,15804,341372,38674499373.63938,41713561996.609085,80388061370.24847
No_Measure-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",29474624968.91241,18593887747.489204,442120662.61764705,20457604100.983112,16443,370117,39493612511.089966,29474624968.91241,68968237480.00238
No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",43917942008.135994,17805151208.167747,423409151.4852941,20384939854.38311,15763,339614,38613500214.03615,43917942008.135994,82531442222.17215
No_Measure-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",50829990191.549324,17563246775.634106,415637492.0588236,20356856098.58311,15479,327825,38335740366.27604,50829990191.549324,89165730557.82536
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",10518640097.782047,31084832041.921688,744734318.1205883,21342503259.58311,27372,741580,53172069619.62538,10518640097.782047,63690709717.407425
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",15362949871.190538,29733660335.362232,712778330.6294117,21192834397.98311,26220,678752,51639273063.974754,15362949871.190538,67002222935.16529
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",30052578147.068283,26207481735.993023,628168475.932353,20850297859.98311,23148,534962,47685948071.908485,30052578147.068283,77738526218.97678
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",18009330746.83237,28342344739.501915,679555446.6735294,21051736691.98311,25016,619522,50073636878.158554,18009330746.83237,68082967624.99092
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",32240406143.344048,26135065834.318768,623793073.75,20834863586.18311,22989,528483,47593722494.25188,32240406143.344048,79834128637.59592
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",39072513106.731705,25173031461.446926,601485318.5617647,20752463288.18311,22175,493893,46526980068.1918,39072513106.731705,85599493174.92351
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",23884617633.00542,19166804056.770866,455185380.3705883,20537834214.78311,16918,403796,40159823651.92457,23884617633.00542,64044441284.92999
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",28856049407.891518,18574369697.817448,440661031.6147059,20474539160.78311,16393,377226,39489569890.21526,28856049407.891518,68345619298.10678
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",43885682933.29471,17461132339.365486,412667014.5117647,20363021232.18311,15377,330413,38236820586.06036,43885682933.29471,82122503519.35507
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",31639439318.056538,18135675361.84687,429089171.5735294,20426533066.38311,15974,357074,38991297599.80351,31639439318.056538,70630736917.86005
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",46090518730.03293,17408402088.413837,411606436.3705883,20359143010.58311,15338,328785,38179151535.36754,46090518730.03293,84269670265.40047
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",53005732867.6449,17051027327.612741,404349424.5294118,20333210381.38311,15073,317899,37788587133.52527,53005732867.6449,90794320001.17017
No_Measure-Lockdown-No_Measure,"['No_Measure', 'Lockdown', 'No_Measure']",30400609504.021046,14703882213.074312,344522821.4882353,20240647618.18311,12932,279043,35289052652.74566,30400609504.021046,65689662156.76671
No_Measure-Lockdown-Restrict_Mass_Gatherings,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings']",35444164029.538605,14551199261.084919,341538140.1882353,20226356800.38311,12825,273044,35119094201.656265,35444164029.538605,70563258231.19487
No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",50588848260.39957,14140137470.891506,333328718.30588233,20193010764.78311,12527,259046,34666476953.9805,50588848260.39957,85255325214.38007
No_Measure-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",38270085712.000084,14308578442.668669,336657686.7705882,20207249174.18311,12648,265023,34852485303.62237,38270085712.000084,73122571015.62245
No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",52797091928.10243,14118566756.546623,332878552.2558824,20191448041.58311,12511,258390,34642893350.38562,52797091928.10243,87439985278.48805
No_Measure-Lockdown-Lockdown,"['No_Measure', 'Lockdown', 'Lockdown']",59736704598.68044,14126388292.291115,330150869.37941176,20182093142.18311,12411,254463,34638632303.85364,59736704598.68044,94375336902.53409
Restrict_Mass_Gatherings-No_Measure-No_Measure,"['Restrict_Mass_Gatherings', 'No_Measure', 'No_Measure']",8415372879.950702,36318953631.29716,870339830.9794118,21852622803.18311,32001,955718,59041916265.45967,8415372879.950702,67457289145.41037
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings']",13045291808.073904,33472327763.66932,802939086.8323529,21557284793.78311,29562,831741,55832551644.28478,13045291808.073904,68877843452.35869
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",27441408432.021065,28073079704.515835,669620968.7941177,21015320000.58311,24724,604235,49758020673.89307,27441408432.021065,77199429105.91412
Restrict_Mass_Gatherings-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",15573087889.850191,31413248617.867874,750835476.0,21335613937.18311,27675,738688,53499698031.05098,15573087889.850191,69072785920.90117
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",29617000348.3929,27746576897.2015,662986224.3911765,20991571848.78311,24482,594266,49401134970.37579,29617000348.3929,79018135318.76869
Restrict_Mass_Gatherings-No_Measure-Lockdown,"['Restrict_Mass_Gatherings', 'No_Measure', 'Lockdown']",36360358919.05612,26087569375.61385,623608677.2911764,20848870922.18311,23045,534363,47560048975.088135,36360358919.05612,83920407894.14426
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'No_Measure']",12575230001.517963,27684031901.99974,661867263.6029412,21237898475.38311,24450,697669,49583797640.985794,12575230001.517963,62159027642.50375
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",17346263537.106335,25808621884.853745,616463926.882353,21038441633.78311,22807,613941,47463527445.51921,17346263537.106335,64809790982.62555
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",31960385733.668568,21650570834.038918,515796129.5617647,20644602036.58311,19152,448615,42810969000.18379,31960385733.668568,74771354733.85236
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",19962864108.24845,24279932491.436523,577495106.5647058,20877109520.98311,21396,546217,45734537118.98434,19962864108.24845,65697401227.23279
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",34212013141.409065,22168758894.480614,526839691.94705886,20672516656.18311,19555,460333,43368115242.61078,34212013141.409065,77580128384.01984
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Lockdown']",41028924927.05929,21053677178.958946,501381310.54117644,20579791903.38311,18626,421409,42134850392.88323,41028924927.05929,83163775319.94252
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",26330677402.231438,13816884609.935976,324072788.2647059,20260627129.58311,12236,287430,34401584527.78379,26330677402.231438,60732261930.01523
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",31334967784.813717,13493409578.126244,314885829.9794118,20219658053.98311,11905,270232,34027953462.088764,31334967784.813717,65362921246.90248
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",46419505897.98069,12719414961.24567,296612924.7705882,20145445377.38311,11241,239079,33161473263.39937,46419505897.98069,79580979161.38007
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",34142524829.299026,13259691886.148373,307433090.44411767,20188072464.18311,11635,256973,33755197440.7756,34142524829.299026,67897722270.07463
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",48626231450.32586,12685376077.905792,295918579.42941177,20142851161.58311,11216,237990,33124145818.918312,48626231450.32586,81750377269.24417
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",55550042398.23136,12544914638.881226,290173522.6029412,20122759686.78311,11006,229556,32957847848.26728,55550042398.23136,88507890246.49864
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",14763658933.064655,21379625528.337486,508267600.4676471,20785642569.78311,18890,507821,42673535698.58824,14763658933.064655,57437194631.65289
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",19665334534.378067,20436003404.311676,484209518.4676471,20674951264.58311,18022,461355,41595164187.362434,19665334534.378067,61260498721.7405
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",34511437379.34251,18071748804.506462,425580066.0441177,20438732312.58311,15894,362195,38936061183.13369,34511437379.34251,73447498562.4762
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",22366087079.690445,19456842325.46944,459064418.5117647,20570796716.18311,17110,417633,40486703460.164314,22366087079.690445,62852790539.85476
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",36709243565.70612,17955246735.01473,423233838.7823529,20430077779.98311,15808,358562,38808558353.78019,36709243565.70612,75517801919.48631
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",43555357159.24169,17033375775.766327,401394399.88235295,20357194370.98311,15011,327967,37791964546.63179,43555357159.24169,81347321705.87347
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",28502864953.67871,13506856886.854807,314404717.6823529,20234565861.58311,11888,276490,34055827466.12027,28502864953.67871,62558692419.79898
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",33512014707.82169,13077239766.464952,305923146.8352941,20196898515.18311,11582,260678,33580061428.483356,33512014707.82169,67092076136.305046
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",48605314415.1663,12373001355.928131,289011227.63823533,20128638956.38311,10968,232024,32790651539.94948,48605314415.1663,81395965955.11578
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",36323473974.92393,12874285080.135294,299073753.16764706,20167964313.98311,11334,248532,33341323147.28605,36323473974.92393,69664797122.20998
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",50812509776.883125,12343064498.15192,288404929.9794118,20126363955.38311,10946,231069,32757833383.514442,50812509776.883125,83570343160.39757
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",57738999339.41517,12227006061.149345,283151508.8264706,20108092481.38311,10754,223399,32618250051.358925,57738999339.41517,90357249390.7741
Restrict_Mass_Gatherings-Lockdown-No_Measure,"['Restrict_Mass_Gatherings', 'Lockdown', 'No_Measure']",35190908729.88796,10777834416.322294,246837246.87352943,20054280965.58311,9455,200810,31078952628.778934,35190908729.88796,66269861358.6669
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings']",40233183550.773735,10596032010.11158,243211966.86764705,20039120644.78311,9324,194446,30878364621.762337,40233183550.773735,71111548172.53607
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",55400863898.565895,10387066660.552317,239065762.2117647,20021399458.98311,9174,187007,30647531881.747192,55400863898.565895,86048395780.31308
Restrict_Mass_Gatherings-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",43084043696.374664,10591284274.23958,243188087.53529412,20036957607.18311,9324,193538,30871429968.957985,43084043696.374664,73955473665.33264
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",57610012124.61124,10373647709.494766,238793830.06764707,20020451343.38311,9164,186609,30632892882.945526,57610012124.61124,88242905007.55676
Restrict_Mass_Gatherings-Lockdown-Lockdown,"['Restrict_Mass_Gatherings', 'Lockdown', 'Lockdown']",64553898658.055405,10280122897.24391,236896377.2794118,20014000345.78311,9094,183901,30531019620.306435,64553898658.055405,95084918278.36185
Restrict_Mass_Gatherings_and_Schools-No_Measure-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'No_Measure']",21042909654.447823,9313994044.080233,209916958.61764705,20108985806.38311,8183,223774,29632896809.08099,21042909654.447823,50675806463.52881
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings']",26011953816.034615,8711196146.207483,195246960.12647057,20044068474.18311,7652,196523,28950511580.517063,26011953816.034615,54962465396.55168
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",41045454503.65386,7535688533.405601,169027233.97058824,19935178112.18311,6701,150813,27639893879.5593,41045454503.65386,68685348383.213165
Restrict_Mass_Gatherings_and_Schools-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",28790705235.164417,8237239391.441027,182985519.77647057,19992910729.18311,7208,175048,28413135640.400604,28790705235.164417,57203840875.56502
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",43251598053.344574,7500781671.921723,168342069.30294117,19932188451.18311,6676,149558,27601312192.407776,43251598053.344574,70852910245.75235
Restrict_Mass_Gatherings_and_Schools-No_Measure-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Lockdown']",50161570661.026344,7242176325.22942,160223562.50588235,19902694432.98311,6380,137177,27305094320.71841,50161570661.026344,77466664981.74475
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'No_Measure']",25960071434.825897,7916131845.458117,177843723.32352942,20008816678.58311,7019,181725,28102792247.364758,25960071434.825897,54062863682.19066
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",30956515299.693275,7527666688.4362955,167378133.95882353,19962516239.38311,6641,162289,27657561061.77823,30956515299.693275,58614076361.471504
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",46035243904.43594,6717797028.4064,148425708.65,19884356257.38311,5953,129479,26750578994.43951,46035243904.43594,72785822898.87546
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",33760320881.285404,7264544618.024767,159348313.46764708,19928381695.58311,6350,147960,27352274627.075523,33760320881.285404,61112595508.36093
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",48240910632.67481,6673108736.278082,147509569.42058825,19881042617.18311,5920,128088,26701660922.88178,48240910632.67481,74942571555.5566
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Lockdown']",55165671717.44392,6553338719.260951,142221949.7117647,19861596718.58311,5727,119925,26557157387.555824,55165671717.44392,81722829104.99974
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",40828700587.34988,4901797112.812189,102282974.65588236,19787903361.58311,4288,88990,24791983449.05118,40828700587.34988,65620684036.40106
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",45881823096.2651,4814404039.973774,100542063.16470589,19780113567.58311,4226,85720,24695059670.721592,45881823096.2651,70576882766.9867
