policy,policy_vector,st_economic_costs,d_costs,h_costs,mh_costs,num_deaths,num_cases,humanitarian_costs,economic_costs,total_costs
No_Measure-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",62586213551.02864,515375617498.8991,4017324718.038235,48335833213.78311,454512,12072841,567728775430.7205,62586213551.02864,630314988981.7491
No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",66832596235.90512,508655445163.51337,3857323845.22353,47779899199.78311,448661,11839471,560292668208.52,66832596235.90512,627125264444.4252
No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",78820186031.42648,481207502015.4211,3194378868.5882354,45601446383.58311,424419,10925000,530003327267.59247,78820186031.42648,608823513299.0189
No_Measure-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",68607515787.50058,499204912331.86584,3627405721.788235,47046681861.78311,440245,11531681,549878999915.4371,68607515787.50058,618486515702.9377
No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",80876260547.2696,480057649429.2742,3165777336.8764706,45496491415.98311,423358,10880942,528719918182.1337,80876260547.2696,609596178729.4033
No_Measure-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",86035337771.70062,464848963529.5053,2801669726.011765,44277341010.98311,410054,10369167,511927974266.5002,86035337771.70062,597963312038.2008
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",53953235246.86094,584939750029.5101,5728170888.42353,50854399870.58311,515867,13130085,641522320788.5168,53953235246.86094,695475556035.3778
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",58325397119.86169,578550007564.4977,5575254117.002941,50383927281.58311,510267,12932590,634509188963.0837,58325397119.86169,692834586082.9454
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",71227684725.78339,558046621933.8234,5081781752.685294,48826971387.78311,492197,12279011,611955375074.2917,71227684725.78339,683183059800.0752
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",60452740314.97105,572042265159.3992,5417370699.917647,49890166305.3831,504483,12725319,627349802164.6998,60452740314.97105,687802542479.6709
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",73296317877.21844,556866745903.3546,5051589946.782352,48730549460.583115,491093,12238535,610648885310.7201,73296317877.21844,683945203187.9385
No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",78931234862.2689,545156781579.60815,4772137521.9205885,47834711239.58311,480874,11862480,597763630341.1118,78931234862.2689,676694865203.3807
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",64439032404.90305,508581364504.33185,3852985461.3647065,48092774965.58311,448615,11970810,560527124931.2797,64439032404.90305,624966157336.1827
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",68455906199.638725,499327326329.92896,3630049960.05,47380899757.38311,440456,11671979,550338276047.362,68455906199.638725,618794182247.0007
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",80499378768.10818,473101049430.57794,2994386006.532353,45240416826.98311,417218,10773447,521335852264.0934,80499378768.10818,601835231032.2015
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",70402667294.0226,492029881260.35077,3452491894.4,46764441187.98311,433963,11413202,542246814342.7339,70402667294.0226,612649481636.7565
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",82551694808.97794,471794787351.1946,2965019479.358824,45132908140.98311,416149,10728317,519892714971.5365,82551694808.97794,602444409780.5144
No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",87706480640.34235,456864292817.8997,2604776635.447059,43910841923.183105,402971,10215318,503379911376.5299,87706480640.34235,591086392016.8723
No_Measure-Lockdown-No_Measure,"['No_Measure', 'Lockdown', 'No_Measure']",67351758191.176575,439267584589.0416,2153640885.3529415,45347327580.78311,387420,10818326,486768553055.17773,67351758191.176575,554120311246.3542
No_Measure-Lockdown-Restrict_Mass_Gatherings,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings']",71096829734.20091,428336109040.80176,1889537173.6176472,44450774699.78311,377764,10441971,474676420914.2025,71096829734.20091,545773250648.40344
No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",82473386863.34474,398428198354.3909,5462440542.0,41857152067.58311,351406,9353220,445747790963.97406,82473386863.34474,528221177827.3188
No_Measure-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['No_Measure', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",72604298029.8331,417366545316.655,5920274981.802941,43535835999.183105,368110,10057898,466822656297.64105,72604298029.8331,539426954327.4741
No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['No_Measure', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",84454249807.23967,396582276300.0601,5419252589.391176,41701094145.583115,349830,9287710,443702623035.0344,84454249807.23967,528156872842.2741
No_Measure-Lockdown-Lockdown,"['No_Measure', 'Lockdown', 'Lockdown']",89323941988.92259,380366087662.2118,5026727164.711765,40285319334.78311,335518,8693396,425678134161.70667,89323941988.92259,515002076150.6293
Restrict_Mass_Gatherings-No_Measure-No_Measure,"['Restrict_Mass_Gatherings', 'No_Measure', 'No_Measure']",53211756071.33527,616846421624.1965,6499313102.708824,52289794480.5831,544105,13732635,675635529207.4885,53211756071.33527,728847285278.8239
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings']",57678559990.44683,611201000969.8395,6361180395.058825,51883626998.3831,539037,13562134,669445808363.2814,57678559990.44683,727124368353.7281
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",70856064731.1247,592255428703.337,5905466694.247059,50513669040.183105,522354,12987053,648674564437.7672,70856064731.1247,719530629168.8918
Restrict_Mass_Gatherings-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",59900717027.6313,605115819901.1892,6216733091.82353,51454287856.783104,533751,13381906,662786840849.7958,59900717027.6313,722687557877.4271
Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",72939405720.7251,591031717397.6514,5877136865.329412,50427240441.98311,521317,12950772,647336094704.964,72939405720.7251,720275500425.6891
Restrict_Mass_Gatherings-No_Measure-Lockdown,"['Restrict_Mass_Gatherings', 'No_Measure', 'Lockdown']",78696448600.12906,580100260585.3209,5612154939.405882,49614381393.58311,511624,12609550,635326796918.3099,78696448600.12906,714023245518.439
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'No_Measure']",56810646778.96859,586331832918.1172,5741920298.491177,51293918152.78311,517119,13314586,643367671369.3915,56810646778.96859,700178318148.3601
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",61210253933.77104,580267602539.3981,5596014197.126471,50842093425.3831,511770,13124919,636705710161.9076,61210253933.77104,697915964095.6786
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",74189744542.4104,560448506829.7378,5119766311.135294,49337593575.58311,494327,12493360,614905866716.4562,74189744542.4104,689095611258.8666
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",63367314324.65857,573918681814.2928,5444546236.729412,50368523976.38311,506212,12926124,629731752027.4053,63367314324.65857,693099066352.0638
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",76261813613.13083,559306634903.163,5090400126.95,49243506204.38311,493252,12453864,613640541234.496,76261813613.13083,689902354847.6268
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Lockdown']",81920438441.25017,547885996465.397,4817146774.6705885,48363776419.78311,483257,12084571,601066919659.8506,81920438441.25017,682987358101.1007
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",65848359626.417496,471570838675.4988,2923345510.9500003,47111153722.58311,415872,11558745,521605337909.0319,65848359626.417496,587453697535.4495
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']",69867712191.49475,462975827583.8607,2716244906.8735304,46400962729.78311,408291,11260621,512093035220.51733,69867712191.49475,581960747412.0121
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']",81673426157.49849,435825813828.99976,2063021317.9617648,44098933288.583115,384426,10294275,481987768435.5447,81673426157.49849,563661194593.0432
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",71638817171.47546,454126172986.1395,2504258572.4441175,45665153558.183105,400535,10951743,502295585116.7667,71638817171.47546,573934402288.2422
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",83678599983.35727,434186216588.30817,2024010774.717647,43959393541.3831,383000,10235699,480169620904.40894,83678599983.35727,563848220887.7662
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']",88757434468.31512,419510942728.50037,5963839048.514706,42685721724.98311,370022,9701037,468160503501.99817,88757434468.31512,556917937970.3132
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'No_Measure']",58144608162.771034,554498037177.8396,4955344644.9205885,50261089138.583115,489041,12881025,609714470961.3433,58144608162.771034,667859079124.1143
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings']",62326697084.53052,546161577911.4841,4755629326.461765,49661470340.98311,481724,12629317,600578677578.929,62326697084.53052,662905374663.4595
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",74547634884.08806,519035533853.8912,4103251345.085294,47641567227.98311,457834,11781402,570780352426.9596,74547634884.08806,645327987311.0476
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",64248165605.72613,537558835730.27325,4547817356.6029415,49027826580.78311,474113,12363326,591134479667.6593,64248165605.72613,655382645273.3854
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",76571608096.8938,517375220404.39777,4063083723.791177,47514800837.183105,456365,11728188,568953104965.3721,76571608096.8938,645524713062.2659
Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Lockdown']",81783812346.76443,502037159233.0594,3690873423.5764704,46331747908.78311,442752,11231566,552059780565.419,81783812346.76443,633843592912.1833
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'No_Measure']",67707825932.29705,465015524934.9116,2765144551.4500003,46872612125.58311,410177,11458610,514653281611.94476,67707825932.29705,582361107544.2418
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings']",71680197560.20732,456090820574.53705,2548286570.5176473,46130499652.78311,402242,11147086,504769606797.83777,71680197560.20732,576449804358.045
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools']",83339432677.41266,427767723157.6859,1865200414.8176475,43728944277.78311,377285,10138961,473361867850.2866,83339432677.41266,556701300527.6992
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",73403073452.75006,446900540944.9549,2326435004.4558825,45361920937.98311,394124,10824452,494588896887.39386,73403073452.75006,567991970340.1439
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",85335834390.97354,426045882339.77045,1824478230.9558825,43583444266.183105,375798,10077883,471453804836.9094,85335834390.97354,556789639227.8829
Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,"['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Lockdown']",90338009309.42722,410784634917.68835,5749505482.635294,42257685646.78311,362279,9521356,458791826047.1068,90338009309.42722,549129835356.53406
Restrict_Mass_Gatherings-Lockdown-No_Measure,"['Restrict_Mass_Gatherings', 'Lockdown', 'No_Measure']",71078444059.98422,404121557839.4982,5570950179.620588,44438282442.98311,356431,10436727,454130790462.1019,71078444059.98422,525209234522.0862
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings']",74403376301.25266,389078273419.12646,5209379680.002941,43256263389.38311,343201,9940539,437543916488.5125,74403376301.25266,511947292789.76514
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools']",85144435616.29126,354775955345.3165,4379630508.847059,40230847949.58311,312928,8670530,399386433803.7467,85144435616.29126,484530869420.03796
Restrict_Mass_Gatherings-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",75807356811.63431,377855752456.82666,4935719061.567648,42271009291.3831,333210,9526949,425062480809.7774,75807356811.63431,500869837621.41174
Restrict_Mass_Gatherings-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings', 'Lockdown', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",87092646808.85515,352820123225.4043,4331481151.5794115,40052604598.98311,311173,8595707,397204208975.9668,87092646808.85515,484296855784.82196
Restrict_Mass_Gatherings-Lockdown-Lockdown,"['Restrict_Mass_Gatherings', 'Lockdown', 'Lockdown']",91702976169.05571,335121920101.74963,3901945335.5705886,38460604160.98311,295520,7927417,377484469598.30334,91702976169.05571,469187445767.3591
Restrict_Mass_Gatherings_and_Schools-No_Measure-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'No_Measure']",64855533057.79663,511288081818.1344,3841407751.1941175,49877735985.78311,450922,12720101,565007225555.1116,64855533057.79663,629862758612.9082
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings']",68887272462.50156,501585691044.3312,3607395193.1558824,49175961305.58311,442348,12425510,554369047543.0702,68887272462.50156,623256320005.5718
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools']",80453572975.11845,468652338684.86334,2815581447.2676473,46711260955.183105,413322,11390878,518179181087.3141,80453572975.11845,598632754062.4325
Restrict_Mass_Gatherings_and_Schools-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",70622275747.70552,491130037828.76404,3358845906.7205887,48415622620.58311,433223,12106335,542904506356.06775,70622275747.70552,613526782103.7733
Restrict_Mass_Gatherings_and_Schools-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",82431073626.56985,466532694114.571,2766042561.4235296,46552918503.3831,411509,11324409,515851655179.3776,82431073626.56985,598282728805.9475
Restrict_Mass_Gatherings_and_Schools-No_Measure-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'Lockdown']",87182882222.40466,447319840022.8822,2303428704.9441175,45057046981.98311,394584,10696472,494680315709.8094,87182882222.40466,581863197932.2141
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'No_Measure']",68043575469.90483,474791172131.32794,2950919615.541177,48602706315.3831,418825,12184869,526344798062.25226,68043575469.90483,594388373532.1571
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']",71815734678.642,462629116135.90784,2656908322.5352945,47724558311.58311,408048,11816240,513010582770.02625,71815734678.642,584826317448.6682
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools']",82523143020.92474,422215373512.60645,5979475009.820589,44676278516.183105,372429,10536633,472871127038.61017,82523143020.92474,555394270059.5349
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']",73281193601.95071,449878086468.9482,2348737985.9941177,46781076090.58311,396753,11420185,499007900545.52545,73281193601.95071,572289094147.4762
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings_and_Schools_and_Others']",84447537683.17703,419720619723.8478,5919350233.908824,44481852880.98311,370230,10455017,470121822838.7397,84447537683.17703,554569360521.9167
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings-Lockdown,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Lockdown']",88719604295.77545,396770807804.4694,5363156465.476471,42660017786.98311,349890,9690247,444793982056.929,88719604295.77545,533513586352.70447
Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools-No_Measure,"['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']",75659603086.20026,351300087586.1787,4242794714.2235293,43453969313.98311,309873,10023532,398996851614.3853,75659603086.20026,474656454700.5856
