country,start_date,policy_length,policy,st_economic_costs,st_economic_costs_lb,st_economic_costs_ub,lt_economic_costs,d_costs,d_costs_lb,d_costs_ub,h_costs,h_costs_lb,h_costs_ub,mh_costs,mh_costs_lb,mh_costs_ub,num_cases,num_cases_lb,num_cases_ub,num_deaths,num_deaths_lb,num_deaths_ub,hospitalization_days,hospitalization_days_lb,hospitalization_days_ub,icu_days,icu_days_lb,icu_days_ub,ventilated_days,ventilated_days_lb,ventilated_days_ub
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,52784879502.112526,52600649039.4494,52969109964.77565,0,57872529094.03223,53483434794.62918,62261623393.43527,451312339.902439,451312339.902439,451312339.902439,39951066408.028946,39798392151.04047,40103740665.01743,264665,197149.0,332181.0,13154,12248.0,14060.0,620697.1764705882,620697.1764705882,620697.1764705882,21017.823529411766,21017.823529411766,21017.823529411766,119101,119101.0,119101.0
BR,2020-03-15,3,No_Measure-Lockdown-No_Measure,30549569814.803764,30311324866.560684,30787814763.046844,0,71441026787.01006,66000692095.33579,76881361478.68431,394165701.43902445,394165701.43902445,394165701.43902445,40126541401.631195,39929104615.50758,40323978187.75481,342264,254953.0,429575.0,16208,15092.0,17324.0,537855.4705882353,537855.4705882353,537855.4705882353,18993.529411764706,18993.529411764706,18993.529411764706,107630,107630.0,107630.0
BR,2020-03-15,3,No_Measure-Lockdown-Restrict_Mass_Gatherings,35336362903.1152,35148920768.33651,35523805037.89388,0,57131013779.3382,52787350576.55824,61474676982.11816,353880041.1219512,353880041.1219512,353880041.1219512,39961502329.82529,39806166517.05039,40116838142.60019,269280,200587.0,337973.0,12970,12077.0,13863.0,484677.76470588235,484677.76470588235,484677.76470588235,16783.235294117647,16783.235294117647,16783.235294117647,95105,95105.0,95105.0
BR,2020-03-15,3,No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools,50336940869.073364,50220390188.46832,50453491549.678406,0,37028598792.39796,34222967013.34672,39834230571.449196,289634636.6341464,289634636.6341464,289634636.6341464,39731208784.50323,39634621671.2449,39827795897.76155,167439,124726.0,210152.0,8420,7840.0,9000.0,399638.4705882353,399638.4705882353,399638.4705882353,13293.529411764706,13293.529411764706,13293.529411764706,75330,75330.0,75330.0
BR,2020-03-15,3,No_Measure-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,38522124110.293976,38357180052.484566,38687068168.10339,0,50776656780.930084,46919689964.97269,54633623596.88748,334971946.6097561,334971946.6097561,334971946.6097561,39888412435.06876,39751721080.62774,40025103789.50978,236958,176510.0,297406.0,11532,10738.0,12326.0,459691.0,459691.0,459691.0,15750.000000000002,15750.000000000002,15750.000000000002,89250,89250.0,89250.0
BR,2020-03-15,3,No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,52502519767.894646,52390321353.2406,52614718182.54868,0,35783180737.94337,33075293666.490635,38491067809.396095,284913396.6585366,284913396.6585366,284913396.6585366,39717071106.69809,39624090774.645645,39810051438.75053,161187,120069.0,202305.0,8138,7578.0,8698.0,393363.0,393363.0,393363.0,13041.0,13041.0,13041.0,73899,73899.0,73899.0
BR,2020-03-15,3,No_Measure-Lockdown-Lockdown,59633563869.262764,59530940439.70093,59736187298.82461,0,33027993472.44166,30530909678.768158,35525077266.11516,273581590.24390244,273581590.24390244,273581590.24390244,39685962336.13422,39600916922.734726,39771007749.5337,147430,109821.0,185039.0,7514,6997.0,8031.0,378280.0,378280.0,378280.0,12438.0,12438.0,12438.0,70482,70482.0,70482.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-No_Measure,27462286972.862183,21728611809.01552,33195962136.708855,0,1650054022949.653,1523923599337.4336,1776184446561.8728,6688210934.92683,6688210934.92683,6688210934.92683,57979025205.7551,53227451645.12024,62730598766.38995,8237035,6135782.0,10338288.0,373711,347986.0,399436.0,8934713.176470589,8934713.176470589,8934713.176470589,351026.8235294118,351026.8235294118,351026.8235294118,1989152,1989152.0,1989152.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings,26737861625.637444,22460891239.93698,31014832011.337902,0,1236533225491.5493,1142054954787.9958,1331011496195.1028,5367053877.658537,5367053877.658537,5367053877.658537,53246765449.68418,49702382689.31195,56791148210.05641,6144323,4576917.0,7711729.0,280110,260828.0,299392.0,7186909.882352941,7186909.882352941,7186909.882352941,279119.11764705885,279119.11764705885,279119.11764705885,1581675,1581675.0,1581675.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools,31807998526.749256,30135156674.175014,33480840379.323498,0,495272863547.54376,457518196558.0008,533027530537.08685,2847826564.536586,2847826564.536586,2847826564.536586,44786982116.26076,43400675621.61754,46173288610.903984,2403216,1790160.0,3016272.0,112305,104574.0,120036.0,3848483.6470588236,3848483.6470588236,3848483.6470588236,142851.35294117648,142851.35294117648,142851.35294117648,809491,809491.0,809491.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,27104822533.610363,23569423692.092484,30640221375.128242,0,1025922445824.9122,947566089799.8162,1104278801850.0083,4683297436.024391,4683297436.024391,4683297436.024391,50837697915.51244,47907865446.52664,53767530384.49824,5078979,3783341.0,6374617.0,232437,216437.0,248437.0,6281861.705882353,6281861.705882353,6281861.705882353,241976.29411764708,241976.29411764708,241976.29411764708,1371199,1371199.0,1371199.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,33245788511.681675,31762956494.36254,34728620529.00081,0,440822133452.8856,407232481230.0183,474411785675.75287,2638916292.878049,2638916292.878049,2638916292.878049,44169715997.771965,42940873203.74987,45398558791.79406,2130247,1586825.0,2673669.0,99975,93093.0,106857.0,3570846.8235294116,3570846.8235294116,3570846.8235294116,131670.17647058825,131670.17647058825,131670.17647058825,746131,746131.0,746131.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Lockdown,38703139408.13906,37656838301.358475,39749440514.91964,0,315188876250.07336,291203965400.5194,339173787099.6273,2119853951.7073174,2119853951.7073174,2119853951.7073174,42751595205.457504,41884511435.733406,43618678975.1816,1503122,1119678.0,1886566.0,71521,66598.0,76444.0,2879823.529411765,2879823.529411765,2879823.529411765,104069.4705882353,104069.4705882353,104069.4705882353,589727,589727.0,589727.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-No_Measure,23926780800.02116,20366913764.90917,27486647835.133152,0,1023003938732.0316,944794479077.2732,1101213398386.79,4042430781.2926836,4042430781.2926836,4042430781.2926836,50917185041.63665,47967075452.22879,53867294631.04451,5114130,3809525.0,6418735.0,231680,215732.0,247628.0,5400871.823529412,5400871.823529412,5400871.823529412,212070.17647058825,212070.17647058825,212070.17647058825,1201731,1201731.0,1201731.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,25041893184.334015,22469466610.968742,27614319757.699287,0,743585678877.8696,686770738004.6942,800400619751.045,3196140062.6341467,3196140062.6341467,3196140062.6341467,47709374892.351654,45577570466.15243,49841179318.55089,3695564,2752832.0,4638296.0,168442,156847.0,180037.0,4282383.294117647,4282383.294117647,4282383.294117647,165843.70588235295,165843.70588235295,165843.70588235295,939781,939781.0,939781.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,34075238933.43994,33095932706.6775,35054545160.202385,0,290914083988.75415,268743512446.04105,313084655531.4672,1703304032.3414633,1703304032.3414633,1703304032.3414633,42533955921.971275,41722391708.46468,43345520135.47786,1406877,1047985.0,1765769.0,65975,61433.0,70517.0,2305304.8235294116,2305304.8235294116,2305304.8235294116,84915.17647058824,84915.17647058824,84915.17647058824,481186,481186.0,481186.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,26447321120.37572,24351553622.486553,28543088618.264885,0,608523828966.3989,562047974378.2092,654999683554.5886,2774289944.8536587,2774289944.8536587,2774289944.8536587,46160898921.73341,44424108268.68094,47897689574.7859,3010793,2242745.0,3778841.0,137873,128382.0,147364.0,3724409.588235294,3724409.588235294,3724409.588235294,142867.4117647059,142867.4117647059,142867.4117647059,809582,809582.0,809582.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,35830321385.32046,34960083761.89808,36700559008.742836,0,259678044760.3399,239896819922.38617,279459269598.29364,1584783646.9756098,1584783646.9756098,1584783646.9756098,42179634329.26334,41458456731.16772,42900811927.35897,1250188,931267.0,1569109.0,58902,54847.0,62957.0,2147836.588235294,2147836.588235294,2147836.588235294,78565.41176470589,78565.41176470589,78565.41176470589,445204,445204.0,445204.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Lockdown,42032736553.49477,41408968160.181496,42656504946.80804,0,188779913964.30728,174421320044.54642,203138507884.0681,1294332773.8536587,1294332773.8536587,1294332773.8536587,41378958298.51935,40862033059.3088,41895883537.729904,896111,667515.0,1124707.0,42845,39896.0,45794.0,1761246.8235294118,1761246.8235294118,1761246.8235294118,63108.17647058824,63108.17647058824,63108.17647058824,357613,357613.0,357613.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-No_Measure,27234154486.709682,26728091011.303814,27740217962.115547,0,146998695351.3556,135771058296.7308,158226332405.98038,636488874.7317075,636488874.7317075,636488874.7317075,40996576174.16011,40577194580.15151,41415957768.1687,727013,541553.0,912473.0,33306,31013.0,35599.0,857200.4705882353,857200.4705882353,857200.4705882353,32367.529411764706,32367.529411764706,32367.529411764706,183416,183416.0,183416.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,31667248880.91425,31302217923.17447,32032279838.65403,0,107264287982.69029,99080819407.64178,115447756557.7388,524415927.1463415,524415927.1463415,524415927.1463415,40538422247.51444,40235916193.71039,40840928301.3185,524407,390632.0,658182.0,24315,22641.0,25989.0,709271.8235294118,709271.8235294118,709271.8235294118,26217.176470588238,26217.176470588238,26217.176470588238,148564,148564.0,148564.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,46157228283.05868,45993340229.58972,46321116336.527626,0,50230656084.28811,46414969675.23485,54046342493.34136,342585606.00000006,342585606.00000006,342585606.00000006,39884988819.55421,39749172590.08289,40020805049.02552,235444,175383.0,295505.0,11406,10621.0,12191.0,468609.5294117647,468609.5294117647,468609.5294117647,16337.470588235296,16337.470588235296,16337.470588235296,92579,92579.0,92579.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,34693482486.655235,34391645339.046616,34995319634.26386,0,89412173807.19289,82595440136.64575,96228907477.74,471352843.90243906,471352843.90243906,471352843.90243906,40333129688.40698,40082993193.19047,40583266183.62349,433622,323006.0,544238.0,20275,18879.0,21671.0,639150.5882352941,639150.5882352941,639150.5882352941,23317.411764705885,23317.411764705885,23317.411764705885,132132,132132.0,132132.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,48290469436.56002,48139182489.14857,48441756383.971466,0,46622559124.30473,43081800878.0853,50163317370.52418,329023385.9268293,329023385.9268293,329023385.9268293,39844052418.1936,39718678894.43312,39969425941.95409,217341,161898.0,272784.0,10589,9860.0,11318.0,450592.4117647059,450592.4117647059,450592.4117647059,15610.588235294119,15610.588235294119,15610.588235294119,88460,88460.0,88460.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Lockdown,55349596095.04128,55226231867.05088,55472960323.03168,0,38590926068.35597,35663233151.71078,41518618985.001175,296271303.6585366,296271303.6585366,296271303.6585366,39753344697.4966,39651111106.07458,39855578288.918625,177228,132018.0,222438.0,8770,8166.0,9374.0,407002.9411764706,407002.9411764706,407002.9411764706,13867.058823529413,13867.058823529413,13867.058823529413,78580,78580.0,78580.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,23226053102.452408,20680119413.173817,25771986791.731003,0,731606800364.9755,675671684858.0026,787541915871.9482,2878316793.804878,2878316793.804878,2878316793.804878,47623309630.47327,45513460212.8809,49733159048.06563,3657504,2724481.0,4590527.0,165687,154281.0,177093.0,3847543.6470588236,3847543.6470588236,3847543.6470588236,150702.35294117648,150702.35294117648,150702.35294117648,853980,853980.0,853980.0
