country,start_date,policy_length,policy,st_economic_costs,st_economic_costs_lb,st_economic_costs_ub,lt_economic_costs,d_costs,d_costs_lb,d_costs_ub,h_costs,h_costs_lb,h_costs_ub,mh_costs,mh_costs_lb,mh_costs_ub,num_cases,num_cases_lb,num_cases_ub,num_deaths,num_deaths_lb,num_deaths_ub,hospitalization_days,hospitalization_days_lb,hospitalization_days_ub,icu_days,icu_days_lb,icu_days_ub,ventilated_days,ventilated_days_lb,ventilated_days_ub
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings-Lockdown,36429305565.94621,35963056455.73849,36895554676.15394,0,137319677786.0604,126846620624.11655,147792734948.00424,745652793.4390244,745652793.4390244,745652793.4390244,57933834890.29473,57547447995.0793,58320221785.51017,669817,498948.0,840686.0,31131,28988.0,33274.0,1005786.2941176471,1005786.2941176471,1005786.2941176471,37683.705882352944,37683.705882352944,37683.705882352944,213541,213541.0,213541.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-No_Measure,20468638474.617023,20416542260.487568,20520734688.74648,0,15820197864.159836,14618008340.907322,17022387387.41235,99817536.36585367,99817536.36585367,99817536.36585367,56588417309.61066,56545244477.77192,56631590141.449394,74843,55751.0,93935.0,3591,3344.0,3838.0,136207.4705882353,136207.4705882353,136207.4705882353,4809.529411764706,4809.529411764706,4809.529411764706,27254,27254.0,27254.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,25942590232.296696,25766002839.80834,26119177624.78505,0,50947330803.89199,47055470551.69784,54839191056.08614,202192930.097561,202192930.097561,202192930.097561,56992835849.55069,56846495507.394615,57139176191.70677,253686,188971.0,318401.0,11540,10746.0,12334.0,271449.29411764705,271449.29411764705,271449.29411764705,10410.705882352942,10410.705882352942,10410.705882352942,58994,58994.0,58994.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,40730152749.06065,40678796010.83886,40781509487.28245,0,15608221381.764668,14420953200.602367,16795489562.926968,99082567.60975611,99082567.60975611,99082567.60975611,56586013542.57501,56543453524.34555,56628573560.80447,73780,54959.0,92601.0,3543,3299.0,3787.0,135229.64705882352,135229.64705882352,135229.64705882352,4770.352941176471,4770.352941176471,4770.352941176471,27032,27032.0,27032.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,28700484130.438137,28655545279.0607,28745422981.81557,0,13779510234.649921,12734292846.782772,14824727622.517073,92502847.31707317,92502847.31707317,92502847.31707317,56565166573.335464,56527925144.06917,56602408002.60176,64561,48092.0,81030.0,3129,2914.0,3344.0,126502.35294117648,126502.35294117648,126502.35294117648,4415.64705882353,4415.64705882353,4415.64705882353,25022,25022.0,25022.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,42889027248.23201,42843733666.71436,42934320829.74965,0,13881087580.439644,12826336958.365017,14935838202.51427,92877153.4390244,92877153.4390244,92877153.4390244,56566319838.79942,56528784439.90505,56603855237.69378,65071,48472.0,81670.0,3152,2935.0,3369.0,126999.23529411765,126999.23529411765,126999.23529411765,4435.764705882353,4435.764705882353,4435.764705882353,25136,25136.0,25136.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools-Lockdown,50069512545.064804,50021181927.80832,50117843162.3213,0,14746833351.897774,13623690055.790066,15869976648.005482,96022867.17073172,96022867.17073172,96022867.17073172,56576183650.47345,56536131419.30187,56616235881.64502,69433,51721.0,87145.0,3348,3117.0,3579.0,131174.0,131174.0,131174.0,4605.0,4605.0,4605.0,26095,26095.0,26095.0
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,8405778029.644685,8368564109.2436,8442991950.04577,0,11439904777.558592,10570300762.958755,12309508792.158426,76109900.12195124,76109900.12195124,76109900.12195124,56540063828.403465,56509224153.11451,56570903503.69241,53460,39822.0,67098.0,2598,2419.0,2777.0,104214.41176470589,104214.41176470589,104214.41176470589,3613.588235294118,3613.588235294118,3613.588235294118,20477,20477.0,20477.0
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings,13695338331.751448,13580673178.276278,13810003485.22662,0,33292265333.93331,30750624029.651585,35833906638.215034,139736602.097561,139736602.097561,139736602.097561,56791674694.36997,56696650142.75006,56886699245.98988,164728,122706.0,206750.0,7543,7024.0,8062.0,188266.0,188266.0,188266.0,7095.000000000001,7095.000000000001,7095.000000000001,40205,40205.0,40205.0
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools,28668391967.52296,28631639196.304146,28705144738.741776,0,11307455252.668955,10447703395.176344,12167207110.161564,75651953.48780487,75651953.48780487,75651953.48780487,56538571367.21482,56508113852.44235,56569028881.98729,52800,39331.0,66269.0,2568,2391.0,2745.0,103605.94117647059,103605.94117647059,103605.94117647059,3589.058823529412,3589.058823529412,3589.058823529412,20338,20338.0,20338.0
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,16648262860.978611,16615493982.103657,16681031739.853565,0,10172240074.57381,9400658802.920984,10943821346.226639,71569584.65853658,71569584.65853658,71569584.65853658,56525629919.66542,56498473909.946625,56552785929.38423,47077,35068.0,59086.0,2311,2152.0,2470.0,98188.64705882352,98188.64705882352,98188.64705882352,3369.3529411764707,3369.3529411764707,3369.3529411764707,19093,19093.0,19093.0
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,30836276612.25557,30803286709.21633,30869266515.294804,0,10234115272.937641,9457636544.017075,11010594001.858208,71800337.56097563,71800337.56097563,71800337.56097563,56526344491.99211,56499005316.58197,56553683667.402245,47393,35303.0,59483.0,2325,2165.0,2485.0,98495.29411764706,98495.29411764706,98495.29411764706,3381.7058823529414,3381.7058823529414,3381.7058823529414,19163,19163.0,19163.0
BR,2020-03-15,3,No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-Lockdown,38012248650.22758,37977373220.05847,38047124080.39668,0,10772939601.068167,9952694502.12746,11593184700.008875,73754322.29268293,73754322.29268293,73754322.29268293,56532468105.475204,56503566368.42666,56561369842.52375,50101,37320.0,62882.0,2447,2278.0,2616.0,101089.29411764706,101089.29411764706,101089.29411764706,3486.7058823529414,3486.7058823529414,3486.7058823529414,19758,19758.0,19758.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-No_Measure,22595996565.1777,22558002238.46816,22633990891.88724,0,11669320403.828962,10780437305.547674,12558203502.11025,77367473.78048782,77367473.78048782,77367473.78048782,56542605535.03382,56511119126.56312,56574091943.50452,54584,40660.0,68508.0,2650,2467.0,2833.0,105912.05882352941,105912.05882352941,105912.05882352941,3676.9411764705883,3676.9411764705883,3676.9411764705883,20836,20836.0,20836.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings,27896348849.626907,27778150038.2166,28014547661.037216,0,34299396906.240303,31679404463.18502,36919389349.295586,143289247.68292683,143289247.68292683,143289247.68292683,56803159861.608025,56705206920.231606,56901112802.98444,169807,126490.0,213124.0,7771,7236.0,8306.0,192993.82352941178,192993.82352941178,192993.82352941178,7284.176470588236,7284.176470588236,7284.176470588236,41277,41277.0,41277.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools,42858547743.108086,42821028209.047745,42896067277.16842,0,11536682796.203575,10661927821.518251,12411437770.8889,76894697.26829268,76894697.26829268,76894697.26829268,56541061063.83406,56509968122.404,56572154005.264114,53901,40151.0,67651.0,2620,2440.0,2800.0,105285.64705882352,105285.64705882352,105285.64705882352,3651.3529411764707,3651.3529411764707,3651.3529411764707,20691,20691.0,20691.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,30837897456.126976,30804495520.38642,30871299391.867527,0,10361790003.213291,9575606312.369999,11147973694.056583,72671148.0,72671148.0,72671148.0,56527687707.06189,56500007074.62222,56555368339.50154,47987,35746.0,60228.0,2354,2192.0,2516.0,99680.94117647059,99680.94117647059,99680.94117647059,3424.058823529412,3424.058823529412,3424.058823529412,19403,19403.0,19403.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Restrict_Mass_Gatherings_and_Schools_and_Others,45025941223.03119,44992310077.04619,45059572369.01618,0,10423755154.189873,9632649473.548094,11214860834.831652,72913764.80487806,72913764.80487806,72913764.80487806,56528427153.741714,56500556571.69623,56556297735.7872,48314,35989.0,60639.0,2368,2205.0,2531.0,100004.05882352941,100004.05882352941,100004.05882352941,3436.9411764705883,3436.9411764705883,3436.9411764705883,19476,19476.0,19476.0
BR,2020-03-15,3,No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others-Lockdown,52202158843.40796,52166579410.345215,52237738276.4707,0,10980255773.99285,10145195640.595177,11815315907.39052,74932407.80487806,74932407.80487806,74932407.80487806,56534754284.65962,56505269130.96461,56564239438.354645,51112,38073.0,64151.0,2494,2322.0,2666.0,102680.0,102680.0,102680.0,3546.0000000000005,3546.0000000000005,3546.0000000000005,20094,20094.0,20094.0
BR,2020-03-15,3,No_Measure-Lockdown-No_Measure,29791336868.805008,29746515351.24318,29836158386.366837,0,13680705064.83495,12640074388.846037,14721335740.823864,88299466.68292683,88299466.68292683,88299466.68292683,56564779890.20932,56527635697.050766,56601924083.367874,64390,47964.0,80816.0,3106,2892.0,3320.0,120671.64705882352,120671.64705882352,120671.64705882352,4227.352941176471,4227.352941176471,4227.352941176471,23955,23955.0,23955.0
BR,2020-03-15,3,No_Measure-Lockdown-Restrict_Mass_Gatherings,35168635578.05186,35023982084.262276,35313289071.84144,0,41847933087.45839,38648920367.905785,45046945807.010994,170205476.34146342,170205476.34146342,170205476.34146342,56889100751.7207,56769224460.00505,57008977043.43634,207812,154800.0,260824.0,9480,8827.0,10133.0,228861.76470588235,228861.76470588235,228861.76470588235,8710.235294117647,8710.235294117647,8710.235294117647,49358,49358.0,49358.0
BR,2020-03-15,3,No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools,50053413254.08619,50009189320.37594,50097637187.79644,0,13512763938.926159,12486629374.49446,14538898503.357857,87707457.95121951,87707457.95121951,87707457.95121951,56562841951.96892,56526192984.56841,56599490919.369415,63533,47326.0,79740.0,3068,2857.0,3279.0,119883.05882352941,119883.05882352941,119883.05882352941,4195.941176470588,4195.941176470588,4195.941176470588,23777,23777.0,23777.0
BR,2020-03-15,3,No_Measure-Lockdown-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,38028601709.69112,37989556836.027885,38067646583.35435,0,12033179996.117958,11119973161.702982,12946386830.532938,82413784.68292683,82413784.68292683,82413784.68292683,56546020105.32905,56513663094.49831,56578377116.15979,56094,41785.0,70403.0,2733,2545.0,2921.0,112860.23529411765,112860.23529411765,112860.23529411765,3910.764705882353,3910.764705882353,3910.764705882353,22161,22161.0,22161.0
BR,2020-03-15,3,No_Measure-Lockdown-Restrict_Mass_Gatherings_and_Schools_and_Others,52216874686.83977,52177543300.37099,52256206073.308556,0,12112772373.705492,11194471821.776777,13031072925.634207,82713348.21951221,82713348.21951221,82713348.21951221,56546949501.6147,56514355053.77668,56579543949.45273,56505,42091.0,70919.0,2751,2562.0,2940.0,113257.0,113257.0,113257.0,3927.0000000000005,3927.0000000000005,3927.0000000000005,22253,22253.0,22253.0
BR,2020-03-15,3,No_Measure-Lockdown-Lockdown,59395065152.53477,59353283399.405174,59436846905.66437,0,12814942938.35632,11842713113.910738,13787172762.801903,85249257.36585368,85249257.36585368,85249257.36585368,56554911555.92563,56520286456.34911,56589536655.50214,60026,44714.0,75338.0,2910,2710.0,3110.0,116621.41176470589,116621.41176470589,116621.41176470589,4063.588235294118,4063.588235294118,4063.588235294118,23027,23027.0,23027.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-No_Measure,7738783640.391424,7036540753.984238,8441026526.798611,0,210737467197.3742,194695299263.71277,226779635131.0357,1281071896.902439,1281071896.902439,1281071896.902439,58700489589.852165,58118531484.998924,59282447694.70541,1008849,751494.0,1266204.0,47812,44521.0,51103.0,1742003.5882352942,1742003.5882352942,1742003.5882352942,62641.41176470589,62641.41176470589,62641.41176470589,354968,354968.0,354968.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings,19049094022.7341,16733516629.119064,21364671416.349136,0,667013424739.4526,616029144058.8976,717997705420.0076,2661015183.9512196,2661015183.9512196,2661015183.9512196,63941576852.53283,62022626788.79685,65860526916.26881,3326576,2477973.0,4175179.0,151074,140674.0,161474.0,3566150.2352941176,3566150.2352941176,3566150.2352941176,137962.76470588235,137962.76470588235,137962.76470588235,781789,781789.0,781789.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools,27962055277.027367,27270306945.383533,28653803608.671204,0,207742783178.20792,191926879580.09238,223558686776.32343,1270505312.195122,1270505312.195122,1270505312.195122,58666393635.60618,58093132509.134026,59239654762.07832,993771,740262.0,1247280.0,47134,43889.0,50379.0,1727985.8823529412,1727985.8823529412,1727985.8823529412,62072.117647058825,62072.117647058825,62072.117647058825,351742,351742.0,351742.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,15598773876.313847,14998545920.843378,16199001831.784315,0,181604406978.48447,167790689280.64902,195418124676.31992,1175786881.0975611,1175786881.0975611,1175786881.0975611,58369077276.3899,57871660313.95878,58866494238.82103,862291,642322.0,1082260.0,41216,38379.0,44053.0,1602266.1764705882,1602266.1764705882,1602266.1764705882,56978.82352941177,56978.82352941177,56978.82352941177,322880,322880.0,322880.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Restrict_Mass_Gatherings_and_Schools_and_Others,29805853008.28023,29200541497.03126,30411164519.5292,0,183057468306.27374,169131109091.2803,196983827521.26715,1181181990.7317076,1181181990.7317076,1181181990.7317076,58385591585.572716,57883961812.24092,58887221358.90451,869594,647762.0,1091426.0,41545,38685.0,44405.0,1609432.9411764706,1609432.9411764706,1609432.9411764706,57268.05882352941,57268.05882352941,57268.05882352941,324519,324519.0,324519.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-No_Measure-Lockdown,37144575234.57915,36495861126.32918,37793289342.82912,0,195459454081.8478,180585653153.8827,210333255009.81287,1226579213.4146342,1226579213.4146342,1226579213.4146342,58526588464.41249,57988990376.4344,59064186552.39057,931946,694208.0,1169684.0,44353,41300.0,47406.0,1669698.2352941176,1669698.2352941176,1669698.2352941176,59707.76470588236,59707.76470588236,59707.76470588236,338344,338344.0,338344.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-No_Measure,32021553420.551563,26396723107.187286,37646383733.91583,0,1660074520809.6091,1533491035379.254,1786658006239.9644,9302408787.07317,9302408787.07317,9302408787.07317,74692028060.46716,70030655688.24713,79353400432.68723,8080668,6019304.0,10142032.0,376379,350470.0,402288.0,12554501.764705881,12554501.764705881,12554501.764705881,469105.23529411765,469105.23529411765,469105.23529411765,2658263,2658263.0,2658263.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings,65881750473.491135,52891153450.73555,78872347496.2467,0,3770491528627.5254,3482516719738.474,4058466337516.5767,17271641197.317074,17271641197.317074,17271641197.317074,98620509051.85643,87855026950.70859,109385991153.00427,18662382,13901643.0,23423121.0,854265,795460.0,913070.0,23134921.76470588,23134921.76470588,23134921.76470588,897205.2352941177,897205.2352941177,897205.2352941177,5084163,5084163.0,5084163.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools,51968793162.932236,46424874065.85576,57512712260.00871,0,1636885592049.931,1512073449649.942,1761697734449.9202,9213392147.487806,9213392147.487806,9213392147.487806,74429180770.79405,69834860609.43103,79023500932.15707,7964431,5932719.0,9996143.0,371128,345580.0,396676.0,12436215.235294119,12436215.235294119,12436215.235294119,464338.7647058824,464338.7647058824,464338.7647058824,2631253,2631253.0,2631253.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,37060426696.58324,32257276907.833794,41863576485.33267,0,1424420798142.6072,1315855218601.1865,1532986377684.0278,8386236123.87805,8386236123.87805,8386236123.87805,72022718259.78793,68042283566.19095,76003152953.38493,6900239,5140001.0,8660477.0,323015,300779.0,345251.0,11336695.470588235,11336695.470588235,11336695.470588235,420105.52941176476,420105.52941176476,420105.52941176476,2380598,2380598.0,2380598.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools_and_Others,51415753011.52884,46569699976.66807,56261806046.3896,0,1436732194532.0515,1327224904840.9722,1546239484223.1306,8434843125.365854,8434843125.365854,8434843125.365854,72162086999.14919,68146097809.69003,76178076188.60835,6961871,5185910.0,8737832.0,325803,303375.0,348231.0,11401330.588235294,11401330.588235294,11401330.588235294,422701.4117647059,422701.4117647059,422701.4117647059,2395308,2395308.0,2395308.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings-Lockdown,59986379340.04472,54782668276.973694,65190090403.11574,0,1539348686310.4993,1421997654597.379,1656699718023.6196,8836475373.804878,8836475373.804878,8836475373.804878,73323979341.03168,69011594143.42258,77636364538.64078,7475686,5568652.0,9382720.0,349041,325014.0,373068.0,11935280.11764706,11935280.11764706,11935280.11764706,444168.8823529412,444168.8823529412,444168.8823529412,2516957,2516957.0,2516957.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-No_Measure,27905803262.87072,27228405129.744946,28583201395.996494,0,203419591366.72855,187934678662.76694,218904504070.69012,1241219862.2195122,1241219862.2195122,1241219862.2195122,58619776836.50941,58058407912.14494,59181145760.87387,973156,724906.0,1221406.0,46153,42976.0,49330.0,1688222.7647058824,1688222.7647058824,1688222.7647058824,60631.23529411765,60631.23529411765,60631.23529411765,343577,343577.0,343577.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings,38974234077.37989,36745202651.895164,41203265502.86461,0,642208227433.1389,593122288393.9911,691294166472.287,2566329971.780488,2566329971.780488,2566329971.780488,63660415255.0312,61813186996.62882,65507643513.43357,3202240,2385354.0,4019126.0,145457,135444.0,155470.0,3439845.3529411764,3439845.3529411764,3439845.3529411764,132965.64705882352,132965.64705882352,132965.64705882352,753472,753472.0,753472.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools,48130810348.50028,47463464721.809296,48798155975.19128,0,200552925533.2684,185288717329.25473,215817133737.282,1231096987.463415,1231096987.463415,1231096987.463415,58587119072.1361,58034080794.770065,59140157349.502144,958714,714148.0,1203280.0,45504,42372.0,48636.0,1674796.5882352942,1674796.5882352942,1674796.5882352942,60085.41176470589,60085.41176470589,60085.41176470589,340484,340484.0,340484.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others,35782727769.94794,35203025046.12852,36362430493.767365,0,175523102878.9469,162173228912.2733,188872976845.62048,1140414655.9756098,1140414655.9756098,1140414655.9756098,58302398180.83004,57821990753.33978,58782805608.320305,832804,620357.0,1045251.0,39837,37095.0,42579.0,1554435.0,1554435.0,1554435.0,55209.0,55209.0,55209.0,312851,312851.0,312851.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Restrict_Mass_Gatherings_and_Schools_and_Others,49988958278.27122,49404390294.14419,50573526262.39825,0,176914329895.92358,163456703691.84952,190371956099.99768,1145580792.292683,1145580792.292683,1145580792.292683,58318209224.21033,57833769890.2059,58802648558.21476,839796,625566.0,1054026.0,40152,37388.0,42916.0,1561293.4117647058,1561293.4117647058,1561293.4117647058,55486.58823529412,55486.58823529412,55486.58823529412,314424,314424.0,314424.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Restrict_Mass_Gatherings_and_Schools-Lockdown,57320454924.48346,56694326211.39111,57946583637.5758,0,188790687230.7946,174425019764.66748,203156354696.92166,1189036487.3414636,1189036487.3414636,1189036487.3414636,58453218167.85688,57934336899.96728,58972099435.74648,899500,670039.0,1128961.0,42841,39892.0,45790.0,1618983.3529411764,1618983.3529411764,1618983.3529411764,57821.64705882353,57821.64705882353,57821.64705882353,327656,327656.0,327656.0
BR,2020-03-15,3,Restrict_Mass_Gatherings-Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others-No_Measure,15100511735.299145,14627389046.451565,15573634424.146725,0,143223647883.80453,132327659074.47958,154119636693.12946,911023136.3414634,911023136.3414634,911023136.3414634,57956160752.89393,57564077630.80851,58348243874.97935,679690,506302.0,853078.0,32506,30268.0,34744.0,1242451.1764705882,1242451.1764705882,1242451.1764705882,44000.82352941177,44000.82352941177,44000.82352941177,249338,249338.0,249338.0
