month,period,actual_npi,actual_npi_short,recommended_npi,recommended_npi_short,recommended_total_cost,actual_total_cost,potential_savings,potential_savings_pct,ranking
1,2020-03-15 to 2020-04-15,Mass_Gatherings_Authorized_But_Others_Restricted,MG+Oth,Restrict_Mass_Gatherings_and_Schools,MG+Sch,106509624513.10684,362565408984.37115,256055784471.2643,70.62333530066623,"[{'npi': 'Restrict_Mass_Gatherings_and_Schools', 'npi_short': 'MG+Sch', 'economic_costs': 60870597626.65169, 'humanitarian_costs': 45639026886.45516, 'total_costs': 106509624513.10684, 'num_cases': 28348, 'num_deaths': 1404, 'd_costs': 6177866888.800027, 'h_costs': 44478363.439024396, 'mh_costs': 39416681634.21611, 'full_vector': ['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']}, {'npi': 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'npi_short': 'MG+Sch+Oth', 'economic_costs': 67385158148.31419, 'humanitarian_costs': 43017398944.17852, 'total_costs': 110402557092.4927, 'num_cases': 16124, 'num_deaths': 819, 'd_costs': 3600383825.0735984, 'h_costs': 27975675.146341465, 'mh_costs': 39389039443.95858, 'full_vector': ['Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']}, {'npi': 'Lockdown', 'npi_short': 'Lock', 'economic_costs': 88859417235.48387, 'humanitarian_costs': 40464699273.772484, 'total_costs': 129324116509.25635, 'num_cases': 4584, 'num_deaths': 249, 'd_costs': 1092020362.4204898, 'h_costs': 9734925.146341465, 'mh_costs': 39362943986.20565, 'full_vector': ['Lockdown', 'Lockdown', 'Lockdown']}, {'npi': 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'npi_short': 'Sch+MG+Oth', 'economic_costs': 28690445046.525, 'humanitarian_costs': 333874963937.8461, 'total_costs': 362565408984.37115, 'num_cases': 1433191, 'num_deaths': 65698, 'd_costs': 289956150127.7885, 'h_costs': 1325353912.7560976, 'mh_costs': 42593459897.30149, 'full_vector': ['Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']}, {'npi': 'Restrict_Mass_Gatherings', 'npi_short': 'MG', 'economic_costs': 25041893184.334015, 'humanitarian_costs': 794491193832.8555, 'total_costs': 819533087017.1895, 'num_cases': 3695564, 'num_deaths': 168442, 'd_costs': 743585678877.8696, 'h_costs': 3196140062.6341467, 'mh_costs': 47709374892.351654, 'full_vector': ['Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']}, {'npi': 'No_Measure', 'npi_short': 'None', 'economic_costs': 34135045606.546307, 'humanitarian_costs': 2595915816284.923, 'total_costs': 2630050861891.469, 'num_cases': 12509667, 'num_deaths': 570258, 'd_costs': 2517385574850.568, 'h_costs': 10889492844.731709, 'mh_costs': 67640748589.62291, 'full_vector': ['No_Measure', 'No_Measure', 'No_Measure']}]"
2,2020-04-15 to 2020-05-15,Mass_Gatherings_Authorized_But_Others_Restricted,MG+Oth,Restrict_Mass_Gatherings_and_Schools,MG+Sch,106509624513.10684,125303526460.84982,18793901947.74298,14.998701535838258,"[{'npi': 'Restrict_Mass_Gatherings_and_Schools', 'npi_short': 'MG+Sch', 'economic_costs': 60870597626.65169, 'humanitarian_costs': 45639026886.45516, 'total_costs': 106509624513.10684, 'num_cases': 28348, 'num_deaths': 1404, 'd_costs': 6177866888.800027, 'h_costs': 44478363.439024396, 'mh_costs': 39416681634.21611, 'full_vector': ['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']}, {'npi': 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'npi_short': 'MG+Sch+Oth', 'economic_costs': 65218255833.200615, 'humanitarian_costs': 44289554160.60857, 'total_costs': 109507809993.80917, 'num_cases': 21891, 'num_deaths': 1103, 'd_costs': 4850305944.931915, 'h_costs': 37167826.75609756, 'mh_costs': 39402080388.920555, 'full_vector': ['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'Restrict_Mass_Gatherings_and_Schools_and_Others']}, {'npi': 'Lockdown', 'npi_short': 'Lock', 'economic_costs': 79530636583.73804, 'humanitarian_costs': 42366068939.8479, 'total_costs': 121896705523.58594, 'num_cases': 12808, 'num_deaths': 674, 'd_costs': 2959180755.148852, 'h_costs': 25347227.56097561, 'mh_costs': 39381540957.13807, 'full_vector': ['Restrict_Mass_Gatherings_and_Schools', 'Lockdown', 'Lockdown']}, {'npi': 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'npi_short': 'Sch+MG+Oth', 'economic_costs': 37427123757.98007, 'humanitarian_costs': 87876402702.86975, 'total_costs': 125303526460.84982, 'num_cases': 235609, 'num_deaths': 10825, 'd_costs': 47771424510.79888, 'h_costs': 219616257.2195122, 'mh_costs': 39885361934.851364, 'full_vector': ['Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']}, {'npi': 'Restrict_Mass_Gatherings', 'npi_short': 'MG', 'economic_costs': 31415832529.69595, 'humanitarian_costs': 127583276075.69383, 'total_costs': 158999108605.38977, 'num_cases': 432269, 'num_deaths': 19682, 'd_costs': 86889707825.8943, 'h_costs': 363498106.82926834, 'mh_costs': 40330070142.97026, 'full_vector': ['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings', 'Restrict_Mass_Gatherings']}, {'npi': 'No_Measure', 'npi_short': 'None', 'economic_costs': 23360821525.05814, 'humanitarian_costs': 268731294489.15613, 'total_costs': 292092116014.2143, 'num_cases': 1134758, 'num_deaths': 51167, 'd_costs': 225975779170.7134, 'h_costs': 836903405.8536586, 'mh_costs': 41918611912.589066, 'full_vector': ['Restrict_Mass_Gatherings_and_Schools', 'No_Measure', 'No_Measure']}]"
3,2020-05-15 to 2020-06-15,Mass_Gatherings_Authorized_But_Others_Restricted,MG+Oth,No_Measure,None,96692130973.8706,98680991174.73004,1988860200.859436,2.015444086225127,"[{'npi': 'No_Measure', 'npi_short': 'None', 'economic_costs': 40747057004.5882, 'humanitarian_costs': 55945073969.2824, 'total_costs': 96692130973.8706, 'num_cases': 79975, 'num_deaths': 3703, 'd_costs': 16336493687.761482, 'h_costs': 75154262.7804878, 'mh_costs': 39533426018.74043, 'full_vector': ['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'No_Measure']}, {'npi': 'Restrict_Mass_Gatherings', 'npi_short': 'MG', 'economic_costs': 45674214080.6861, 'humanitarian_costs': 51663870423.382614, 'total_costs': 97338084504.06871, 'num_cases': 58431, 'num_deaths': 2748, 'd_costs': 12115817021.634527, 'h_costs': 63344934.29268293, 'mh_costs': 39484708467.45541, 'full_vector': ['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings']}, {'npi': 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others', 'npi_short': 'Sch+MG+Oth', 'economic_costs': 48922145837.97621, 'humanitarian_costs': 49758845336.75382, 'total_costs': 98680991174.73004, 'num_cases': 48893, 'num_deaths': 2323, 'd_costs': 10237911380.437666, 'h_costs': 57793814.34146342, 'mh_costs': 39463140141.97469, 'full_vector': ['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Authorize_Schools_but_Restrict_Mass_Gatherings_and_Others']}, {'npi': 'Restrict_Mass_Gatherings_and_Schools', 'npi_short': 'MG+Sch', 'economic_costs': 60870597626.65169, 'humanitarian_costs': 45639026886.45516, 'total_costs': 106509624513.10684, 'num_cases': 28348, 'num_deaths': 1404, 'd_costs': 6177866888.800027, 'h_costs': 44478363.439024396, 'mh_costs': 39416681634.21611, 'full_vector': ['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools']}, {'npi': 'Restrict_Mass_Gatherings_and_Schools_and_Others', 'npi_short': 'MG+Sch+Oth', 'economic_costs': 63048174590.2921, 'humanitarian_costs': 45262524617.97431, 'total_costs': 108310699208.26642, 'num_cases': 26493, 'num_deaths': 1320, 'd_costs': 5806950976.5372925, 'h_costs': 43086727.682926826, 'mh_costs': 39412486913.75409, 'full_vector': ['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools_and_Others']}, {'npi': 'Lockdown', 'npi_short': 'Lock', 'economic_costs': 70205594241.93129, 'humanitarian_costs': 44432984201.55374, 'total_costs': 114638578443.48503, 'num_cases': 22402, 'num_deaths': 1135, 'd_costs': 4990007178.669278, 'h_costs': 39741107.19512196, 'mh_costs': 39403235915.68934, 'full_vector': ['Restrict_Mass_Gatherings_and_Schools', 'Restrict_Mass_Gatherings_and_Schools', 'Lockdown']}]"
